機種名,台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
マイジャグラーV,1001,"5,851",-629,21,13,1/172.1,1/278.6,1/450.1
マイジャグラーV,1002,"1,198",-703,2,3,1/239.6,1/599.0,1/399.3
マイジャグラーV,1003,"7,802",+335,31,26,1/136.9,1/251.7,1/300.1
マイジャグラーV,1004,"7,757","+2,197",34,30,1/121.2,1/228.1,1/258.6
マイジャグラーV,1005,"4,506","-1,888",9,13,1/204.8,1/500.7,1/346.6
マイジャグラーV,1006,"1,856",-350,6,3,1/206.2,1/309.3,1/618.7
マイジャグラーV,1007,"6,071","+1,524",30,14,1/138.0,1/202.4,1/433.6
マイジャグラーV,1008,"1,176",-291,5,1,1/196.0,1/235.2,1/1176.0
マイジャグラーV,1009,"6,138",+150,24,14,1/161.5,1/255.8,1/438.4
マイジャグラーV,1010,"7,561","+1,206",29,30,1/128.2,1/260.7,1/252.0
マイジャグラーV,1011,"6,561",+629,30,14,1/149.1,1/218.7,1/468.6
マイジャグラーV,1012,"1,893",-762,4,6,1/189.3,1/473.2,1/315.5
マイジャグラーV,1013,"3,440",-403,12,8,1/172.0,1/286.7,1/430.0
マイジャグラーV,1014,"5,910",+900,24,16,1/147.8,1/246.2,1/369.4
マイジャグラーV,1015,"5,430",-226,20,16,1/150.8,1/271.5,1/339.4
マイジャグラーV,1016,"1,331",-332,4,4,1/166.4,1/332.8,1/332.8
マイジャグラーV,1017,"6,473","+2,003",32,19,1/126.9,1/202.3,1/340.7
マイジャグラーV,1018,"7,921","+1,526",35,22,1/139.0,1/226.3,1/360.0
マイジャグラーV,1019,"7,321",-265,23,25,1/152.5,1/318.3,1/292.8
マイジャグラーV,1020,"4,217","-2,444",4,13,1/248.1,1/1054.2,1/324.4
マイジャグラーV,1021,"3,470",-888,11,7,1/192.8,1/315.5,1/495.7
マイジャグラーV,1022,"8,395","+1,738",36,31,1/125.3,1/233.2,1/270.8
マイジャグラーV,1023,"6,930",+221,26,17,1/161.2,1/266.5,1/407.6
マイジャグラーV,1024,"1,811","-1,653",2,3,1/362.2,1/905.5,1/603.7
マイジャグラーV,1025,"1,950","-1,359",3,4,1/278.6,1/650.0,1/487.5
マイジャグラーV,1026,"5,750","+2,091",30,16,1/125.0,1/191.7,1/359.4
マイジャグラーV,1027,"7,255","-1,018",24,22,1/157.7,1/302.3,1/329.8
マイジャグラーV,1028,"2,671",-209,10,6,1/166.9,1/267.1,1/445.2
マイジャグラーV,1029,"8,660","+2,976",42,25,1/129.3,1/206.2,1/346.4
マイジャグラーV,1030,"7,946","+3,706",43,26,1/115.2,1/184.8,1/305.6
マイジャグラーV,1031,"2,098","-1,241",4,4,1/262.2,1/524.5,1/524.5
マイジャグラーV,1032,"2,046","-1,724",2,2,1/511.5,1/1023.0,1/1023.0
マイジャグラーV,1033,"8,317","+4,044",46,23,1/120.5,1/180.8,1/361.6
マイジャグラーV,1034,"8,893","+2,444",33,44,1/115.5,1/269.5,1/202.1
マイジャグラーV,1035,"8,828","+2,126",37,30,1/131.8,1/238.6,1/294.3
マイジャグラーV,1036,"8,680",+959,34,31,1/133.5,1/255.3,1/280.0
マイジャグラーV,1037,"8,525","+4,888",40,51,1/93.7,1/213.1,1/167.2
マイジャグラーV,1038,"8,533","+4,250",42,31,1/116.9,1/203.2,1/275.3
マイジャグラーV,1039,"8,906","+2,603",36,41,1/115.7,1/247.4,1/217.2
マイジャグラーV,1040,"9,050","+3,329",42,34,1/119.1,1/215.5,1/266.2
マイジャグラーV,1041,"8,098","+4,456",38,45,1/97.6,1/213.1,1/180.0
マイジャグラーV,1042,"8,207","+1,879",38,20,1/141.5,1/216.0,1/410.4
マイジャグラーV,1043,"2,752",+456,14,4,1/152.9,1/196.6,1/688.0
マイジャグラーV,1044,"3,326",-544,13,6,1/175.1,1/255.8,1/554.3
マイジャグラーV,1045,"7,872","+1,112",34,26,1/131.2,1/231.5,1/302.8
マイジャグラーV,1046,"7,829",-676,27,22,1/159.8,1/290.0,1/355.9
マイジャグラーV,1047,"7,186",+406,29,19,1/149.7,1/247.8,1/378.2
マイジャグラーV,1048,"1,180",-497,4,0,1/295.0,1/295.0,1/0.0
マイジャグラーV,1049,"6,587",+685,27,19,1/143.2,1/244.0,1/346.7
マイジャグラーV,1050,"5,135","-1,065",16,10,1/197.5,1/320.9,1/513.5
マイジャグラーV,1069,"5,169",-806,14,14,1/184.6,1/369.2,1/369.2
マイジャグラーV,1070,"9,710",-171,32,35,1/144.9,1/303.4,1/277.4
マイジャグラーV,1071,"7,162",-359,26,22,1/149.2,1/275.5,1/325.5
マイジャグラーV,1072,"2,857","-1,429",6,7,1/219.8,1/476.2,1/408.1
マイジャグラーV,1073,"6,375",-288,22,22,1/144.9,1/289.8,1/289.8
マイジャグラーV,1074,952,-662,2,1,1/317.3,1/476.0,1/952.0
マイジャグラーV,1075,"6,237","-1,041",18,21,1/159.9,1/346.5,1/297.0
マイジャグラーV,1076,"8,537","+1,668",36,31,1/127.4,1/237.1,1/275.4
マイジャグラーV,1077,"1,924","-1,300",3,2,1/384.8,1/641.3,1/962.0
マイジャグラーV,1078,"2,299","-1,300",5,3,1/287.4,1/459.8,1/766.3
マイジャグラーV,1079,"4,625",-512,13,18,1/149.2,1/355.8,1/256.9
マイジャグラーV,1080,"3,474","-1,512",7,8,1/231.6,1/496.3,1/434.2
マイジャグラーV,1081,"7,692","+3,188",40,23,1/122.1,1/192.3,1/334.4
マイジャグラーV,1082,"2,579",-215,9,7,1/161.2,1/286.6,1/368.4
マイジャグラーV,1083,"5,249","-1,171",15,18,1/159.1,1/349.9,1/291.6
マイジャグラーV,1084,"7,476","+1,147",30,25,1/135.9,1/249.2,1/299.0
マイジャグラーV,1085,"8,479",+203,32,23,1/154.2,1/265.0,1/368.7
マイジャグラーV,1086,"1,941",-850,5,3,1/242.6,1/388.2,1/647.0
マイジャグラーV,1087,"6,500",-771,21,15,1/180.6,1/309.5,1/433.3
マイジャグラーV,1088,"5,290","+1,029",23,15,1/139.2,1/230.0,1/352.7
マイジャグラーV,1089,"2,941",-709,9,6,1/196.1,1/326.8,1/490.2
マイジャグラーV,1090,"3,542",-715,10,9,1/186.4,1/354.2,1/393.6
マイジャグラーV,1091,"6,001",-774,21,12,1/181.8,1/285.8,1/500.1
マイジャグラーV,1092,"4,587",+662,20,11,1/148.0,1/229.3,1/417.0
マイジャグラーV,1093,"5,500",-782,16,18,1/161.8,1/343.8,1/305.6
マイジャグラーV,1094,"3,097","-1,688",5,9,1/221.2,1/619.4,1/344.1
マイジャグラーV,1095,"3,287","-1,371",7,11,1/182.6,1/469.6,1/298.8
マイジャグラーV,1096,"6,161",-324,20,23,1/143.3,1/308.1,1/267.9
マイジャグラーV,1097,"4,883",+253,22,8,1/162.8,1/222.0,1/610.4
マイジャグラーV,1098,"4,072",-779,11,11,1/185.1,1/370.2,1/370.2
マイジャグラーV,1099,"6,991","+1,985",35,21,1/124.8,1/199.7,1/332.9
モンキーターンV,2059,"1,657","-1,876",5,4,1/184.1,1/331.4,1/414.2
モンキーターンV,2060,"2,834","+11,541",69,13,1/34.6,1/41.1,1/218.0
モンキーターンV,2061,"3,563",+382,40,18,1/61.4,1/89.1,1/197.9
モンキーターンV,2062,"1,082",-774,6,3,1/120.2,1/180.3,1/360.7
モンキーターンV,2063,"4,700","+1,053",60,22,1/57.3,1/78.3,1/213.6
モンキーターンV,2064,"5,781",-174,55,20,1/77.1,1/105.1,1/289.1
モンキーターンV,2065,384,-103,5,1,1/64.0,1/76.8,1/384.0
モンキーターンV,2066,"3,621","+3,165",55,16,1/51.0,1/65.8,1/226.3
モンキーターンV,2067,"4,038",-524,44,16,1/67.3,1/91.8,1/252.4
モンキーターンV,2068,"4,929","+4,097",66,16,1/60.1,1/74.7,1/308.1
モンキーターンV,2103,"3,555","+5,579",73,20,1/38.2,1/48.7,1/177.8
モンキーターンV,2104,855,-738,4,3,1/122.1,1/213.8,1/285.0
モンキーターンV,2105,"3,827","+2,082",60,15,1/51.0,1/63.8,1/255.1
モンキーターンV,2106,"2,150","-2,215",10,8,1/119.4,1/215.0,1/268.8
モンキーターンV,2107,704,-244,6,2,1/88.0,1/117.3,1/352.0
モンキーターンV,2108,"1,360",-232,12,3,1/90.7,1/113.3,1/453.3
モンキーターンV,2109,"3,756","-1,465",30,11,1/91.6,1/125.2,1/341.5
モンキーターンV,2110,839,-456,8,3,1/76.3,1/104.9,1/279.7
モンキーターンV,2111,"3,040","-1,756",26,10,1/84.4,1/116.9,1/304.0
モンキーターンV,2112,"2,048","+7,835",60,10,1/29.3,1/34.1,1/204.8
モンキーターンV,2113,"2,350",-794,17,7,1/97.9,1/138.2,1/335.7
モンキーターンV,2114,"1,876","-1,394",16,4,1/93.8,1/117.2,1/469.0
モンキーターンV,2115,"2,575","-2,444",14,9,1/112.0,1/183.9,1/286.1
