台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
1001,"5,245","+1,124",22,22,1/119.2,1/238.4,1/238.4
1002,"2,858",-479,10,6,1/178.6,1/285.8,1/476.3
1003,"2,696",-274,11,2,1/207.4,1/245.1,1/1348.0
1004,"2,300",-615,7,3,1/230.0,1/328.6,1/766.7
1005,"2,828",-750,8,7,1/188.5,1/353.5,1/404.0
1006,"1,204",-744,1,3,1/301.0,1/1204.0,1/401.3
1007,"5,376","-1,065",16,16,1/168.0,1/336.0,1/336.0
1008,"5,077",+829,24,12,1/141.0,1/211.5,1/423.1
1009,"3,993",-579,14,10,1/166.4,1/285.2,1/399.3
1010,"4,561","+1,241",22,14,1/126.7,1/207.3,1/325.8
1011,"3,847",-441,13,8,1/183.2,1/295.9,1/480.9
1012,"6,777","+2,585",35,22,1/118.9,1/193.6,1/308.0
1013,"2,153",-462,7,4,1/195.7,1/307.6,1/538.2
1014,"4,973","+1,394",23,17,1/124.3,1/216.2,1/292.5
1015,"6,959",+91,26,21,1/148.1,1/267.7,1/331.4
1016,"2,698","-1,335",6,8,1/192.7,1/449.7,1/337.2
1017,"1,913",-944,4,5,1/212.6,1/478.2,1/382.6
1018,"1,773",-244,7,0,1/253.3,1/253.3,1/0.0
1019,"7,698",+888,31,22,1/145.2,1/248.3,1/349.9
1020,"1,844",-679,5,5,1/184.4,1/368.8,1/368.8
1021,"6,597",+959,27,22,1/134.6,1/244.3,1/299.9
1022,898,-326,2,2,1/224.5,1/449.0,1/449.0
1023,"9,040",+971,35,36,1/127.3,1/258.3,1/251.1
1024,"7,294","+1,826",34,22,1/130.2,1/214.5,1/331.5
1025,"1,194",-762,2,2,1/298.5,1/597.0,1/597.0
1026,"5,925","+1,791",31,13,1/134.7,1/191.1,1/455.8
1027,"5,470","+1,041",25,15,1/136.8,1/218.8,1/364.7
1028,"4,340",-715,14,11,1/173.6,1/310.0,1/394.5
1029,"2,298",-665,5,7,1/191.5,1/459.6,1/328.3
1030,"3,330",-397,10,10,1/166.5,1/333.0,1/333.0
1031,"6,299","+1,156",24,26,1/126.0,1/262.5,1/242.3
1032,"8,255","+2,929",41,27,1/121.4,1/201.3,1/305.7
1033,"5,856","+1,041",28,15,1/136.2,1/209.1,1/390.4
1034,"1,342",-679,2,4,1/223.7,1/671.0,1/335.5
1035,"8,740","+3,447",43,33,1/115.0,1/203.3,1/264.8
1036,"1,951",+303,9,5,1/139.4,1/216.8,1/390.2
1037,"7,307","+1,688",33,23,1/130.5,1/221.4,1/317.7
1038,"9,249","+2,374",38,38,1/121.7,1/243.4,1/243.4
1039,"1,591",-715,3,4,1/227.3,1/530.3,1/397.8
1040,"1,211",-891,1,2,1/403.7,1/1211.0,1/605.5
1041,"6,489",-256,21,20,1/158.3,1/309.0,1/324.4
1042,"6,255","-2,091",16,14,1/208.5,1/390.9,1/446.8
1043,"3,669","-1,759",6,13,1/193.1,1/611.5,1/282.2
1044,"2,747",-609,9,5,1/196.2,1/305.2,1/549.4
1045,"3,232",-291,12,5,1/190.1,1/269.3,1/646.4
1046,"7,942","+1,159",35,26,1/130.2,1/226.9,1/305.5
1047,"3,335",+121,15,5,1/166.8,1/222.3,1/667.0
1048,"5,522","+1,359",27,13,1/138.1,1/204.5,1/424.8
1049,"1,126",-668,2,3,1/225.2,1/563.0,1/375.3
1050,"4,664","-1,135",13,9,1/212.0,1/358.8,1/518.2
1069,"1,807","-1,371",2,4,1/301.2,1/903.5,1/451.8
1070,"7,147","-1,147",20,24,1/162.4,1/357.4,1/297.8
1071,"3,744",+574,16,11,1/138.7,1/234.0,1/340.4
1072,"5,040","-1,359",14,11,1/201.6,1/360.0,1/458.2
1073,"4,363",-371,14,12,1/167.8,1/311.6,1/363.6
1074,"1,348",-244,5,1,1/224.7,1/269.6,1/1348.0
1075,"3,527",-450,13,8,1/168.0,1/271.3,1/440.9
1076,"7,111","+1,088",26,31,1/124.8,1/273.5,1/229.4
1077,"5,994","+1,406",29,14,1/139.4,1/206.7,1/428.1
1078,"2,403",-709,5,8,1/184.8,1/480.6,1/300.4
1079,"8,801","+6,774",53,44,1/90.7,1/166.1,1/200.0
1080,"2,888",-744,8,7,1/192.5,1/361.0,1/412.6
1081,"4,744","-1,029",14,14,1/169.4,1/338.9,1/338.9
1082,"2,056",-650,5,5,1/205.6,1/411.2,1/411.2
1083,"8,257","+1,441",34,25,1/139.9,1/242.9,1/330.3
1084,"2,939","-1,382",7,6,1/226.1,1/419.9,1/489.8
1085,"5,745",-18,20,18,1/151.2,1/287.2,1/319.2
1086,"1,619","-1,135",3,1,1/404.8,1/539.7,1/1619.0
1087,501,-550,0,1,1/501.0,1/0.0,1/501.0
1088,"8,225",+909,31,36,1/122.8,1/265.3,1/228.5
1089,"1,060",-397,3,2,1/212.0,1/353.3,1/530.0
1090,"9,122","+2,779",35,47,1/111.2,1/260.6,1/194.1
1091,"1,026",-674,2,1,1/342.0,1/513.0,1/1026.0
1092,"3,237",-697,10,7,1/190.4,1/323.7,1/462.4
1093,"5,391","+3,047",33,15,1/112.3,1/163.4,1/359.4
1094,"1,305",-32,5,2,1/186.4,1/261.0,1/652.5
1095,"6,437","+1,629",28,25,1/121.5,1/229.9,1/257.5
1096,"1,002",-438,3,0,1/334.0,1/334.0,1/0.0
1097,"6,529",-315,22,23,1/145.1,1/296.8,1/283.9
1098,"4,856",+429,19,13,1/151.8,1/255.6,1/373.5
1099,"7,940",-621,26,25,1/155.7,1/305.4,1/317.6
