機種名,台番号,G数,差枚,BB,RB,ART,合成確率,BB確率,RB確率,ART確率
アイムジャグラーEX-TP,319,"1,687",-978,3,3,0,1/281.2,1/562.3,1/562.3,1/0.0
アイムジャグラーEX-TP,320,"2,934",-154,11,5,0,1/183.4,1/266.7,1/586.8,1/0.0
アイムジャグラーEX-TP,321,863,-294,2,3,0,1/172.6,1/431.5,1/287.7,1/0.0
アイムジャグラーEX-TP,322,"1,074",-638,3,0,0,1/358.0,1/358.0,1/0.0,1/0.0
アイムジャグラーEX-TP,323,"2,762",+59,12,5,0,1/162.5,1/230.2,1/552.4,1/0.0
アイムジャグラーEX-TP,324,498,-272,1,0,0,1/498.0,1/498.0,1/0.0,1/0.0
アイムジャグラーEX-TP,325,"1,296",-855,3,0,0,1/432.0,1/432.0,1/0.0,1/0.0
スマスロ北斗の拳,342,"1,067",-569,7,2,0,1/118.6,1/152.4,1/533.5,1/0.0
スマスロ北斗の拳,343,"3,649","-1,800",27,8,0,1/104.3,1/135.1,1/456.1,1/0.0
スマスロ北斗の拳,344,"1,381",+783,21,4,0,1/55.2,1/65.8,1/345.2,1/0.0
スマスロ北斗の拳,345,"1,349",-454,10,3,0,1/103.8,1/134.9,1/449.7,1/0.0
スマスロ北斗の拳,346,"1,888",+310,27,6,0,1/57.2,1/69.9,1/314.7,1/0.0
スマスロ北斗の拳,347,"1,390","+4,692",52,1,0,1/26.2,1/26.7,1/1390.0,1/0.0
スマスロ北斗の拳,348,"3,812","-2,737",16,7,0,1/165.7,1/238.2,1/544.6,1/0.0
マイジャグラーV,313,"5,436",-366,18,15,0,1/164.7,1/302.0,1/362.4,1/0.0
マイジャグラーV,314,"1,533",-637,4,4,0,1/191.6,1/383.2,1/383.2,1/0.0
マイジャグラーV,315,"1,530",-851,3,4,0,1/218.6,1/510.0,1/382.5,1/0.0
マイジャグラーV,316,"3,281",+181,15,5,0,1/164.1,1/218.7,1/656.2,1/0.0
マイジャグラーV,317,"2,025","-1,428",4,2,0,1/337.5,1/506.2,1/1012.5,1/0.0
マイジャグラーV,318,"1,479","-1,139",1,3,0,1/369.8,1/1479.0,1/493.0,1/0.0
ハッピージャグラーVIII,330,"2,502",-813,8,2,0,1/250.2,1/312.8,1/1251.0,1/0.0
ハッピージャグラーVIII,331,"2,596",-559,8,9,0,1/152.7,1/324.5,1/288.4,1/0.0
ハッピージャグラーVIII,332,919,-441,2,1,0,1/306.3,1/459.5,1/919.0,1/0.0
ハッピージャグラーVIII,333,"3,223",-405,12,5,0,1/189.6,1/268.6,1/644.6,1/0.0
ハナハナホウオウ～天翔～-30,424,166,-46,0,1,0,1/166.0,1/0.0,1/166.0,1/0.0
ハナハナホウオウ～天翔～-30,425,153,-130,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ハナハナホウオウ～天翔～-30,426,162,-219,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ハナハナホウオウ～天翔～-30,427,357,+20,2,0,0,1/178.5,1/178.5,1/0.0,1/0.0
甲鉄城のカバネリ,399,"1,251",-279,0,3,8,1/113.7,1/0.0,1/417.0,1/156.4
甲鉄城のカバネリ,400,"2,988",+611,0,7,23,1/99.6,1/0.0,1/426.9,1/129.9
甲鉄城のカバネリ,401,792,-380,0,1,4,1/158.4,1/0.0,1/792.0,1/198.0
甲鉄城のカバネリ,402,"1,781",-478,0,3,10,1/137.0,1/0.0,1/593.7,1/178.1
ゴーゴージャグラー3,336,"1,806",-232,7,2,0,1/200.7,1/258.0,1/903.0,1/0.0
ゴーゴージャグラー3,337,"1,896",-867,5,3,0,1/237.0,1/379.2,1/632.0,1/0.0
ゴーゴージャグラー3,338,"1,412",-945,2,4,0,1/235.3,1/706.0,1/353.0,1/0.0
ゴールデンカムイ,403,244,-167,0,2,0,1/122.0,1/0.0,1/122.0,1/0.0
ゴールデンカムイ,404,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ゴールデンカムイ,405,288,-413,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ゴッドイーター リザレクション,371,"4,804","-1,524",0,7,30,1/129.8,1/0.0,1/686.3,1/160.1
ゴッドイーター リザレクション,372,"3,943",-12,0,6,29,1/112.7,1/0.0,1/657.2,1/136.0
ゴッドイーター リザレクション,373,"4,044",-912,0,7,30,1/109.3,1/0.0,1/577.7,1/134.8
ファンキージャグラー2,339,"3,733",-63,14,11,0,1/149.3,1/266.6,1/339.4,1/0.0
ファンキージャグラー2,340,"7,751","+1,466",35,22,0,1/136.0,1/221.5,1/352.3,1/0.0
ファンキージャグラー2,341,"1,302",-951,2,2,0,1/325.5,1/651.0,1/651.0,1/0.0
戦国乙女4 戦乱に閃く炯眼の軍師,368,11,-20,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
戦国乙女4 戦乱に閃く炯眼の軍師,369,283,-378,1,0,0,1/283.0,1/283.0,1/0.0,1/0.0
戦国乙女4 戦乱に閃く炯眼の軍師,370,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
沖ドキ!GOLD,326,"3,875",-122,23,11,0,1/114.0,1/168.5,1/352.3,1/0.0
沖ドキ!GOLD,327,393,+35,3,0,0,1/131.0,1/131.0,1/0.0,1/0.0
沖ドキ!GOLD,328,546,+255,4,3,0,1/78.0,1/136.5,1/182.0,1/0.0
ジャグラーガールズ,334,"4,494",-520,16,13,0,1/155.0,1/280.9,1/345.7,1/0.0
ジャグラーガールズ,335,"1,221",-105,6,1,0,1/174.4,1/203.5,1/1221.0,1/0.0
スマスロキングパルサー,355,784,+558,6,0,0,1/130.7,1/130.7,1/0.0,1/0.0
スマスロキングパルサー,356,234,-91,1,0,0,1/234.0,1/234.0,1/0.0,1/0.0
スマスロ真・北斗無双,349,483,-780,1,0,1,1/241.5,1/483.0,1/0.0,1/483.0
スマスロ真・北斗無双,350,"1,726","-1,918",5,0,2,1/246.6,1/345.2,1/0.0,1/863.0
ニューゲッターマウス,415,"1,486",+62,7,4,0,1/135.1,1/212.3,1/371.5,1/0.0
ニューゲッターマウス,416,209,-63,1,0,0,1/209.0,1/209.0,1/0.0,1/0.0
バジリスク絆2,414,216,-184,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
バジリスク絆2,429,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ファミスタ回胴版!!,420,"3,063","-1,511",6,6,0,1/255.2,1/510.5,1/510.5,1/0.0
ファミスタ回胴版!!,421,"2,428",+23,8,3,0,1/220.7,1/303.5,1/809.3,1/0.0
モンキーターンV,366,"7,462","+2,680",0,18,64,1/91.0,1/0.0,1/414.6,1/116.6
モンキーターンV,367,"2,323",-720,0,4,6,1/232.3,1/0.0,1/580.8,1/387.2
主役は銭形4,353,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
主役は銭形4,354,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
交響詩篇エウレカセブン4 HI-EVOLUTION,351,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
交響詩篇エウレカセブン4 HI-EVOLUTION,352,"2,121","+1,612",0,10,13,1/92.2,1/0.0,1/212.1,1/163.2
戦姫絶唱シンフォギア 正義の歌,364,"2,249",-476,0,6,21,1/83.3,1/0.0,1/374.8,1/107.1
戦姫絶唱シンフォギア 正義の歌,365,"1,558","-1,721",0,3,6,1/173.1,1/0.0,1/519.3,1/259.7
押忍！番長4,374,"3,172","-1,169",0,2,16,1/176.2,1/0.0,1/1586.0,1/198.2
押忍！番長4,375,"2,468",-196,0,4,16,1/123.4,1/0.0,1/617.0,1/154.2
新鬼武者2,394,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
新鬼武者2,395,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
炎炎ノ消防隊,392,"2,217",+36,0,5,12,1/130.4,1/0.0,1/443.4,1/184.8
炎炎ノ消防隊,393,"1,575","-1,459",0,5,2,1/225.0,1/0.0,1/315.0,1/787.5
転生したらスライムだった件,358,"1,420","-1,371",0,1,3,1/355.0,1/0.0,1/1420.0,1/473.3
転生したらスライムだった件,359,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ニューパルサーSP4 with 太鼓の達人,329,932,+488,5,2,0,1/133.1,1/186.4,1/466.0,1/0.0
L南国育ち,357,"1,416",+583,9,9,0,1/78.7,1/157.3,1/157.3,1/0.0
