機種名,台番号,G数,差枚,BB,RB,ART,合成確率,BB確率,RB確率,ART確率
スマスロ北斗の拳,342,"5,363","-3,211",34,9,0,1/124.7,1/157.7,1/595.9,1/0.0
スマスロ北斗の拳,343,511,-684,1,1,0,1/255.5,1/511.0,1/511.0,1/0.0
スマスロ北斗の拳,344,"5,454","-2,071",39,15,0,1/101.0,1/139.8,1/363.6,1/0.0
スマスロ北斗の拳,345,"2,857","+1,390",43,9,0,1/54.9,1/66.4,1/317.4,1/0.0
スマスロ北斗の拳,346,913,-893,4,1,0,1/182.6,1/228.2,1/913.0,1/0.0
スマスロ北斗の拳,347,"4,112",-1,43,13,0,1/73.4,1/95.6,1/316.3,1/0.0
スマスロ北斗の拳,348,"3,377",-918,31,11,0,1/80.4,1/108.9,1/307.0,1/0.0
スマスロ北斗の拳,349,"5,216",-371,59,9,0,1/76.7,1/88.4,1/579.6,1/0.0
アイムジャグラーEX-TP,319,"1,410",-856,3,1,0,1/352.5,1/470.0,1/1410.0,1/0.0
アイムジャグラーEX-TP,320,"6,836",+980,26,29,0,1/124.3,1/262.9,1/235.7,1/0.0
アイムジャグラーEX-TP,321,"3,513",-49,13,10,0,1/152.7,1/270.2,1/351.3,1/0.0
アイムジャグラーEX-TP,322,"2,626",-649,9,5,0,1/187.6,1/291.8,1/525.2,1/0.0
アイムジャグラーEX-TP,323,"3,404",-576,12,7,0,1/179.2,1/283.7,1/486.3,1/0.0
アイムジャグラーEX-TP,324,"1,532",-361,5,4,0,1/170.2,1/306.4,1/383.0,1/0.0
アイムジャグラーEX-TP,325,"5,902",+321,24,18,0,1/140.5,1/245.9,1/327.9,1/0.0
マイジャグラーV,313,"3,934","+1,942",25,7,0,1/122.9,1/157.4,1/562.0,1/0.0
マイジャグラーV,314,"5,556","+1,006",25,16,0,1/135.5,1/222.2,1/347.2,1/0.0
マイジャグラーV,315,"3,055",-956,9,7,0,1/190.9,1/339.4,1/436.4,1/0.0
マイジャグラーV,316,"2,407",-623,7,6,0,1/185.2,1/343.9,1/401.2,1/0.0
マイジャグラーV,317,"3,952",-517,14,7,0,1/188.2,1/282.3,1/564.6,1/0.0
マイジャグラーV,318,"5,288",-427,19,14,0,1/160.2,1/278.3,1/377.7,1/0.0
ハッピージャグラーVIII,326,"4,399","-1,451",10,17,0,1/162.9,1/439.9,1/258.8,1/0.0
ハッピージャグラーVIII,327,"4,147",+325,18,12,0,1/138.2,1/230.4,1/345.6,1/0.0
ハッピージャグラーVIII,328,"2,658",-608,8,7,0,1/177.2,1/332.2,1/379.7,1/0.0
ハッピージャグラーVIII,329,"2,970",-399,10,7,0,1/174.7,1/297.0,1/424.3,1/0.0
ハッピージャグラーVIII,330,"1,079",-993,1,2,0,1/359.7,1/1079.0,1/539.5,1/0.0
ゴーゴージャグラー3,335,"4,417",-333,19,9,0,1/157.8,1/232.5,1/490.8,1/0.0
ゴーゴージャグラー3,336,"1,002",-445,3,1,0,1/250.5,1/334.0,1/1002.0,1/0.0
