台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
1001,"6,008",+497,25,14,1/154.1,1/240.3,1/429.1
1002,"8,577",-124,29,26,1/155.9,1/295.8,1/329.9
1003,"6,936","+2,356",36,20,1/123.9,1/192.7,1/346.8
1004,"5,920",+865,24,23,1/126.0,1/246.7,1/257.4
1005,"4,862","+1,371",24,13,1/131.4,1/202.6,1/374.0
1006,"8,069","+1,791",33,33,1/122.3,1/244.5,1/244.5
1007,"6,259",-85,22,21,1/145.6,1/284.5,1/298.0
1008,"4,207","-1,429",11,10,1/200.3,1/382.5,1/420.7
1009,"4,719","-1,853",13,10,1/205.2,1/363.0,1/471.9
1010,"8,404","+3,897",41,38,1/106.4,1/205.0,1/221.2
1011,"8,564","+1,347",32,31,1/135.9,1/267.6,1/276.3
1012,"6,504",-409,23,20,1/151.3,1/282.8,1/325.2
1013,"7,771","+3,235",39,27,1/117.7,1/199.3,1/287.8
1014,"5,546",-674,17,17,1/163.1,1/326.2,1/326.2
1015,"7,116",-618,25,19,1/161.7,1/284.6,1/374.5
1016,"3,243","-1,100",7,8,1/216.2,1/463.3,1/405.4
1017,"3,876",-88,16,9,1/155.0,1/242.2,1/430.7
1018,"5,631",+126,22,15,1/152.2,1/256.0,1/375.4
1019,"8,880","+2,779",45,28,1/121.6,1/197.3,1/317.1
1020,"4,686",-609,16,13,1/161.6,1/292.9,1/360.5
1021,"5,817",-121,24,10,1/171.1,1/242.4,1/581.7
1022,"5,269",-91,19,15,1/155.0,1/277.3,1/351.3
1023,"9,173","+1,159",35,35,1/131.0,1/262.1,1/262.1
1024,"4,694",-726,16,10,1/180.5,1/293.4,1/469.4
1025,"3,987","-1,335",10,13,1/173.3,1/398.7,1/306.7
1026,"7,563","+1,121",31,28,1/128.2,1/244.0,1/270.1
1027,"6,729",-474,23,21,1/152.9,1/292.6,1/320.4
1028,"6,616",-768,25,12,1/178.8,1/264.6,1/551.3
1029,"5,435","-1,782",11,20,1/175.3,1/494.1,1/271.8
1030,"9,744","+1,359",34,41,1/129.9,1/286.6,1/237.7
1031,"5,985",+221,23,17,1/149.6,1/260.2,1/352.1
1032,"9,099",+935,34,33,1/135.8,1/267.6,1/275.7
1033,"8,296","+1,438",34,29,1/131.7,1/244.0,1/286.1
1034,"2,702",-674,8,6,1/193.0,1/337.8,1/450.3
1035,"7,611","+4,515",46,23,1/110.3,1/165.5,1/330.9
1036,"7,131",-485,20,27,1/151.7,1/356.6,1/264.1
1037,"8,012",-850,25,27,1/154.1,1/320.5,1/296.7
1038,"6,823","+2,374",34,23,1/119.7,1/200.7,1/296.7
1039,"8,315","-1,700",21,32,1/156.9,1/396.0,1/259.8
1040,"5,761","+1,688",31,10,1/140.5,1/185.8,1/576.1
1041,"4,900","+1,124",24,11,1/140.0,1/204.2,1/445.5
1042,"8,231","-2,232",21,20,1/200.8,1/392.0,1/411.6
1043,"5,277",+221,24,11,1/150.8,1/219.9,1/479.7
1044,"8,506","+2,479",32,43,1/113.4,1/265.8,1/197.8
1045,"6,374",-429,22,19,1/155.5,1/289.7,1/335.5
1046,"4,255",-903,15,8,1/185.0,1/283.7,1/531.9
1047,"8,146",+888,33,28,1/133.5,1/246.8,1/290.9
1048,"7,016",-468,27,16,1/163.2,1/259.9,1/438.5
1049,"3,744","-1,053",11,9,1/187.2,1/340.4,1/416.0
1050,"7,450",-679,26,16,1/177.4,1/286.5,1/465.6
1069,"5,355",+944,26,10,1/148.8,1/206.0,1/535.5
1070,"6,282",+182,22,20,1/149.6,1/285.5,1/314.1
1071,"8,444",+876,32,28,1/140.7,1/263.9,1/301.6
1072,"7,459",-574,23,28,1/146.3,1/324.3,1/266.4
1073,"8,267","+5,418",45,41,1/96.1,1/183.7,1/201.6
1074,"9,352","+2,250",39,40,1/118.4,1/239.8,1/233.8
1075,"8,009",+432,31,26,1/140.5,1/258.4,1/308.0
1076,"5,206",-794,17,14,1/167.9,1/306.2,1/371.9
1077,"8,854",+159,32,27,1/150.1,1/276.7,1/327.9
1078,"4,140","-1,159",12,13,1/165.6,1/345.0,1/318.5
1079,"5,298",-700,20,12,1/165.6,1/264.9,1/441.5
1080,"4,151","-1,668",10,8,1/230.6,1/415.1,1/518.9
1081,"5,151","-1,629",13,13,1/198.1,1/396.2,1/396.2
1082,"5,456",+147,21,17,1/143.6,1/259.8,1/320.9
1083,"8,643","+2,638",45,22,1/129.0,1/192.1,1/392.9
1084,"6,062",-324,24,12,1/168.4,1/252.6,1/505.2
1085,"8,172","-1,159",25,21,1/177.7,1/326.9,1/389.1
1086,"3,940",-262,17,5,1/179.1,1/231.8,1/788.0
1087,"7,061",-526,24,24,1/147.1,1/294.2,1/294.2
1088,"6,720","+1,465",23,33,1/120.0,1/292.2,1/203.6
1089,"8,762",-206,26,37,1/139.1,1/337.0,1/236.8
1090,"7,167",-26,25,26,1/140.5,1/286.7,1/275.7
1091,"6,903",+226,25,25,1/138.1,1/276.1,1/276.1
1092,"7,685",+406,31,22,1/145.0,1/247.9,1/349.3
1093,"7,508","+2,709",34,29,1/119.2,1/220.8,1/258.9
1094,"6,588",-524,25,16,1/160.7,1/263.5,1/411.8
1095,"5,178",-674,14,18,1/161.8,1/369.9,1/287.7
1096,"8,292",-100,28,29,1/145.5,1/296.1,1/285.9
1097,"8,050","+1,806",33,25,1/138.8,1/243.9,1/322.0
1098,"6,798",+276,27,18,1/151.1,1/251.8,1/377.7
1099,"8,523","+2,321",35,41,1/112.1,1/243.5,1/207.9
