機種名,台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
マイジャグラーV,1001,"7,168","+1,279",31,25,1/128.0,1/231.2,1/286.7
マイジャグラーV,1002,"2,390",-797,6,6,1/199.2,1/398.3,1/398.3
マイジャグラーV,1003,"7,890","+2,788",42,21,1/125.2,1/187.9,1/375.7
マイジャグラーV,1004,"3,384",-535,11,7,1/188.0,1/307.6,1/483.4
マイジャグラーV,1005,"6,029",+288,25,14,1/154.6,1/241.2,1/430.6
マイジャグラーV,1006,"8,636","+2,003",36,29,1/132.9,1/239.9,1/297.8
マイジャグラーV,1007,"5,980","+2,091",30,15,1/132.9,1/199.3,1/398.7
マイジャグラーV,1008,"3,036",-791,10,5,1/202.4,1/303.6,1/607.2
マイジャグラーV,1009,"7,414","+1,809",36,18,1/137.3,1/205.9,1/411.9
マイジャグラーV,1010,"5,243","-1,218",15,14,1/180.8,1/349.5,1/374.5
マイジャグラーV,1011,"6,150","+1,006",27,17,1/139.8,1/227.8,1/361.8
マイジャグラーV,1012,"6,519",+771,26,15,1/159.0,1/250.7,1/434.6
マイジャグラーV,1013,"7,777","+1,968",35,28,1/123.4,1/222.2,1/277.8
マイジャグラーV,1014,"2,933",-509,9,7,1/183.3,1/325.9,1/419.0
マイジャグラーV,1015,"5,276","+1,159",24,14,1/138.8,1/219.8,1/376.9
マイジャグラーV,1016,"4,170",-515,15,10,1/166.8,1/278.0,1/417.0
マイジャグラーV,1017,"5,347",-429,20,11,1/172.5,1/267.4,1/486.1
マイジャグラーV,1018,"2,786","-1,324",7,5,1/232.2,1/398.0,1/557.2
マイジャグラーV,1019,"5,312",-653,18,14,1/166.0,1/295.1,1/379.4
マイジャグラーV,1020,"8,598","+2,268",37,32,1/124.6,1/232.4,1/268.7
マイジャグラーV,1021,"6,718",-947,19,27,1/146.0,1/353.6,1/248.8
マイジャグラーV,1022,"4,106",-359,15,8,1/178.5,1/273.7,1/513.2
マイジャグラーV,1023,"7,715","+1,738",36,21,1/135.4,1/214.3,1/367.4
マイジャグラーV,1024,"5,577",+450,22,19,1/136.0,1/253.5,1/293.5
マイジャグラーV,1025,"4,387",-709,13,14,1/162.5,1/337.5,1/313.4
マイジャグラーV,1026,"5,125",-556,17,16,1/155.3,1/301.5,1/320.3
マイジャグラーV,1027,"5,761","-2,109",16,11,1/213.4,1/360.1,1/523.7
マイジャグラーV,1028,"7,576",-735,26,20,1/164.7,1/291.4,1/378.8
マイジャグラーV,1029,"4,928",-441,18,13,1/159.0,1/273.8,1/379.1
マイジャグラーV,1030,"2,834",-779,8,8,1/177.1,1/354.2,1/354.2
マイジャグラーV,1031,"5,796",+615,26,16,1/138.0,1/222.9,1/362.2
マイジャグラーV,1032,"3,737",-638,12,11,1/162.5,1/311.4,1/339.7
マイジャグラーV,1033,"5,030",+876,22,15,1/135.9,1/228.6,1/335.3
