台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
1001,"4,806","-1,900",9,16,1/192.2,1/534.0,1/300.4
1002,"1,637",-962,1,6,1/233.9,1/1637.0,1/272.8
1003,"5,367","+1,606",26,15,1/130.9,1/206.4,1/357.8
1004,"6,868","+1,632",31,20,1/134.7,1/221.5,1/343.4
1005,"4,284",-226,16,7,1/186.3,1/267.8,1/612.0
1006,"3,660",-138,12,14,1/140.8,1/305.0,1/261.4
1007,"3,830",-85,13,11,1/159.6,1/294.6,1/348.2
1008,"1,555",-985,3,3,1/259.2,1/518.3,1/518.3
1009,"8,252","+1,985",35,32,1/123.2,1/235.8,1/257.9
1010,"1,349",-421,4,0,1/337.2,1/337.2,1/0.0
1011,"8,137",-712,29,21,1/162.7,1/280.6,1/387.5
1012,"2,202",-462,7,5,1/183.5,1/314.6,1/440.4
1013,"3,483",-609,10,14,1/145.1,1/348.3,1/248.8
1014,"5,589","-1,512",16,14,1/186.3,1/349.3,1/399.2
1015,876,-597,1,2,1/292.0,1/876.0,1/438.0
1016,"3,447",-403,11,8,1/181.4,1/313.4,1/430.9
1017,"5,712",+606,26,12,1/150.3,1/219.7,1/476.0
1018,"1,458",+226,8,1,1/162.0,1/182.2,1/1458.0
1019,"1,202",-491,3,3,1/200.3,1/400.7,1/400.7
1020,"6,575",+582,29,14,1/152.9,1/226.7,1/469.6
1021,"6,968","+1,015",29,22,1/136.6,1/240.3,1/316.7
1022,"2,284",-568,6,8,1/163.1,1/380.7,1/285.5
1023,"2,571",+44,10,5,1/171.4,1/257.1,1/514.2
1024,"6,013",+56,24,17,1/146.7,1/250.5,1/353.7
1025,"4,954","+1,124",25,10,1/141.5,1/198.2,1/495.4
1026,"2,255","-1,347",3,4,1/322.1,1/751.7,1/563.8
1027,"1,545",-474,5,3,1/193.1,1/309.0,1/515.0
1028,"7,018","+1,524",29,27,1/125.3,1/242.0,1/259.9
1029,"1,408",-332,5,1,1/234.7,1/281.6,1/1408.0
1030,"1,324",-503,3,4,1/189.1,1/441.3,1/331.0
1031,"7,756","+1,065",29,30,1/131.5,1/267.4,1/258.5
1032,"2,849",-932,7,7,1/203.5,1/407.0,1/407.0
1033,"3,484","-2,038",7,7,1/248.9,1/497.7,1/497.7
1034,"4,647",-418,17,11,1/166.0,1/273.4,1/422.5
1035,"6,047","-1,050",17,20,1/163.4,1/355.7,1/302.4
1036,"4,451","-1,288",11,16,1/164.9,1/404.6,1/278.2
1037,"2,756",-509,9,8,1/162.1,1/306.2,1/344.5
1038,"4,413",+132,16,15,1/142.4,1/275.8,1/294.2
1039,"5,303",-359,20,12,1/165.7,1/265.1,1/441.9
1040,"3,474",-703,9,8,1/204.4,1/386.0,1/434.2
1041,"5,313","-2,250",10,14,1/221.4,1/531.3,1/379.5
1042,"7,035",+829,29,22,1/137.9,1/242.6,1/319.8
1043,"2,991",-603,10,8,1/166.2,1/299.1,1/373.9
1044,"4,760",+15,19,12,1/153.5,1/250.5,1/396.7
1045,"6,615",+288,27,16,1/153.8,1/245.0,1/413.4
1046,"1,671",+185,9,2,1/151.9,1/185.7,1/835.5
1047,"2,887",-303,11,5,1/180.4,1/262.5,1/577.4
1048,"5,472",-503,17,17,1/160.9,1/321.9,1/321.9
1049,"4,169",-438,15,7,1/189.5,1/277.9,1/595.6
1050,"6,644",-791,20,22,1/158.2,1/332.2,1/302.0
1069,"8,203","-1,088",25,27,1/157.8,1/328.1,1/303.8
1070,"6,849",+603,24,30,1/126.8,1/285.4,1/228.3
1071,"1,262",-197,5,0,1/252.4,1/252.4,1/0.0
1072,"5,923",+394,25,15,1/148.1,1/236.9,1/394.9
1073,"4,641",-53,17,14,1/149.7,1/273.0,1/331.5
1074,"2,300",-485,7,5,1/191.7,1/328.6,1/460.0
1075,"7,459",+803,27,32,1/126.4,1/276.3,1/233.1
1076,"2,813",-900,7,6,1/216.4,1/401.9,1/468.8
1077,"6,485","+1,112",28,21,1/132.3,1/231.6,1/308.8
1078,"2,952",-409,8,10,1/164.0,1/369.0,1/295.2
1079,"7,225",+347,27,25,1/138.9,1/267.6,1/289.0
1080,"1,390",-721,2,5,1/198.6,1/695.0,1/278.0
1081,"5,683",+674,25,17,1/135.3,1/227.3,1/334.3
1082,"7,039","+1,147",32,18,1/140.8,1/220.0,1/391.1
1083,809,-650,1,1,1/404.5,1/809.0,1/809.0
1084,"5,448","+1,668",27,16,1/126.7,1/201.8,1/340.5
1085,"5,595","-1,088",22,8,1/186.5,1/254.3,1/699.4
1086,"6,979","+1,756",35,17,1/134.2,1/199.4,1/410.5
1087,"3,165","-1,194",7,11,1/175.8,1/452.1,1/287.7
1088,"4,278","-1,312",10,12,1/194.5,1/427.8,1/356.5
1089,"8,039",-276,24,36,1/134.0,1/335.0,1/223.3
1090,"8,566","+2,035",41,25,1/129.8,1/208.9,1/342.6
1091,"2,154",-556,6,5,1/195.8,1/359.0,1/430.8
1092,"1,945",-638,6,3,1/216.1,1/324.2,1/648.3
1093,"2,295",-362,7,9,1/143.4,1/327.9,1/255.0
1094,"7,544","+4,456",44,30,1/101.9,1/171.5,1/251.5
1095,"2,874",+262,12,8,1/143.7,1/239.5,1/359.2
1096,"6,206","-1,865",12,22,1/182.5,1/517.2,1/282.1
1097,"4,779",+982,22,11,1/144.8,1/217.2,1/434.5
1098,"1,328","-1,029",2,2,1/332.0,1/664.0,1/664.0
1099,"5,432","-1,535",14,17,1/175.2,1/388.0,1/319.5
