機種名,台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
マイジャグラーV,1001,"7,361",-18,31,12,1/171.2,1/237.5,1/613.4
マイジャグラーV,1002,"8,820",+621,35,28,1/140.0,1/252.0,1/315.0
マイジャグラーV,1003,"3,726","-1,088",12,6,1/207.0,1/310.5,1/621.0
マイジャグラーV,1004,"2,859","-1,394",7,6,1/219.9,1/408.4,1/476.5
マイジャグラーV,1005,"7,497","+1,771",31,31,1/120.9,1/241.8,1/241.8
マイジャグラーV,1006,"3,445",-912,10,8,1/191.4,1/344.5,1/430.6
マイジャグラーV,1007,"4,797","-1,841",11,13,1/199.9,1/436.1,1/369.0
マイジャグラーV,1008,"4,600","-1,629",12,10,1/209.1,1/383.3,1/460.0
マイジャグラーV,1009,"2,733",-415,12,3,1/182.2,1/227.8,1/911.0
マイジャグラーV,1010,"8,427","+2,515",43,21,1/131.7,1/196.0,1/401.3
マイジャグラーV,1011,"7,838",+218,30,25,1/142.5,1/261.3,1/313.5
マイジャグラーV,1012,"2,879",-603,10,4,1/205.6,1/287.9,1/719.8
マイジャグラーV,1013,"4,531","-1,065",14,7,1/215.8,1/323.6,1/647.3
マイジャグラーV,1014,"4,661","-1,794",12,12,1/194.2,1/388.4,1/388.4
マイジャグラーV,1015,"3,499","-1,453",9,9,1/194.4,1/388.8,1/388.8
マイジャグラーV,1016,"3,673","-1,218",8,12,1/183.7,1/459.1,1/306.1
マイジャグラーV,1017,"8,456",+844,33,30,1/134.2,1/256.2,1/281.9
マイジャグラーV,1018,"2,860",-126,11,7,1/158.9,1/260.0,1/408.6
マイジャグラーV,1019,"7,824","+1,771",37,25,1/126.2,1/211.5,1/313.0
マイジャグラーV,1020,"4,107",-532,14,7,1/195.6,1/293.4,1/586.7
マイジャグラーV,1021,"5,341","-1,229",16,16,1/166.9,1/333.8,1/333.8
マイジャグラーV,1022,"4,808","-1,182",15,11,1/184.9,1/320.5,1/437.1
マイジャグラーV,1023,"8,205",+679,31,27,1/141.5,1/264.7,1/303.9
マイジャグラーV,1024,"4,889",-597,16,14,1/163.0,1/305.6,1/349.2
マイジャグラーV,1025,"3,942","-1,606",9,12,1/187.7,1/438.0,1/328.5
マイジャグラーV,1026,"8,441","+3,926",48,24,1/117.2,1/175.9,1/351.7
マイジャグラーV,1027,"4,131",+512,20,5,1/165.2,1/206.6,1/826.2
マイジャグラーV,1028,"7,282",+418,26,28,1/134.9,1/280.1,1/260.1
マイジャグラーV,1029,"8,403","+3,541",38,41,1/106.4,1/221.1,1/205.0
マイジャグラーV,1030,"5,494","-1,029",14,21,1/157.0,1/392.4,1/261.6
マイジャグラーV,1031,"5,535",+374,22,16,1/145.7,1/251.6,1/345.9
マイジャグラーV,1032,"6,470","-1,582",19,15,1/190.3,1/340.5,1/431.3
マイジャグラーV,1033,"9,471","+3,894",46,36,1/115.5,1/205.9,1/263.1
マイジャグラーV,1034,"6,696",+444,28,16,1/152.2,1/239.1,1/418.5
マイジャグラーV,1035,"7,352","+3,809",37,35,1/102.1,1/198.7,1/210.1
マイジャグラーV,1036,"7,743","+1,209",32,26,1/133.5,1/242.0,1/297.8
マイジャグラーV,1037,"8,559","+3,259",34,43,1/111.2,1/251.7,1/199.0
マイジャグラーV,1038,"5,684","-1,324",15,17,1/177.6,1/378.9,1/334.4
マイジャグラーV,1039,"7,005","+1,629",33,15,1/145.9,1/212.3,1/467.0
マイジャグラーV,1040,"3,746",-68,14,7,1/178.4,1/267.6,1/535.1
マイジャグラーV,1041,"6,239","+1,041",30,15,1/138.6,1/208.0,1/415.9
マイジャグラーV,1042,"5,220",+450,25,8,1/158.2,1/208.8,1/652.5
