台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
1001,"4,389",+512,18,14,1/137.2,1/243.8,1/313.5
1002,"3,972",+700,16,16,1/124.1,1/248.2,1/248.2
1003,"2,408",-544,8,6,1/172.0,1/301.0,1/401.3
1004,"2,610",+756,13,9,1/118.6,1/200.8,1/290.0
1005,"7,630","+1,809",29,38,1/113.9,1/263.1,1/200.8
1006,958,+79,6,0,1/159.7,1/159.7,1/0.0
1007,"6,217",-679,20,20,1/155.4,1/310.9,1/310.9
1008,"3,855",-538,13,13,1/148.3,1/296.5,1/296.5
1009,"1,183",-268,4,2,1/197.2,1/295.8,1/591.5
1010,"7,489","+1,229",30,24,1/138.7,1/249.6,1/312.0
1011,"5,357",-903,17,12,1/184.7,1/315.1,1/446.4
1012,"3,139",-209,10,8,1/174.4,1/313.9,1/392.4
1013,"5,396",+374,22,15,1/145.8,1/245.3,1/359.7
1014,0,0,0,0,1/0.0,1/0.0,1/0.0
1015,"8,961","+1,403",38,30,1/131.8,1/235.8,1/298.7
1016,"1,658",-185,6,3,1/184.2,1/276.3,1/552.7
1017,"7,407",-309,25,26,1/145.2,1/296.3,1/284.9
1018,"2,122",+450,11,4,1/141.5,1/192.9,1/530.5
1019,"8,787",+32,28,36,1/137.3,1/313.8,1/244.1
1020,"2,061",-438,7,2,1/229.0,1/294.4,1/1030.5
1021,"4,047","-2,074",7,9,1/252.9,1/578.1,1/449.7
1022,"5,123",+29,20,13,1/155.2,1/256.1,1/394.1
1023,"1,749",-156,7,2,1/194.3,1/249.9,1/874.5
1024,"3,890",-232,14,9,1/169.1,1/277.9,1/432.2
1025,"8,459","+2,232",38,36,1/114.3,1/222.6,1/235.0
1026,"6,020",-124,22,22,1/136.8,1/273.6,1/273.6
1027,"2,432",-815,8,3,1/221.1,1/304.0,1/810.7
1028,"2,186",-238,8,4,1/182.2,1/273.2,1/546.5
1029,"9,090","+1,676",33,36,1/131.7,1/275.5,1/252.5
1030,520,-321,1,0,1/520.0,1/520.0,1/0.0
1031,"4,763",+874,20,15,1/136.1,1/238.2,1/317.5
1032,"1,281",-785,2,2,1/320.2,1/640.5,1/640.5
1033,"3,756",+735,15,16,1/121.2,1/250.4,1/234.8
1034,"2,393",-303,10,4,1/170.9,1/239.3,1/598.2
1035,"1,691",-462,5,2,1/241.6,1/338.2,1/845.5
1036,"8,194",+818,32,28,1/136.6,1/256.1,1/292.6
1037,805,-326,2,1,1/268.3,1/402.5,1/805.0
1038,"5,265",-744,18,15,1/159.5,1/292.5,1/351.0
1039,"2,760","+1,006",15,8,1/120.0,1/184.0,1/345.0
1040,"8,079","+1,053",28,41,1/117.1,1/288.5,1/197.0
1041,"1,973",-762,6,2,1/246.6,1/328.8,1/986.5
1042,"1,761",+297,8,4,1/146.8,1/220.1,1/440.2
1043,"8,209",-535,26,28,1/152.0,1/315.7,1/293.2
1044,340,-474,0,0,1/0.0,1/0.0,1/0.0
1045,"6,055",+379,23,17,1/151.4,1/263.3,1/356.2
1046,"6,326",-679,20,20,1/158.2,1/316.3,1/316.3
1047,"5,664","+1,088",24,20,1/128.7,1/236.0,1/283.2
1048,553,-391,1,0,1/553.0,1/553.0,1/0.0
1049,"3,503",+168,12,11,1/152.3,1/291.9,1/318.5
1050,"4,013",+159,14,14,1/143.3,1/286.6,1/286.6
1069,"4,042","+1,253",17,15,1/126.3,1/237.8,1/269.5
1070,"2,579","+2,232",18,11,1/88.9,1/143.3,1/234.5
1071,"3,506",-903,10,11,1/167.0,1/350.6,1/318.7
1072,"3,736",-674,15,5,1/186.8,1/249.1,1/747.2
1073,"5,961",-276,22,17,1/152.8,1/271.0,1/350.6
1074,"6,668",+876,28,19,1/141.9,1/238.1,1/350.9
1075,"5,719",-115,24,12,1/158.9,1/238.3,1/476.6
1076,"4,785",-324,18,11,1/165.0,1/265.8,1/435.0
1077,"1,318",-426,3,4,1/188.3,1/439.3,1/329.5
1078,"7,114","+1,206",32,14,1/154.7,1/222.3,1/508.1
1079,"2,506",-126,8,10,1/139.2,1/313.2,1/250.6
1080,"3,676",-844,12,8,1/183.8,1/306.3,1/459.5
1081,"3,941",-650,12,11,1/171.3,1/328.4,1/358.3
1082,"3,015",+944,15,9,1/125.6,1/201.0,1/335.0
1083,"8,461",-841,27,28,1/153.8,1/313.4,1/302.2
1084,"3,222",+3,12,10,1/146.5,1/268.5,1/322.2
1085,"2,953","-1,218",7,9,1/184.6,1/421.9,1/328.1
1086,"3,823",+109,14,12,1/147.0,1/273.1,1/318.6
1087,"1,731",-21,9,1,1/173.1,1/192.3,1/1731.0
1088,"3,930","+1,218",21,10,1/126.8,1/187.1,1/393.0
1089,"5,281","-1,476",11,20,1/170.4,1/480.1,1/264.1
1090,908,-238,3,2,1/181.6,1/302.7,1/454.0
1091,"7,858","+2,694",39,26,1/120.9,1/201.5,1/302.2
1092,"1,414","-1,135",1,3,1/353.5,1/1414.0,1/471.3
1093,"2,164",-462,7,5,1/180.3,1/309.1,1/432.8
1094,"1,697",-503,5,3,1/212.1,1/339.4,1/565.7
1095,597,-191,2,0,1/298.5,1/298.5,1/0.0
1096,"9,120","+2,091",37,36,1/124.9,1/246.5,1/253.3
1097,"5,827","+1,438",30,12,1/138.7,1/194.2,1/485.6
1098,"3,899",+406,16,12,1/139.2,1/243.7,1/324.9
1099,"2,698","-1,182",8,5,1/207.5,1/337.2,1/539.6
