機種名,台番号,G数,BB,RB,合成確率,BB確率,RB確率
アイムジャグラーEX-TP,461,"6,354",22,20,1/151.3,1/288.8,1/317.7
アイムジャグラーEX-TP,462,"1,893",8,7,1/126.2,1/236.6,1/270.4
アイムジャグラーEX-TP,463,628,2,0,1/314.0,1/314.0,1/0.0
アイムジャグラーEX-TP,464,"2,876",12,6,1/159.8,1/239.7,1/479.3
アイムジャグラーEX-TP,478,"5,109",19,15,1/150.3,1/268.9,1/340.6
アイムジャグラーEX-TP,479,451,1,1,1/225.5,1/451.0,1/451.0
アイムジャグラーEX-TP,480,"2,273",6,5,1/206.6,1/378.8,1/454.6
アイムジャグラーEX-TP,481,891,5,0,1/178.2,1/178.2,1/0.0
アイムジャグラーEX-TP,482,"2,395",9,5,1/171.1,1/266.1,1/479.0
アイムジャグラーEX-TP,483,"1,803",8,2,1/180.3,1/225.4,1/901.5
アイムジャグラーEX-TP,484,456,0,0,1/0.0,1/0.0,1/0.0
アイムジャグラーEX-TP,485,"5,258",27,7,1/154.6,1/194.7,1/751.1
アイムジャグラーEX-TP,486,"1,371",7,1,1/171.4,1/195.9,1/1371.0
アイムジャグラーEX-TP,487,"1,303",6,1,1/186.1,1/217.2,1/1303.0
アイムジャグラーEX-TP,488,"1,290",4,3,1/184.3,1/322.5,1/430.0
アイムジャグラーEX-TP,489,"2,958",10,9,1/155.7,1/295.8,1/328.7
アイムジャグラーEX-TP,500,"2,696",10,7,1/158.6,1/269.6,1/385.1
アイムジャグラーEX-TP,501,"2,528",9,6,1/168.5,1/280.9,1/421.3
アイムジャグラーEX-TP,502,769,1,0,1/769.0,1/769.0,1/0.0
アイムジャグラーEX-TP,503,"3,175",12,7,1/167.1,1/264.6,1/453.6
アイムジャグラーEX-TP,504,"1,065",1,0,1/1065.0,1/1065.0,1/0.0
アイムジャグラーEX-TP,505,"4,557",17,10,1/168.8,1/268.1,1/455.7
アイムジャグラーEX-TP,506,559,1,1,1/279.5,1/559.0,1/559.0
アイムジャグラーEX-TP,507,"2,690",13,10,1/117.0,1/206.9,1/269.0
アイムジャグラーEX-TP,508,"2,121",7,6,1/163.2,1/303.0,1/353.5
アイムジャグラーEX-TP,509,"1,972",8,4,1/164.3,1/246.5,1/493.0
アイムジャグラーEX-TP,510,"2,793",9,5,1/199.5,1/310.3,1/558.6
アイムジャグラーEX-TP,511,"2,013",7,4,1/183.0,1/287.6,1/503.2
マイジャグラーV,444,"5,106",14,8,1/232.1,1/364.7,1/638.2
マイジャグラーV,445,"3,812",17,6,1/165.7,1/224.2,1/635.3
マイジャグラーV,446,"2,870",11,9,1/143.5,1/260.9,1/318.9
マイジャグラーV,447,"4,370",16,10,1/168.1,1/273.1,1/437.0
マイジャグラーV,448,"2,386",10,10,1/119.3,1/238.6,1/238.6
マイジャグラーV,449,"3,981",14,10,1/165.9,1/284.4,1/398.1
マイジャグラーV,450,"2,810",11,4,1/187.3,1/255.5,1/702.5
マイジャグラーV,451,"2,909",12,5,1/171.1,1/242.4,1/581.8
