機種名,台番号,G数,差枚,BB,RB,ART,合成確率,BB確率,RB確率,ART確率
スマスロ北斗の拳,342,764,"+1,364",21,3,0,1/31.8,1/36.4,1/254.7,1/0.0
スマスロ北斗の拳,343,514,"+1,244",18,1,0,1/27.1,1/28.6,1/514.0,1/0.0
スマスロ北斗の拳,344,905,-806,4,1,0,1/181.0,1/226.2,1/905.0,1/0.0
スマスロ北斗の拳,345,"1,080",+980,23,1,0,1/45.0,1/47.0,1/1080.0,1/0.0
スマスロ北斗の拳,346,922,+641,13,4,0,1/54.2,1/70.9,1/230.5,1/0.0
スマスロ北斗の拳,347,871,-622,4,1,0,1/174.2,1/217.8,1/871.0,1/0.0
スマスロ北斗の拳,348,693,-10,6,2,0,1/86.6,1/115.5,1/346.5,1/0.0
スマスロ北斗の拳,349,678,+245,9,2,0,1/61.6,1/75.3,1/339.0,1/0.0
アイムジャグラーEX-TP,319,"1,280",+124,4,6,0,1/128.0,1/320.0,1/213.3,1/0.0
アイムジャグラーEX-TP,320,"2,277","-1,032",4,7,0,1/207.0,1/569.2,1/325.3,1/0.0
アイムジャグラーEX-TP,321,"2,858",+355,12,7,0,1/150.4,1/238.2,1/408.3,1/0.0
アイムジャグラーEX-TP,322,702,-511,1,2,0,1/234.0,1/702.0,1/351.0,1/0.0
アイムジャグラーEX-TP,323,"3,937",-66,12,18,0,1/131.2,1/328.1,1/218.7,1/0.0
アイムジャグラーEX-TP,324,906,-569,2,0,0,1/453.0,1/453.0,1/0.0,1/0.0
アイムジャグラーEX-TP,325,"4,621",+871,21,11,0,1/144.4,1/220.0,1/420.1,1/0.0
マイジャグラーV,313,"3,807",+214,16,10,0,1/146.4,1/237.9,1/380.7,1/0.0
マイジャグラーV,314,"1,149",-498,2,2,0,1/287.2,1/574.5,1/574.5,1/0.0
マイジャグラーV,315,"4,538",-180,18,6,0,1/189.1,1/252.1,1/756.3,1/0.0
マイジャグラーV,316,"1,028",-201,4,1,0,1/205.6,1/257.0,1/1028.0,1/0.0
マイジャグラーV,317,"4,835",+58,20,9,0,1/166.7,1/241.8,1/537.2,1/0.0
マイジャグラーV,318,"2,385",-440,9,3,0,1/198.8,1/265.0,1/795.0,1/0.0
ハッピージャグラーVIII,326,"1,315",-678,2,4,0,1/219.2,1/657.5,1/328.8,1/0.0
ハッピージャグラーVIII,327,"1,727",-986,4,3,0,1/246.7,1/431.8,1/575.7,1/0.0
ハッピージャグラーVIII,328,"1,892",+95,9,2,0,1/172.0,1/210.2,1/946.0,1/0.0
ハッピージャグラーVIII,329,944,-717,1,2,0,1/314.7,1/944.0,1/472.0,1/0.0
ハッピージャグラーVIII,330,"2,173","+1,787",17,1,0,1/120.7,1/127.8,1/2173.0,1/0.0
ゴーゴージャグラー3,335,"2,416",+26,10,7,0,1/142.1,1/241.6,1/345.1,1/0.0
ゴーゴージャグラー3,336,"1,606",-900,3,2,0,1/321.2,1/535.3,1/803.0,1/0.0
ゴーゴージャグラー3,337,595,-566,1,0,0,1/595.0,1/595.0,1/0.0,1/0.0
ゴーゴージャグラー3,338,"2,648",+449,14,6,0,1/132.4,1/189.1,1/441.3,1/0.0
ハナハナホウオウ～天翔～-30,426,"2,364",+347,9,5,0,1/168.9,1/262.7,1/472.8,1/0.0
ハナハナホウオウ～天翔～-30,427,841,+432,4,3,0,1/120.1,1/210.2,1/280.3,1/0.0
ハナハナホウオウ～天翔～-30,428,358,-368,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ハナハナホウオウ～天翔～-30,429,"1,124",+44,4,3,0,1/160.6,1/281.0,1/374.7,1/0.0
押忍！番長4,374,"4,703","-3,484",0,4,19,1/204.5,1/0.0,1/1175.8,1/247.5
押忍！番長4,375,"2,085","-1,761",0,2,8,1/208.5,1/0.0,1/1042.5,1/260.6
押忍！番長4,376,"4,754",-686,0,6,21,1/176.1,1/0.0,1/792.3,1/226.4
押忍！番長4,377,705,-811,0,0,2,1/352.5,1/0.0,1/0.0,1/352.5
ゴッドイーター リザレクション,371,"5,382","-2,497",0,9,30,1/138.0,1/0.0,1/598.0,1/179.4
ゴッドイーター リザレクション,372,"1,371",-784,0,2,5,1/195.9,1/0.0,1/685.5,1/274.2
ゴッドイーター リザレクション,373,"1,855","-1,694",0,4,9,1/142.7,1/0.0,1/463.8,1/206.1
ファンキージャグラー2,339,"6,136",+51,27,9,0,1/170.4,1/227.3,1/681.8,1/0.0
ファンキージャグラー2,340,"1,234",-468,3,3,0,1/205.7,1/411.3,1/411.3,1/0.0
ファンキージャグラー2,341,"1,747",-163,7,2,0,1/194.1,1/249.6,1/873.5,1/0.0
戦姫絶唱シンフォギア 正義の歌,359,527,-630,0,1,2,1/175.7,1/0.0,1/527.0,1/263.5
