機種名,台番号,G数,差枚,BB,RB,ART,合成確率,BB確率,RB確率,ART確率
スマスロ北斗の拳,342,"3,270",-519,32,6,0,1/86.1,1/102.2,1/545.0,1/0.0
スマスロ北斗の拳,343,"3,196","-1,915",19,7,0,1/122.9,1/168.2,1/456.6,1/0.0
スマスロ北斗の拳,344,"2,380",-167,22,8,0,1/79.3,1/108.2,1/297.5,1/0.0
スマスロ北斗の拳,345,839,"+1,225",19,3,0,1/38.1,1/44.2,1/279.7,1/0.0
スマスロ北斗の拳,346,"1,411",-991,8,3,0,1/128.3,1/176.4,1/470.3,1/0.0
スマスロ北斗の拳,347,"3,603","-1,175",28,8,0,1/100.1,1/128.7,1/450.4,1/0.0
スマスロ北斗の拳,348,"4,007","+1,057",54,11,0,1/61.6,1/74.2,1/364.3,1/0.0
スマスロ北斗の拳,349,596,-136,5,1,0,1/99.3,1/119.2,1/596.0,1/0.0
アイムジャグラーEX-TP,319,"1,162",-821,1,5,0,1/193.7,1/1162.0,1/232.4,1/0.0
アイムジャグラーEX-TP,320,"4,524",-187,17,13,0,1/150.8,1/266.1,1/348.0,1/0.0
アイムジャグラーEX-TP,321,871,-818,0,1,0,1/871.0,1/0.0,1/871.0,1/0.0
アイムジャグラーEX-TP,322,"1,715",-299,6,5,0,1/155.9,1/285.8,1/343.0,1/0.0
アイムジャグラーEX-TP,323,"1,803",-720,5,1,0,1/300.5,1/360.6,1/1803.0,1/0.0
アイムジャグラーEX-TP,324,"1,079",-412,3,0,0,1/359.7,1/359.7,1/0.0,1/0.0
アイムジャグラーEX-TP,325,"4,280",+570,16,14,0,1/142.7,1/267.5,1/305.7,1/0.0
マイジャグラーV,313,"5,337",-657,18,12,0,1/177.9,1/296.5,1/444.8,1/0.0
マイジャグラーV,314,"3,508",-719,10,9,0,1/184.6,1/350.8,1/389.8,1/0.0
マイジャグラーV,315,"4,362",+51,17,12,0,1/150.4,1/256.6,1/363.5,1/0.0
マイジャグラーV,316,"1,857",-909,4,3,0,1/265.3,1/464.2,1/619.0,1/0.0
