機種名,台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
マイジャグラーV,1001,"4,950","-1,241",15,10,1/198.0,1/330.0,1/495.0
マイジャグラーV,1002,"1,265",-221,4,3,1/180.7,1/316.2,1/421.7
マイジャグラーV,1003,"7,269",-182,23,28,1/142.5,1/316.0,1/259.6
マイジャグラーV,1004,"5,520",+547,24,13,1/149.2,1/230.0,1/424.6
マイジャグラーV,1005,"1,497",-209,5,2,1/213.9,1/299.4,1/748.5
マイジャグラーV,1006,"3,421",-874,10,7,1/201.2,1/342.1,1/488.7
マイジャグラーV,1007,"3,948",+168,15,11,1/151.8,1/263.2,1/358.9
マイジャグラーV,1008,"3,096",-521,9,9,1/172.0,1/344.0,1/344.0
マイジャグラーV,1009,"3,529",-697,10,9,1/185.7,1/352.9,1/392.1
マイジャグラーV,1010,"4,628","-1,124",14,10,1/192.8,1/330.6,1/462.8
マイジャグラーV,1011,"9,135","+2,765",42,30,1/126.9,1/217.5,1/304.5
マイジャグラーV,1012,"1,050",-732,1,2,1/350.0,1/1050.0,1/525.0
マイジャグラーV,1013,"3,658",-691,12,10,1/166.3,1/304.8,1/365.8
マイジャグラーV,1014,"2,341",-274,9,5,1/167.2,1/260.1,1/468.2
マイジャグラーV,1015,"6,426",+688,29,15,1/146.0,1/221.6,1/428.4
マイジャグラーV,1016,"7,873","+1,985",37,24,1/129.1,1/212.8,1/328.0
マイジャグラーV,1017,"6,957","+1,759",31,23,1/128.8,1/224.4,1/302.5
マイジャグラーV,1018,"1,253",-356,4,2,1/208.8,1/313.2,1/626.5
マイジャグラーV,1019,"6,797",+641,30,15,1/151.0,1/226.6,1/453.1
マイジャグラーV,1020,"1,208",-644,3,1,1/302.0,1/402.7,1/1208.0
マイジャグラーV,1021,"1,932","-1,441",2,5,1/276.0,1/966.0,1/386.4
マイジャグラーV,1022,"3,292",-862,9,7,1/205.8,1/365.8,1/470.3
マイジャグラーV,1023,"6,710",+359,26,17,1/156.0,1/258.1,1/394.7
マイジャグラーV,1024,"8,517","+3,094",46,20,1/129.0,1/185.2,1/425.9
マイジャグラーV,1025,"1,362",-397,4,3,1/194.6,1/340.5,1/454.0
マイジャグラーV,1026,"4,801","+1,147",20,20,1/120.0,1/240.1,1/240.1
マイジャグラーV,1027,"6,119","-1,900",15,15,1/204.0,1/407.9,1/407.9
マイジャグラーV,1028,"1,769",-556,5,4,1/196.6,1/353.8,1/442.2
マイジャグラーV,1029,"6,606",+538,24,24,1/137.6,1/275.2,1/275.2
マイジャグラーV,1030,"6,330",+274,24,18,1/150.7,1/263.8,1/351.7
マイジャグラーV,1031,816,-515,1,1,1/408.0,1/816.0,1/816.0
マイジャグラーV,1032,"5,514",-138,23,13,1/153.2,1/239.7,1/424.2
マイジャグラーV,1033,"3,354","-1,088",8,7,1/223.6,1/419.2,1/479.1
マイジャグラーV,1034,"4,459",-41,18,10,1/159.2,1/247.7,1/445.9
マイジャグラーV,1035,"2,403",-409,8,4,1/200.2,1/300.4,1/600.8
マイジャグラーV,1036,"5,894","+1,879",29,16,1/131.0,1/203.2,1/368.4
マイジャグラーV,1037,"5,844","-1,262",16,22,1/153.8,1/365.2,1/265.6
マイジャグラーV,1038,"4,652","-1,324",11,14,1/186.1,1/422.9,1/332.3
マイジャグラーV,1039,"1,335",-774,2,1,1/445.0,1/667.5,1/1335.0
マイジャグラーV,1040,"5,779","+2,162",33,11,1/131.3,1/175.1,1/525.4
マイジャグラーV,1041,"2,613",-738,9,4,1/201.0,1/290.3,1/653.2
マイジャグラーV,1042,"4,960",-832,17,11,1/177.1,1/291.8,1/450.9
マイジャグラーV,1043,"5,942",-685,24,9,1/180.1,1/247.6,1/660.2
マイジャグラーV,1044,996,-562,2,2,1/249.0,1/498.0,1/498.0
マイジャグラーV,1045,"3,447",+321,16,8,1/143.6,1/215.4,1/430.9
マイジャグラーV,1046,"1,691",-332,6,3,1/187.9,1/281.8,1/563.7
マイジャグラーV,1047,"7,427","+3,424",33,42,1/99.0,1/225.1,1/176.8
マイジャグラーV,1048,"8,241","+1,103",35,24,1/139.7,1/235.5,1/343.4
マイジャグラーV,1049,"1,387",-285,5,2,1/198.1,1/277.4,1/693.5
マイジャグラーV,1050,"2,941",-121,11,8,1/154.8,1/267.4,1/367.6
マイジャグラーV,1069,"2,376","-1,194",6,3,1/264.0,1/396.0,1/792.0
マイジャグラーV,1070,"4,719",+194,20,11,1/152.2,1/235.9,1/429.0
マイジャグラーV,1071,"1,868",-591,4,6,1/186.8,1/467.0,1/311.3
