台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
1001,"6,262",+238,26,18,1/142.3,1/240.8,1/347.9
1002,"1,838","-1,265",4,0,1/459.5,1/459.5,1/0.0
1003,"6,892","+3,682",36,30,1/104.4,1/191.4,1/229.7
1004,"3,513",-700,13,7,1/175.7,1/270.2,1/501.9
1005,"5,874",-626,19,18,1/158.8,1/309.2,1/326.3
1006,"3,417","-1,406",9,6,1/227.8,1/379.7,1/569.5
1007,"3,854",-65,15,9,1/160.6,1/256.9,1/428.2
1008,"6,625","+1,968",30,25,1/120.5,1/220.8,1/265.0
1009,"8,310","+4,044",46,25,1/117.0,1/180.7,1/332.4
1010,"5,295",-121,19,16,1/151.3,1/278.7,1/330.9
1011,"6,659",-809,18,29,1/141.7,1/369.9,1/229.6
1012,"6,760",+747,29,18,1/143.8,1/233.1,1/375.6
1013,"7,733","+1,465",37,20,1/135.7,1/209.0,1/386.6
1014,"3,410",-879,10,7,1/200.6,1/341.0,1/487.1
1015,"5,301","-1,465",16,12,1/189.3,1/331.3,1/441.8
1016,"8,626","+1,618",37,31,1/126.9,1/233.1,1/278.3
1017,"5,459",+238,23,14,1/147.5,1/237.3,1/389.9
1018,"6,458","+2,656",34,21,1/117.4,1/189.9,1/307.5
1019,"5,822",-912,20,11,1/187.8,1/291.1,1/529.3
1020,"6,831",-524,22,25,1/145.3,1/310.5,1/273.2
1021,"6,460",-229,26,18,1/146.8,1/248.5,1/358.9
1022,"7,876",+747,26,37,1/125.0,1/302.9,1/212.9
1023,"8,160",-582,25,29,1/151.1,1/326.4,1/281.4
1024,"2,069","-1,218",4,4,1/258.6,1/517.2,1/517.2
1025,"5,913","+1,288",27,18,1/131.4,1/219.0,1/328.5
1026,"6,856",-888,23,19,1/163.2,1/298.1,1/360.8
1027,"8,418","+5,347",53,25,1/107.9,1/158.8,1/336.7
1028,"7,578",+41,31,20,1/148.6,1/244.5,1/378.9
1029,"6,401",+794,29,15,1/145.5,1/220.7,1/426.7
1030,"1,469",-674,3,1,1/367.2,1/489.7,1/1469.0
1031,"3,321",-853,11,7,1/184.5,1/301.9,1/474.4
1032,"6,554","+2,129",32,22,1/121.4,1/204.8,1/297.9
1033,"5,776",+288,24,14,1/152.0,1/240.7,1/412.6
1034,"5,790",+65,23,13,1/160.8,1/251.7,1/445.4
1035,"2,981","-1,394",8,2,1/298.1,1/372.6,1/1490.5
1036,"6,189","-1,053",20,14,1/182.0,1/309.4,1/442.1
1037,"5,080",-391,17,12,1/175.2,1/298.8,1/423.3
1038,"2,840",-562,10,5,1/189.3,1/284.0,1/568.0
1039,"8,025",+803,28,34,1/129.4,1/286.6,1/236.0
1040,"4,887","-1,735",10,16,1/188.0,1/488.7,1/305.4
1041,"4,020",-759,13,9,1/182.7,1/309.2,1/446.7
1042,"5,487","-1,771",12,20,1/171.5,1/457.2,1/274.4
1043,"6,461","+1,065",28,20,1/134.6,1/230.8,1/323.1
1044,"7,088","+1,191",30,22,1/136.3,1/236.3,1/322.2
1045,"7,978","+1,547",33,32,1/122.7,1/241.8,1/249.3
1046,"4,448",-956,15,10,1/177.9,1/296.5,1/444.8
1047,"3,326",+97,14,8,1/151.2,1/237.6,1/415.8
1048,"7,402","+2,515",33,33,1/112.2,1/224.3,1/224.3
1049,"4,831","-1,194",16,9,1/193.2,1/301.9,1/536.8
1050,"8,179",-971,27,21,1/170.4,1/302.9,1/389.5
1069,"7,239",+629,33,7,1/181.0,1/219.4,1/1034.1
1070,"7,730","+3,635",43,25,1/113.7,1/179.8,1/309.2
1071,"6,987","+1,474",30,24,1/129.4,1/232.9,1/291.1
1072,"6,255","-2,991",13,17,1/208.5,1/481.2,1/367.9
1073,"7,670",-503,21,33,1/142.0,1/365.2,1/232.4
1074,"7,438",+559,31,18,1/151.8,1/239.9,1/413.2
1075,"6,168",-274,22,18,1/154.2,1/280.4,1/342.7
1076,"6,916",+932,30,15,1/153.7,1/230.5,1/461.1
1077,"7,690","+2,038",37,25,1/124.0,1/207.8,1/307.6
1078,"3,818",-688,12,7,1/200.9,1/318.2,1/545.4
1079,"7,364",+594,32,19,1/144.4,1/230.1,1/387.6
1080,"6,662",-679,21,23,1/151.4,1/317.2,1/289.7
1081,"7,857","+1,985",36,26,1/126.7,1/218.2,1/302.2
1082,"3,372","-1,265",9,7,1/210.8,1/374.7,1/481.7
1083,"8,970","+3,329",42,33,1/119.6,1/213.6,1/271.8
1084,"8,832",-162,35,24,1/149.7,1/252.3,1/368.0
1085,"6,902",+112,28,12,1/172.6,1/246.5,1/575.2
1086,"6,467","+1,135",29,19,1/134.7,1/223.0,1/340.4
1087,"2,880","-1,041",8,5,1/221.5,1/360.0,1/576.0
1088,"4,080",+162,19,6,1/163.2,1/214.7,1/680.0
1089,"5,521",-579,21,10,1/178.1,1/262.9,1/552.1
1090,"7,746",+385,27,30,1/135.9,1/286.9,1/258.2
1091,"8,367","+1,632",33,34,1/124.9,1/253.5,1/246.1
1092,"5,312","-1,135",15,14,1/183.2,1/354.1,1/379.4
1093,"7,564",-712,26,21,1/160.9,1/290.9,1/360.2
1094,"6,774",+112,29,15,1/154.0,1/233.6,1/451.6
1095,"7,948","+2,003",37,28,1/122.3,1/214.8,1/283.9
1096,"8,423","+3,071",35,48,1/101.5,1/240.7,1/175.5
1097,"5,088","-1,676",14,12,1/195.7,1/363.4,1/424.0
1098,"5,679",+700,23,23,1/123.5,1/246.9,1/246.9
1099,"5,104","-1,124",13,16,1/176.0,1/392.6,1/319.0
