機種名,台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
マイジャグラーV,1001,"7,325",+453,31,16,1/155.9,1/236.3,1/457.8
マイジャグラーV,1002,"4,712",-841,14,17,1/152.0,1/336.6,1/277.2
マイジャグラーV,1003,"6,154",-641,20,21,1/150.1,1/307.7,1/293.0
マイジャグラーV,1004,"2,621",-297,8,8,1/163.8,1/327.6,1/327.6
マイジャグラーV,1005,"6,910",+779,28,25,1/130.4,1/246.8,1/276.4
マイジャグラーV,1006,"2,134",-74,10,2,1/177.8,1/213.4,1/1067.0
マイジャグラーV,1007,"2,628",-662,9,6,1/175.2,1/292.0,1/438.0
マイジャグラーV,1008,"6,916","+1,194",30,21,1/135.6,1/230.5,1/329.3
マイジャグラーV,1009,"3,135",-15,14,4,1/174.2,1/223.9,1/783.8
マイジャグラーV,1010,"6,122",-688,22,12,1/180.1,1/278.3,1/510.2
マイジャグラーV,1011,"3,684","-1,829",8,7,1/245.6,1/460.5,1/526.3
マイジャグラーV,1012,"4,533","-2,391",10,8,1/251.8,1/453.3,1/566.6
マイジャグラーV,1013,"2,111",-356,5,8,1/162.4,1/422.2,1/263.9
マイジャグラーV,1014,"4,548",-488,16,11,1/168.4,1/284.2,1/413.5
マイジャグラーV,1015,"6,817","+1,112",33,16,1/139.1,1/206.6,1/426.1
マイジャグラーV,1016,"5,453",-291,19,19,1/143.5,1/287.0,1/287.0
マイジャグラーV,1017,"5,758",-29,23,17,1/143.9,1/250.3,1/338.7
マイジャグラーV,1018,"3,709",-732,13,6,1/195.2,1/285.3,1/618.2
マイジャグラーV,1019,"3,332",-674,10,10,1/166.6,1/333.2,1/333.2
マイジャグラーV,1020,"5,883",+97,25,15,1/147.1,1/235.3,1/392.2
マイジャグラーV,1021,"3,891",-97,16,8,1/162.1,1/243.2,1/486.4
マイジャグラーV,1022,"5,146","+1,653",29,12,1/125.5,1/177.4,1/428.8
マイジャグラーV,1023,"1,735",-285,7,2,1/192.8,1/247.9,1/867.5
マイジャグラーV,1024,"6,684","-1,688",17,19,1/185.7,1/393.2,1/351.8
マイジャグラーV,1025,"9,269","+5,559",54,36,1/103.0,1/171.6,1/257.5
マイジャグラーV,1026,"6,057","+1,265",27,21,1/126.2,1/224.3,1/288.4
マイジャグラーV,1027,"2,084",-982,6,3,1/231.6,1/347.3,1/694.7
マイジャグラーV,1028,"2,876",-244,10,6,1/179.8,1/287.6,1/479.3
マイジャグラーV,1029,"4,186","+1,218",21,10,1/135.0,1/199.3,1/418.6
マイジャグラーV,1030,"2,764",-532,10,2,1/230.3,1/276.4,1/1382.0
マイジャグラーV,1031,"7,044","+1,029",26,30,1/125.8,1/270.9,1/234.8
マイジャグラーV,1032,"3,039",-679,7,11,1/168.8,1/434.1,1/276.3
マイジャグラーV,1033,"2,134",-409,7,4,1/194.0,1/304.9,1/533.5
マイジャグラーV,1034,"6,513","+1,500",30,14,1/148.0,1/217.1,1/465.2
マイジャグラーV,1035,"6,789",+924,28,21,1/138.6,1/242.5,1/323.3
マイジャグラーV,1036,"5,918",+900,27,16,1/137.6,1/219.2,1/369.9
マイジャグラーV,1037,"7,814",-279,26,28,1/144.7,1/300.5,1/279.1
マイジャグラーV,1038,"5,567",-568,20,13,1/168.7,1/278.4,1/428.2
マイジャグラーV,1039,"3,117",+759,17,5,1/141.7,1/183.4,1/623.4
マイジャグラーV,1040,"5,678",-374,19,18,1/153.5,1/298.8,1/315.4
マイジャグラーV,1041,"7,304","+1,174",31,22,1/137.8,1/235.6,1/332.0
マイジャグラーV,1042,"5,512",-441,19,18,1/149.0,1/290.1,1/306.2
マイジャグラーV,1043,"1,196",-326,4,2,1/199.3,1/299.0,1/598.0
マイジャグラーV,1044,"5,858","-1,759",13,19,1/183.1,1/450.6,1/308.3
マイジャグラーV,1045,"7,614",+100,27,28,1/138.4,1/282.0,1/271.9
マイジャグラーV,1046,"5,492","+1,547",27,15,1/130.8,1/203.4,1/366.1
マイジャグラーV,1047,"3,850",+9,15,11,1/148.1,1/256.7,1/350.0
マイジャグラーV,1048,"5,120","-1,791",13,12,1/204.8,1/393.8,1/426.7
マイジャグラーV,1049,"7,328","+1,350",31,21,1/140.9,1/236.4,1/349.0
マイジャグラーV,1050,"5,164",+768,22,18,1/129.1,1/234.7,1/286.9
マイジャグラーV,1069,"6,848",+618,28,19,1/145.7,1/244.6,1/360.4
マイジャグラーV,1070,"1,704",-574,5,2,1/243.4,1/340.8,1/852.0
マイジャグラーV,1071,"3,736","-2,056",5,12,1/219.8,1/747.2,1/311.3
