機種名,台番号,G数,BB,RB,合成確率,BB確率,RB確率
マイジャグラーV,444,"4,903",22,12,1/144.2,1/222.9,1/408.6
マイジャグラーV,445,"1,887",5,5,1/188.7,1/377.4,1/377.4
マイジャグラーV,446,"2,280",3,6,1/253.3,1/760.0,1/380.0
マイジャグラーV,447,"3,165",18,10,1/113.0,1/175.8,1/316.5
マイジャグラーV,448,"1,595",5,3,1/199.4,1/319.0,1/531.7
マイジャグラーV,449,"5,357",24,18,1/127.5,1/223.2,1/297.6
マイジャグラーV,450,"1,766",9,3,1/147.2,1/196.2,1/588.7
マイジャグラーV,451,"3,718",13,4,1/218.7,1/286.0,1/929.5
マイジャグラーV,452,"1,335",3,2,1/267.0,1/445.0,1/667.5
マイジャグラーV,453,"1,667",5,1,1/277.8,1/333.4,1/1667.0
マイジャグラーV,454,"1,585",2,3,1/317.0,1/792.5,1/528.3
マイジャグラーV,455,"2,471",6,8,1/176.5,1/411.8,1/308.9
マイジャグラーV,456,"2,844",11,7,1/158.0,1/258.5,1/406.3
マイジャグラーV,465,"4,231",18,8,1/162.7,1/235.1,1/528.9
マイジャグラーV,466,"1,470",5,2,1/210.0,1/294.0,1/735.0
マイジャグラーV,467,930,1,1,1/465.0,1/930.0,1/930.0
マイジャグラーV,468,"6,467",28,21,1/132.0,1/231.0,1/308.0
マイジャグラーV,469,"1,211",3,1,1/302.8,1/403.7,1/1211.0
マイジャグラーV,470,"3,220",11,8,1/169.5,1/292.7,1/402.5
マイジャグラーV,471,"2,674",11,2,1/205.7,1/243.1,1/1337.0
マイジャグラーV,472,"3,343",12,7,1/175.9,1/278.6,1/477.6
マイジャグラーV,473,"4,051",20,10,1/135.0,1/202.6,1/405.1
マイジャグラーV,474,"2,068",6,3,1/229.8,1/344.7,1/689.3
マイジャグラーV,475,"2,332",7,5,1/194.3,1/333.1,1/466.4
マイジャグラーV,476,"5,208",16,13,1/179.6,1/325.5,1/400.6
マイジャグラーV,477,"2,379",8,2,1/237.9,1/297.4,1/1189.5
アイムジャグラーEX-TP,457,"2,527",12,8,1/126.3,1/210.6,1/315.9
アイムジャグラーEX-TP,458,595,1,2,1/198.3,1/595.0,1/297.5
アイムジャグラーEX-TP,459,"3,266",12,9,1/155.5,1/272.2,1/362.9
アイムジャグラーEX-TP,460,"1,739",5,5,1/173.9,1/347.8,1/347.8
アイムジャグラーEX-TP,461,"1,999",2,4,1/333.2,1/999.5,1/499.8
アイムジャグラーEX-TP,462,"1,768",6,3,1/196.4,1/294.7,1/589.3
アイムジャグラーEX-TP,463,"2,533",6,8,1/180.9,1/422.2,1/316.6
アイムジャグラーEX-TP,464,"1,920",8,6,1/137.1,1/240.0,1/320.0
アイムジャグラーEX-TP,478,"1,731",5,5,1/173.1,1/346.2,1/346.2
アイムジャグラーEX-TP,479,"2,439",5,6,1/221.7,1/487.8,1/406.5
アイムジャグラーEX-TP,480,721,1,0,1/721.0,1/721.0,1/0.0
アイムジャグラーEX-TP,481,"2,114",5,6,1/192.2,1/422.8,1/352.3
アイムジャグラーEX-TP,482,"1,270",2,3,1/254.0,1/635.0,1/423.3
アイムジャグラーEX-TP,483,"2,312",5,5,1/231.2,1/462.4,1/462.4
アイムジャグラーEX-TP,484,"1,055",3,3,1/175.8,1/351.7,1/351.7
アイムジャグラーEX-TP,485,"2,262",12,3,1/150.8,1/188.5,1/754.0
アイムジャグラーEX-TP,486,782,2,0,1/391.0,1/391.0,1/0.0
アイムジャグラーEX-TP,487,"3,836",15,9,1/159.8,1/255.7,1/426.2
アイムジャグラーEX-TP,488,"1,072",4,1,1/214.4,1/268.0,1/1072.0
アイムジャグラーEX-TP,489,"4,775",24,17,1/116.5,1/199.0,1/280.9
アイムジャグラーEX-TP,490,"2,261",9,6,1/150.7,1/251.2,1/376.8
アイムジャグラーEX-TP,491,"2,215",5,4,1/246.1,1/443.0,1/553.8
アイムジャグラーEX-TP,492,687,0,0,1/0.0,1/0.0,1/0.0
アイムジャグラーEX-TP,493,952,2,2,1/238.0,1/476.0,1/476.0
アイムジャグラーEX-TP,494,"4,351",14,13,1/161.1,1/310.8,1/334.7
ゴーゴージャグラー3,495,"2,096",7,3,1/209.6,1/299.4,1/698.7
ゴーゴージャグラー3,496,"3,810",7,14,1/181.4,1/544.3,1/272.1
ゴーゴージャグラー3,497,"4,181",22,13,1/119.5,1/190.0,1/321.6
ゴーゴージャグラー3,498,"1,109",1,4,1/221.8,1/1109.0,1/277.2
ゴーゴージャグラー3,499,"1,100",3,0,1/366.7,1/366.7,1/0.0
ゴーゴージャグラー3,500,"1,334",3,4,1/190.6,1/444.7,1/333.5
ゴーゴージャグラー3,501,"4,371",22,16,1/115.0,1/198.7,1/273.2
ゴーゴージャグラー3,502,431,1,1,1/215.5,1/431.0,1/431.0
ゴーゴージャグラー3,503,"2,718",13,6,1/143.1,1/209.1,1/453.0
ゴーゴージャグラー3,504,"3,212",11,7,1/178.4,1/292.0,1/458.9
ゴーゴージャグラー3,505,"1,595",6,4,1/159.5,1/265.8,1/398.8
ゴーゴージャグラー3,506,"1,125",3,0,1/375.0,1/375.0,1/0.0
ゴーゴージャグラー3,507,"5,415",27,17,1/123.1,1/200.6,1/318.5
ゴーゴージャグラー3,508,"1,736",8,4,1/144.7,1/217.0,1/434.0
ゴーゴージャグラー3,509,"4,004",12,14,1/154.0,1/333.7,1/286.0
ゴーゴージャグラー3,510,861,3,3,1/143.5,1/287.0,1/287.0
ゴーゴージャグラー3,511,"3,118",10,15,1/124.7,1/311.8,1/207.9
スマスロ北斗の拳,648,"4,374",18,9,1/162.0,1/243.0,1/486.0
スマスロ北斗の拳,649,"1,105",23,1,1/46.0,1/48.0,1/1105.0
スマスロ北斗の拳,650,"1,833",12,5,1/107.8,1/152.8,1/366.6
スマスロ北斗の拳,651,"2,516",29,7,1/69.9,1/86.8,1/359.4
スマスロ北斗の拳,652,"1,693",18,4,1/77.0,1/94.1,1/423.2
スマスロ北斗の拳,653,"1,595",30,4,1/46.9,1/53.2,1/398.8
スマスロ北斗の拳,654,386,11,2,1/29.7,1/35.1,1/193.0
スマスロ北斗の拳,655,"1,592",12,2,1/113.7,1/132.7,1/796.0
スマスロ北斗の拳,656,"1,544",19,3,1/70.2,1/81.3,1/514.7
スマスロ北斗の拳,657,"1,340",11,3,1/95.7,1/121.8,1/446.7
スマスロ北斗の拳,658,"1,408",13,3,1/88.0,1/108.3,1/469.3
スマスロ北斗の拳,659,"1,177",27,1,1/42.0,1/43.6,1/1177.0
スマスロ北斗の拳,660,"1,095",9,1,1/109.5,1/121.7,1/1095.0
スマスロ北斗の拳,661,"4,686",29,8,1/126.6,1/161.6,1/585.8
沖ドキ!GOLD‐30,526,411,4,1,1/82.2,1/102.8,1/411.0
沖ドキ!GOLD‐30,527,"3,107",26,11,1/84.0,1/119.5,1/282.5
沖ドキ!GOLD‐30,528,151,0,0,1/0.0,1/0.0,1/0.0
沖ドキ!GOLD‐30,529,"1,495",8,1,1/166.1,1/186.9,1/1495.0
沖ドキ!GOLD‐30,530,209,0,0,1/0.0,1/0.0,1/0.0
沖ドキ!GOLD‐30,531,"1,415",3,3,1/235.8,1/471.7,1/471.7
沖ドキ!GOLD‐30,532,621,4,3,1/88.7,1/155.2,1/207.0
沖ドキ!GOLD‐30,533,"1,199",5,3,1/149.9,1/239.8,1/399.7
沖ドキ!GOLD‐30,534,457,0,0,1/0.0,1/0.0,1/0.0
沖ドキ!GOLD‐30,535,201,0,0,1/0.0,1/0.0,1/0.0
沖ドキ!GOLD‐30,536,464,4,1,1/92.8,1/116.0,1/464.0
沖ドキ!GOLD‐30,537,"3,584",14,5,1/188.6,1/256.0,1/716.8
沖ドキ!GOLD‐30,538,252,0,0,1/0.0,1/0.0,1/0.0
沖ドキ!GOLD‐30,539,"2,308",7,3,1/230.8,1/329.7,1/769.3
からくりサーカス,741,997,2,2,1/249.2,1/498.5,1/498.5
からくりサーカス,742,192,5,1,1/32.0,1/38.4,1/192.0
からくりサーカス,743,85,0,0,1/0.0,1/0.0,1/0.0
からくりサーカス,744,"2,058",33,7,1/51.5,1/62.4,1/294.0
からくりサーカス,745,"1,029",6,6,1/85.8,1/171.5,1/171.5
からくりサーカス,746,681,12,2,1/48.6,1/56.8,1/340.5
からくりサーカス,747,"3,860",44,10,1/71.5,1/87.7,1/386.0
からくりサーカス,748,"2,738",17,8,1/109.5,1/161.1,1/342.2
からくりサーカス,749,"1,004",11,2,1/77.2,1/91.3,1/502.0
からくりサーカス,750,585,0,1,1/585.0,1/0.0,1/585.0
からくりサーカス,751,"2,330",15,5,1/116.5,1/155.3,1/466.0
モンキーターンV,683,"2,616",19,9,1/93.4,1/137.7,1/290.7
モンキーターンV,684,"2,201",23,5,1/78.6,1/95.7,1/440.2
モンキーターンV,685,"4,086",28,13,1/99.7,1/145.9,1/314.3
モンキーターンV,686,"1,875",7,4,1/170.5,1/267.9,1/468.8
モンキーターンV,687,"3,322",22,9,1/107.2,1/151.0,1/369.1
モンキーターンV,688,"2,214",8,4,1/184.5,1/276.8,1/553.5
モンキーターンV,689,"2,885",25,8,1/87.4,1/115.4,1/360.6
モンキーターンV,690,"2,585",16,7,1/112.4,1/161.6,1/369.3
モンキーターンV,691,"2,466",34,13,1/52.5,1/72.5,1/189.7
モンキーターンV,692,"2,626",47,13,1/43.8,1/55.9,1/202.0
モンキーターンV,693,"4,002",25,11,1/111.2,1/160.1,1/363.8
Re:ゼロから始める異世界生活 season2,621,"2,933",24,1,1/117.3,1/122.2,1/2933.0
Re:ゼロから始める異世界生活 season2,622,"1,431",13,0,1/110.1,1/110.1,1/0.0
Re:ゼロから始める異世界生活 season2,623,7,0,0,1/0.0,1/0.0,1/0.0
Re:ゼロから始める異世界生活 season2,624,"1,674",11,0,1/152.2,1/152.2,1/0.0
Re:ゼロから始める異世界生活 season2,625,0,0,0,1/0.0,1/0.0,1/0.0
Re:ゼロから始める異世界生活 season2,626,"4,099",60,2,1/66.1,1/68.3,1/2049.5
Re:ゼロから始める異世界生活 season2,627,0,0,0,1/0.0,1/0.0,1/0.0
Re:ゼロから始める異世界生活 season2,628,0,0,0,1/0.0,1/0.0,1/0.0
かぐや様は告らせたい,601,"5,786",16,5,1/275.5,1/361.6,1/1157.2
かぐや様は告らせたい,602,"4,600",10,5,1/306.7,1/460.0,1/920.0
かぐや様は告らせたい,603,"2,775",34,2,1/77.1,1/81.6,1/1387.5
かぐや様は告らせたい,604,"4,364",23,7,1/145.5,1/189.7,1/623.4
かぐや様は告らせたい,605,"2,451",3,5,1/306.4,1/817.0,1/490.2
かぐや様は告らせたい,606,"4,214",9,5,1/301.0,1/468.2,1/842.8
かぐや様は告らせたい,607,"4,575",19,7,1/176.0,1/240.8,1/653.6
かぐや様は告らせたい,608,"3,900",17,3,1/195.0,1/229.4,1/1300.0
