台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
1001,"2,082",-126,8,6,1/148.7,1/260.2,1/347.0
1002,"1,403",-632,4,1,1/280.6,1/350.8,1/1403.0
1003,"1,192",-426,4,1,1/238.4,1/298.0,1/1192.0
1004,733,-444,2,0,1/366.5,1/366.5,1/0.0
1005,648,-368,2,0,1/324.0,1/324.0,1/0.0
1006,"8,351",+547,30,33,1/132.6,1/278.4,1/253.1
1007,"2,122",-962,3,8,1/192.9,1/707.3,1/265.2
1008,"4,873","+1,029",21,17,1/128.2,1/232.0,1/286.6
1009,"1,483","-1,359",2,1,1/494.3,1/741.5,1/1483.0
1010,"5,797","+1,406",28,17,1/128.8,1/207.0,1/341.0
1011,"5,590",-756,20,14,1/164.4,1/279.5,1/399.3
1012,"3,153",+309,14,5,1/165.9,1/225.2,1/630.6
1013,"1,831",-168,7,1,1/228.9,1/261.6,1/1831.0
1014,"4,138",+326,16,14,1/137.9,1/258.6,1/295.6
1015,678,-315,1,2,1/226.0,1/678.0,1/339.0
1016,"6,870","+2,003",34,21,1/124.9,1/202.1,1/327.1
1017,"1,527",-585,3,5,1/190.9,1/509.0,1/305.4
1018,"1,743",+662,10,4,1/124.5,1/174.3,1/435.8
1019,"7,472","+2,462",37,25,1/120.5,1/201.9,1/298.9
1020,"2,217",-144,8,6,1/158.4,1/277.1,1/369.5
1021,"6,236",-288,21,23,1/141.7,1/297.0,1/271.1
1022,661,-274,2,1,1/220.3,1/330.5,1/661.0
1023,"2,968",-32,10,11,1/141.3,1/296.8,1/269.8
1024,"2,401","-1,512",3,7,1/240.1,1/800.3,1/343.0
1025,"1,190",+221,6,1,1/170.0,1/198.3,1/1190.0
1026,"6,158",+971,29,10,1/157.9,1/212.3,1/615.8
1027,"7,935","+2,812",40,23,1/126.0,1/198.4,1/345.0
1028,"1,684",+50,6,6,1/140.3,1/280.7,1/280.7
1029,"1,124",-221,3,3,1/187.3,1/374.7,1/374.7
1030,"1,037",-197,3,3,1/172.8,1/345.7,1/345.7
1031,"5,276","-1,194",17,13,1/175.9,1/310.4,1/405.8
1032,"1,306","-1,124",0,6,1/217.7,1/0.0,1/217.7
1033,"8,220","+1,582",37,27,1/128.4,1/222.2,1/304.4
1034,980,-550,3,0,1/326.7,1/326.7,1/0.0
1035,"7,700","+1,050",34,20,1/142.6,1/226.5,1/385.0
1036,"5,748","+2,109",28,20,1/119.8,1/205.3,1/287.4
1037,692,-391,1,1,1/346.0,1/692.0,1/692.0
1038,"7,473",+641,31,18,1/152.5,1/241.1,1/415.2
1039,423,-226,1,1,1/211.5,1/423.0,1/423.0
1040,"6,401",+179,24,21,1/142.2,1/266.7,1/304.8
1041,"4,899",-947,15,13,1/175.0,1/326.6,1/376.8
1042,"2,420",-726,6,3,1/268.9,1/403.3,1/806.7
1043,"1,229",-485,2,3,1/245.8,1/614.5,1/409.7
1044,"2,272",-509,7,5,1/189.3,1/324.6,1/454.4
1045,"2,010",-485,7,4,1/182.7,1/287.1,1/502.5
1046,"1,092",+168,5,2,1/156.0,1/218.4,1/546.0
1047,"6,907",+206,26,21,1/147.0,1/265.7,1/328.9
1048,"2,226",+315,11,3,1/159.0,1/202.4,1/742.0
1049,"4,200",-291,13,15,1/150.0,1/323.1,1/280.0
1050,"2,165",-426,7,5,1/180.4,1/309.3,1/433.0
1069,"2,335",-344,8,2,1/233.5,1/291.9,1/1167.5
1070,"3,626","-1,371",10,7,1/213.3,1/362.6,1/518.0
1071,"1,808",-538,4,6,1/180.8,1/452.0,1/301.3
1072,"2,180","-1,841",2,5,1/311.4,1/1090.0,1/436.0
1073,"5,392",+526,19,23,1/128.4,1/283.8,1/234.4
1074,366,-438,0,0,1/0.0,1/0.0,1/0.0
1075,"3,130",+712,16,7,1/136.1,1/195.6,1/447.1
1076,"1,061",-797,2,0,1/530.5,1/530.5,1/0.0
1077,821,-432,1,2,1/273.7,1/821.0,1/410.5
1078,"8,100","+1,015",35,24,1/137.3,1/231.4,1/337.5
1079,"5,122",+174,16,19,1/146.3,1/320.1,1/269.6
1080,735,-468,1,1,1/367.5,1/735.0,1/735.0
1081,933,-703,1,1,1/466.5,1/933.0,1/933.0
1082,"1,554",-450,5,3,1/194.2,1/310.8,1/518.0
1083,"1,507",-909,2,4,1/251.2,1/753.5,1/376.8
1084,"2,852",-500,10,2,1/237.7,1/285.2,1/1426.0
1085,"7,529","-1,182",24,22,1/163.7,1/313.7,1/342.2
1086,"1,989",-468,6,5,1/180.8,1/331.5,1/397.8
1087,946,-221,3,2,1/189.2,1/315.3,1/473.0
1088,"7,271","+1,429",29,27,1/129.8,1/250.7,1/269.3
1089,"7,688","+2,232",34,27,1/126.0,1/226.1,1/284.7
1090,"2,150",+174,9,3,1/179.2,1/238.9,1/716.7
1091,"3,553","+1,276",20,9,1/122.5,1/177.7,1/394.8
1092,"2,143",-556,6,4,1/214.3,1/357.2,1/535.8
1093,"3,725",-209,11,14,1/149.0,1/338.6,1/266.1
1094,"6,868","+1,288",33,19,1/132.1,1/208.1,1/361.5
1095,685,-368,2,0,1/342.5,1/342.5,1/0.0
1096,"2,415",+185,12,3,1/161.0,1/201.2,1/805.0
1097,"3,033",-479,10,8,1/168.5,1/303.3,1/379.1
1098,"2,403",-715,4,7,1/218.5,1/600.8,1/343.3
1099,"7,608",+226,26,29,1/138.3,1/292.6,1/262.3
