機種名,台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
マイジャグラーV,1001,"5,553",-62,19,17,1/154.2,1/292.3,1/326.6
マイジャグラーV,1002,"8,801","+2,215",38,33,1/124.0,1/231.6,1/266.7
マイジャグラーV,1003,"3,330","-1,324",10,5,1/222.0,1/333.0,1/666.0
マイジャグラーV,1004,"4,340",-897,15,7,1/197.3,1/289.3,1/620.0
マイジャグラーV,1005,"5,765","-1,229",15,19,1/169.6,1/384.3,1/303.4
マイジャグラーV,1006,"5,030",-618,15,16,1/162.3,1/335.3,1/314.4
マイジャグラーV,1007,"8,066","+2,444",35,35,1/115.2,1/230.5,1/230.5
マイジャグラーV,1008,"4,723",-879,15,9,1/196.8,1/314.9,1/524.8
マイジャグラーV,1009,"4,669","-1,006",12,16,1/166.8,1/389.1,1/291.8
マイジャグラーV,1010,"7,803",-594,23,31,1/144.5,1/339.3,1/251.7
マイジャグラーV,1011,"6,386",-524,20,24,1/145.1,1/319.3,1/266.1
マイジャグラーV,1012,"8,411","+4,191",40,40,1/105.1,1/210.3,1/210.3
マイジャグラーV,1013,"2,538",-315,9,7,1/158.6,1/282.0,1/362.6
マイジャグラーV,1014,"7,686","+2,179",40,20,1/128.1,1/192.2,1/384.3
マイジャグラーV,1015,"7,698",+994,32,23,1/140.0,1/240.6,1/334.7
マイジャグラーV,1016,"4,594","-1,112",13,14,1/170.1,1/353.4,1/328.1
マイジャグラーV,1017,"5,976",+535,27,13,1/149.4,1/221.3,1/459.7
マイジャグラーV,1018,"7,767",+326,25,34,1/131.6,1/310.7,1/228.4
マイジャグラーV,1019,"4,222","-1,135",13,9,1/191.9,1/324.8,1/469.1
マイジャグラーV,1020,"7,935",-782,26,22,1/165.3,1/305.2,1/360.7
マイジャグラーV,1021,"5,426",-9,19,19,1/142.8,1/285.6,1/285.6
マイジャグラーV,1022,"4,646","-1,441",11,15,1/178.7,1/422.4,1/309.7
マイジャグラーV,1023,"6,128",+241,25,16,1/149.5,1/245.1,1/383.0
マイジャグラーV,1024,"7,644",-162,27,24,1/149.9,1/283.1,1/318.5
マイジャグラーV,1025,"4,827",-347,17,12,1/166.4,1/283.9,1/402.2
マイジャグラーV,1026,"6,329",+262,26,15,1/154.4,1/243.4,1/421.9
マイジャグラーV,1027,"8,568","+3,118",43,31,1/115.8,1/199.3,1/276.4
マイジャグラーV,1028,"7,934","+1,456",33,25,1/136.8,1/240.4,1/317.4
マイジャグラーV,1029,"6,402",+841,24,25,1/130.7,1/266.8,1/256.1
マイジャグラーV,1030,"7,243",-38,25,24,1/147.8,1/289.7,1/301.8
マイジャグラーV,1031,"5,098",-832,16,12,1/182.1,1/318.6,1/424.8
マイジャグラーV,1032,"7,082",+429,29,19,1/147.5,1/244.2,1/372.7
マイジャグラーV,1033,"3,416","-1,253",8,8,1/213.5,1/427.0,1/427.0
