機種名,台番号,G数,BB,RB,合成確率,BB確率,RB確率
マイジャグラーV,444,"6,326",31,16,1/134.6,1/204.1,1/395.4
マイジャグラーV,445,"4,991",17,15,1/156.0,1/293.6,1/332.7
マイジャグラーV,446,"4,410",9,15,1/183.8,1/490.0,1/294.0
マイジャグラーV,447,"3,391",8,6,1/242.2,1/423.9,1/565.2
マイジャグラーV,448,"3,229",5,10,1/215.3,1/645.8,1/322.9
マイジャグラーV,449,"7,737",26,31,1/135.7,1/297.6,1/249.6
マイジャグラーV,450,"7,116",30,26,1/127.1,1/237.2,1/273.7
マイジャグラーV,451,"4,179",13,12,1/167.2,1/321.5,1/348.2
マイジャグラーV,452,"6,743",21,27,1/140.5,1/321.1,1/249.7
マイジャグラーV,453,"4,684",19,14,1/141.9,1/246.5,1/334.6
マイジャグラーV,454,"5,070",21,12,1/153.6,1/241.4,1/422.5
マイジャグラーV,455,"3,183",11,8,1/167.5,1/289.4,1/397.9
マイジャグラーV,456,"7,620",41,24,1/117.2,1/185.9,1/317.5
マイジャグラーV,465,"5,603",15,17,1/175.1,1/373.5,1/329.6
マイジャグラーV,466,"5,924",19,17,1/164.6,1/311.8,1/348.5
マイジャグラーV,467,"5,186",26,20,1/112.7,1/199.5,1/259.3
マイジャグラーV,468,"5,272",20,15,1/150.6,1/263.6,1/351.5
マイジャグラーV,469,"4,752",19,9,1/169.7,1/250.1,1/528.0
マイジャグラーV,470,"4,733",20,9,1/163.2,1/236.7,1/525.9
マイジャグラーV,471,"7,466",31,19,1/149.3,1/240.8,1/392.9
マイジャグラーV,472,"6,419",38,17,1/116.7,1/168.9,1/377.6
マイジャグラーV,473,"8,312",31,38,1/120.5,1/268.1,1/218.7
マイジャグラーV,474,"6,710",26,24,1/134.2,1/258.1,1/279.6
マイジャグラーV,475,"6,340",29,19,1/132.1,1/218.6,1/333.7
マイジャグラーV,476,"3,053",8,6,1/218.1,1/381.6,1/508.8
マイジャグラーV,477,"4,369",14,13,1/161.8,1/312.1,1/336.1
アイムジャグラーEX-TP,457,625,0,1,1/625.0,1/0.0,1/625.0
アイムジャグラーEX-TP,458,"2,310",8,7,1/154.0,1/288.8,1/330.0
アイムジャグラーEX-TP,459,"1,300",1,4,1/260.0,1/1300.0,1/325.0
アイムジャグラーEX-TP,460,"2,611",10,5,1/174.1,1/261.1,1/522.2
アイムジャグラーEX-TP,461,"3,611",14,9,1/157.0,1/257.9,1/401.2
アイムジャグラーEX-TP,462,895,1,1,1/447.5,1/895.0,1/895.0
アイムジャグラーEX-TP,463,"2,314",6,4,1/231.4,1/385.7,1/578.5
アイムジャグラーEX-TP,464,"1,454",3,1,1/363.5,1/484.7,1/1454.0
アイムジャグラーEX-TP,478,"2,605",11,3,1/186.1,1/236.8,1/868.3
アイムジャグラーEX-TP,479,"3,133",11,10,1/149.2,1/284.8,1/313.3
アイムジャグラーEX-TP,480,"2,063",10,3,1/158.7,1/206.3,1/687.7
アイムジャグラーEX-TP,481,"2,470",10,4,1/176.4,1/247.0,1/617.5
アイムジャグラーEX-TP,482,"3,395",13,6,1/178.7,1/261.2,1/565.8
アイムジャグラーEX-TP,483,"2,420",10,6,1/151.2,1/242.0,1/403.3
アイムジャグラーEX-TP,484,"3,862",14,11,1/154.5,1/275.9,1/351.1
アイムジャグラーEX-TP,485,"2,936",10,5,1/195.7,1/293.6,1/587.2
アイムジャグラーEX-TP,486,"5,318",20,19,1/136.4,1/265.9,1/279.9
アイムジャグラーEX-TP,487,"2,187",8,3,1/198.8,1/273.4,1/729.0
アイムジャグラーEX-TP,488,"3,118",9,9,1/173.2,1/346.4,1/346.4
アイムジャグラーEX-TP,489,"5,612",18,19,1/151.7,1/311.8,1/295.4
アイムジャグラーEX-TP,490,"1,529",2,3,1/305.8,1/764.5,1/509.7
アイムジャグラーEX-TP,491,"4,831",18,16,1/142.1,1/268.4,1/301.9
アイムジャグラーEX-TP,492,"1,404",6,0,1/234.0,1/234.0,1/0.0
アイムジャグラーEX-TP,493,944,4,2,1/157.3,1/236.0,1/472.0
アイムジャグラーEX-TP,494,"5,740",25,8,1/173.9,1/229.6,1/717.5
ゴーゴージャグラー3,540,"3,426",7,13,1/171.3,1/489.4,1/263.5
ゴーゴージャグラー3,541,"5,035",24,17,1/122.8,1/209.8,1/296.2
ゴーゴージャグラー3,542,"1,908",3,5,1/238.5,1/636.0,1/381.6
ゴーゴージャグラー3,543,"1,496",7,3,1/149.6,1/213.7,1/498.7
ゴーゴージャグラー3,544,"3,116",11,10,1/148.4,1/283.3,1/311.6
ゴーゴージャグラー3,545,"1,638",3,6,1/182.0,1/546.0,1/273.0
ゴーゴージャグラー3,546,"2,125",2,5,1/303.6,1/1062.5,1/425.0
ゴーゴージャグラー3,547,"3,354",9,12,1/159.7,1/372.7,1/279.5
ゴーゴージャグラー3,548,"1,288",6,2,1/161.0,1/214.7,1/644.0
ゴーゴージャグラー3,549,"6,073",22,18,1/151.8,1/276.0,1/337.4
ゴーゴージャグラー3,550,"2,382",9,4,1/183.2,1/264.7,1/595.5
ゴーゴージャグラー3,551,"1,101",1,3,1/275.2,1/1101.0,1/367.0
ゴーゴージャグラー3,552,"1,879",4,6,1/187.9,1/469.8,1/313.2
ゴーゴージャグラー3,553,"4,694",13,16,1/161.9,1/361.1,1/293.4
スマスロ北斗の拳,648,"3,332",28,9,1/90.1,1/119.0,1/370.2
スマスロ北斗の拳,649,"2,876",45,7,1/55.3,1/63.9,1/410.9
スマスロ北斗の拳,650,"6,672",84,26,1/60.7,1/79.4,1/256.6
スマスロ北斗の拳,651,"2,167",16,5,1/103.2,1/135.4,1/433.4
スマスロ北斗の拳,652,"4,304",63,9,1/59.8,1/68.3,1/478.2
スマスロ北斗の拳,653,"2,913",35,6,1/71.0,1/83.2,1/485.5
スマスロ北斗の拳,654,"3,899",17,7,1/162.5,1/229.4,1/557.0
スマスロ北斗の拳,655,"2,488",14,5,1/130.9,1/177.7,1/497.6
スマスロ北斗の拳,656,"3,392",16,5,1/161.5,1/212.0,1/678.4
スマスロ北斗の拳,657,"4,200",16,7,1/182.6,1/262.5,1/600.0
スマスロ北斗の拳,658,"3,561",22,8,1/118.7,1/161.9,1/445.1
スマスロ北斗の拳,659,"4,792",72,10,1/58.4,1/66.6,1/479.2
スマスロ北斗の拳,660,"5,396",37,11,1/112.4,1/145.8,1/490.5
スマスロ北斗の拳,661,"4,792",40,12,1/92.2,1/119.8,1/399.3
沖ドキ!GOLD‐30,526,"2,964",13,8,1/141.1,1/228.0,1/370.5
