機種名,台番号,G数,差枚,BB,RB,ART,合成確率,BB確率,RB確率,ART確率
スマスロ北斗の拳,342,"4,043","-2,412",26,8,0,1/118.9,1/155.5,1/505.4,1/0.0
スマスロ北斗の拳,343,"1,998","-1,089",14,3,0,1/117.5,1/142.7,1/666.0,1/0.0
スマスロ北斗の拳,344,"5,993",-324,59,22,0,1/74.0,1/101.6,1/272.4,1/0.0
スマスロ北斗の拳,345,"3,259","-3,032",11,5,0,1/203.7,1/296.3,1/651.8,1/0.0
スマスロ北斗の拳,346,"3,364","-1,842",25,8,0,1/101.9,1/134.6,1/420.5,1/0.0
スマスロ北斗の拳,347,"5,444","-1,873",44,11,0,1/99.0,1/123.7,1/494.9,1/0.0
スマスロ北斗の拳,348,"1,459",-961,9,2,0,1/132.6,1/162.1,1/729.5,1/0.0
スマスロ北斗の拳,349,"3,298",-340,32,7,0,1/84.6,1/103.1,1/471.1,1/0.0
アイムジャグラーEX-TP,319,"3,257",+352,14,8,0,1/148.0,1/232.6,1/407.1,1/0.0
アイムジャグラーEX-TP,320,848,-656,2,0,0,1/424.0,1/424.0,1/0.0,1/0.0
アイムジャグラーEX-TP,321,"6,618","-1,950",20,13,0,1/200.5,1/330.9,1/509.1,1/0.0
アイムジャグラーEX-TP,322,"4,163",-49,16,9,0,1/166.5,1/260.2,1/462.6,1/0.0
アイムジャグラーEX-TP,323,"2,991",-546,10,7,0,1/175.9,1/299.1,1/427.3,1/0.0
アイムジャグラーEX-TP,324,"6,175","+1,607",32,12,0,1/140.3,1/193.0,1/514.6,1/0.0
アイムジャグラーEX-TP,325,"2,651",+23,11,6,0,1/155.9,1/241.0,1/441.8,1/0.0
マイジャグラーV,313,"2,042",+226,10,4,0,1/145.9,1/204.2,1/510.5,1/0.0
マイジャグラーV,314,"3,364",-867,11,7,0,1/186.9,1/305.8,1/480.6,1/0.0
マイジャグラーV,315,"5,109",+63,21,13,0,1/150.3,1/243.3,1/393.0,1/0.0
マイジャグラーV,316,"6,128",-204,24,17,0,1/149.5,1/255.3,1/360.5,1/0.0
マイジャグラーV,317,"2,549",-635,6,8,0,1/182.1,1/424.8,1/318.6,1/0.0
マイジャグラーV,318,"5,112",+492,20,16,0,1/142.0,1/255.6,1/319.5,1/0.0
ハッピージャグラーVIII,326,"4,135","-1,250",10,13,0,1/179.8,1/413.5,1/318.1,1/0.0
ハッピージャグラーVIII,327,620,-66,3,0,0,1/206.7,1/206.7,1/0.0,1/0.0
ハッピージャグラーVIII,328,"5,949",+231,25,11,0,1/165.2,1/238.0,1/540.8,1/0.0
ハッピージャグラーVIII,329,772,-338,2,1,0,1/257.3,1/386.0,1/772.0,1/0.0
ハッピージャグラーVIII,330,"4,904",+450,20,17,0,1/132.5,1/245.2,1/288.5,1/0.0
ゴーゴージャグラー3,335,"3,079",-820,8,10,0,1/171.1,1/384.9,1/307.9,1/0.0
ゴーゴージャグラー3,336,"5,792",-148,22,20,0,1/137.9,1/263.3,1/289.6,1/0.0
ゴーゴージャグラー3,337,"1,878",-314,7,5,0,1/156.5,1/268.3,1/375.6,1/0.0
ゴーゴージャグラー3,338,"3,667",-711,11,12,0,1/159.4,1/333.4,1/305.6,1/0.0
ハナハナホウオウ～天翔～-30,426,402,-90,1,1,0,1/201.0,1/402.0,1/402.0,1/0.0
ハナハナホウオウ～天翔～-30,427,"1,663",+697,10,4,0,1/118.8,1/166.3,1/415.8,1/0.0
ハナハナホウオウ～天翔～-30,428,321,-230,0,1,0,1/321.0,1/0.0,1/321.0,1/0.0
ハナハナホウオウ～天翔～-30,429,866,-60,3,3,0,1/144.3,1/288.7,1/288.7,1/0.0
押忍！番長4,374,"4,604","+3,078",0,6,30,1/127.9,1/0.0,1/767.3,1/153.5
押忍！番長4,375,707,+891,0,1,4,1/141.4,1/0.0,1/707.0,1/176.8
押忍！番長4,376,478,-282,0,1,3,1/119.5,1/0.0,1/478.0,1/159.3
押忍！番長4,377,"5,401","+1,559",0,11,36,1/114.9,1/0.0,1/491.0,1/150.0
ゴッドイーター リザレクション,371,"2,345",-833,0,6,15,1/111.7,1/0.0,1/390.8,1/156.3
ゴッドイーター リザレクション,372,"1,617","-1,856",0,2,4,1/269.5,1/0.0,1/808.5,1/404.2
ゴッドイーター リザレクション,373,"3,356","-2,178",0,7,18,1/134.2,1/0.0,1/479.4,1/186.4
ファンキージャグラー2,339,"1,281",-725,3,2,0,1/256.2,1/427.0,1/640.5,1/0.0
ファンキージャグラー2,340,"7,922","+2,133",38,22,0,1/132.0,1/208.5,1/360.1,1/0.0
ファンキージャグラー2,341,"1,367",-741,3,4,0,1/195.3,1/455.7,1/341.8,1/0.0
炎炎ノ消防隊,398,"3,837",+367,0,16,22,1/101.0,1/0.0,1/239.8,1/174.4
炎炎ノ消防隊,399,"1,113",+113,0,6,6,1/92.8,1/0.0,1/185.5,1/185.5
炎炎ノ消防隊,400,"2,375",-870,0,4,11,1/158.3,1/0.0,1/593.8,1/215.9
D4DJ Pachi‐Slot Mix,356,650,-23,3,0,5,1/81.2,1/216.7,1/0.0,1/130.0
D4DJ Pachi‐Slot Mix,357,"1,347",+215,8,0,10,1/74.8,1/168.4,1/0.0,1/134.7
L南国育ち,358,"1,377",-534,5,6,0,1/125.2,1/275.4,1/229.5,1/0.0
L南国育ち,359,824,-452,3,2,0,1/164.8,1/274.7,1/412.0,1/0.0
Re:ゼロから始める異世界生活 season2,367,"3,680","-1,823",0,0,23,1/160.0,1/0.0,1/0.0,1/160.0
Re:ゼロから始める異世界生活 season2,368,"1,333","-1,396",0,0,4,1/333.2,1/0.0,1/0.0,1/333.2
ゲゲゲの鬼太郎 覚醒,354,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ゲゲゲの鬼太郎 覚醒,355,135,-214,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
サンダーVライトニング,424,847,-643,1,1,0,1/423.5,1/847.0,1/847.0,1/0.0
サンダーVライトニング,425,256,+280,2,0,0,1/128.0,1/128.0,1/0.0,1/0.0
ジャグラーガールズ,333,"1,059",-416,2,3,0,1/211.8,1/529.5,1/353.0,1/0.0
ジャグラーガールズ,334,"2,153",+281,11,4,0,1/143.5,1/195.7,1/538.2,1/0.0
スマスロ真・北斗無双,350,462,-263,3,0,1,1/115.5,1/154.0,1/0.0,1/462.0
スマスロ真・北斗無双,351,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ダンジョンに出会いを求めるのは間違っているだろうか2,392,185,-259,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ダンジョンに出会いを求めるのは間違っているだろうか2,393,971,+245,6,23,0,1/33.5,1/161.8,1/42.2,1/0.0
ダンベル何キロ持てる？,403,"2,678","-1,524",0,9,23,1/83.7,1/0.0,1/297.6,1/116.4
ダンベル何キロ持てる？,404,"3,133","+3,437",0,7,83,1/34.8,1/0.0,1/447.6,1/37.7
バンドリ！,401,844,-295,0,3,5,1/105.5,1/0.0,1/281.3,1/168.8
バンドリ！,402,"2,351","-2,066",0,6,9,1/156.7,1/0.0,1/391.8,1/261.2
ファミスタ回胴版!!,417,723,-232,2,0,0,1/361.5,1/361.5,1/0.0,1/0.0
ファミスタ回胴版!!,418,714,-825,0,3,0,1/238.0,1/0.0,1/238.0,1/0.0
ミスタージャグラー,331,"5,297",+618,23,16,0,1/135.8,1/230.3,1/331.1,1/0.0
ミスタージャグラー,332,"1,071",-715,1,2,0,1/357.0,1/1071.0,1/535.5,1/0.0
モンキーターンV,369,"5,210","-1,369",0,12,26,1/137.1,1/0.0,1/434.2,1/200.4
モンキーターンV,370,"3,067","+1,526",0,7,12,1/161.4,1/0.0,1/438.1,1/255.6
戦国乙女4 戦乱に閃く炯眼の軍師,364,959,+247,3,0,2,1/191.8,1/319.7,1/0.0,1/479.5
戦国乙女4 戦乱に閃く炯眼の軍師,365,757,+712,6,0,5,1/68.8,1/126.2,1/0.0,1/151.4
戦姫絶唱シンフォギア 正義の歌,360,412,-476,0,1,2,1/137.3,1/0.0,1/412.0,1/206.0
戦姫絶唱シンフォギア 正義の歌,361,"1,614","-1,225",0,5,10,1/107.6,1/0.0,1/322.8,1/161.4
沖ドキ!GOLD,422,"2,318",-293,13,7,0,1/115.9,1/178.3,1/331.1,1/0.0
沖ドキ!GOLD,423,239,+419,4,0,0,1/59.8,1/59.8,1/0.0,1/0.0
甲鉄城のカバネリ,396,"1,465",+271,0,5,9,1/104.6,1/0.0,1/293.0,1/162.8
甲鉄城のカバネリ,397,"4,590","+2,124",0,12,42,1/85.0,1/0.0,1/382.5,1/109.3
革命機ヴァルヴレイヴ,362,709,-968,0,1,1,1/354.5,1/0.0,1/709.0,1/709.0
革命機ヴァルヴレイヴ,363,"1,866",-439,9,3,11,1/81.1,1/207.3,1/622.0,1/169.6
