機種名,台番号,G数,差枚,BB,RB,ART,合成確率,BB確率,RB確率,ART確率
アイムジャグラーEX-TP,319,"3,189",-543,10,10,0,1/159.4,1/318.9,1/318.9,1/0.0
アイムジャグラーEX-TP,320,"5,884",-869,21,14,0,1/168.1,1/280.2,1/420.3,1/0.0
アイムジャグラーEX-TP,321,533,-497,1,0,0,1/533.0,1/533.0,1/0.0,1/0.0
アイムジャグラーEX-TP,322,"3,921",+29,18,8,0,1/150.8,1/217.8,1/490.1,1/0.0
アイムジャグラーEX-TP,323,"1,481",-447,6,0,0,1/246.8,1/246.8,1/0.0,1/0.0
アイムジャグラーEX-TP,324,"1,938",-704,5,3,0,1/242.2,1/387.6,1/646.0,1/0.0
アイムジャグラーEX-TP,325,"4,235",-907,14,12,0,1/162.9,1/302.5,1/352.9,1/0.0
スマスロ北斗の拳,342,"2,663","+7,787",85,4,0,1/29.9,1/31.3,1/665.8,1/0.0
スマスロ北斗の拳,343,"2,428",-956,19,4,0,1/105.6,1/127.8,1/607.0,1/0.0
スマスロ北斗の拳,344,"3,748","+1,710",52,12,0,1/58.6,1/72.1,1/312.3,1/0.0
スマスロ北斗の拳,345,"1,589",-778,13,3,0,1/99.3,1/122.2,1/529.7,1/0.0
スマスロ北斗の拳,346,"6,032","+1,110",80,14,0,1/64.2,1/75.4,1/430.9,1/0.0
スマスロ北斗の拳,347,"2,451","-2,290",9,5,0,1/175.1,1/272.3,1/490.2,1/0.0
スマスロ北斗の拳,348,"4,390","-1,065",42,12,0,1/81.3,1/104.5,1/365.8,1/0.0
マイジャグラーV,313,"3,899","-1,121",10,13,0,1/169.5,1/389.9,1/299.9,1/0.0
マイジャグラーV,314,"1,876",-567,6,2,0,1/234.5,1/312.7,1/938.0,1/0.0
マイジャグラーV,315,"5,979","-2,056",15,15,0,1/199.3,1/398.6,1/398.6,1/0.0
マイジャグラーV,316,"3,321",-522,13,6,0,1/174.8,1/255.5,1/553.5,1/0.0
マイジャグラーV,317,"1,904",-978,4,4,0,1/238.0,1/476.0,1/476.0,1/0.0
マイジャグラーV,318,"2,768",-564,9,4,0,1/212.9,1/307.6,1/692.0,1/0.0
甲鉄城のカバネリ,398,"1,495","+4,519",0,8,45,1/28.2,1/0.0,1/186.9,1/33.2
甲鉄城のカバネリ,399,"1,441","-1,287",0,6,5,1/131.0,1/0.0,1/240.2,1/288.2
甲鉄城のカバネリ,400,"1,365",-695,0,6,9,1/91.0,1/0.0,1/227.5,1/151.7
甲鉄城のカバネリ,401,"1,023",-832,0,2,6,1/127.9,1/0.0,1/511.5,1/170.5
甲鉄城のカバネリ,402,111,"+1,599",0,1,16,1/6.5,1/0.0,1/111.0,1/6.9
ゴッドイーター リザレクション,370,"2,390",-146,0,6,28,1/70.3,1/0.0,1/398.3,1/85.4
ゴッドイーター リザレクション,371,"4,581","-1,970",0,11,48,1/77.6,1/0.0,1/416.5,1/95.4
ゴッドイーター リザレクション,372,"2,882","-1,844",0,8,26,1/84.8,1/0.0,1/360.2,1/110.8
ゴッドイーター リザレクション,373,"3,666","-2,936",0,15,37,1/70.5,1/0.0,1/244.4,1/99.1
ハッピージャグラーVIII,330,"3,606",-407,12,10,0,1/163.9,1/300.5,1/360.6,1/0.0
ハッピージャグラーVIII,331,"1,476",-150,6,2,0,1/184.5,1/246.0,1/738.0,1/0.0
ハッピージャグラーVIII,332,"2,946",+400,12,8,0,1/147.3,1/245.5,1/368.2,1/0.0
ハッピージャグラーVIII,333,"3,435",+559,15,10,0,1/137.4,1/229.0,1/343.5,1/0.0
ハナハナホウオウ～天翔～,424,523,+203,3,2,0,1/104.6,1/174.3,1/261.5,1/0.0
ハナハナホウオウ～天翔～,425,421,-457,0,1,0,1/421.0,1/0.0,1/421.0,1/0.0
ハナハナホウオウ～天翔～,426,"1,246",-537,3,1,0,1/311.5,1/415.3,1/1246.0,1/0.0
