台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
1001,"2,185",-556,6,6,1/182.1,1/364.2,1/364.2
1002,"8,795",+9,29,38,1/131.3,1/303.3,1/231.4
1003,552,-350,1,0,1/552.0,1/552.0,1/0.0
1004,922,-485,2,1,1/307.3,1/461.0,1/922.0
1005,"3,305",-668,9,10,1/173.9,1/367.2,1/330.5
1006,"4,110",-915,13,10,1/178.7,1/316.2,1/411.0
1007,"3,539",-935,11,5,1/221.2,1/321.7,1/707.8
1008,"3,697",+879,18,6,1/154.0,1/205.4,1/616.2
1009,"3,703",+91,15,10,1/148.1,1/246.9,1/370.3
1010,"2,661",-509,9,4,1/204.7,1/295.7,1/665.2
1011,"3,752","-1,182",9,12,1/178.7,1/416.9,1/312.7
1012,"1,401",-462,4,2,1/233.5,1/350.2,1/700.5
1013,"5,500",-532,18,17,1/157.1,1/305.6,1/323.5
1014,"2,387",+603,13,2,1/159.1,1/183.6,1/1193.5
1015,877,-597,2,0,1/438.5,1/438.5,1/0.0
1016,"4,351","+2,374",24,18,1/103.6,1/181.3,1/241.7
1017,"3,356",-238,12,8,1/167.8,1/279.7,1/419.5
1018,"8,397",-421,26,35,1/137.7,1/323.0,1/239.9
1019,"2,728",-374,10,5,1/181.9,1/272.8,1/545.6
1020,"2,719",-853,7,6,1/209.2,1/388.4,1/453.2
1021,"7,354","+1,068",31,22,1/138.8,1/237.2,1/334.3
1022,"3,240",-168,11,8,1/170.5,1/294.5,1/405.0
1023,"1,808",-338,6,4,1/180.8,1/301.3,1/452.0
1024,"2,539",-697,8,5,1/195.3,1/317.4,1/507.8
1025,"1,978","-1,041",4,4,1/247.2,1/494.5,1/494.5
1026,"2,372","-1,371",5,6,1/215.6,1/474.4,1/395.3
1027,"2,817",-291,11,5,1/176.1,1/256.1,1/563.4
1028,"5,136","-1,912",14,11,1/205.4,1/366.9,1/466.9
1029,"1,516",-632,4,4,1/189.5,1/379.0,1/379.0
1030,854,"-1,076",0,1,1/854.0,1/0.0,1/854.0
1031,"7,250",+688,29,22,1/142.2,1/250.0,1/329.5
1032,"5,335",+56,18,19,1/144.2,1/296.4,1/280.8
1033,"5,928",+479,27,10,1/160.2,1/219.6,1/592.8
1034,"3,860",-279,14,9,1/167.8,1/275.7,1/428.9
1035,"1,495",-91,7,1,1/186.9,1/213.6,1/1495.0
1036,"7,067","+1,668",32,21,1/133.3,1/220.8,1/336.5
1037,"2,853",-109,12,6,1/158.5,1/237.8,1/475.5
1038,"4,499",+21,19,10,1/155.1,1/236.8,1/449.9
1039,"1,084",-879,1,1,1/542.0,1/1084.0,1/1084.0
1040,"1,998",-432,6,4,1/199.8,1/333.0,1/499.5
1041,"3,023",-226,11,7,1/167.9,1/274.8,1/431.9
1042,"4,901","-2,938",9,9,1/272.3,1/544.6,1/544.6
1043,"1,263",-832,2,1,1/421.0,1/631.5,1/1263.0
1044,"2,804",-744,10,5,1/186.9,1/280.4,1/560.8
1045,"4,090","-1,724",8,13,1/194.8,1/511.2,1/314.6
1046,"2,752",-668,7,9,1/172.0,1/393.1,1/305.8
1047,"6,198",+206,25,15,1/154.9,1/247.9,1/413.2
1048,"4,611",+438,21,11,1/144.1,1/219.6,1/419.2
1049,"3,899",-921,12,10,1/177.2,1/324.9,1/389.9
1050,"5,308",+297,21,16,1/143.5,1/252.8,1/331.8
1069,"2,063",-797,5,5,1/206.3,1/412.6,1/412.6
1070,"3,020",-591,11,3,1/215.7,1/274.5,1/1006.7
1071,"7,464",+641,31,23,1/138.2,1/240.8,1/324.5
1072,"1,958",-450,6,1,1/279.7,1/326.3,1/1958.0
1073,"2,409",-691,7,6,1/185.3,1/344.1,1/401.5
1074,"2,868",-609,9,5,1/204.9,1/318.7,1/573.6
1075,"7,153","+1,300",28,30,1/123.3,1/255.5,1/238.4
1076,"1,226","-1,018",1,2,1/408.7,1/1226.0,1/613.0
1077,"6,539",-218,26,12,1/172.1,1/251.5,1/544.9
1078,885,-738,1,1,1/442.5,1/885.0,1/885.0
1079,"4,238","-1,559",10,9,1/223.1,1/423.8,1/470.9
1080,886,-456,2,1,1/295.3,1/443.0,1/886.0
1081,"5,673",+615,27,8,1/162.1,1/210.1,1/709.1
1082,"1,805",-868,4,4,1/225.6,1/451.2,1/451.2
1083,"6,166",-68,20,23,1/143.4,1/308.3,1/268.1
1084,"4,336",+826,19,11,1/144.5,1/228.2,1/394.2
1085,"4,770","-1,041",13,13,1/183.5,1/366.9,1/366.9
1086,"4,045","-2,197",7,11,1/224.7,1/577.9,1/367.7
1087,"2,329","-1,935",2,3,1/465.8,1/1164.5,1/776.3
1088,"3,748",+332,16,9,1/149.9,1/234.2,1/416.4
1089,"4,289",+279,17,12,1/147.9,1/252.3,1/357.4
1090,"1,978",-568,6,4,1/197.8,1/329.7,1/494.5
1091,"7,591",+856,29,32,1/124.4,1/261.8,1/237.2
1092,"6,435",-491,20,17,1/173.9,1/321.8,1/378.5
1093,"7,227","+2,162",34,25,1/122.5,1/212.6,1/289.1
1094,"1,989",-750,5,4,1/221.0,1/397.8,1/497.2
1095,"4,894",+709,21,19,1/122.3,1/233.0,1/257.6
1096,"6,183","+1,229",29,14,1/143.8,1/213.2,1/441.6
1097,"4,167",+818,19,12,1/134.4,1/219.3,1/347.2
1098,"6,602",+394,25,14,1/169.3,1/264.1,1/471.6
1099,"1,940",-821,5,3,1/242.5,1/388.0,1/646.7
