機種名,台番号,G数,BB,RB,合成確率,BB確率,RB確率
マイジャグラーV,444,"5,595",26,11,1/151.2,1/215.2,1/508.6
マイジャグラーV,445,837,2,0,1/418.5,1/418.5,1/0.0
マイジャグラーV,446,"2,096",7,5,1/174.7,1/299.4,1/419.2
マイジャグラーV,447,528,1,0,1/528.0,1/528.0,1/0.0
マイジャグラーV,448,"7,837",35,26,1/128.5,1/223.9,1/301.4
マイジャグラーV,449,567,1,1,1/283.5,1/567.0,1/567.0
マイジャグラーV,450,"5,285",22,13,1/151.0,1/240.2,1/406.5
マイジャグラーV,451,"1,073",1,2,1/357.7,1/1073.0,1/536.5
マイジャグラーV,452,"4,180",21,8,1/144.1,1/199.0,1/522.5
マイジャグラーV,453,"3,586",16,5,1/170.8,1/224.1,1/717.2
マイジャグラーV,454,"2,510",10,5,1/167.3,1/251.0,1/502.0
マイジャグラーV,455,"3,081",13,1,1/220.1,1/237.0,1/3081.0
マイジャグラーV,456,"3,584",12,8,1/179.2,1/298.7,1/448.0
マイジャグラーV,465,"1,578",4,3,1/225.4,1/394.5,1/526.0
マイジャグラーV,466,"2,984",11,8,1/157.1,1/271.3,1/373.0
マイジャグラーV,467,"2,330",10,4,1/166.4,1/233.0,1/582.5
マイジャグラーV,468,"2,815",14,4,1/156.4,1/201.1,1/703.8
マイジャグラーV,469,"7,326",28,30,1/126.3,1/261.6,1/244.2
マイジャグラーV,470,"2,199",5,3,1/274.9,1/439.8,1/733.0
マイジャグラーV,471,"1,711",5,2,1/244.4,1/342.2,1/855.5
マイジャグラーV,472,"3,406",10,7,1/200.4,1/340.6,1/486.6
マイジャグラーV,473,"1,415",4,5,1/157.2,1/353.8,1/283.0
マイジャグラーV,474,"1,095",1,0,1/1095.0,1/1095.0,1/0.0
マイジャグラーV,475,"2,362",4,8,1/196.8,1/590.5,1/295.2
マイジャグラーV,476,"2,098",7,5,1/174.8,1/299.7,1/419.6
マイジャグラーV,477,"7,123",36,21,1/125.0,1/197.9,1/339.2
アイムジャグラーEX-TP,457,"1,230",3,3,1/205.0,1/410.0,1/410.0
アイムジャグラーEX-TP,458,"3,254",10,3,1/250.3,1/325.4,1/1084.7
アイムジャグラーEX-TP,459,281,0,0,1/0.0,1/0.0,1/0.0
アイムジャグラーEX-TP,460,"4,243",16,8,1/176.8,1/265.2,1/530.4
アイムジャグラーEX-TP,461,"2,013",6,7,1/154.8,1/335.5,1/287.6
アイムジャグラーEX-TP,462,"2,389",17,5,1/108.6,1/140.5,1/477.8
アイムジャグラーEX-TP,463,213,0,0,1/0.0,1/0.0,1/0.0
アイムジャグラーEX-TP,464,435,0,0,1/0.0,1/0.0,1/0.0
アイムジャグラーEX-TP,478,"2,177",8,1,1/241.9,1/272.1,1/2177.0
アイムジャグラーEX-TP,479,"1,555",4,2,1/259.2,1/388.8,1/777.5
アイムジャグラーEX-TP,480,704,1,1,1/352.0,1/704.0,1/704.0
アイムジャグラーEX-TP,481,400,0,0,1/0.0,1/0.0,1/0.0
アイムジャグラーEX-TP,482,900,3,2,1/180.0,1/300.0,1/450.0
アイムジャグラーEX-TP,483,"1,360",4,5,1/151.1,1/340.0,1/272.0
アイムジャグラーEX-TP,484,"2,525",8,5,1/194.2,1/315.6,1/505.0
アイムジャグラーEX-TP,485,"1,447",4,4,1/180.9,1/361.8,1/361.8
アイムジャグラーEX-TP,486,"1,084",3,1,1/271.0,1/361.3,1/1084.0
アイムジャグラーEX-TP,487,725,2,1,1/241.7,1/362.5,1/725.0
アイムジャグラーEX-TP,488,837,1,1,1/418.5,1/837.0,1/837.0
アイムジャグラーEX-TP,489,"3,543",12,11,1/154.0,1/295.2,1/322.1
アイムジャグラーEX-TP,490,475,2,1,1/158.3,1/237.5,1/475.0
アイムジャグラーEX-TP,491,"2,341",8,6,1/167.2,1/292.6,1/390.2
アイムジャグラーEX-TP,492,342,0,0,1/0.0,1/0.0,1/0.0
アイムジャグラーEX-TP,493,"2,113",14,3,1/124.3,1/150.9,1/704.3
アイムジャグラーEX-TP,494,"1,136",0,2,1/568.0,1/0.0,1/568.0
ゴーゴージャグラー3,495,"1,600",6,2,1/200.0,1/266.7,1/800.0
ゴーゴージャグラー3,496,"4,578",18,15,1/138.7,1/254.3,1/305.2
ゴーゴージャグラー3,497,537,2,1,1/179.0,1/268.5,1/537.0
ゴーゴージャグラー3,498,474,1,0,1/474.0,1/474.0,1/0.0
ゴーゴージャグラー3,499,"3,092",14,9,1/134.4,1/220.9,1/343.6
ゴーゴージャグラー3,500,135,0,0,1/0.0,1/0.0,1/0.0
ゴーゴージャグラー3,501,"6,954",34,26,1/115.9,1/204.5,1/267.5
ゴーゴージャグラー3,502,865,1,4,1/173.0,1/865.0,1/216.2
ゴーゴージャグラー3,503,"1,384",7,1,1/173.0,1/197.7,1/1384.0
ゴーゴージャグラー3,504,"4,491",18,16,1/132.1,1/249.5,1/280.7
ゴーゴージャグラー3,505,"1,313",8,4,1/109.4,1/164.1,1/328.2
ゴーゴージャグラー3,506,238,0,0,1/0.0,1/0.0,1/0.0
ゴーゴージャグラー3,507,"6,460",30,24,1/119.6,1/215.3,1/269.2
