機種名,台番号,G数,BB,RB,合成確率,BB確率,RB確率
マイジャグラーV,444,"5,718",25,15,1/142.9,1/228.7,1/381.2
マイジャグラーV,445,"3,762",13,9,1/171.0,1/289.4,1/418.0
マイジャグラーV,446,"6,207",18,22,1/155.2,1/344.8,1/282.1
マイジャグラーV,447,"2,720",9,9,1/151.1,1/302.2,1/302.2
マイジャグラーV,448,"5,340",25,5,1/178.0,1/213.6,1/1068.0
マイジャグラーV,449,"1,898",4,5,1/210.9,1/474.5,1/379.6
マイジャグラーV,450,"4,852",20,7,1/179.7,1/242.6,1/693.1
マイジャグラーV,451,"6,250",24,26,1/125.0,1/260.4,1/240.4
マイジャグラーV,452,"2,780",4,5,1/308.9,1/695.0,1/556.0
マイジャグラーV,453,"5,616",21,19,1/140.4,1/267.4,1/295.6
マイジャグラーV,454,"3,956",12,12,1/164.8,1/329.7,1/329.7
マイジャグラーV,455,"2,821",4,8,1/235.1,1/705.2,1/352.6
マイジャグラーV,456,"2,703",6,7,1/207.9,1/450.5,1/386.1
マイジャグラーV,465,"8,118",42,27,1/117.7,1/193.3,1/300.7
マイジャグラーV,466,"3,852",13,11,1/160.5,1/296.3,1/350.2
マイジャグラーV,467,"4,816",20,14,1/141.6,1/240.8,1/344.0
マイジャグラーV,468,"5,167",21,5,1/198.7,1/246.0,1/1033.4
マイジャグラーV,469,"2,662",6,7,1/204.8,1/443.7,1/380.3
マイジャグラーV,470,"5,355",17,15,1/167.3,1/315.0,1/357.0
マイジャグラーV,471,"6,935",26,22,1/144.5,1/266.7,1/315.2
マイジャグラーV,472,"2,469",5,3,1/308.6,1/493.8,1/823.0
マイジャグラーV,473,"4,362",14,14,1/155.8,1/311.6,1/311.6
マイジャグラーV,474,"6,094",26,13,1/156.3,1/234.4,1/468.8
マイジャグラーV,475,"6,615",30,18,1/137.8,1/220.5,1/367.5
マイジャグラーV,476,"3,057",10,7,1/179.8,1/305.7,1/436.7
マイジャグラーV,477,"7,387",31,22,1/139.4,1/238.3,1/335.8
