台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
1001,"4,778","-2,285",11,7,1/265.4,1/434.4,1/682.6
1002,"2,684","-1,206",7,7,1/191.7,1/383.4,1/383.4
1003,"2,129","-1,076",4,5,1/236.6,1/532.2,1/425.8
1004,"6,540","-1,018",24,16,1/163.5,1/272.5,1/408.8
1005,"1,510",-615,4,2,1/251.7,1/377.5,1/755.0
1006,966,-432,2,2,1/241.5,1/483.0,1/483.0
1007,"3,648","+1,159",20,8,1/130.3,1/182.4,1/456.0
1008,"5,928","+1,229",28,14,1/141.1,1/211.7,1/423.4
1009,"1,419",-715,3,1,1/354.8,1/473.0,1/1419.0
1010,"7,847","+1,406",31,29,1/130.8,1/253.1,1/270.6
1011,"3,098",-474,11,6,1/182.2,1/281.6,1/516.3
1012,"2,987",-738,10,8,1/165.9,1/298.7,1/373.4
1013,"5,181",-556,16,17,1/157.0,1/323.8,1/304.8
1014,"7,989","+2,885",40,27,1/119.2,1/199.7,1/295.9
1015,"5,681",-550,18,18,1/157.8,1/315.6,1/315.6
1016,"1,840",-909,4,4,1/230.0,1/460.0,1/460.0
1017,"5,920",+726,25,18,1/137.7,1/236.8,1/328.9
1018,"3,096",-662,8,11,1/162.9,1/387.0,1/281.5
1019,"1,416","-1,041",2,2,1/354.0,1/708.0,1/708.0
1020,"5,738",-312,17,23,1/143.4,1/337.5,1/249.5
1021,"7,504","+1,562",33,23,1/134.0,1/227.4,1/326.3
1022,"4,692",+76,19,10,1/161.8,1/246.9,1/469.2
1023,"4,024",-103,14,12,1/154.8,1/287.4,1/335.3
1024,"2,087","-1,300",3,3,1/347.8,1/695.7,1/695.7
1025,"1,656",-779,4,2,1/276.0,1/414.0,1/828.0
1026,"2,922",-297,12,6,1/162.3,1/243.5,1/487.0
1027,"1,198",-968,1,1,1/599.0,1/1198.0,1/1198.0
1028,"6,062",+947,28,12,1/151.6,1/216.5,1/505.2
1029,"7,396","+2,656",37,26,1/117.4,1/199.9,1/284.5
1030,"6,268",-888,21,12,1/189.9,1/298.5,1/522.3
1031,"2,697",+203,10,9,1/141.9,1/269.7,1/299.7
1032,"3,342",-415,14,3,1/196.6,1/238.7,1/1114.0
1033,"7,388","+1,065",34,14,1/153.9,1/217.3,1/527.7
1034,"3,533",-191,13,9,1/160.6,1/271.8,1/392.6
1035,"2,859",-768,10,5,1/190.6,1/285.9,1/571.8
1036,"5,470","+2,462",31,16,1/116.4,1/176.5,1/341.9
1037,"4,202",-421,13,15,1/150.1,1/323.2,1/280.1
1038,"6,207","+1,135",28,19,1/132.1,1/221.7,1/326.7
1039,"7,900","+1,862",37,25,1/127.4,1/213.5,1/316.0
1040,"2,664",-191,9,9,1/148.0,1/296.0,1/296.0
1041,"6,877",+479,27,24,1/134.8,1/254.7,1/286.5
1042,"4,845","-1,041",14,14,1/173.0,1/346.1,1/346.1
1043,"6,448",-668,22,14,1/179.1,1/293.1,1/460.6
1044,"2,671",-538,7,9,1/166.9,1/381.6,1/296.8
1045,"6,943",-571,27,13,1/173.6,1/257.1,1/534.1
1046,"5,234",+206,20,15,1/149.5,1/261.7,1/348.9
1047,"5,998",-285,22,14,1/166.6,1/272.6,1/428.4
1048,"1,834",-994,4,2,1/305.7,1/458.5,1/917.0
1049,"1,738",-879,4,2,1/289.7,1/434.5,1/869.0
1050,"4,097","-1,429",12,7,1/215.6,1/341.4,1/585.3
1069,"8,171",-268,30,25,1/148.6,1/272.4,1/326.8
1070,"3,039",+274,14,5,1/159.9,1/217.1,1/607.8
1071,"2,971","-1,288",6,4,1/297.1,1/495.2,1/742.8
1072,"2,706",-606,11,2,1/208.2,1/246.0,1/1353.0
1073,"5,318","+1,206",25,16,1/129.7,1/212.7,1/332.4
1074,"6,247",-585,21,16,1/168.8,1/297.5,1/390.4
1075,"1,541",-738,4,3,1/220.1,1/385.2,1/513.7
1076,"6,665",+656,27,18,1/148.1,1/246.9,1/370.3
1077,"7,307","+1,138",35,16,1/143.3,1/208.8,1/456.7
1078,"7,908","+1,421",33,28,1/129.6,1/239.6,1/282.4
1079,"7,822","+2,162",36,29,1/120.3,1/217.3,1/269.7
1080,"7,223",+700,28,25,1/136.3,1/258.0,1/288.9
1081,"6,316",+676,30,10,1/157.9,1/210.5,1/631.6
1082,"1,723",-326,7,0,1/246.1,1/246.1,1/0.0
1083,"6,760",-771,22,19,1/164.9,1/307.3,1/355.8
1084,"1,828",-712,4,4,1/228.5,1/457.0,1/457.0
1085,"5,488",-985,16,18,1/161.4,1/343.0,1/304.9
1086,"3,007","-1,335",7,6,1/231.3,1/429.6,1/501.2
1087,"6,388",-232,25,15,1/159.7,1/255.5,1/425.9
1088,"3,582",-335,14,6,1/179.1,1/255.9,1/597.0
1089,"6,127","+1,029",27,15,1/145.9,1/226.9,1/408.5
1090,"1,950","-1,006",4,1,1/390.0,1/487.5,1/1950.0
1091,"2,906",-509,11,6,1/170.9,1/264.2,1/484.3
1092,"7,384","+1,579",31,32,1/117.2,1/238.2,1/230.8
1093,"4,181","-1,206",14,6,1/209.1,1/298.6,1/696.8
1094,"1,079",-709,3,0,1/359.7,1/359.7,1/0.0
1095,"7,219",+606,30,20,1/144.4,1/240.6,1/360.9
1096,"8,764","+4,574",50,31,1/108.2,1/175.3,1/282.7
1097,"3,574",-585,13,7,1/178.7,1/274.9,1/510.6
1098,"1,123",-668,2,2,1/280.8,1/561.5,1/561.5
1099,"6,208","+1,915",30,21,1/121.7,1/206.9,1/295.6
