台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
1001,"8,063","+2,144",37,22,1/136.7,1/217.9,1/366.5
1002,"6,758",+853,33,13,1/146.9,1/204.8,1/519.8
1003,"6,215",-88,21,21,1/148.0,1/296.0,1/296.0
1004,"7,397",+194,26,22,1/154.1,1/284.5,1/336.2
1005,"2,884",-262,11,4,1/192.3,1/262.2,1/721.0
1006,"1,587",-779,3,3,1/264.5,1/529.0,1/529.0
1007,"6,245",+209,26,17,1/145.2,1/240.2,1/367.4
1008,"1,642",-726,4,2,1/273.7,1/410.5,1/821.0
1009,"8,380",-462,25,31,1/149.6,1/335.2,1/270.3
1010,"8,382",+488,29,30,1/142.1,1/289.0,1/279.4
1011,"4,774","-1,265",12,14,1/183.6,1/397.8,1/341.0
1012,"5,104",+297,22,13,1/145.8,1/232.0,1/392.6
1013,"7,501","+2,882",39,22,1/123.0,1/192.3,1/341.0
1014,"7,471","+1,265",35,21,1/133.4,1/213.5,1/355.8
1015,"1,650",-785,4,4,1/206.2,1/412.5,1/412.5
1016,"4,730",-115,20,10,1/157.7,1/236.5,1/473.0
1017,"7,904",-288,28,26,1/146.4,1/282.3,1/304.0
1018,"5,220",-29,20,14,1/153.5,1/261.0,1/372.9
1019,"3,762","-1,524",7,12,1/198.0,1/537.4,1/313.5
1020,"5,664","-1,100",17,15,1/177.0,1/333.2,1/377.6
1021,"5,750",-562,21,13,1/169.1,1/273.8,1/442.3
1022,"3,735",-209,13,8,1/177.9,1/287.3,1/466.9
1023,"2,200","-1,312",3,4,1/314.3,1/733.3,1/550.0
1024,"8,161","+2,374",39,28,1/121.8,1/209.3,1/291.5
1025,"2,540",-703,8,4,1/211.7,1/317.5,1/635.0
1026,"6,962","-1,206",23,18,1/169.8,1/302.7,1/386.8
1027,"7,113","+1,759",34,22,1/127.0,1/209.2,1/323.3
1028,"4,655",+215,19,7,1/179.0,1/245.0,1/665.0
1029,"4,739",-309,16,14,1/158.0,1/296.2,1/338.5
1030,"4,214",+232,19,8,1/156.1,1/221.8,1/526.8
1031,"8,978","+3,118",39,43,1/109.5,1/230.2,1/208.8
1032,"4,217",+26,15,11,1/162.2,1/281.1,1/383.4
1033,"3,597","-2,638",3,10,1/276.7,1/1199.0,1/359.7
1034,"8,851","+2,109",36,40,1/116.5,1/245.9,1/221.3
1035,"2,132",-909,4,4,1/266.5,1/533.0,1/533.0
1036,"3,129","-1,300",8,7,1/208.6,1/391.1,1/447.0
1037,"8,612","+2,603",40,29,1/124.8,1/215.3,1/297.0
1038,"7,579","+2,179",33,30,1/120.3,1/229.7,1/252.6
1039,"8,687","+1,809",36,35,1/122.4,1/241.3,1/248.2
1040,"8,666","+2,144",37,32,1/125.6,1/234.2,1/270.8
1041,"2,330",-809,6,4,1/233.0,1/388.3,1/582.5
1042,"7,056",-18,29,13,1/168.0,1/243.3,1/542.8
1043,"5,802",-391,19,19,1/152.7,1/305.4,1/305.4
1044,"5,666",-68,20,20,1/141.7,1/283.3,1/283.3
1045,"2,096",-574,7,3,1/209.6,1/299.4,1/698.7
1046,"6,335",-100,18,32,1/126.7,1/351.9,1/198.0
1047,"2,050",-762,5,2,1/292.9,1/410.0,1/1025.0
1048,"7,440","+1,476",33,23,1/132.9,1/225.5,1/323.5
1049,"7,536",+350,27,26,1/142.2,1/279.1,1/289.8
1050,"2,916","-1,253",8,3,1/265.1,1/364.5,1/972.0
1069,"9,108","+1,421",38,34,1/126.5,1/239.7,1/267.9
1070,"6,593","+1,265",29,22,1/129.3,1/227.3,1/299.7
1071,"7,486","+1,182",33,20,1/141.2,1/226.8,1/374.3
1072,"6,614",+679,27,21,1/137.8,1/245.0,1/315.0
1073,"6,572",-653,20,19,1/168.5,1/328.6,1/345.9
1074,"3,828",-632,11,11,1/174.0,1/348.0,1/348.0
1075,"4,662",-326,18,9,1/172.7,1/259.0,1/518.0
1076,"7,543","+1,615",31,22,1/142.3,1/243.3,1/342.9
1077,"5,427",-735,18,14,1/169.6,1/301.5,1/387.6
1078,"7,131",+476,29,18,1/151.7,1/245.9,1/396.2
1079,"8,699","+2,532",39,35,1/117.6,1/223.1,1/248.5
1080,"5,670",+535,27,10,1/153.2,1/210.0,1/567.0
1081,"2,283",-374,10,1,1/207.5,1/228.3,1/2283.0
1082,"7,678",+256,25,31,1/137.1,1/307.1,1/247.7
1083,"3,127","-1,265",8,8,1/195.4,1/390.9,1/390.9
1084,"5,982","-1,465",17,15,1/186.9,1/351.9,1/398.8
1085,"5,729",-288,19,19,1/150.8,1/301.5,1/301.5
1086,"2,300",-915,6,4,1/230.0,1/383.3,1/575.0
1087,"8,352","+3,424",43,31,1/112.9,1/194.2,1/269.4
1088,"2,449",+26,10,5,1/163.3,1/244.9,1/489.8
1089,"5,021",+56,20,12,1/156.9,1/251.1,1/418.4
1090,"8,397","+4,074",40,42,1/102.4,1/209.9,1/199.9
1091,"7,805","+2,741",34,32,1/118.3,1/229.6,1/243.9
1092,"6,387","-1,171",17,22,1/163.8,1/375.7,1/290.3
1093,"2,283",-959,7,5,1/190.2,1/326.1,1/456.6
1094,"3,229",-750,9,9,1/179.4,1/358.8,1/358.8
1095,"8,105",+135,29,26,1/147.4,1/279.5,1/311.7
1096,"7,743","+1,653",33,29,1/124.9,1/234.6,1/267.0
1097,"4,660","-1,394",11,15,1/179.2,1/423.6,1/310.7
1098,"7,408","+1,782",34,24,1/127.7,1/217.9,1/308.7
1099,"8,381","-2,515",21,27,1/174.6,1/399.1,1/310.4
