台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
1001,"6,095",-326,21,26,1/129.7,1/290.2,1/234.4
1002,"7,286","+1,571",31,28,1/123.5,1/235.0,1/260.2
1003,"4,773","+1,500",25,14,1/122.4,1/190.9,1/340.9
1004,"4,171",+826,21,8,1/143.8,1/198.6,1/521.4
1005,"7,959","+1,032",32,23,1/144.7,1/248.7,1/346.0
1006,"1,815",-32,8,4,1/151.2,1/226.9,1/453.8
1007,"8,753","+2,232",36,32,1/128.7,1/243.1,1/273.5
1008,"1,328",-685,3,0,1/442.7,1/442.7,1/0.0
1009,"7,272",+806,32,18,1/145.4,1/227.2,1/404.0
1010,"7,968",+497,30,29,1/135.1,1/265.6,1/274.8
1011,"2,081",-744,5,6,1/189.2,1/416.2,1/346.8
1012,"7,055",-629,23,24,1/150.1,1/306.7,1/294.0
1013,906,-450,2,2,1/226.5,1/453.0,1/453.0
1014,"1,300","-1,135",1,2,1/433.3,1/1300.0,1/650.0
1015,"8,563",-88,28,27,1/155.7,1/305.8,1/317.1
1016,"6,619",+947,28,22,1/132.4,1/236.4,1/300.9
1017,"6,125",+735,27,14,1/149.4,1/226.9,1/437.5
1018,"2,317",+338,11,4,1/154.5,1/210.6,1/579.2
1019,"5,715",-432,17,23,1/142.9,1/336.2,1/248.5
1020,"6,566","-1,194",18,23,1/160.1,1/364.8,1/285.5
1021,"7,486",+665,32,19,1/146.8,1/233.9,1/394.0
1022,"4,096",-279,14,12,1/157.5,1/292.6,1/341.3
1023,"7,139",+829,26,28,1/132.2,1/274.6,1/255.0
1024,797,-503,2,0,1/398.5,1/398.5,1/0.0
1025,"7,306","+1,791",36,22,1/126.0,1/202.9,1/332.1
1026,"5,662",-179,23,10,1/171.6,1/246.2,1/566.2
1027,"2,499",-368,7,10,1/147.0,1/357.0,1/249.9
1028,"8,522",-868,26,31,1/149.5,1/327.8,1/274.9
1029,"7,636","+2,126",32,33,1/117.5,1/238.6,1/231.4
1030,806,-697,1,1,1/403.0,1/806.0,1/806.0
1031,"1,400",-850,2,3,1/280.0,1/700.0,1/466.7
1032,"6,396",+688,28,14,1/152.3,1/228.4,1/456.9
1033,"6,269","+1,665",29,24,1/118.3,1/216.2,1/261.2
1034,"3,863","-1,088",10,10,1/193.2,1/386.3,1/386.3
1035,"1,811","-1,806",1,2,1/603.7,1/1811.0,1/905.5
1036,"4,419","-1,724",12,7,1/232.6,1/368.2,1/631.3
1037,"2,595",-509,10,2,1/216.2,1/259.5,1/1297.5
1038,"6,375",-853,22,18,1/159.4,1/289.8,1/354.2
1039,"2,310",+453,12,5,1/135.9,1/192.5,1/462.0
1040,"4,659","-1,629",12,8,1/232.9,1/388.2,1/582.4
1041,"6,227",-979,17,19,1/173.0,1/366.3,1/327.7
1042,"5,590","+1,265",27,16,1/130.0,1/207.0,1/349.4
1043,"2,860",-288,10,8,1/158.9,1/286.0,1/357.5
1044,"4,572",-244,17,11,1/163.3,1/268.9,1/415.6
1045,"3,123",-638,11,5,1/195.2,1/283.9,1/624.6
1046,"8,387",+53,28,32,1/139.8,1/299.5,1/262.1
1047,"3,862","-1,465",10,10,1/193.1,1/386.2,1/386.2
1048,"6,487",+359,27,18,1/144.2,1/240.3,1/360.4
1049,"1,469",-691,2,4,1/244.8,1/734.5,1/367.2
1050,"6,246",+479,28,14,1/148.7,1/223.1,1/446.1
1069,"4,038","-1,112",15,4,1/212.5,1/269.2,1/1009.5
1070,"4,095",-156,15,10,1/163.8,1/273.0,1/409.5
1071,"6,107",-606,20,18,1/160.7,1/305.4,1/339.3
1072,"4,777","-1,300",12,12,1/199.0,1/398.1,1/398.1
1073,"7,437","-2,162",23,15,1/195.7,1/323.3,1/495.8
1074,"5,809",-962,18,17,1/166.0,1/322.7,1/341.7
1075,"1,946",-785,5,3,1/243.2,1/389.2,1/648.7
1076,"8,285","+2,356",38,28,1/125.5,1/218.0,1/295.9
1077,"8,410",-956,27,30,1/147.5,1/311.5,1/280.3
1078,"7,244",+524,29,21,1/144.9,1/249.8,1/345.0
1079,"4,023",-174,17,4,1/191.6,1/236.6,1/1005.8
1080,"6,979",-456,25,18,1/162.3,1/279.2,1/387.7
1081,"4,367","-1,594",10,14,1/182.0,1/436.7,1/311.9
1082,"4,538",-515,20,6,1/174.5,1/226.9,1/756.3
1083,"7,578","-1,253",23,19,1/180.4,1/329.5,1/398.8
1084,"4,741",+147,19,8,1/175.6,1/249.5,1/592.6
1085,"5,657","+1,606",26,19,1/125.7,1/217.6,1/297.7
1086,"1,565",-732,3,4,1/223.6,1/521.7,1/391.2
1087,"8,830","+1,265",40,22,1/142.4,1/220.8,1/401.4
1088,"3,726","-2,250",5,7,1/310.5,1/745.2,1/532.3
1089,"5,324",-924,17,13,1/177.5,1/313.2,1/409.5
1090,"3,449",-509,13,5,1/191.6,1/265.3,1/689.8
1091,"6,637",+197,27,16,1/154.3,1/245.8,1/414.8
1092,"3,741",-491,13,4,1/220.1,1/287.8,1/935.2
1093,"6,621","-1,774",17,20,1/178.9,1/389.5,1/331.1
1094,"8,587","+2,656",44,24,1/126.3,1/195.2,1/357.8
1095,"5,739",-721,18,16,1/168.8,1/318.8,1/358.7
1096,"3,545",+156,16,3,1/186.6,1/221.6,1/1181.7
1097,"7,617","+3,000",40,17,1/133.6,1/190.4,1/448.1
1098,964,-674,2,0,1/482.0,1/482.0,1/0.0
1099,"5,012","-1,526",13,14,1/185.6,1/385.5,1/358.0
