台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
1001,"2,997",-838,7,10,1/176.3,1/428.1,1/299.7
1002,"5,341","+1,594",27,13,1/133.5,1/197.8,1/410.8
1003,"1,253",-738,2,2,1/313.2,1/626.5,1/626.5
1004,789,-674,1,1,1/394.5,1/789.0,1/789.0
1005,"7,004","+1,241",32,24,1/125.1,1/218.9,1/291.8
1006,"2,943",-450,9,6,1/196.2,1/327.0,1/490.5
1007,"1,152",-597,2,3,1/230.4,1/576.0,1/384.0
1008,"5,540",-209,21,16,1/149.7,1/263.8,1/346.2
1009,"7,241","+2,435",34,25,1/122.7,1/213.0,1/289.6
1010,"3,962",-644,13,9,1/180.1,1/304.8,1/440.2
1011,"5,776",+356,24,15,1/148.1,1/240.7,1/385.1
1012,689,-491,1,0,1/689.0,1/689.0,1/0.0
1013,"4,680",-662,16,12,1/167.1,1/292.5,1/390.0
1014,"1,375",-615,3,3,1/229.2,1/458.3,1/458.3
1015,"3,220",+368,14,7,1/153.3,1/230.0,1/460.0
1016,"6,350","-2,003",12,24,1/176.4,1/529.2,1/264.6
1017,"3,202",-544,10,9,1/168.5,1/320.2,1/355.8
1018,"5,195","+1,347",23,18,1/126.7,1/225.9,1/288.6
1019,"4,274","-1,159",11,12,1/185.8,1/388.5,1/356.2
1020,"3,612",-724,13,7,1/180.6,1/277.8,1/516.0
1021,"5,006",+309,22,11,1/151.7,1/227.5,1/455.1
1022,"1,356",-444,3,2,1/271.2,1/452.0,1/678.0
1023,"5,705","+4,747",37,22,1/96.7,1/154.2,1/259.3
1024,"5,220",+441,22,14,1/145.0,1/237.3,1/372.9
1025,"1,673",-556,4,3,1/239.0,1/418.2,1/557.7
1026,"6,243",-994,19,17,1/173.4,1/328.6,1/367.2
1027,"5,887",+244,26,11,1/159.1,1/226.4,1/535.2
1028,"2,974","-1,324",6,7,1/228.8,1/495.7,1/424.9
1029,"1,865",-938,4,1,1/373.0,1/466.2,1/1865.0
1030,"3,213",-68,12,8,1/160.7,1/267.8,1/401.6
1031,"4,144",-862,14,9,1/180.2,1/296.0,1/460.4
1032,"4,258",-665,12,11,1/185.1,1/354.8,1/387.1
1033,"5,866",+229,25,15,1/146.7,1/234.6,1/391.1
1034,"3,272",+215,12,11,1/142.3,1/272.7,1/297.5
1035,"4,409",-76,16,13,1/152.0,1/275.6,1/339.2
1036,"7,812","-2,038",18,27,1/173.6,1/434.0,1/289.3
1037,"4,427","-1,653",10,14,1/184.5,1/442.7,1/316.2
1038,"2,682",-932,7,4,1/243.8,1/383.1,1/670.5
1039,"2,024",-668,5,5,1/202.4,1/404.8,1/404.8
1040,"4,838","+1,029",22,15,1/130.8,1/219.9,1/322.5
1041,"6,777","+1,629",34,20,1/125.5,1/199.3,1/338.9
1042,"4,049",-876,13,8,1/192.8,1/311.5,1/506.1
1043,"1,670",-738,4,4,1/208.8,1/417.5,1/417.5
1044,"2,786",+91,11,7,1/154.8,1/253.3,1/398.0
1045,"6,543",+135,24,22,1/142.2,1/272.6,1/297.4
1046,"1,581",-556,4,3,1/225.9,1/395.2,1/527.0
1047,"4,543",+562,20,14,1/133.6,1/227.2,1/324.5
1048,"1,286",-738,3,2,1/257.2,1/428.7,1/643.0
1049,"4,753","-1,229",11,17,1/169.8,1/432.1,1/279.6
1050,"5,819",-144,24,13,1/157.3,1/242.5,1/447.6
1069,"4,231",-479,15,12,1/156.7,1/282.1,1/352.6
1070,"4,084",-891,13,8,1/194.5,1/314.2,1/510.5
1071,"2,442",-297,9,5,1/174.4,1/271.3,1/488.4
1072,"6,114",+526,24,20,1/139.0,1/254.8,1/305.7
1073,"6,131",+18,19,23,1/146.0,1/322.7,1/266.6
1074,964,-538,2,3,1/192.8,1/482.0,1/321.3
1075,"7,325","+2,338",34,29,1/116.3,1/215.4,1/252.6
1076,"8,380","+3,871",41,35,1/110.3,1/204.4,1/239.4
1077,"8,356","+2,709",43,24,1/124.7,1/194.3,1/348.2
1078,"1,840",-156,7,4,1/167.3,1/262.9,1/460.0
1079,"5,091",+644,22,13,1/145.5,1/231.4,1/391.6
1080,"5,994","+1,371",30,14,1/136.2,1/199.8,1/428.1
1081,"7,399",+335,29,22,1/145.1,1/255.1,1/336.3
1082,"1,815",-379,5,5,1/181.5,1/363.0,1/363.0
1083,"6,097",+29,21,20,1/148.7,1/290.3,1/304.9
1084,"5,084",-132,18,18,1/141.2,1/282.4,1/282.4
1085,"4,007",-715,12,12,1/167.0,1/333.9,1/333.9
1086,"5,745","+1,065",26,15,1/140.1,1/221.0,1/383.0
1087,438,-374,1,0,1/438.0,1/438.0,1/0.0
1088,"6,642",-653,21,22,1/154.5,1/316.3,1/301.9
1089,"2,212",-691,5,8,1/170.2,1/442.4,1/276.5
1090,"5,720",+712,25,11,1/158.9,1/228.8,1/520.0
1091,"7,972","+1,488",35,22,1/139.9,1/227.8,1/362.4
1092,"4,114",+935,19,11,1/137.1,1/216.5,1/374.0
1093,"5,812",+779,26,13,1/149.0,1/223.5,1/447.1
1094,"7,018","+1,015",31,17,1/146.2,1/226.4,1/412.8
1095,"3,126",+426,14,7,1/148.9,1/223.3,1/446.6
1096,"2,201",-944,4,6,1/220.1,1/550.2,1/366.8
1097,"8,543","+3,838",46,31,1/110.9,1/185.7,1/275.6
1098,"3,008",-779,8,10,1/167.1,1/376.0,1/300.8
1099,"5,183",-74,22,11,1/157.1,1/235.6,1/471.2
