台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
1001,"2,290","-1,347",4,5,1/254.4,1/572.5,1/458.0
1002,"8,254","+1,641",37,27,1/129.0,1/223.1,1/305.7
1003,"2,233",-868,5,6,1/203.0,1/446.6,1/372.2
1004,"5,463","+1,288",24,17,1/133.2,1/227.6,1/321.4
1005,"1,428",-309,4,4,1/178.5,1/357.0,1/357.0
1006,"5,307",-135,20,14,1/156.1,1/265.4,1/379.1
1007,"4,126",+185,16,13,1/142.3,1/257.9,1/317.4
1008,"6,223",+100,22,20,1/148.2,1/282.9,1/311.1
1009,"3,198",-285,12,6,1/177.7,1/266.5,1/533.0
1010,"3,335",-274,13,6,1/175.5,1/256.5,1/555.8
1011,"5,569","-1,006",17,15,1/174.0,1/327.6,1/371.3
1012,"2,839",-756,8,7,1/189.3,1/354.9,1/405.6
1013,"5,228",-162,18,16,1/153.8,1/290.4,1/326.8
1014,"2,539","-1,218",6,5,1/230.8,1/423.2,1/507.8
1015,"1,528",-85,5,4,1/169.8,1/305.6,1/382.0
1016,"2,899",-291,11,5,1/181.2,1/263.5,1/579.8
1017,"7,193","+1,738",31,29,1/119.9,1/232.0,1/248.0
1018,"1,453",-815,3,2,1/290.6,1/484.3,1/726.5
1019,"2,944","-1,147",5,9,1/210.3,1/588.8,1/327.1
1020,"4,700",-862,15,9,1/195.8,1/313.3,1/522.2
1021,"5,450",+685,22,16,1/143.4,1/247.7,1/340.6
1022,"4,706",+97,21,8,1/162.3,1/224.1,1/588.2
1023,"5,893",+924,25,17,1/140.3,1/235.7,1/346.6
1024,500,-274,1,1,1/250.0,1/500.0,1/500.0
1025,"1,332",-994,1,4,1/266.4,1/1332.0,1/333.0
1026,"5,687",-53,20,17,1/153.7,1/284.4,1/334.5
1027,"3,759",+756,17,11,1/134.2,1/221.1,1/341.7
1028,"1,256",-403,4,2,1/209.3,1/314.0,1/628.0
1029,"4,930",+29,19,14,1/149.4,1/259.5,1/352.1
1030,"7,953","+3,985",46,19,1/122.4,1/172.9,1/418.6
1031,"3,866",-421,12,12,1/161.1,1/322.2,1/322.2
1032,"3,658","-1,359",10,7,1/215.2,1/365.8,1/522.6
1033,"4,917",-774,15,13,1/175.6,1/327.8,1/378.2
1034,"5,210",-868,14,16,1/173.7,1/372.1,1/325.6
1035,"1,151",-879,1,3,1/287.8,1/1151.0,1/383.7
1036,"6,480","-2,953",15,13,1/231.4,1/432.0,1/498.5
1037,"7,273",+771,30,23,1/137.2,1/242.4,1/316.2
1038,"2,462",+232,12,3,1/164.1,1/205.2,1/820.7
1039,"6,188",-947,18,23,1/150.9,1/343.8,1/269.0
1040,"1,957","-1,041",5,2,1/279.6,1/391.4,1/978.5
1041,"7,830",+426,29,22,1/153.5,1/270.0,1/355.9
1042,"6,746",-347,21,21,1/160.6,1/321.2,1/321.2
1043,"1,735",-144,7,1,1/216.9,1/247.9,1/1735.0
1044,"6,674","-1,759",14,23,1/180.4,1/476.7,1/290.2
1045,"1,552",-462,5,3,1/194.0,1/310.4,1/517.3
1046,"5,265",-62,20,16,1/146.2,1/263.2,1/329.1
1047,"3,474",-732,11,8,1/182.8,1/315.8,1/434.2
1048,"4,220",+406,19,13,1/131.9,1/222.1,1/324.6
1049,"4,938",-774,16,14,1/164.6,1/308.6,1/352.7
1050,"3,879",-935,12,6,1/215.5,1/323.2,1/646.5
1069,"4,050",-756,12,8,1/202.5,1/337.5,1/506.2
1070,"2,813","-1,112",9,5,1/200.9,1/312.6,1/562.6
1071,"1,573",-444,6,1,1/224.7,1/262.2,1/1573.0
1072,"8,932","+2,797",38,36,1/120.7,1/235.1,1/248.1
1073,"7,996",-829,27,22,1/163.2,1/296.1,1/363.5
1074,"4,991",+876,21,18,1/128.0,1/237.7,1/277.3
1075,"3,414",-821,9,8,1/200.8,1/379.3,1/426.8
1076,"7,704","+3,376",42,26,1/113.3,1/183.4,1/296.3
1077,"3,517","-1,535",7,9,1/219.8,1/502.4,1/390.8
1078,"7,463",+535,29,20,1/152.3,1/257.3,1/373.1
1079,"5,843",-244,20,17,1/157.9,1/292.1,1/343.7
1080,"2,165","-1,218",3,6,1/240.6,1/721.7,1/360.8
1081,"3,852",+444,19,4,1/167.5,1/202.7,1/963.0
1082,"7,586","+2,197",36,26,1/122.4,1/210.7,1/291.8
1083,"1,603","-1,112",3,1,1/400.8,1/534.3,1/1603.0
1084,"3,395",+362,18,3,1/161.7,1/188.6,1/1131.7
1085,"3,065",-521,9,9,1/170.3,1/340.6,1/340.6
1086,"6,305","+1,053",28,15,1/146.6,1/225.2,1/420.3
1087,"6,846",-685,20,22,1/163.0,1/342.3,1/311.2
1088,"1,190",-962,2,0,1/595.0,1/595.0,1/0.0
1089,"2,057","-1,241",3,5,1/257.1,1/685.7,1/411.4
1090,"4,794",-791,13,16,1/165.3,1/368.8,1/299.6
1091,"4,868",+3,23,7,1/162.3,1/211.7,1/695.4
1092,"5,813",-232,21,17,1/153.0,1/276.8,1/341.9
1093,"7,246","-1,262",20,25,1/161.0,1/362.3,1/289.8
1094,"2,112","-1,582",1,6,1/301.7,1/2112.0,1/352.0
1095,"1,200","-1,029",1,2,1/400.0,1/1200.0,1/600.0
1096,"5,224",+735,23,16,1/133.9,1/227.1,1/326.5
1097,"6,530",+509,24,25,1/133.3,1/272.1,1/261.2
1098,"1,274",-603,3,2,1/254.8,1/424.7,1/637.0
1099,"4,101",-603,16,3,1/215.8,1/256.3,1/1367.0
