機種名,台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
マイジャグラーV,1001,"3,713",+297,16,8,1/154.7,1/232.1,1/464.1
マイジャグラーV,1002,"2,974","-1,182",5,11,1/185.9,1/594.8,1/270.4
マイジャグラーV,1003,"2,307",-338,8,3,1/209.7,1/288.4,1/769.0
マイジャグラーV,1004,"4,635",+297,18,10,1/165.5,1/257.5,1/463.5
マイジャグラーV,1005,"5,147",+297,23,13,1/143.0,1/223.8,1/395.9
マイジャグラーV,1006,328,-526,0,0,1/0.0,1/0.0,1/0.0
マイジャグラーV,1007,"7,342","+2,232",34,22,1/131.1,1/215.9,1/333.7
マイジャグラーV,1008,558,-144,2,0,1/279.0,1/279.0,1/0.0
マイジャグラーV,1009,"4,969","+1,806",26,16,1/118.3,1/191.1,1/310.6
マイジャグラーV,1010,"5,373",+288,20,16,1/149.2,1/268.6,1/335.8
マイジャグラーV,1011,"2,052",-938,4,4,1/256.5,1/513.0,1/513.0
マイジャグラーV,1012,"1,632",-721,3,5,1/204.0,1/544.0,1/326.4
マイジャグラーV,1013,"6,887",+418,26,22,1/143.5,1/264.9,1/313.0
マイジャグラーV,1014,"4,083","+1,509",21,14,1/116.7,1/194.4,1/291.6
マイジャグラーV,1015,"3,117",+74,12,7,1/164.1,1/259.8,1/445.3
マイジャグラーV,1016,"1,654",-709,4,3,1/236.3,1/413.5,1/551.3
マイジャグラーV,1017,"3,011","-1,112",6,9,1/200.7,1/501.8,1/334.6
マイジャグラーV,1018,459,-544,0,1,1/459.0,1/0.0,1/459.0
マイジャグラーV,1019,"2,535",-26,10,5,1/169.0,1/253.5,1/507.0
マイジャグラーV,1020,"7,213","+2,444",38,18,1/128.8,1/189.8,1/400.7
マイジャグラーV,1021,"1,108",-650,2,2,1/277.0,1/554.0,1/554.0
マイジャグラーV,1022,"5,569","+1,324",26,15,1/135.8,1/214.2,1/371.3
マイジャグラーV,1023,"1,014",-226,3,3,1/169.0,1/338.0,1/338.0
マイジャグラーV,1024,"3,942",+935,19,11,1/131.4,1/207.5,1/358.4
マイジャグラーV,1025,"7,690","+2,074",37,23,1/128.2,1/207.8,1/334.3
マイジャグラーV,1026,838,-479,2,2,1/209.5,1/419.0,1/419.0
マイジャグラーV,1027,"7,851",+324,32,17,1/160.2,1/245.3,1/461.8
マイジャグラーV,1028,"2,750",-521,9,4,1/211.5,1/305.6,1/687.5
マイジャグラーV,1029,663,-691,0,1,1/663.0,1/0.0,1/663.0
マイジャグラーV,1030,"1,026",-750,2,1,1/342.0,1/513.0,1/1026.0
マイジャグラーV,1031,"1,337","-1,218",1,2,1/445.7,1/1337.0,1/668.5
マイジャグラーV,1032,"4,415",+488,21,8,1/152.2,1/210.2,1/551.9
マイジャグラーV,1033,"8,179","+2,656",40,26,1/123.9,1/204.5,1/314.6
マイジャグラーV,1034,"2,310",+126,10,4,1/165.0,1/231.0,1/577.5
マイジャグラーV,1035,"2,732",+285,14,5,1/143.8,1/195.1,1/546.4
マイジャグラーV,1036,"4,322",-62,16,13,1/149.0,1/270.1,1/332.5
マイジャグラーV,1037,"8,702","-1,229",27,24,1/170.6,1/322.3,1/362.6
マイジャグラーV,1038,"1,003",-385,3,2,1/200.6,1/334.3,1/501.5
マイジャグラーV,1039,"5,737","+2,091",31,17,1/119.5,1/185.1,1/337.5
マイジャグラーV,1040,930,-138,3,2,1/186.0,1/310.0,1/465.0
マイジャグラーV,1041,"7,117","+4,015",42,25,1/106.2,1/169.5,1/284.7
マイジャグラーV,1042,"5,398",-579,19,12,1/174.1,1/284.1,1/449.8
マイジャグラーV,1043,"2,563",-515,9,4,1/197.2,1/284.8,1/640.8
マイジャグラーV,1044,"3,584","-1,265",9,8,1/210.8,1/398.2,1/448.0
マイジャグラーV,1045,"8,372","+4,221",43,30,1/114.7,1/194.7,1/279.1
マイジャグラーV,1046,"1,138",-109,4,2,1/189.7,1/284.5,1/569.0
