台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
1001,"8,481","-1,088",31,19,1/169.6,1/273.6,1/446.4
1002,"6,988",+938,26,25,1/137.0,1/268.8,1/279.5
1003,"4,380",+65,17,14,1/141.3,1/257.6,1/312.9
1004,"7,391",+244,26,26,1/142.1,1/284.3,1/284.3
1005,"6,367","-2,074",13,24,1/172.1,1/489.8,1/265.3
1006,"5,467",+818,25,13,1/143.9,1/218.7,1/420.5
1007,"8,293","+2,321",37,30,1/123.8,1/224.1,1/276.4
1008,"4,543",-38,15,13,1/162.2,1/302.9,1/349.5
1009,"7,673","+4,426",44,27,1/108.1,1/174.4,1/284.2
1010,"6,849",-421,23,21,1/155.7,1/297.8,1/326.1
1011,"6,965",-132,23,24,1/148.2,1/302.8,1/290.2
1012,"2,401",-403,9,2,1/218.3,1/266.8,1/1200.5
1013,"7,202",+221,25,25,1/144.0,1/288.1,1/288.1
1014,"9,504","+1,665",35,43,1/121.8,1/271.5,1/221.0
1015,"4,392","-1,629",13,6,1/231.2,1/337.8,1/732.0
1016,"6,064","+1,597",26,23,1/123.8,1/233.2,1/263.7
1017,"1,777",-868,4,4,1/222.1,1/444.2,1/444.2
1018,"6,999","+1,041",30,20,1/140.0,1/233.3,1/349.9
1019,"6,896","+1,112",30,21,1/135.2,1/229.9,1/328.4
1020,"6,119","-2,197",16,11,1/226.6,1/382.4,1/556.3
1021,"8,035",-606,25,28,1/151.6,1/321.4,1/287.0
1022,"5,379","-2,003",14,13,1/199.2,1/384.2,1/413.8
1023,"2,593",-888,6,7,1/199.5,1/432.2,1/370.4
1024,"7,832","+2,938",32,44,1/103.1,1/244.8,1/178.0
1025,"8,559","+3,635",40,41,1/105.7,1/214.0,1/208.8
1026,"6,506",+535,26,15,1/158.7,1/250.2,1/433.7
1027,"8,250","+2,409",39,31,1/117.9,1/211.5,1/266.1
1028,"5,407",-426,21,9,1/180.2,1/257.5,1/600.8
1029,"3,580",-474,14,6,1/179.0,1/255.7,1/596.7
1030,"9,131","+3,838",42,41,1/110.0,1/217.4,1/222.7
1031,"3,320",+115,14,9,1/144.3,1/237.1,1/368.9
1032,"8,465","+2,338",40,25,1/130.2,1/211.6,1/338.6
1033,"7,486","+2,038",35,24,1/126.9,1/213.9,1/311.9
1034,"5,555","-1,300",16,14,1/185.2,1/347.2,1/396.8
1035,"8,977","+3,515",42,39,1/110.8,1/213.7,1/230.2
1036,"7,542",-991,23,25,1/157.1,1/327.9,1/301.7
1037,"8,061","+2,268",34,34,1/118.5,1/237.1,1/237.1
1038,"8,666","+2,426",42,26,1/127.4,1/206.3,1/333.3
1039,"7,911","+1,103",33,21,1/146.5,1/239.7,1/376.7
1040,"5,108","-1,029",17,10,1/189.2,1/300.5,1/510.8
1041,"8,276","+2,215",37,33,1/118.2,1/223.7,1/250.8
1042,"2,782",-732,9,3,1/231.8,1/309.1,1/927.3
1043,"9,421",+876,33,38,1/132.7,1/285.5,1/247.9
1044,"3,490",-697,11,8,1/183.7,1/317.3,1/436.2
1045,"7,989","+2,638",38,30,1/117.5,1/210.2,1/266.3
1046,"5,032","-1,582",13,16,1/173.5,1/387.1,1/314.5
1047,"4,926","-1,582",14,10,1/205.2,1/351.9,1/492.6
1048,"8,162","+3,706",42,34,1/107.4,1/194.3,1/240.1
1049,"4,195",+876,18,16,1/123.4,1/233.1,1/262.2
1050,"6,670",+535,32,12,1/151.6,1/208.4,1/555.8
1069,"8,155","+2,426",41,21,1/131.5,1/198.9,1/388.3
1070,"4,624","-1,100",12,10,1/210.2,1/385.3,1/462.4
1071,"2,752","-1,441",5,6,1/250.2,1/550.4,1/458.7
1072,"5,721","+2,462",29,21,1/114.4,1/197.3,1/272.4
1073,"7,484",+865,28,27,1/136.1,1/267.3,1/277.2
1074,"7,572","+1,347",34,22,1/135.2,1/222.7,1/344.2
1075,"6,927",+132,28,22,1/138.5,1/247.4,1/314.9
1076,"4,643",-962,15,10,1/185.7,1/309.5,1/464.3
1077,"8,909","+2,656",36,40,1/117.2,1/247.5,1/222.7
1078,"5,826",-515,18,18,1/161.8,1/323.7,1/323.7
1079,"7,657","+4,309",44,26,1/109.4,1/174.0,1/294.5
1080,"5,193",+68,23,9,1/162.3,1/225.8,1/577.0
1081,"7,754","+1,135",34,19,1/146.3,1/228.1,1/408.1
1082,"5,821","+1,350",28,12,1/145.5,1/207.9,1/485.1
1083,"7,853",-182,27,29,1/140.2,1/290.9,1/270.8
1084,"7,469",+382,29,28,1/131.0,1/257.6,1/266.8
1085,"8,005",+794,31,30,1/131.2,1/258.2,1/266.8
1086,"7,093",+38,28,15,1/165.0,1/253.3,1/472.9
1087,"4,364","-1,053",11,14,1/174.6,1/396.7,1/311.7
1088,"6,962","-1,865",17,22,1/178.5,1/409.5,1/316.5
1089,"5,745","-1,253",15,17,1/179.5,1/383.0,1/337.9
1090,"4,149","-1,829",7,15,1/188.6,1/592.7,1/276.6
1091,"9,428","+4,162",44,46,1/104.8,1/214.3,1/205.0
1092,"6,256",-662,23,17,1/156.4,1/272.0,1/368.0
1093,"8,539","+2,497",39,31,1/122.0,1/218.9,1/275.5
1094,"1,904",-921,6,1,1/272.0,1/317.3,1/1904.0
1095,"5,122",+488,22,9,1/165.2,1/232.8,1/569.1
1096,"6,939",+959,29,21,1/138.8,1/239.3,1/330.4
1097,"5,262",-676,18,11,1/181.4,1/292.3,1/478.4
1098,"7,116",+724,29,20,1/145.2,1/245.4,1/355.8
1099,"4,286",-853,15,7,1/194.8,1/285.7,1/612.3
