機種名,台番号,G数,BB,RB,合成確率,BB確率,RB確率
マイジャグラーV,444,"4,141",18,10,1/147.9,1/230.1,1/414.1
マイジャグラーV,445,"1,496",3,4,1/213.7,1/498.7,1/374.0
マイジャグラーV,446,"5,178",19,13,1/161.8,1/272.5,1/398.3
マイジャグラーV,447,"4,577",20,14,1/134.6,1/228.8,1/326.9
マイジャグラーV,448,"1,685",4,4,1/210.6,1/421.2,1/421.2
マイジャグラーV,449,"4,978",18,13,1/160.6,1/276.6,1/382.9
マイジャグラーV,450,"1,092",0,4,1/273.0,1/0.0,1/273.0
マイジャグラーV,451,"2,999",8,12,1/149.9,1/374.9,1/249.9
マイジャグラーV,452,"1,984",5,4,1/220.4,1/396.8,1/496.0
マイジャグラーV,453,"3,448",11,11,1/156.7,1/313.5,1/313.5
マイジャグラーV,454,"5,670",22,20,1/135.0,1/257.7,1/283.5
マイジャグラーV,455,"2,024",9,1,1/202.4,1/224.9,1/2024.0
マイジャグラーV,456,"3,594",12,9,1/171.1,1/299.5,1/399.3
マイジャグラーV,465,"2,538",8,3,1/230.7,1/317.2,1/846.0
マイジャグラーV,466,"4,064",17,9,1/156.3,1/239.1,1/451.6
マイジャグラーV,467,"1,850",5,6,1/168.2,1/370.0,1/308.3
マイジャグラーV,468,956,3,1,1/239.0,1/318.7,1/956.0
マイジャグラーV,469,"5,015",21,15,1/139.3,1/238.8,1/334.3
マイジャグラーV,470,"6,049",23,15,1/159.2,1/263.0,1/403.3
マイジャグラーV,471,"1,526",3,6,1/169.6,1/508.7,1/254.3
マイジャグラーV,472,"2,248",6,5,1/204.4,1/374.7,1/449.6
マイジャグラーV,473,"3,273",13,8,1/155.9,1/251.8,1/409.1
マイジャグラーV,474,"6,629",27,22,1/135.3,1/245.5,1/301.3
マイジャグラーV,475,"5,417",14,19,1/164.2,1/386.9,1/285.1
マイジャグラーV,476,"1,719",6,3,1/191.0,1/286.5,1/573.0
マイジャグラーV,477,"2,876",8,5,1/221.2,1/359.5,1/575.2
アイムジャグラーEX-TP,457,"2,956",10,2,1/246.3,1/295.6,1/1478.0
アイムジャグラーEX-TP,458,"1,415",6,2,1/176.9,1/235.8,1/707.5
アイムジャグラーEX-TP,459,"1,396",7,2,1/155.1,1/199.4,1/698.0
アイムジャグラーEX-TP,460,"3,266",14,7,1/155.5,1/233.3,1/466.6
アイムジャグラーEX-TP,461,"1,421",2,4,1/236.8,1/710.5,1/355.2
アイムジャグラーEX-TP,462,"2,196",6,3,1/244.0,1/366.0,1/732.0
アイムジャグラーEX-TP,463,"3,071",15,6,1/146.2,1/204.7,1/511.8
アイムジャグラーEX-TP,464,913,1,1,1/456.5,1/913.0,1/913.0
アイムジャグラーEX-TP,478,"4,616",25,7,1/144.2,1/184.6,1/659.4
アイムジャグラーEX-TP,479,"2,387",9,4,1/183.6,1/265.2,1/596.8
アイムジャグラーEX-TP,480,"1,374",5,1,1/229.0,1/274.8,1/1374.0
アイムジャグラーEX-TP,481,"6,093",34,14,1/126.9,1/179.2,1/435.2
アイムジャグラーEX-TP,482,343,1,1,1/171.5,1/343.0,1/343.0
アイムジャグラーEX-TP,483,"5,865",25,16,1/143.0,1/234.6,1/366.6
アイムジャグラーEX-TP,484,"1,304",10,2,1/108.7,1/130.4,1/652.0
アイムジャグラーEX-TP,485,"3,486",13,8,1/166.0,1/268.2,1/435.8
アイムジャグラーEX-TP,486,942,6,1,1/134.6,1/157.0,1/942.0
アイムジャグラーEX-TP,487,"8,285",31,34,1/127.5,1/267.3,1/243.7
アイムジャグラーEX-TP,488,"1,465",4,7,1/133.2,1/366.2,1/209.3
アイムジャグラーEX-TP,489,"1,073",4,1,1/214.6,1/268.2,1/1073.0
アイムジャグラーEX-TP,490,"2,310",6,5,1/210.0,1/385.0,1/462.0
アイムジャグラーEX-TP,491,"1,829",4,5,1/203.2,1/457.2,1/365.8
アイムジャグラーEX-TP,492,"1,091",2,2,1/272.8,1/545.5,1/545.5
アイムジャグラーEX-TP,493,"1,745",6,5,1/158.6,1/290.8,1/349.0
アイムジャグラーEX-TP,494,"1,897",3,3,1/316.2,1/632.3,1/632.3
ゴーゴージャグラー3,540,"1,992",5,2,1/284.6,1/398.4,1/996.0
ゴーゴージャグラー3,541,"3,010",8,5,1/231.5,1/376.2,1/602.0
ゴーゴージャグラー3,542,"1,020",2,3,1/204.0,1/510.0,1/340.0
ゴーゴージャグラー3,543,"3,741",15,12,1/138.6,1/249.4,1/311.8
ゴーゴージャグラー3,544,280,2,0,1/140.0,1/140.0,1/0.0
ゴーゴージャグラー3,545,"6,518",32,16,1/135.8,1/203.7,1/407.4
ゴーゴージャグラー3,546,852,0,1,1/852.0,1/0.0,1/852.0
ゴーゴージャグラー3,547,"2,548",6,9,1/169.9,1/424.7,1/283.1
ゴーゴージャグラー3,548,"4,404",23,17,1/110.1,1/191.5,1/259.1
ゴーゴージャグラー3,549,"3,233",12,12,1/134.7,1/269.4,1/269.4
ゴーゴージャグラー3,550,506,1,0,1/506.0,1/506.0,1/0.0
ゴーゴージャグラー3,551,"3,845",12,8,1/192.2,1/320.4,1/480.6
ゴーゴージャグラー3,552,"3,205",15,17,1/100.2,1/213.7,1/188.5
ゴーゴージャグラー3,553,"1,173",4,1,1/234.6,1/293.2,1/1173.0
スマスロ北斗の拳,648,"1,667",15,5,1/83.3,1/111.1,1/333.4
スマスロ北斗の拳,649,"1,559",15,4,1/82.1,1/103.9,1/389.8
スマスロ北斗の拳,650,100,2,1,1/33.3,1/50.0,1/100.0
スマスロ北斗の拳,651,"3,837",34,12,1/83.4,1/112.9,1/319.8
スマスロ北斗の拳,652,361,3,1,1/90.2,1/120.3,1/361.0
スマスロ北斗の拳,653,"2,201",18,4,1/100.0,1/122.3,1/550.2
スマスロ北斗の拳,654,517,3,2,1/103.4,1/172.3,1/258.5
スマスロ北斗の拳,655,948,5,2,1/135.4,1/189.6,1/474.0
スマスロ北斗の拳,656,"1,394",10,2,1/116.2,1/139.4,1/697.0
スマスロ北斗の拳,657,349,5,2,1/49.9,1/69.8,1/174.5
スマスロ北斗の拳,658,199,2,1,1/66.3,1/99.5,1/199.0
スマスロ北斗の拳,659,"1,214",27,5,1/37.9,1/45.0,1/242.8
スマスロ北斗の拳,660,"1,263",12,3,1/84.2,1/105.2,1/421.0
スマスロ北斗の拳,661,"2,378",21,4,1/95.1,1/113.2,1/594.5
沖ドキ!GOLD‐30,526,"1,401",12,1,1/107.8,1/116.8,1/1401.0
沖ドキ!GOLD‐30,527,740,9,1,1/74.0,1/82.2,1/740.0
沖ドキ!GOLD‐30,528,"1,688",7,5,1/140.7,1/241.1,1/337.6
沖ドキ!GOLD‐30,529,724,6,3,1/80.4,1/120.7,1/241.3
沖ドキ!GOLD‐30,530,"3,304",9,5,1/236.0,1/367.1,1/660.8
沖ドキ!GOLD‐30,531,236,0,0,1/0.0,1/0.0,1/0.0
沖ドキ!GOLD‐30,532,"1,994",2,8,1/199.4,1/997.0,1/249.2
沖ドキ!GOLD‐30,533,880,10,0,1/88.0,1/88.0,1/0.0
沖ドキ!GOLD‐30,534,"1,980",20,6,1/76.2,1/99.0,1/330.0
沖ドキ!GOLD‐30,535,"1,291",11,8,1/67.9,1/117.4,1/161.4
沖ドキ!GOLD‐30,536,738,5,4,1/82.0,1/147.6,1/184.5
沖ドキ!GOLD‐30,537,"2,248",13,6,1/118.3,1/172.9,1/374.7
沖ドキ!GOLD‐30,538,267,0,0,1/0.0,1/0.0,1/0.0
沖ドキ!GOLD‐30,539,"1,574",7,3,1/157.4,1/224.9,1/524.7
からくりサーカス,741,"3,809",38,14,1/73.2,1/100.2,1/272.1
からくりサーカス,742,"1,764",4,3,1/252.0,1/441.0,1/588.0
からくりサーカス,743,"2,570",16,7,1/111.7,1/160.6,1/367.1
からくりサーカス,744,"3,689",40,10,1/73.8,1/92.2,1/368.9
からくりサーカス,745,"4,725",114,19,1/35.5,1/41.4,1/248.7
からくりサーカス,746,"5,607",28,20,1/116.8,1/200.2,1/280.4
からくりサーカス,747,"5,804",79,17,1/60.5,1/73.5,1/341.4
からくりサーカス,748,"5,973",101,30,1/45.6,1/59.1,1/199.1
からくりサーカス,749,"4,880",105,19,1/39.4,1/46.5,1/256.8
からくりサーカス,750,"3,220",25,7,1/100.6,1/128.8,1/460.0
からくりサーカス,751,"3,980",27,9,1/110.6,1/147.4,1/442.2
モンキーターンV,685,"2,622",13,8,1/124.9,1/201.7,1/327.8
モンキーターンV,686,940,6,3,1/104.4,1/156.7,1/313.3
モンキーターンV,687,"2,274",55,13,1/33.4,1/41.3,1/174.9
モンキーターンV,688,"1,037",9,3,1/86.4,1/115.2,1/345.7
モンキーターンV,689,"2,930",31,8,1/75.1,1/94.5,1/366.2
モンキーターンV,690,277,1,1,1/138.5,1/277.0,1/277.0
モンキーターンV,691,"3,218",38,20,1/55.5,1/84.7,1/160.9
モンキーターンV,692,"1,076",8,3,1/97.8,1/134.5,1/358.7
モンキーターンV,693,"1,760",16,6,1/80.0,1/110.0,1/293.3
甲鉄城のカバネリ,592,467,6,2,1/58.4,1/77.8,1/233.5
甲鉄城のカバネリ,593,686,2,3,1/137.2,1/343.0,1/228.7
甲鉄城のカバネリ,594,962,8,5,1/74.0,1/120.2,1/192.4
甲鉄城のカバネリ,595,0,0,0,1/0.0,1/0.0,1/0.0
甲鉄城のカバネリ,596,375,2,1,1/125.0,1/187.5,1/375.0
甲鉄城のカバネリ,597,772,2,1,1/257.3,1/386.0,1/772.0
甲鉄城のカバネリ,598,770,6,3,1/85.6,1/128.3,1/256.7
甲鉄城のカバネリ,599,547,4,3,1/78.1,1/136.8,1/182.3
甲鉄城のカバネリ,600,"1,222",8,6,1/87.3,1/152.8,1/203.7
Re:ゼロから始める異世界生活 season2,626,"5,287",44,2,1/114.9,1/120.2,1/2643.5
Re:ゼロから始める異世界生活 season2,627,"3,760",20,0,1/188.0,1/188.0,1/0.0
Re:ゼロから始める異世界生活 season2,628,"2,183",65,4,1/31.6,1/33.6,1/545.8
Re:ゼロから始める異世界生活 season2,629,"1,941",11,0,1/176.5,1/176.5,1/0.0
Re:ゼロから始める異世界生活 season2,630,878,6,0,1/146.3,1/146.3,1/0.0
Re:ゼロから始める異世界生活 season2,631,"2,739",23,0,1/119.1,1/119.1,1/0.0
Re:ゼロから始める異世界生活 season2,632,"2,223",36,2,1/58.5,1/61.8,1/1111.5
Re:ゼロから始める異世界生活 season2,633,"4,794",28,0,1/171.2,1/171.2,1/0.0
戦国乙女4 戦乱に閃く炯眼の軍師,779,"1,169",4,1,1/233.8,1/292.2,1/1169.0
戦国乙女4 戦乱に閃く炯眼の軍師,780,"1,735",3,2,1/347.0,1/578.3,1/867.5
戦国乙女4 戦乱に閃く炯眼の軍師,781,"2,022",7,5,1/168.5,1/288.9,1/404.4
戦国乙女4 戦乱に閃く炯眼の軍師,782,"2,085",10,6,1/130.3,1/208.5,1/347.5
戦国乙女4 戦乱に閃く炯眼の軍師,783,"5,798",25,15,1/144.9,1/231.9,1/386.5
戦国乙女4 戦乱に閃く炯眼の軍師,784,"7,667",40,25,1/118.0,1/191.7,1/306.7
戦国乙女4 戦乱に閃く炯眼の軍師,785,"1,723",5,2,1/246.1,1/344.6,1/861.5
戦国乙女4 戦乱に閃く炯眼の軍師,786,342,1,0,1/342.0,1/342.0,1/0.0
革命機ヴァルヴレイヴ,720,54,0,0,1/0.0,1/0.0,1/0.0
革命機ヴァルヴレイヴ,721,0,0,0,1/0.0,1/0.0,1/0.0
革命機ヴァルヴレイヴ,722,0,0,0,1/0.0,1/0.0,1/0.0
革命機ヴァルヴレイヴ,723,0,0,0,1/0.0,1/0.0,1/0.0
革命機ヴァルヴレイヴ,724,25,0,0,1/0.0,1/0.0,1/0.0
革命機ヴァルヴレイヴ,725,0,0,0,1/0.0,1/0.0,1/0.0
革命機ヴァルヴレイヴ,726,29,0,0,1/0.0,1/0.0,1/0.0
革命機ヴァルヴレイヴ,727,0,0,0,1/0.0,1/0.0,1/0.0
ファンキージャグラー2,500,"5,482",21,17,1/144.3,1/261.0,1/322.5
ファンキージャグラー2,501,849,4,1,1/169.8,1/212.2,1/849.0
ファンキージャグラー2,502,"1,416",8,3,1/128.7,1/177.0,1/472.0
ファンキージャグラー2,503,458,0,0,1/0.0,1/0.0,1/0.0
ファンキージャグラー2,504,"3,192",12,10,1/145.1,1/266.0,1/319.2
ファンキージャグラー2,505,"1,433",2,1,1/477.7,1/716.5,1/1433.0
ファンキージャグラー2,506,"4,592",15,9,1/191.3,1/306.1,1/510.2
ToLOVEるダークネス,798,"3,778",20,8,1/134.9,1/188.9,1/472.2
ToLOVEるダークネス,799,"3,358",15,7,1/152.6,1/223.9,1/479.7
