機種名,台番号,G数,差枚,BB,RB,ART,合成確率,BB確率,RB確率,ART確率
アイムジャグラーEX-TP,319,"1,711",+86,9,0,0,1/190.1,1/190.1,1/0.0,1/0.0
アイムジャグラーEX-TP,320,"1,702",-828,4,3,0,1/243.1,1/425.5,1/567.3,1/0.0
アイムジャグラーEX-TP,321,"2,122",-388,7,5,0,1/176.8,1/303.1,1/424.4,1/0.0
アイムジャグラーEX-TP,322,"1,163","-1,257",1,0,0,1/1163.0,1/1163.0,1/0.0,1/0.0
アイムジャグラーEX-TP,323,"2,509",+329,11,6,0,1/147.6,1/228.1,1/418.2,1/0.0
アイムジャグラーEX-TP,324,"1,864",-198,8,3,0,1/169.5,1/233.0,1/621.3,1/0.0
アイムジャグラーEX-TP,325,"1,764",+218,9,2,0,1/160.4,1/196.0,1/882.0,1/0.0
スマスロ北斗の拳,342,"1,359","+4,093",45,4,0,1/27.7,1/30.2,1/339.8,1/0.0
スマスロ北斗の拳,343,"2,234","-1,503",16,6,0,1/101.5,1/139.6,1/372.3,1/0.0
スマスロ北斗の拳,344,"1,645","-1,454",5,3,0,1/205.6,1/329.0,1/548.3,1/0.0
スマスロ北斗の拳,345,"2,431",-941,20,7,0,1/90.0,1/121.5,1/347.3,1/0.0
スマスロ北斗の拳,346,"1,444",-839,9,3,0,1/120.3,1/160.4,1/481.3,1/0.0
スマスロ北斗の拳,347,"2,859",-860,28,8,0,1/79.4,1/102.1,1/357.4,1/0.0
スマスロ北斗の拳,348,"2,438","+4,295",61,7,0,1/35.9,1/40.0,1/348.3,1/0.0
マイジャグラーV,313,"5,163","+1,713",27,17,0,1/117.3,1/191.2,1/303.7,1/0.0
マイジャグラーV,314,"5,395","+1,085",24,15,0,1/138.3,1/224.8,1/359.7,1/0.0
マイジャグラーV,315,"2,152",-123,7,4,0,1/195.6,1/307.4,1/538.0,1/0.0
マイジャグラーV,316,"4,508",+503,20,10,0,1/150.3,1/225.4,1/450.8,1/0.0
マイジャグラーV,317,"4,609",-100,17,13,0,1/153.6,1/271.1,1/354.5,1/0.0
マイジャグラーV,318,"3,930",-573,14,7,0,1/187.1,1/280.7,1/561.4,1/0.0
Lゴッドイーター リザレクション,370,"3,178","+2,234",0,9,56,1/48.9,1/0.0,1/353.1,1/56.8
Lゴッドイーター リザレクション,371,"3,915","-2,604",0,9,34,1/91.0,1/0.0,1/435.0,1/115.1
Lゴッドイーター リザレクション,372,"3,244",+855,0,12,53,1/49.9,1/0.0,1/270.3,1/61.2
Lゴッドイーター リザレクション,373,"4,665","+2,307",0,8,63,1/65.7,1/0.0,1/583.1,1/74.0
ハッピージャグラーVIII,330,"2,176",+438,10,7,0,1/128.0,1/217.6,1/310.9,1/0.0
ハッピージャグラーVIII,331,"3,419","+2,737",26,9,0,1/97.7,1/131.5,1/379.9,1/0.0
ハッピージャグラーVIII,332,"1,278",-665,3,3,0,1/213.0,1/426.0,1/426.0,1/0.0
ハッピージャグラーVIII,333,"3,110",-936,9,10,0,1/163.7,1/345.6,1/311.0,1/0.0
ハナハナホウオウ～天翔～,424,357,-89,0,2,0,1/178.5,1/0.0,1/178.5,1/0.0
ハナハナホウオウ～天翔～,425,"1,982",-40,8,3,0,1/180.2,1/247.8,1/660.7,1/0.0
ハナハナホウオウ～天翔～,426,286,-150,1,0,0,1/286.0,1/286.0,1/0.0,1/0.0
ハナハナホウオウ～天翔～,427,"1,230",-672,1,3,0,1/307.5,1/1230.0,1/410.0,1/0.0
甲鉄城のカバネリ,399,"1,733",+485,0,7,22,1/59.8,1/0.0,1/247.6,1/78.8
甲鉄城のカバネリ,400,"1,831",+157,0,7,21,1/65.4,1/0.0,1/261.6,1/87.2
甲鉄城のカバネリ,401,798,-608,0,4,3,1/114.0,1/0.0,1/199.5,1/266.0
甲鉄城のカバネリ,402,"3,180","-2,290",0,11,17,1/113.6,1/0.0,1/289.1,1/187.1
ゴーゴージャグラー3,336,"5,491",-639,19,20,0,1/140.8,1/289.0,1/274.6,1/0.0
ゴーゴージャグラー3,337,"1,848",-84,8,3,0,1/168.0,1/231.0,1/616.0,1/0.0
ゴーゴージャグラー3,338,"3,163","-1,167",9,5,0,1/225.9,1/351.4,1/632.6,1/0.0
ゴールデンカムイ,403,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ゴールデンカムイ,404,394,+301,0,3,5,1/49.2,1/0.0,1/131.3,1/78.8
ゴールデンカムイ,405,814,-564,0,0,5,1/162.8,1/0.0,1/0.0,1/162.8
ファンキージャグラー2,339,"3,778","-1,541",7,10,0,1/222.2,1/539.7,1/377.8,1/0.0
ファンキージャグラー2,340,"1,767",-206,8,0,0,1/220.9,1/220.9,1/0.0,1/0.0
ファンキージャグラー2,341,"4,711",-391,15,15,0,1/157.0,1/314.1,1/314.1,1/0.0
戦国乙女4 戦乱に閃く炯眼の軍師,367,"1,421","-1,029",3,0,3,1/236.8,1/473.7,1/0.0,1/473.7
戦国乙女4 戦乱に閃く炯眼の軍師,368,"1,072","+1,515",9,0,9,1/59.6,1/119.1,1/0.0,1/119.1
戦国乙女4 戦乱に閃く炯眼の軍師,369,"1,357",-41,7,0,4,1/123.4,1/193.9,1/0.0,1/339.2
沖ドキ!GOLD,326,"2,099",+265,15,5,0,1/105.0,1/139.9,1/419.8,1/0.0
沖ドキ!GOLD,327,947,-365,4,4,0,1/118.4,1/236.8,1/236.8,1/0.0
沖ドキ!GOLD,328,307,+606,5,0,0,1/61.4,1/61.4,1/0.0,1/0.0
アカメが斬る！2,376,728,-292,0,2,16,1/40.4,1/0.0,1/364.0,1/45.5
アカメが斬る！2,377,655,"+8,863",0,21,78,1/6.6,1/0.0,1/31.2,1/8.4
からくりサーカス,363,"1,060",-183,0,3,13,1/66.2,1/0.0,1/353.3,1/81.5
からくりサーカス,364,249,-375,0,1,0,1/249.0,1/0.0,1/249.0,1/0.0
ジャグラーガールズ,334,"2,866",+3,12,5,0,1/168.6,1/238.8,1/573.2,1/0.0
ジャグラーガールズ,335,"1,937","-1,417",1,7,0,1/242.1,1/1937.0,1/276.7,1/0.0
スマスロキングパルサー,356,512,+998,5,2,0,1/73.1,1/102.4,1/256.0,1/0.0
スマスロキングパルサー,357,646,+22,3,1,0,1/161.5,1/215.3,1/646.0,1/0.0
スマスロ真・北斗無双,349,"1,880","-2,034",6,0,4,1/188.0,1/313.3,1/0.0,1/470.0
スマスロ真・北斗無双,350,"2,044","+5,082",35,0,3,1/53.8,1/58.4,1/0.0,1/681.3
ニューゲッターマウス,415,189,+7,1,0,0,1/189.0,1/189.0,1/0.0,1/0.0
ニューゲッターマウス,416,930,-230,3,4,0,1/132.9,1/310.0,1/232.5,1/0.0
ファミスタ回胴版!!,420,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ファミスタ回胴版!!,421,"1,528",-171,3,7,0,1/152.8,1/509.3,1/218.3,1/0.0
モンキーターンV,365,"3,889","-2,833",0,10,18,1/138.9,1/0.0,1/388.9,1/216.1
モンキーターンV,366,"2,599","+1,506",0,14,40,1/48.1,1/0.0,1/185.6,1/65.0
