機種名,台番号,G数,差枚,BB,RB,ART,合成確率,BB確率,RB確率,ART確率
スマスロ北斗の拳,342,"1,084","-1,081",3,2,0,1/216.8,1/361.3,1/542.0,1/0.0
スマスロ北斗の拳,343,"4,449","-1,616",33,11,0,1/101.1,1/134.8,1/404.5,1/0.0
スマスロ北斗の拳,344,"2,488","-2,070",11,6,0,1/146.4,1/226.2,1/414.7,1/0.0
スマスロ北斗の拳,345,"3,934",+384,43,14,0,1/69.0,1/91.5,1/281.0,1/0.0
スマスロ北斗の拳,346,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
スマスロ北斗の拳,347,"6,645","+3,977",97,29,0,1/52.7,1/68.5,1/229.1,1/0.0
スマスロ北斗の拳,348,"1,074",-273,8,2,0,1/107.4,1/134.2,1/537.0,1/0.0
スマスロ北斗の拳,349,"4,269",-680,42,15,0,1/74.9,1/101.6,1/284.6,1/0.0
アイムジャグラーEX-TP,319,"5,559",+76,21,19,0,1/139.0,1/264.7,1/292.6,1/0.0
アイムジャグラーEX-TP,320,"3,781",-738,14,4,0,1/210.1,1/270.1,1/945.2,1/0.0
アイムジャグラーEX-TP,321,"5,310",-250,20,13,0,1/160.9,1/265.5,1/408.5,1/0.0
アイムジャグラーEX-TP,322,"4,817",-227,14,21,0,1/137.6,1/344.1,1/229.4,1/0.0
アイムジャグラーEX-TP,323,"1,517","-1,081",3,1,0,1/379.2,1/505.7,1/1517.0,1/0.0
アイムジャグラーEX-TP,324,"4,155","-1,035",12,10,0,1/188.9,1/346.2,1/415.5,1/0.0
アイムジャグラーEX-TP,325,"3,698","-2,070",9,7,0,1/231.1,1/410.9,1/528.3,1/0.0
マイジャグラーV,313,"5,850",-738,17,18,0,1/167.1,1/344.1,1/325.0,1/0.0
マイジャグラーV,314,"3,208",+87,13,8,0,1/152.8,1/246.8,1/401.0,1/0.0
マイジャグラーV,315,"4,517","-2,209",9,14,0,1/196.4,1/501.9,1/322.6,1/0.0
マイジャグラーV,316,"1,867","-1,035",3,5,0,1/233.4,1/622.3,1/373.4,1/0.0
マイジャグラーV,317,"4,140",-343,14,12,0,1/159.2,1/295.7,1/345.0,1/0.0
マイジャグラーV,318,"5,928",-849,21,15,0,1/164.7,1/282.3,1/395.2,1/0.0
