機種名,台番号,G数,差枚,BB,RB,ART,合成確率,BB確率,RB確率,ART確率
スマスロ北斗の拳,342,499,-52,5,1,0,1/83.2,1/99.8,1/499.0,1/0.0
スマスロ北斗の拳,343,"2,191","-1,663",10,5,0,1/146.1,1/219.1,1/438.2,1/0.0
スマスロ北斗の拳,344,"1,788","-2,116",3,2,0,1/357.6,1/596.0,1/894.0,1/0.0
スマスロ北斗の拳,345,628,+401,11,2,0,1/48.3,1/57.1,1/314.0,1/0.0
スマスロ北斗の拳,346,"1,075",+424,15,2,0,1/63.2,1/71.7,1/537.5,1/0.0
スマスロ北斗の拳,347,"1,332","-1,058",7,2,0,1/148.0,1/190.3,1/666.0,1/0.0
スマスロ北斗の拳,348,804,+610,11,3,0,1/57.4,1/73.1,1/268.0,1/0.0
スマスロ北斗の拳,349,"1,929",-942,13,6,0,1/101.5,1/148.4,1/321.5,1/0.0
アイムジャグラーEX-TP,319,"3,908",+17,16,9,0,1/156.3,1/244.2,1/434.2,1/0.0
アイムジャグラーEX-TP,320,254,-320,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
アイムジャグラーEX-TP,321,"1,367",+355,6,4,0,1/136.7,1/227.8,1/341.8,1/0.0
アイムジャグラーEX-TP,322,233,-273,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
アイムジャグラーEX-TP,323,"8,230","+1,465",36,27,0,1/130.6,1/228.6,1/304.8,1/0.0
アイムジャグラーEX-TP,324,655,-413,1,1,0,1/327.5,1/655.0,1/655.0,1/0.0
アイムジャグラーEX-TP,325,923,-262,3,0,0,1/307.7,1/307.7,1/0.0,1/0.0
マイジャグラーV,313,"3,590","-1,035",9,7,0,1/224.4,1/398.9,1/512.9,1/0.0
マイジャグラーV,314,"2,093",-541,7,4,0,1/190.3,1/299.0,1/523.2,1/0.0
マイジャグラーV,315,"2,336",-483,8,4,0,1/194.7,1/292.0,1/584.0,1/0.0
マイジャグラーV,316,"1,674",-529,5,3,0,1/209.2,1/334.8,1/558.0,1/0.0
マイジャグラーV,317,"4,559",-157,19,10,0,1/157.2,1/239.9,1/455.9,1/0.0
マイジャグラーV,318,"1,311",-808,2,2,0,1/327.8,1/655.5,1/655.5,1/0.0
ハッピージャグラーVIII,330,"2,142",-17,7,8,0,1/142.8,1/306.0,1/267.8,1/0.0
ハッピージャグラーVIII,331,"1,392",-52,5,2,0,1/198.9,1/278.4,1/696.0,1/0.0
