機種名,台番号,G数,差枚,BB,RB,ART,合成確率,BB確率,RB確率,ART確率
アイムジャグラーEX-TP,319,"4,116",+416,19,9,0,1/147.0,1/216.6,1/457.3,1/0.0
アイムジャグラーEX-TP,320,"1,964",+51,9,2,0,1/178.5,1/218.2,1/982.0,1/0.0
アイムジャグラーEX-TP,321,"1,590",-588,4,4,0,1/198.8,1/397.5,1/397.5,1/0.0
アイムジャグラーEX-TP,322,"2,042",-945,4,5,0,1/226.9,1/510.5,1/408.4,1/0.0
アイムジャグラーEX-TP,323,"1,910",-366,6,4,0,1/191.0,1/318.3,1/477.5,1/0.0
アイムジャグラーEX-TP,324,"6,052",+614,28,12,0,1/151.3,1/216.1,1/504.3,1/0.0
アイムジャグラーEX-TP,325,"2,856",-738,9,5,0,1/204.0,1/317.3,1/571.2,1/0.0
スマスロ北斗の拳,342,"1,890",-166,20,6,0,1/72.7,1/94.5,1/315.0,1/0.0
スマスロ北斗の拳,343,"3,477","-1,953",24,7,0,1/112.2,1/144.9,1/496.7,1/0.0
スマスロ北斗の拳,344,"3,691",-245,37,12,0,1/75.3,1/99.8,1/307.6,1/0.0
スマスロ北斗の拳,345,"4,737",-395,47,9,0,1/84.6,1/100.8,1/526.3,1/0.0
スマスロ北斗の拳,346,"3,224","-1,787",22,11,0,1/97.7,1/146.5,1/293.1,1/0.0
スマスロ北斗の拳,347,"1,950","-1,545",10,2,0,1/162.5,1/195.0,1/975.0,1/0.0
スマスロ北斗の拳,348,"3,111","-1,855",18,4,0,1/141.4,1/172.8,1/777.8,1/0.0
マイジャグラーV,313,"6,893","-1,706",20,16,0,1/191.5,1/344.6,1/430.8,1/0.0
マイジャグラーV,314,"2,382",+18,9,8,0,1/140.1,1/264.7,1/297.8,1/0.0
マイジャグラーV,315,"3,118",-367,11,7,0,1/173.2,1/283.5,1/445.4,1/0.0
マイジャグラーV,316,"5,987","+2,132",28,23,0,1/117.4,1/213.8,1/260.3,1/0.0
マイジャグラーV,317,"1,606",+282,7,5,0,1/133.8,1/229.4,1/321.2,1/0.0
マイジャグラーV,318,"1,660",-580,4,4,0,1/207.5,1/415.0,1/415.0,1/0.0
ハッピージャグラーVIII,330,"3,215",+295,15,10,0,1/128.6,1/214.3,1/321.5,1/0.0
ハッピージャグラーVIII,331,"2,359",-469,7,4,0,1/214.5,1/337.0,1/589.8,1/0.0
ハッピージャグラーVIII,332,"4,903","-1,142",15,15,0,1/163.4,1/326.9,1/326.9,1/0.0
ハッピージャグラーVIII,333,"1,267",-540,4,1,0,1/253.4,1/316.8,1/1267.0,1/0.0
ハナハナホウオウ～天翔～,424,262,-371,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ハナハナホウオウ～天翔～,425,876,+322,5,1,0,1/146.0,1/175.2,1/876.0,1/0.0
ハナハナホウオウ～天翔～,426,500,-322,1,1,0,1/250.0,1/500.0,1/500.0,1/0.0
ハナハナホウオウ～天翔～,427,184,-184,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
甲鉄城のカバネリ,399,"5,692","-1,564",0,30,46,1/74.9,1/0.0,1/189.7,1/123.7
甲鉄城のカバネリ,400,662,-872,0,2,1,1/220.7,1/0.0,1/331.0,1/662.0
甲鉄城のカバネリ,401,"1,109",-376,0,5,10,1/73.9,1/0.0,1/221.8,1/110.9
甲鉄城のカバネリ,402,"4,018","+3,237",0,21,64,1/47.3,1/0.0,1/191.3,1/62.8
ゴーゴージャグラー3,336,"2,209","-1,253",4,5,0,1/245.4,1/552.2,1/441.8,1/0.0
ゴーゴージャグラー3,337,"2,190",-918,7,4,0,1/199.1,1/312.9,1/547.5,1/0.0
ゴーゴージャグラー3,338,"1,710","-1,115",3,4,0,1/244.3,1/570.0,1/427.5,1/0.0
ファンキージャグラー2,339,"4,621",+506,19,14,0,1/140.0,1/243.2,1/330.1,1/0.0
ファンキージャグラー2,340,743,-644,1,0,0,1/743.0,1/743.0,1/0.0,1/0.0
ファンキージャグラー2,341,"5,902",-606,23,15,0,1/155.3,1/256.6,1/393.5,1/0.0
戦国乙女4 戦乱に閃く炯眼の軍師,371,"2,228",-373,13,0,8,1/106.1,1/171.4,1/0.0,1/278.5
戦国乙女4 戦乱に閃く炯眼の軍師,372,"1,825",-859,8,0,4,1/152.1,1/228.1,1/0.0,1/456.2
戦国乙女4 戦乱に閃く炯眼の軍師,373,"3,509","+1,410",20,0,8,1/125.3,1/175.4,1/0.0,1/438.6
沖ドキ!GOLD,326,"1,172",+964,11,6,0,1/68.9,1/106.5,1/195.3,1/0.0
沖ドキ!GOLD,327,378,+420,4,1,0,1/75.6,1/94.5,1/378.0,1/0.0
沖ドキ!GOLD,328,"1,317",+68,9,3,0,1/109.8,1/146.3,1/439.0,1/0.0
ガールズ&パンツァー 最終章,353,62,-102,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ガールズ&パンツァー 最終章,354,65,-126,0,1,0,1/65.0,1/0.0,1/65.0,1/0.0
からくりサーカス,367,368,"+2,268",0,1,26,1/13.6,1/0.0,1/368.0,1/14.2
からくりサーカス,368,933,+818,0,4,21,1/37.3,1/0.0,1/233.2,1/44.4
ジャグラーガールズ,334,"4,726",+430,21,11,0,1/147.7,1/225.0,1/429.6,1/0.0
ジャグラーガールズ,335,"2,539","-1,027",7,7,0,1/181.4,1/362.7,1/362.7,1/0.0
スマスロキングパルサー,356,283,-65,1,1,0,1/141.5,1/283.0,1/283.0,1/0.0
スマスロキングパルサー,357,361,+61,2,0,0,1/180.5,1/180.5,1/0.0,1/0.0
ソードアート・オンライン,349,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ソードアート・オンライン,350,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
とある魔術の禁書目録,361,585,-204,0,2,2,1/146.2,1/0.0,1/292.5,1/292.5
とある魔術の禁書目録,362,13,+2,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ニューゲッターマウス,415,56,-97,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ニューゲッターマウス,416,188,-270,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ファイヤードリフト,396,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ファイヤードリフト,397,412,-560,0,1,0,1/412.0,1/0.0,1/412.0,1/0.0
ファミスタ回胴版!!,420,465,-477,0,2,0,1/232.5,1/0.0,1/232.5,1/0.0
ファミスタ回胴版!!,421,151,-195,0,1,0,1/151.0,1/0.0,1/151.0,1/0.0
マジカルハロウィン8,363,927,-429,9,0,7,1/57.9,1/103.0,1/0.0,1/132.4
マジカルハロウィン8,364,"1,657",-926,4,0,22,1/63.7,1/414.2,1/0.0,1/75.3
モンキーターンV,369,"2,116","+1,537",0,5,16,1/100.8,1/0.0,1/423.2,1/132.2
モンキーターンV,370,"2,620","-1,373",0,11,25,1/72.8,1/0.0,1/238.2,1/104.8
主役は銭形4,351,"2,616","-3,104",0,4,7,1/237.8,1/0.0,1/654.0,1/373.7
主役は銭形4,352,340,-412,0,1,1,1/170.0,1/0.0,1/340.0,1/340.0
交響詩篇エウレカセブン4 HI-EVOLUTION,365,920,+764,0,6,9,1/61.3,1/0.0,1/153.3,1/102.2
交響詩篇エウレカセブン4 HI-EVOLUTION,366,"1,162","-1,097",0,1,4,1/232.4,1/0.0,1/1162.0,1/290.5
押忍！番長4,374,"2,801","-1,758",0,6,19,1/112.0,1/0.0,1/466.8,1/147.4
押忍！番長4,375,"1,969",-631,0,5,14,1/103.6,1/0.0,1/393.8,1/140.6
新鬼武者2,394,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
新鬼武者2,395,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
炎炎ノ消防隊,392,501,+170,0,3,4,1/71.6,1/0.0,1/167.0,1/125.2
炎炎ノ消防隊,393,"1,563",+818,0,4,32,1/43.4,1/0.0,1/390.8,1/48.8
転生したらスライムだった件,359,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
転生したらスライムだった件,360,"1,545",-757,0,3,14,1/90.9,1/0.0,1/515.0,1/110.4
ニューパルサーSP4 with 太鼓の達人,329,"1,674",-174,4,8,0,1/139.5,1/418.5,1/209.2,1/0.0
ラブ嬢3～Wご指名はいかがですか?～,355,"2,496",+582,0,11,18,1/86.1,1/0.0,1/226.9,1/138.7
バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,358,"2,251",+100,22,0,26,1/46.9,1/102.3,1/0.0,1/86.6
痛いのは嫌なので防御力に極振りしたいと思います。,376,"4,096","+2,275",26,22,0,1/85.3,1/157.5,1/186.2,1/0.0
聖闘士星矢 海皇覚醒 CUSTOM EDITION,377,832,-174,0,1,9,1/83.2,1/0.0,1/832.0,1/92.4
革命機ヴァルヴレイヴ,378,"2,231","-2,286",2,3,9,1/159.4,1/1115.5,1/743.7,1/247.9
GI優駿倶楽部黄金,379,767,-798,0,2,0,1/383.5,1/0.0,1/383.5,1/0.0
ゴジラ対エヴァンゲリオン,380,"4,074","-2,833",22,0,11,1/123.5,1/185.2,1/0.0,1/370.4
冴えない彼女の育てかた,381,149,+155,1,1,0,1/74.5,1/149.0,1/149.0,1/0.0
HEY！エリートサラリーマン鏡,382,352,-305,0,0,1,1/352.0,1/0.0,1/0.0,1/352.0
バイオハザード ヴィレッジ,383,"2,870","-1,092",0,7,35,1/68.3,1/0.0,1/410.0,1/82.0
バイオハザード:ヴェンデッタ,384,"2,820",-646,0,9,37,1/61.3,1/0.0,1/313.3,1/76.2
大工の源さん 超夢源,385,786,+233,0,1,26,1/29.1,1/0.0,1/786.0,1/30.2
ひぐらしのなく頃に 業,386,456,-46,1,2,0,1/152.0,1/456.0,1/228.0,1/0.0
バイオハザード RE:2,387,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
劇場版魔法少女まどか☆マギカ[新編]叛逆の物語,388,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
バイオハザード7 レジデント イービル,389,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
グランベルム,390,252,-361,1,0,0,1/252.0,1/252.0,1/0.0,1/0.0
押忍!番長ZERO,391,"1,428","+1,391",0,3,32,1/40.8,1/0.0,1/476.0,1/44.6
ペルソナ5,398,981,-635,3,5,7,1/65.4,1/327.0,1/196.2,1/140.1
ニューパルサーDX3,403,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ドンちゃん2,404,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
モンキーターンⅣ,405,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
バジリスク絆2,414,988,-410,9,0,4,1/76.0,1/109.8,1/0.0,1/247.0
ハイハイシオサイ,417,223,-253,0,1,0,1/223.0,1/0.0,1/223.0,1/0.0
ケロット4,418,762,-254,3,0,0,1/254.0,1/254.0,1/0.0,1/0.0
忍者じゃじゃ丸くん,419,14,-24,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
新ハナビ,422,"3,149",-361,10,8,0,1/174.9,1/314.9,1/393.6,1/0.0
クランキークレスト,423,501,+263,2,2,0,1/125.2,1/250.5,1/250.5,1/0.0
ニューパルサーSPⅢ,428,"1,428",-827,2,5,0,1/204.0,1/714.0,1/285.6,1/0.0
うまい棒,429,45,-70,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
