機種名,台番号,G数,差枚,BB,RB,ART,合成確率,BB確率,RB確率,ART確率
スマスロ北斗の拳,342,"2,224",-390,23,3,0,1/85.5,1/96.7,1/741.3,1/0.0
スマスロ北斗の拳,343,87,-92,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
スマスロ北斗の拳,344,"1,753","-2,205",4,4,0,1/219.1,1/438.2,1/438.2,1/0.0
スマスロ北斗の拳,345,167,-274,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
スマスロ北斗の拳,346,200,+147,4,1,0,1/40.0,1/50.0,1/200.0,1/0.0
スマスロ北斗の拳,347,145,-58,1,1,0,1/72.5,1/145.0,1/145.0,1/0.0
スマスロ北斗の拳,348,72,-119,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
スマスロ北斗の拳,349,"1,761","+1,851",35,4,0,1/45.2,1/50.3,1/440.2,1/0.0
アイムジャグラーEX-TP,319,686,-413,2,0,0,1/343.0,1/343.0,1/0.0,1/0.0
アイムジャグラーEX-TP,320,"1,482",-717,3,3,0,1/247.0,1/494.0,1/494.0,1/0.0
アイムジャグラーEX-TP,321,"2,973",-382,11,5,0,1/185.8,1/270.3,1/594.6,1/0.0
アイムジャグラーEX-TP,322,578,-228,2,0,0,1/289.0,1/289.0,1/0.0,1/0.0
アイムジャグラーEX-TP,323,"3,262",-119,12,8,0,1/163.1,1/271.8,1/407.8,1/0.0
アイムジャグラーEX-TP,324,"1,180",-281,5,0,0,1/236.0,1/236.0,1/0.0,1/0.0
アイムジャグラーEX-TP,325,"6,172",+797,26,16,0,1/147.0,1/237.4,1/385.8,1/0.0
マイジャグラーV,313,"2,463",+290,11,5,0,1/153.9,1/223.9,1/492.6,1/0.0
マイジャグラーV,314,859,-760,1,2,0,1/286.3,1/859.0,1/429.5,1/0.0
マイジャグラーV,315,"4,612",+675,21,13,0,1/135.6,1/219.6,1/354.8,1/0.0
マイジャグラーV,316,"1,093",-541,2,2,0,1/273.2,1/546.5,1/546.5,1/0.0
マイジャグラーV,317,"2,468",-231,8,7,0,1/164.5,1/308.5,1/352.6,1/0.0
マイジャグラーV,318,"5,023",-176,19,12,0,1/162.0,1/264.4,1/418.6,1/0.0
ハッピージャグラーVIII,328,"2,696","+1,193",15,8,0,1/117.2,1/179.7,1/337.0,1/0.0
ハッピージャグラーVIII,329,824,-467,1,2,0,1/274.7,1/824.0,1/412.0,1/0.0
ハッピージャグラーVIII,330,"3,824","-1,289",9,11,0,1/191.2,1/424.9,1/347.6,1/0.0
ハッピージャグラーVIII,331,711,-484,2,1,0,1/237.0,1/355.5,1/711.0,1/0.0
ハッピージャグラーVIII,332,"3,198",+377,16,5,0,1/152.3,1/199.9,1/639.6,1/0.0
