機種名,台番号,G数,差枚,BB,RB,ART,合成確率,BB確率,RB確率,ART確率
アイムジャグラーEX-TP,319,"3,600",+106,14,8,0,1/163.6,1/257.1,1/450.0,1/0.0
アイムジャグラーEX-TP,320,"2,025","-1,480",3,2,0,1/405.0,1/675.0,1/1012.5,1/0.0
アイムジャグラーEX-TP,321,"3,954",-627,11,13,0,1/164.8,1/359.5,1/304.2,1/0.0
アイムジャグラーEX-TP,322,"4,347",-149,15,13,0,1/155.2,1/289.8,1/334.4,1/0.0
アイムジャグラーEX-TP,323,"3,023",+131,12,7,0,1/159.1,1/251.9,1/431.9,1/0.0
アイムジャグラーEX-TP,324,"1,439",-159,6,1,0,1/205.6,1/239.8,1/1439.0,1/0.0
アイムジャグラーEX-TP,325,"5,882","+1,249",26,21,0,1/125.1,1/226.2,1/280.1,1/0.0
スマスロ北斗の拳,342,665,+941,14,1,0,1/44.3,1/47.5,1/665.0,1/0.0
スマスロ北斗の拳,343,203,+192,4,1,0,1/40.6,1/50.8,1/203.0,1/0.0
スマスロ北斗の拳,344,772,-805,2,1,0,1/257.3,1/386.0,1/772.0,1/0.0
スマスロ北斗の拳,345,"2,114",-631,19,5,0,1/88.1,1/111.3,1/422.8,1/0.0
スマスロ北斗の拳,346,880,-940,4,1,0,1/176.0,1/220.0,1/880.0,1/0.0
スマスロ北斗の拳,347,"1,967",+118,24,6,0,1/65.6,1/82.0,1/327.8,1/0.0
スマスロ北斗の拳,348,"2,353",+29,26,3,0,1/81.1,1/90.5,1/784.3,1/0.0
マイジャグラーV,313,"4,964","+2,385",29,12,0,1/121.1,1/171.2,1/413.7,1/0.0
マイジャグラーV,314,"4,681",-217,15,16,0,1/151.0,1/312.1,1/292.6,1/0.0
マイジャグラーV,315,"5,378","+1,241",24,20,0,1/122.2,1/224.1,1/268.9,1/0.0
マイジャグラーV,316,"2,392",-374,7,7,0,1/170.9,1/341.7,1/341.7,1/0.0
マイジャグラーV,317,"5,268",-805,18,13,0,1/169.9,1/292.7,1/405.2,1/0.0
マイジャグラーV,318,"2,786",-187,9,12,0,1/132.7,1/309.6,1/232.2,1/0.0
ハッピージャグラーVIII,330,864,-4,4,1,0,1/172.8,1/216.0,1/864.0,1/0.0
ハッピージャグラーVIII,331,"2,561",-139,10,4,0,1/182.9,1/256.1,1/640.2,1/0.0
ハッピージャグラーVIII,332,"3,857",-342,12,14,0,1/148.3,1/321.4,1/275.5,1/0.0
ハッピージャグラーVIII,333,"2,404",+279,9,9,0,1/133.6,1/267.1,1/267.1,1/0.0
ハナハナホウオウ～天翔～,424,113,-184,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ハナハナホウオウ～天翔～,425,227,-28,1,0,0,1/227.0,1/227.0,1/0.0,1/0.0
ハナハナホウオウ～天翔～,426,692,+33,3,1,0,1/173.0,1/230.7,1/692.0,1/0.0
ハナハナホウオウ～天翔～,427,506,-88,2,1,0,1/168.7,1/253.0,1/506.0,1/0.0
甲鉄城のカバネリ,399,"1,278",-567,0,4,9,1/98.3,1/0.0,1/319.5,1/142.0
甲鉄城のカバネリ,400,"1,014",-207,0,5,8,1/78.0,1/0.0,1/202.8,1/126.8
甲鉄城のカバネリ,401,"1,656","-1,169",0,4,10,1/118.3,1/0.0,1/414.0,1/165.6
甲鉄城のカバネリ,402,679,-636,0,2,3,1/135.8,1/0.0,1/339.5,1/226.3
ゴーゴージャグラー3,336,"1,090",-399,3,3,0,1/181.7,1/363.3,1/363.3,1/0.0
ゴーゴージャグラー3,337,"1,730",-824,5,1,0,1/288.3,1/346.0,1/1730.0,1/0.0
ゴーゴージャグラー3,338,"5,195","-1,242",17,15,0,1/162.3,1/305.6,1/346.3,1/0.0
ファンキージャグラー2,339,"1,054",-430,2,2,0,1/263.5,1/527.0,1/527.0,1/0.0
ファンキージャグラー2,340,"2,416","-1,641",5,4,0,1/268.4,1/483.2,1/604.0,1/0.0
