機種名,台番号,G数,BB,RB,合成確率,BB確率,RB確率
マイジャグラーV,444,"6,179",25,5,1/206.0,1/247.2,1/1235.8
マイジャグラーV,445,"1,788",3,2,1/357.6,1/596.0,1/894.0
マイジャグラーV,446,"6,740",35,17,1/129.6,1/192.6,1/396.5
マイジャグラーV,447,"5,804",20,17,1/156.9,1/290.2,1/341.4
マイジャグラーV,448,"2,385",6,6,1/198.8,1/397.5,1/397.5
マイジャグラーV,449,"2,660",8,4,1/221.7,1/332.5,1/665.0
マイジャグラーV,450,"7,265",27,20,1/154.6,1/269.1,1/363.2
マイジャグラーV,451,"5,169",24,8,1/161.5,1/215.4,1/646.1
マイジャグラーV,452,"1,959",3,7,1/195.9,1/653.0,1/279.9
マイジャグラーV,453,"6,990",21,26,1/148.7,1/332.9,1/268.8
マイジャグラーV,454,"3,721",7,9,1/232.6,1/531.6,1/413.4
マイジャグラーV,455,"3,355",13,4,1/197.4,1/258.1,1/838.8
マイジャグラーV,456,"4,294",13,9,1/195.2,1/330.3,1/477.1
マイジャグラーV,465,"6,201",23,12,1/177.2,1/269.6,1/516.8
マイジャグラーV,466,"5,856",23,10,1/177.5,1/254.6,1/585.6
マイジャグラーV,467,"1,818",3,2,1/363.6,1/606.0,1/909.0
マイジャグラーV,468,"4,516",21,7,1/161.3,1/215.0,1/645.1
マイジャグラーV,469,"2,300",7,4,1/209.1,1/328.6,1/575.0
マイジャグラーV,470,"4,559",21,8,1/157.2,1/217.1,1/569.9
マイジャグラーV,471,"3,611",8,8,1/225.7,1/451.4,1/451.4
マイジャグラーV,472,"1,400",1,2,1/466.7,1/1400.0,1/700.0
マイジャグラーV,473,"4,868",17,16,1/147.5,1/286.4,1/304.2
マイジャグラーV,474,"4,508",23,15,1/118.6,1/196.0,1/300.5
マイジャグラーV,475,"5,446",19,15,1/160.2,1/286.6,1/363.1
マイジャグラーV,476,"6,586",30,26,1/117.6,1/219.5,1/253.3
マイジャグラーV,477,"5,314",16,16,1/166.1,1/332.1,1/332.1
アイムジャグラーEX-TP,457,"3,256",20,5,1/130.2,1/162.8,1/651.2
アイムジャグラーEX-TP,458,"2,124",7,2,1/236.0,1/303.4,1/1062.0
アイムジャグラーEX-TP,459,"1,544",3,1,1/386.0,1/514.7,1/1544.0
アイムジャグラーEX-TP,460,"6,320",19,18,1/170.8,1/332.6,1/351.1
アイムジャグラーEX-TP,461,"4,785",19,11,1/159.5,1/251.8,1/435.0
アイムジャグラーEX-TP,462,"4,982",24,13,1/134.6,1/207.6,1/383.2
アイムジャグラーEX-TP,463,935,4,1,1/187.0,1/233.8,1/935.0
アイムジャグラーEX-TP,464,"3,337",17,3,1/166.8,1/196.3,1/1112.3
アイムジャグラーEX-TP,478,"3,070",17,2,1/161.6,1/180.6,1/1535.0
アイムジャグラーEX-TP,479,"2,376",7,5,1/198.0,1/339.4,1/475.2
アイムジャグラーEX-TP,480,769,5,1,1/128.2,1/153.8,1/769.0
アイムジャグラーEX-TP,481,"6,812",36,27,1/108.1,1/189.2,1/252.3
アイムジャグラーEX-TP,482,473,0,0,1/0.0,1/0.0,1/0.0
アイムジャグラーEX-TP,483,"2,592",10,5,1/172.8,1/259.2,1/518.4
アイムジャグラーEX-TP,484,"2,198",9,5,1/157.0,1/244.2,1/439.6
アイムジャグラーEX-TP,485,"2,098",6,5,1/190.7,1/349.7,1/419.6
アイムジャグラーEX-TP,486,"3,098",10,13,1/134.7,1/309.8,1/238.3
アイムジャグラーEX-TP,487,"2,921",6,5,1/265.5,1/486.8,1/584.2
アイムジャグラーEX-TP,488,"2,991",11,3,1/213.6,1/271.9,1/997.0
アイムジャグラーEX-TP,489,936,1,1,1/468.0,1/936.0,1/936.0
アイムジャグラーEX-TP,490,"3,451",16,6,1/156.9,1/215.7,1/575.2
アイムジャグラーEX-TP,491,"3,584",13,9,1/162.9,1/275.7,1/398.2
アイムジャグラーEX-TP,492,"1,978",3,3,1/329.7,1/659.3,1/659.3
アイムジャグラーEX-TP,493,"3,712",16,11,1/137.5,1/232.0,1/337.5
アイムジャグラーEX-TP,494,"2,626",11,4,1/175.1,1/238.7,1/656.5
ゴーゴージャグラー3,543,"3,016",10,7,1/177.4,1/301.6,1/430.9
ゴーゴージャグラー3,544,"2,599",17,6,1/113.0,1/152.9,1/433.2
ゴーゴージャグラー3,545,"3,915",21,8,1/135.0,1/186.4,1/489.4
ゴーゴージャグラー3,546,"3,089",10,6,1/193.1,1/308.9,1/514.8
ゴーゴージャグラー3,547,"1,473",6,0,1/245.5,1/245.5,1/0.0
ゴーゴージャグラー3,548,"2,539",10,5,1/169.3,1/253.9,1/507.8
ゴーゴージャグラー3,549,"5,165",19,16,1/147.6,1/271.8,1/322.8
ゴーゴージャグラー3,550,"4,569",23,15,1/120.2,1/198.7,1/304.6
ゴーゴージャグラー3,551,"3,860",18,8,1/148.5,1/214.4,1/482.5
ゴーゴージャグラー3,552,"1,416",4,3,1/202.3,1/354.0,1/472.0
ゴーゴージャグラー3,553,"5,041",17,24,1/123.0,1/296.5,1/210.0
ゴーゴージャグラー3,554,"2,310",4,6,1/231.0,1/577.5,1/385.0
ゴーゴージャグラー3,555,"5,474",24,12,1/152.1,1/228.1,1/456.2
ゴーゴージャグラー3,556,"1,920",2,2,1/480.0,1/960.0,1/960.0
スマスロ北斗の拳,648,"3,201",35,10,1/71.1,1/91.5,1/320.1
スマスロ北斗の拳,649,"4,677",36,11,1/99.5,1/129.9,1/425.2
スマスロ北斗の拳,650,"3,772",38,7,1/83.8,1/99.3,1/538.9
