機種名,台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
マイジャグラーV,1001,"1,257",-321,4,1,1/251.4,1/314.2,1/1257.0
マイジャグラーV,1002,"4,357",+582,17,18,1/124.5,1/256.3,1/242.1
マイジャグラーV,1003,"3,744",-403,13,11,1/156.0,1/288.0,1/340.4
マイジャグラーV,1004,877,-603,1,2,1/292.3,1/877.0,1/438.5
マイジャグラーV,1005,"1,172","-1,065",1,2,1/390.7,1/1172.0,1/586.0
マイジャグラーV,1006,"2,463",+262,12,5,1/144.9,1/205.2,1/492.6
マイジャグラーV,1007,"6,301","+2,038",32,22,1/116.7,1/196.9,1/286.4
マイジャグラーV,1008,500,-85,2,0,1/250.0,1/250.0,1/0.0
マイジャグラーV,1009,380,-338,0,1,1/380.0,1/0.0,1/380.0
マイジャグラーV,1010,"7,977",-121,28,28,1/142.4,1/284.9,1/284.9
マイジャグラーV,1011,"1,358",-562,3,3,1/226.3,1/452.7,1/452.7
マイジャグラーV,1012,"3,894","-1,241",8,13,1/185.4,1/486.8,1/299.5
マイジャグラーV,1013,"1,171",-38,5,1,1/195.2,1/234.2,1/1171.0
マイジャグラーV,1014,"8,205","+1,100",34,25,1/139.1,1/241.3,1/328.2
マイジャグラーV,1015,208,-285,0,0,1/0.0,1/0.0,1/0.0
マイジャグラーV,1016,"2,138",-368,8,4,1/178.2,1/267.2,1/534.5
マイジャグラーV,1017,"3,422",-691,11,8,1/180.1,1/311.1,1/427.8
マイジャグラーV,1018,"2,930",+3,13,4,1/172.4,1/225.4,1/732.5
マイジャグラーV,1019,"1,345",-203,4,4,1/168.1,1/336.2,1/336.2
マイジャグラーV,1020,"6,963","+3,306",37,24,1/114.1,1/188.2,1/290.1
マイジャグラーV,1021,"5,552","+1,006",27,12,1/142.4,1/205.6,1/462.7
マイジャグラーV,1022,512,-291,0,2,1/256.0,1/0.0,1/256.0
マイジャグラーV,1023,"1,152",-615,2,1,1/384.0,1/576.0,1/1152.0
マイジャグラーV,1024,"8,681","+1,512",34,35,1/125.8,1/255.3,1/248.0
マイジャグラーV,1025,"1,178",-38,4,3,1/168.3,1/294.5,1/392.7
マイジャグラーV,1026,"2,917",-515,11,6,1/171.6,1/265.2,1/486.2
マイジャグラーV,1027,"4,168",+618,16,18,1/122.6,1/260.5,1/231.6
マイジャグラーV,1028,741,-138,3,0,1/247.0,1/247.0,1/0.0
マイジャグラーV,1029,791,-38,4,0,1/197.8,1/197.8,1/0.0
マイジャグラーV,1030,"6,691",+335,27,20,1/142.4,1/247.8,1/334.6
マイジャグラーV,1031,"1,442",-62,5,5,1/144.2,1/288.4,1/288.4
マイジャグラーV,1032,"4,888",+641,20,17,1/132.1,1/244.4,1/287.5
マイジャグラーV,1033,"5,408",-900,13,19,1/169.0,1/416.0,1/284.6
マイジャグラーV,1034,"1,904",-879,3,6,1/211.6,1/634.7,1/317.3
マイジャグラーV,1035,"1,177",+50,6,0,1/196.2,1/196.2,1/0.0
マイジャグラーV,1036,"6,112","+1,103",28,12,1/152.8,1/218.3,1/509.3
マイジャグラーV,1037,"6,458","+2,515",36,17,1/121.8,1/179.4,1/379.9
マイジャグラーV,1038,283,-238,0,1,1/283.0,1/0.0,1/283.0
マイジャグラーV,1039,611,-456,1,1,1/305.5,1/611.0,1/611.0
マイジャグラーV,1040,715,-379,2,1,1/238.3,1/357.5,1/715.0
マイジャグラーV,1041,"5,061",+197,21,14,1/144.6,1/241.0,1/361.5
マイジャグラーV,1042,931,+15,4,3,1/133.0,1/232.8,1/310.3
マイジャグラーV,1043,"8,332","+3,574",37,41,1/106.8,1/225.2,1/203.2
マイジャグラーV,1044,554,+132,3,1,1/138.5,1/184.7,1/554.0
マイジャグラーV,1045,"4,791","-1,371",11,18,1/165.2,1/435.5,1/266.2
マイジャグラーV,1046,"1,373",-562,4,3,1/196.1,1/343.2,1/457.7
マイジャグラーV,1047,"3,643","-1,065",11,6,1/214.3,1/331.2,1/607.2
マイジャグラーV,1048,"3,106",-509,10,9,1/163.5,1/310.6,1/345.1
マイジャグラーV,1049,920,-315,3,2,1/184.0,1/306.7,1/460.0
マイジャグラーV,1050,"7,937","+3,824",44,26,1/113.4,1/180.4,1/305.3
マイジャグラーV,1069,"3,839","+2,868",26,13,1/98.4,1/147.7,1/295.3
マイジャグラーV,1070,"2,769",-868,8,5,1/213.0,1/346.1,1/553.8
マイジャグラーV,1071,"2,105",-191,9,3,1/175.4,1/233.9,1/701.7
マイジャグラーV,1072,"5,047","-1,029",16,12,1/180.2,1/315.4,1/420.6
マイジャグラーV,1073,"6,549","+1,947",33,19,1/125.9,1/198.5,1/344.7
マイジャグラーV,1074,"1,394",-191,5,1,1/232.3,1/278.8,1/1394.0
マイジャグラーV,1075,"4,867",+315,18,15,1/147.5,1/270.4,1/324.5
マイジャグラーV,1076,635,-274,2,0,1/317.5,1/317.5,1/0.0
マイジャグラーV,1077,"3,167","-1,841",5,10,1/211.1,1/633.4,1/316.7
マイジャグラーV,1078,"5,935",-497,23,9,1/185.5,1/258.0,1/659.4
マイジャグラーV,1079,392,-479,0,0,1/0.0,1/0.0,1/0.0
マイジャグラーV,1080,"8,662","+1,924",35,34,1/125.5,1/247.5,1/254.8
マイジャグラーV,1081,"2,415",+644,12,5,1/142.1,1/201.2,1/483.0
マイジャグラーV,1082,"6,392","+1,562",30,19,1/130.4,1/213.1,1/336.4
マイジャグラーV,1083,431,-468,0,1,1/431.0,1/0.0,1/431.0
マイジャグラーV,1084,"8,176",-594,30,23,1/154.3,1/272.5,1/355.5
マイジャグラーV,1085,"1,983",-415,6,5,1/180.3,1/330.5,1/396.6
マイジャグラーV,1086,"1,114",-897,1,2,1/371.3,1/1114.0,1/557.0
マイジャグラーV,1087,"1,796","-1,041",2,7,1/199.6,1/898.0,1/256.6
マイジャグラーV,1088,"3,197",-68,11,10,1/152.2,1/290.6,1/319.7
マイジャグラーV,1089,"5,873",-262,19,18,1/158.7,1/309.1,1/326.3
マイジャグラーV,1090,"2,778",+15,11,5,1/173.6,1/252.5,1/555.6
マイジャグラーV,1091,"5,752",+415,22,23,1/127.8,1/261.5,1/250.1
マイジャグラーV,1092,"6,810","+1,135",29,19,1/141.9,1/234.8,1/358.4
マイジャグラーV,1093,"3,742",-879,10,10,1/187.1,1/374.2,1/374.2
マイジャグラーV,1094,"1,523",-903,3,3,1/253.8,1/507.7,1/507.7
マイジャグラーV,1095,"3,099",-850,8,8,1/193.7,1/387.4,1/387.4
マイジャグラーV,1096,"3,556",-291,13,9,1/161.6,1/273.5,1/395.1
マイジャグラーV,1097,"3,939","-1,124",8,14,1/179.0,1/492.4,1/281.4
マイジャグラーV,1098,"2,210",-868,6,6,1/184.2,1/368.3,1/368.3
マイジャグラーV,1099,"5,036",-544,20,9,1/173.7,1/251.8,1/559.6
モンキーターンV,2103,"1,547","+5,524",33,5,1/40.7,1/46.9,1/309.4
モンキーターンV,2104,"5,251","+1,588",66,21,1/60.4,1/79.6,1/250.0
モンキーターンV,2105,"4,041","+1,862",57,18,1/53.9,1/70.9,1/224.5
モンキーターンV,2106,485,-62,4,1,1/97.0,1/121.2,1/485.0
モンキーターンV,2107,"4,112","-2,974",26,11,1/111.1,1/158.2,1/373.8
モンキーターンV,2108,"3,854",-171,48,16,1/60.2,1/80.3,1/240.9
モンキーターンV,2109,456,+185,8,1,1/50.7,1/57.0,1/456.0
モンキーターンV,2110,"3,607","+3,441",49,11,1/60.1,1/73.6,1/327.9
モンキーターンV,2111,"2,066",+997,21,7,1/73.8,1/98.4,1/295.1
モンキーターンV,2112,"2,503","-1,453",18,8,1/96.3,1/139.1,1/312.9
モンキーターンV,2113,"1,745","+3,400",27,6,1/52.9,1/64.6,1/290.8
モンキーターンV,2114,"1,677","-1,053",14,4,1/93.2,1/119.8,1/419.2
モンキーターンV,2115,925,"+1,897",20,2,1/42.0,1/46.2,1/462.5
モンキーターンV,2116,"3,536",-135,44,13,1/62.0,1/80.4,1/272.0
モンキーターンV,2117,"1,092",+621,20,5,1/43.7,1/54.6,1/218.4
モンキーターンV,2118,"5,439","+3,141",71,21,1/59.1,1/76.6,1/259.0
モンキーターンV,2119,216,-179,2,1,1/72.0,1/108.0,1/216.0
モンキーターンV,2120,"2,343",+794,34,10,1/53.2,1/68.9,1/234.3
モンキーターンV,2121,"3,926",+571,51,17,1/57.7,1/77.0,1/230.9
モンキーターンV,2122,"3,640","+5,594",58,19,1/47.3,1/62.8,1/191.6
モンキーターンV,2123,"3,010","-1,100",26,11,1/81.4,1/115.8,1/273.6
モンキーターンV,2124,"3,601",+256,38,11,1/73.5,1/94.8,1/327.4
モンキーターンV,2135,"1,985","-1,206",13,6,1/104.5,1/152.7,1/330.8
モンキーターンV,2136,651,-821,2,1,1/217.0,1/325.5,1/651.0
モンキーターンV,2137,964,-691,8,3,1/87.6,1/120.5,1/321.3
モンキーターンV,2138,"3,747","-1,006",35,12,1/79.7,1/107.1,1/312.2
モンキーターンV,2139,"3,087","-1,253",25,10,1/88.2,1/123.5,1/308.7
モンキーターンV,2140,499,-191,5,1,1/83.2,1/99.8,1/499.0
モンキーターンV,2141,"4,077","+4,571",60,16,1/53.6,1/68.0,1/254.8
モンキーターンV,2142,"1,299",-441,13,6,1/68.4,1/99.9,1/216.5
スマスロ北斗の拳,2229,181,+179,3,1,1/45.2,1/60.3,1/181.0
スマスロ北斗の拳,2230,"2,579",-465,24,7,1/83.2,1/107.5,1/368.4
スマスロ北斗の拳,2231,"2,908","-1,703",18,8,1/111.8,1/161.6,1/363.5
スマスロ北斗の拳,2232,"6,743","-2,426",53,18,1/95.0,1/127.2,1/374.6
スマスロ北斗の拳,2233,751,+85,10,1,1/68.3,1/75.1,1/751.0
スマスロ北斗の拳,2234,"4,478","+1,112",53,16,1/64.9,1/84.5,1/279.9
スマスロ北斗の拳,2235,967,+150,11,1,1/80.6,1/87.9,1/967.0
スマスロ北斗の拳,2236,"1,505",+226,18,4,1/68.4,1/83.6,1/376.2
スマスロ北斗の拳,2237,701,-326,5,1,1/116.8,1/140.2,1/701.0
スマスロ北斗の拳,2238,"1,797","-1,438",10,3,1/138.2,1/179.7,1/599.0
スマスロ北斗の拳,2239,511,-209,4,1,1/102.2,1/127.8,1/511.0
スマスロ北斗の拳,2240,"4,128","-1,265",35,11,1/89.7,1/117.9,1/375.3
スマスロ北斗の拳,2242,"2,183","+4,074",51,8,1/37.0,1/42.8,1/272.9
スマスロ北斗の拳,2243,"1,494","+1,794",33,2,1/42.7,1/45.3,1/747.0
スマスロ北斗の拳,2244,"1,413",-700,10,1,1/128.5,1/141.3,1/1413.0
スマスロ北斗の拳,2245,369,-21,4,1,1/73.8,1/92.2,1/369.0
スマスロ北斗の拳,2246,"1,025",-132,10,2,1/85.4,1/102.5,1/512.5
スマスロ北斗の拳,2247,"1,081",-121,13,1,1/77.2,1/83.2,1/1081.0
スマスロ北斗の拳,2248,"1,756",-594,13,4,1/103.3,1/135.1,1/439.0
スマスロ北斗の拳,2249,247,+156,3,1,1/61.8,1/82.3,1/247.0
スマスロ北斗の拳,2250,"2,065",-171,24,5,1/71.2,1/86.0,1/413.0
スマスロ北斗の拳,2251,"1,452",-185,12,4,1/90.8,1/121.0,1/363.0
スマスロ北斗の拳,2252,253,-409,0,0,1/0.0,1/0.0,1/0.0
スマスロ北斗の拳,2253,34,-62,0,0,1/0.0,1/0.0,1/0.0
スマスロ北斗の拳,2254,"4,568",+485,51,11,1/73.7,1/89.6,1/415.3
ゴーゴージャグラー3,1100,"2,565",-379,10,5,1/171.0,1/256.5,1/513.0
