機種名,台番号,G数,差枚,BB,RB,ART,合成確率,BB確率,RB確率,ART確率
スマスロ北斗の拳,342,885,+119,9,4,0,1/68.1,1/98.3,1/221.2,1/0.0
スマスロ北斗の拳,343,"2,357","-1,124",17,4,0,1/112.2,1/138.6,1/589.2,1/0.0
スマスロ北斗の拳,344,347,-261,1,1,0,1/173.5,1/347.0,1/347.0,1/0.0
スマスロ北斗の拳,345,603,-106,5,2,0,1/86.1,1/120.6,1/301.5,1/0.0
スマスロ北斗の拳,346,347,+74,3,2,0,1/69.4,1/115.7,1/173.5,1/0.0
スマスロ北斗の拳,347,"2,424",+255,25,11,0,1/67.3,1/97.0,1/220.4,1/0.0
スマスロ北斗の拳,348,618,+146,8,1,0,1/68.7,1/77.2,1/618.0,1/0.0
スマスロ北斗の拳,349,"1,198",-650,7,2,0,1/133.1,1/171.1,1/599.0,1/0.0
アイムジャグラーEX-TP,319,"1,443",-387,5,2,0,1/206.1,1/288.6,1/721.5,1/0.0
アイムジャグラーEX-TP,320,"1,114",-342,3,2,0,1/222.8,1/371.3,1/557.0,1/0.0
アイムジャグラーEX-TP,321,"2,219",-772,5,6,0,1/201.7,1/443.8,1/369.8,1/0.0
アイムジャグラーEX-TP,322,"4,837","+3,491",33,9,0,1/115.2,1/146.6,1/537.4,1/0.0
アイムジャグラーEX-TP,323,"1,300",-768,2,2,0,1/325.0,1/650.0,1/650.0,1/0.0
アイムジャグラーEX-TP,324,891,-247,2,3,0,1/178.2,1/445.5,1/297.0,1/0.0
アイムジャグラーEX-TP,325,"5,071",-922,19,10,0,1/174.9,1/266.9,1/507.1,1/0.0
マイジャグラーV,313,"3,975",-622,14,6,0,1/198.8,1/283.9,1/662.5,1/0.0
マイジャグラーV,314,"4,378",-67,17,11,0,1/156.4,1/257.5,1/398.0,1/0.0
マイジャグラーV,315,"2,845",-706,9,8,0,1/167.4,1/316.1,1/355.6,1/0.0
マイジャグラーV,316,873,-539,1,2,0,1/291.0,1/873.0,1/436.5,1/0.0
マイジャグラーV,317,"3,629",-218,13,8,0,1/172.8,1/279.2,1/453.6,1/0.0
マイジャグラーV,318,"2,053",-840,4,5,0,1/228.1,1/513.2,1/410.6,1/0.0
ゴーゴージャグラー3,335,"3,379",+393,15,13,0,1/120.7,1/225.3,1/259.9,1/0.0
ゴーゴージャグラー3,336,"1,075",-51,6,1,0,1/153.6,1/179.2,1/1075.0,1/0.0
ゴーゴージャグラー3,337,"2,151",-747,7,3,0,1/215.1,1/307.3,1/717.0,1/0.0
ゴーゴージャグラー3,338,"3,120",-658,10,9,0,1/164.2,1/312.0,1/346.7,1/0.0
ハッピージャグラーVIII,329,614,-374,2,0,0,1/307.0,1/307.0,1/0.0,1/0.0
ハッピージャグラーVIII,330,763,+90,3,3,0,1/127.2,1/254.3,1/254.3,1/0.0
ハッピージャグラーVIII,331,"3,264",+724,16,9,0,1/130.6,1/204.0,1/362.7,1/0.0
ハッピージャグラーVIII,332,593,-47,2,0,0,1/296.5,1/296.5,1/0.0,1/0.0
ハナハナホウオウ～天翔～-30,425,"1,297",+448,4,7,0,1/117.9,1/324.2,1/185.3,1/0.0
ハナハナホウオウ～天翔～-30,426,227,-197,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ハナハナホウオウ～天翔～-30,427,59,-64,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ハナハナホウオウ～天翔～-30,428,"3,199",+215,14,4,0,1/177.7,1/228.5,1/799.8,1/0.0
Re:ゼロから始める異世界生活 season2,371,"2,045",-533,0,1,19,1/102.2,1/0.0,1/2045.0,1/107.6
Re:ゼロから始める異世界生活 season2,372,491,-91,0,0,5,1/98.2,1/0.0,1/0.0,1/98.2
Re:ゼロから始める異世界生活 season2,373,"1,671","-1,272",0,0,8,1/208.9,1/0.0,1/0.0,1/208.9
ゴールデンカムイ,352,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ゴールデンカムイ,353,"1,902","+4,355",0,3,46,1/38.8,1/0.0,1/634.0,1/41.3
ゴールデンカムイ,388,"3,771","-3,305",0,10,8,1/209.5,1/0.0,1/377.1,1/471.4
ゴッドイーター リザレクション,366,"1,742",+157,0,6,18,1/72.6,1/0.0,1/290.3,1/96.8
ゴッドイーター リザレクション,367,"1,489",-859,0,2,7,1/165.4,1/0.0,1/744.5,1/212.7
ゴッドイーター リザレクション,368,"1,623",+461,0,2,15,1/95.5,1/0.0,1/811.5,1/108.2
ファンキージャグラー2,339,"1,988",-427,5,7,0,1/165.7,1/397.6,1/284.0,1/0.0
ファンキージャグラー2,340,"7,575","+2,288",38,23,0,1/124.2,1/199.3,1/329.3,1/0.0
ファンキージャグラー2,341,536,-325,1,0,0,1/536.0,1/536.0,1/0.0,1/0.0
D4DJ Pachi‐Slot Mix,384,245,-194,1,0,1,1/122.5,1/245.0,1/0.0,1/245.0
