機種名,台番号,G数,BB,RB,合成確率,BB確率,RB確率
マイジャグラーV,444,"6,134",19,14,1/185.9,1/322.8,1/438.1
マイジャグラーV,445,"6,152",22,16,1/161.9,1/279.6,1/384.5
マイジャグラーV,446,"5,513",19,9,1/196.9,1/290.2,1/612.6
マイジャグラーV,447,"6,770",26,14,1/169.2,1/260.4,1/483.6
マイジャグラーV,448,"6,963",24,23,1/148.1,1/290.1,1/302.7
マイジャグラーV,449,"8,568",25,34,1/145.2,1/342.7,1/252.0
マイジャグラーV,450,"6,565",29,26,1/119.4,1/226.4,1/252.5
マイジャグラーV,451,"5,992",15,21,1/166.4,1/399.5,1/285.3
マイジャグラーV,452,"9,993",39,40,1/126.5,1/256.2,1/249.8
マイジャグラーV,453,"6,812",30,21,1/133.6,1/227.1,1/324.4
マイジャグラーV,454,"6,168",27,16,1/143.4,1/228.4,1/385.5
マイジャグラーV,455,"6,946",27,16,1/161.5,1/257.3,1/434.1
マイジャグラーV,456,"3,741",10,10,1/187.1,1/374.1,1/374.1
マイジャグラーV,465,"7,058",35,16,1/138.4,1/201.7,1/441.1
マイジャグラーV,466,"7,800",43,24,1/116.4,1/181.4,1/325.0
マイジャグラーV,467,"5,515",27,16,1/128.3,1/204.3,1/344.7
マイジャグラーV,468,"6,341",22,23,1/140.9,1/288.2,1/275.7
マイジャグラーV,469,"7,500",23,32,1/136.4,1/326.1,1/234.4
マイジャグラーV,470,"5,678",14,17,1/183.2,1/405.6,1/334.0
マイジャグラーV,471,"8,875",34,33,1/132.5,1/261.0,1/268.9
マイジャグラーV,472,"8,097",33,26,1/137.2,1/245.4,1/311.4
マイジャグラーV,473,"8,653",44,31,1/115.4,1/196.7,1/279.1
マイジャグラーV,474,"2,093",5,4,1/232.6,1/418.6,1/523.2
マイジャグラーV,475,"8,128",27,28,1/147.8,1/301.0,1/290.3
マイジャグラーV,476,"3,067",6,6,1/255.6,1/511.2,1/511.2
マイジャグラーV,477,"5,303",14,9,1/230.6,1/378.8,1/589.2
アイムジャグラーEX-TP,457,"3,371",16,7,1/146.6,1/210.7,1/481.6
アイムジャグラーEX-TP,458,"3,752",18,5,1/163.1,1/208.4,1/750.4
アイムジャグラーEX-TP,459,680,3,0,1/226.7,1/226.7,1/0.0
アイムジャグラーEX-TP,460,"5,689",22,14,1/158.0,1/258.6,1/406.4
アイムジャグラーEX-TP,461,"4,082",13,13,1/157.0,1/314.0,1/314.0
アイムジャグラーEX-TP,462,"3,022",10,9,1/159.1,1/302.2,1/335.8
アイムジャグラーEX-TP,463,"1,555",6,2,1/194.4,1/259.2,1/777.5
アイムジャグラーEX-TP,464,"6,405",21,22,1/149.0,1/305.0,1/291.1
アイムジャグラーEX-TP,478,"5,484",23,8,1/176.9,1/238.4,1/685.5
アイムジャグラーEX-TP,479,"4,919",23,11,1/144.7,1/213.9,1/447.2
アイムジャグラーEX-TP,480,0,0,0,1/0.0,1/0.0,1/0.0
アイムジャグラーEX-TP,481,"6,130",19,13,1/191.6,1/322.6,1/471.5
アイムジャグラーEX-TP,482,"1,612",5,2,1/230.3,1/322.4,1/806.0
アイムジャグラーEX-TP,483,"3,335",10,11,1/158.8,1/333.5,1/303.2
アイムジャグラーEX-TP,484,"3,953",12,10,1/179.7,1/329.4,1/395.3
アイムジャグラーEX-TP,485,"2,393",9,5,1/170.9,1/265.9,1/478.6
アイムジャグラーEX-TP,486,"3,186",9,9,1/177.0,1/354.0,1/354.0
アイムジャグラーEX-TP,487,"2,915",10,5,1/194.3,1/291.5,1/583.0
アイムジャグラーEX-TP,488,"6,263",28,15,1/145.7,1/223.7,1/417.5
アイムジャグラーEX-TP,489,"3,222",13,6,1/169.6,1/247.8,1/537.0
アイムジャグラーEX-TP,490,"4,068",19,9,1/145.3,1/214.1,1/452.0
アイムジャグラーEX-TP,491,"1,184",4,1,1/236.8,1/296.0,1/1184.0
アイムジャグラーEX-TP,492,"4,050",16,9,1/162.0,1/253.1,1/450.0
アイムジャグラーEX-TP,493,"5,396",19,18,1/145.8,1/284.0,1/299.8
アイムジャグラーEX-TP,494,"6,077",27,14,1/148.2,1/225.1,1/434.1
ゴーゴージャグラー3,540,"7,862",27,29,1/140.4,1/291.2,1/271.1
ゴーゴージャグラー3,541,"1,483",2,2,1/370.8,1/741.5,1/741.5
ゴーゴージャグラー3,542,"5,012",26,12,1/131.9,1/192.8,1/417.7
ゴーゴージャグラー3,543,"3,090",14,9,1/134.3,1/220.7,1/343.3
ゴーゴージャグラー3,544,"6,114",23,20,1/142.2,1/265.8,1/305.7
ゴーゴージャグラー3,545,"2,054",4,8,1/171.2,1/513.5,1/256.8
ゴーゴージャグラー3,546,"1,743",6,6,1/145.2,1/290.5,1/290.5
ゴーゴージャグラー3,547,"1,467",5,3,1/183.4,1/293.4,1/489.0
ゴーゴージャグラー3,548,"4,285",18,12,1/142.8,1/238.1,1/357.1
ゴーゴージャグラー3,549,"2,722",7,8,1/181.5,1/388.9,1/340.2
ゴーゴージャグラー3,550,"1,232",2,1,1/410.7,1/616.0,1/1232.0
ゴーゴージャグラー3,551,"2,553",8,4,1/212.8,1/319.1,1/638.2
ゴーゴージャグラー3,552,"3,037",11,7,1/168.7,1/276.1,1/433.9
ゴーゴージャグラー3,553,"1,086",4,0,1/271.5,1/271.5,1/0.0
スマスロ北斗の拳,648,"3,085",20,6,1/118.7,1/154.2,1/514.2
スマスロ北斗の拳,649,"3,013",16,6,1/137.0,1/188.3,1/502.2
スマスロ北斗の拳,650,"1,868",5,4,1/207.6,1/373.6,1/467.0
スマスロ北斗の拳,651,808,12,3,1/53.9,1/67.3,1/269.3
スマスロ北斗の拳,652,"4,297",33,9,1/102.3,1/130.2,1/477.4
スマスロ北斗の拳,653,"2,128",18,4,1/96.7,1/118.2,1/532.0
スマスロ北斗の拳,654,"2,772",15,5,1/138.6,1/184.8,1/554.4
スマスロ北斗の拳,655,"2,915",19,5,1/121.5,1/153.4,1/583.0
スマスロ北斗の拳,656,"1,404",7,3,1/140.4,1/200.6,1/468.0
スマスロ北斗の拳,657,"1,296",8,3,1/117.8,1/162.0,1/432.0
スマスロ北斗の拳,658,"2,963",18,6,1/123.5,1/164.6,1/493.8
スマスロ北斗の拳,659,"2,416",24,3,1/89.5,1/100.7,1/805.3
スマスロ北斗の拳,660,918,8,2,1/91.8,1/114.8,1/459.0
スマスロ北斗の拳,661,"2,174",51,5,1/38.8,1/42.6,1/434.8
沖ドキ!GOLD‐30,526,"1,156",4,4,1/144.5,1/289.0,1/289.0
沖ドキ!GOLD‐30,527,340,9,4,1/26.2,1/37.8,1/85.0
沖ドキ!GOLD‐30,528,"1,473",6,3,1/163.7,1/245.5,1/491.0
沖ドキ!GOLD‐30,529,137,2,5,1/19.6,1/68.5,1/27.4
沖ドキ!GOLD‐30,530,"1,044",6,3,1/116.0,1/174.0,1/348.0
沖ドキ!GOLD‐30,531,"2,922",8,2,1/292.2,1/365.2,1/1461.0
沖ドキ!GOLD‐30,532,"1,598",10,3,1/122.9,1/159.8,1/532.7
沖ドキ!GOLD‐30,533,"1,562",7,2,1/173.6,1/223.1,1/781.0
沖ドキ!GOLD‐30,534,"2,471",19,9,1/88.2,1/130.1,1/274.6
沖ドキ!GOLD‐30,535,"3,253",30,16,1/70.7,1/108.4,1/203.3
沖ドキ!GOLD‐30,536,"2,937",24,7,1/94.7,1/122.4,1/419.6
沖ドキ!GOLD‐30,537,"2,088",15,10,1/83.5,1/139.2,1/208.8
沖ドキ!GOLD‐30,538,"1,442",9,2,1/131.1,1/160.2,1/721.0
沖ドキ!GOLD‐30,539,"2,069",20,7,1/76.6,1/103.5,1/295.6
からくりサーカス,741,"2,901",15,7,1/131.9,1/193.4,1/414.4
からくりサーカス,742,"5,275",69,20,1/59.3,1/76.4,1/263.8
からくりサーカス,743,"2,706",13,6,1/142.4,1/208.2,1/451.0
からくりサーカス,744,"5,361",66,15,1/66.2,1/81.2,1/357.4
からくりサーカス,745,"4,383",76,17,1/47.1,1/57.7,1/257.8
からくりサーカス,746,"4,804",25,14,1/123.2,1/192.2,1/343.1
からくりサーカス,747,"2,849",11,7,1/158.3,1/259.0,1/407.0
からくりサーカス,748,"3,921",31,10,1/95.6,1/126.5,1/392.1
からくりサーカス,749,"3,835",93,20,1/33.9,1/41.2,1/191.8
からくりサーカス,750,"2,192",11,4,1/146.1,1/199.3,1/548.0
からくりサーカス,751,"4,310",39,10,1/88.0,1/110.5,1/431.0
モンキーターンV,685,"4,348",33,15,1/90.6,1/131.8,1/289.9
モンキーターンV,686,"4,965",62,20,1/60.5,1/80.1,1/248.2
モンキーターンV,687,"4,272",42,17,1/72.4,1/101.7,1/251.3
モンキーターンV,688,"4,595",45,12,1/80.6,1/102.1,1/382.9
モンキーターンV,689,"3,975",90,13,1/38.6,1/44.2,1/305.8
モンキーターンV,690,"4,511",48,17,1/69.4,1/94.0,1/265.4
モンキーターンV,691,"4,717",23,12,1/134.8,1/205.1,1/393.1
モンキーターンV,692,"5,255",28,11,1/134.7,1/187.7,1/477.7
モンキーターンV,693,"4,260",56,18,1/57.6,1/76.1,1/236.7
甲鉄城のカバネリ,592,"4,053",48,16,1/63.3,1/84.4,1/253.3
甲鉄城のカバネリ,593,655,4,1,1/131.0,1/163.8,1/655.0
甲鉄城のカバネリ,594,"3,162",36,13,1/64.5,1/87.8,1/243.2
甲鉄城のカバネリ,595,"1,768",9,3,1/147.3,1/196.4,1/589.3
甲鉄城のカバネリ,596,931,3,3,1/155.2,1/310.3,1/310.3
甲鉄城のカバネリ,597,"1,336",19,9,1/47.7,1/70.3,1/148.4
甲鉄城のカバネリ,598,"4,607",51,19,1/65.8,1/90.3,1/242.5
甲鉄城のカバネリ,599,"2,541",11,7,1/141.2,1/231.0,1/363.0
甲鉄城のカバネリ,600,"1,950",12,6,1/108.3,1/162.5,1/325.0
Re:ゼロから始める異世界生活 season2,626,"3,054",73,3,1/40.2,1/41.8,1/1018.0
Re:ゼロから始める異世界生活 season2,627,"3,734",55,3,1/64.4,1/67.9,1/1244.7
Re:ゼロから始める異世界生活 season2,628,"3,339",48,1,1/68.1,1/69.6,1/3339.0
Re:ゼロから始める異世界生活 season2,629,"3,908",39,2,1/95.3,1/100.2,1/1954.0
Re:ゼロから始める異世界生活 season2,630,"1,582",17,0,1/93.1,1/93.1,1/0.0
Re:ゼロから始める異世界生活 season2,631,"6,312",63,4,1/94.2,1/100.2,1/1578.0
Re:ゼロから始める異世界生活 season2,632,"3,989",32,0,1/124.7,1/124.7,1/0.0
Re:ゼロから始める異世界生活 season2,633,"7,167",116,2,1/60.7,1/61.8,1/3583.5
