機種名,台番号,G数,差枚,BB,RB,ART,合成確率,BB確率,RB確率,ART確率
アイムジャグラーEX-TP,319,835,-824,0,1,0,1/835.0,1/0.0,1/835.0,1/0.0
アイムジャグラーEX-TP,320,"1,945","-1,310",3,4,0,1/277.9,1/648.3,1/486.2,1/0.0
アイムジャグラーEX-TP,321,"2,160",-469,7,5,0,1/180.0,1/308.6,1/432.0,1/0.0
アイムジャグラーEX-TP,322,"1,671",+612,8,5,0,1/128.5,1/208.9,1/334.2,1/0.0
アイムジャグラーEX-TP,323,"2,583",-356,10,5,0,1/172.2,1/258.3,1/516.6,1/0.0
アイムジャグラーEX-TP,324,"2,596",-813,8,7,0,1/173.1,1/324.5,1/370.9,1/0.0
アイムジャグラーEX-TP,325,"2,612",+247,11,5,0,1/163.2,1/237.5,1/522.4,1/0.0
スマスロ北斗の拳,342,"3,183","+5,585",73,8,0,1/39.3,1/43.6,1/397.9,1/0.0
スマスロ北斗の拳,343,"4,062","-1,348",31,13,0,1/92.3,1/131.0,1/312.5,1/0.0
スマスロ北斗の拳,344,"3,628","-1,211",29,8,0,1/98.1,1/125.1,1/453.5,1/0.0
スマスロ北斗の拳,345,"2,716","-1,315",20,7,0,1/100.6,1/135.8,1/388.0,1/0.0
スマスロ北斗の拳,346,"2,902","-1,669",20,5,0,1/116.1,1/145.1,1/580.4,1/0.0
スマスロ北斗の拳,347,"2,181","+4,599",56,3,0,1/37.0,1/38.9,1/727.0,1/0.0
スマスロ北斗の拳,348,"5,383",-209,52,16,0,1/79.2,1/103.5,1/336.4,1/0.0
マイジャグラーV,313,"2,139",-790,6,6,0,1/178.2,1/356.5,1/356.5,1/0.0
マイジャグラーV,314,"2,946",-675,11,2,0,1/226.6,1/267.8,1/1473.0,1/0.0
マイジャグラーV,315,"3,913","-1,107",12,8,0,1/195.7,1/326.1,1/489.1,1/0.0
マイジャグラーV,316,"2,612",-197,10,4,0,1/186.6,1/261.2,1/653.0,1/0.0
マイジャグラーV,317,911,-743,1,2,0,1/303.7,1/911.0,1/455.5,1/0.0
マイジャグラーV,318,"5,233","+2,677",31,12,0,1/121.7,1/168.8,1/436.1,1/0.0
ハッピージャグラーVIII,330,"1,125","-1,142",0,4,0,1/281.2,1/0.0,1/281.2,1/0.0
ハッピージャグラーVIII,331,"3,029",+635,15,6,0,1/144.2,1/201.9,1/504.8,1/0.0
ハッピージャグラーVIII,332,"3,264",-891,9,8,0,1/192.0,1/362.7,1/408.0,1/0.0
ハッピージャグラーVIII,333,"1,010",-711,2,1,0,1/336.7,1/505.0,1/1010.0,1/0.0
ハナハナホウオウ～天翔～,424,100,-130,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ハナハナホウオウ～天翔～,425,32,-54,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ハナハナホウオウ～天翔～,426,110,-43,0,1,0,1/110.0,1/0.0,1/110.0,1/0.0
ハナハナホウオウ～天翔～,427,720,+641,5,3,0,1/90.0,1/144.0,1/240.0,1/0.0
甲鉄城のカバネリ,399,121,+23,0,1,2,1/40.3,1/0.0,1/121.0,1/60.5
甲鉄城のカバネリ,400,"4,778","+2,229",0,17,76,1/51.4,1/0.0,1/281.1,1/62.9
甲鉄城のカバネリ,401,"3,116","-2,405",0,12,15,1/115.4,1/0.0,1/259.7,1/207.7
甲鉄城のカバネリ,402,"1,132","+1,365",0,7,20,1/41.9,1/0.0,1/161.7,1/56.6
ゴーゴージャグラー3,336,"1,733",-623,5,3,0,1/216.6,1/346.6,1/577.7,1/0.0
ゴーゴージャグラー3,337,"4,283","+1,417",24,12,0,1/119.0,1/178.5,1/356.9,1/0.0
ゴーゴージャグラー3,338,"3,225",-245,12,8,0,1/161.2,1/268.8,1/403.1,1/0.0
ゴールデンカムイ,403,"4,622",+566,0,14,54,1/68.0,1/0.0,1/330.1,1/85.6
ゴールデンカムイ,404,"2,939",-801,0,6,25,1/94.8,1/0.0,1/489.8,1/117.6
ゴールデンカムイ,405,"4,621","-2,974",0,11,24,1/132.0,1/0.0,1/420.1,1/192.5
ファンキージャグラー2,339,"1,899",-984,3,5,0,1/237.4,1/633.0,1/379.8,1/0.0
ファンキージャグラー2,340,"2,335",-327,9,3,0,1/194.6,1/259.4,1/778.3,1/0.0
ファンキージャグラー2,341,"3,407",+300,13,11,0,1/142.0,1/262.1,1/309.7,1/0.0
戦国乙女4 戦乱に閃く炯眼の軍師,371,449,+170,4,0,1,1/89.8,1/112.2,1/0.0,1/449.0
戦国乙女4 戦乱に閃く炯眼の軍師,372,"1,855",+410,8,0,7,1/123.7,1/231.9,1/0.0,1/265.0
戦国乙女4 戦乱に閃く炯眼の軍師,373,"2,446",-25,18,0,9,1/90.6,1/135.9,1/0.0,1/271.8
沖ドキ!GOLD,326,642,-816,1,0,0,1/642.0,1/642.0,1/0.0,1/0.0
沖ドキ!GOLD,327,"3,405","-2,757",10,7,0,1/200.3,1/340.5,1/486.4,1/0.0
沖ドキ!GOLD,328,580,"+2,038",13,3,0,1/36.2,1/44.6,1/193.3,1/0.0
アカメが斬る！2,376,"4,308","-3,704",0,10,30,1/107.7,1/0.0,1/430.8,1/143.6
アカメが斬る！2,377,"3,078",+722,0,25,70,1/32.4,1/0.0,1/123.1,1/44.0
からくりサーカス,367,"2,351","+2,595",0,9,33,1/56.0,1/0.0,1/261.2,1/71.2
からくりサーカス,368,679,-848,0,1,2,1/226.3,1/0.0,1/679.0,1/339.5
ジャグラーガールズ,334,"5,162","+1,285",24,16,0,1/129.1,1/215.1,1/322.6,1/0.0
ジャグラーガールズ,335,"1,851","-1,225",2,8,0,1/185.1,1/925.5,1/231.4,1/0.0
スマスロキングパルサー,356,243,-270,0,1,0,1/243.0,1/0.0,1/243.0,1/0.0
スマスロキングパルサー,357,190,-190,0,1,0,1/190.0,1/0.0,1/190.0,1/0.0
スマスロ真・北斗無双,349,"5,633","-4,367",29,0,12,1/137.4,1/194.2,1/0.0,1/469.4
スマスロ真・北斗無双,350,"5,079","+3,726",55,0,7,1/81.9,1/92.3,1/0.0,1/725.6
ソードアート・オンライン,361,"1,030",-770,0,3,6,1/114.4,1/0.0,1/343.3,1/171.7
ソードアート・オンライン,362,91,+319,0,3,3,1/15.2,1/0.0,1/30.3,1/30.3
ニューゲッターマウス,415,224,+219,2,0,0,1/112.0,1/112.0,1/0.0,1/0.0
ニューゲッターマウス,416,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ファイヤードリフト,396,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ファイヤードリフト,397,790,-453,2,2,0,1/197.5,1/395.0,1/395.0,1/0.0
ファミスタ回胴版!!,420,767,-440,2,0,0,1/383.5,1/383.5,1/0.0,1/0.0
ファミスタ回胴版!!,421,"1,261",-461,2,5,0,1/180.1,1/630.5,1/252.2,1/0.0
マジカルハロウィン8,363,424,+545,6,0,15,1/20.2,1/70.7,1/0.0,1/28.3
マジカルハロウィン8,364,65,+164,2,0,2,1/16.2,1/32.5,1/0.0,1/32.5
モンキーターンV,369,"3,068","-1,257",0,8,28,1/85.2,1/0.0,1/383.5,1/109.6
モンキーターンV,370,"2,624","+1,694",0,7,22,1/90.5,1/0.0,1/374.9,1/119.3
主役は銭形4,351,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
主役は銭形4,352,"2,283",-284,0,5,13,1/126.8,1/0.0,1/456.6,1/175.6
交響詩篇エウレカセブン4 HI-EVOLUTION,353,718,+612,0,7,10,1/42.2,1/0.0,1/102.6,1/71.8
交響詩篇エウレカセブン4 HI-EVOLUTION,354,623,"+1,564",0,11,13,1/26.0,1/0.0,1/56.6,1/47.9
戦姫絶唱シンフォギア 正義の歌,365,"4,335","-3,758",0,14,52,1/65.7,1/0.0,1/309.6,1/83.4
戦姫絶唱シンフォギア 正義の歌,366,"4,487",+165,0,11,74,1/52.8,1/0.0,1/407.9,1/60.6
押忍！番長4,374,"3,422","-1,152",0,13,27,1/85.5,1/0.0,1/263.2,1/126.7
押忍！番長4,375,"3,539",+693,0,8,36,1/80.4,1/0.0,1/442.4,1/98.3
新鬼武者2,394,70,-129,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
新鬼武者2,395,939,-21,0,0,24,1/39.1,1/0.0,1/0.0,1/39.1
炎炎ノ消防隊,392,932,-859,0,1,3,1/233.0,1/0.0,1/932.0,1/310.7
炎炎ノ消防隊,393,"2,872",-836,0,7,16,1/124.9,1/0.0,1/410.3,1/179.5
