台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
1001,"1,887",+144,8,5,1/145.2,1/235.9,1/377.4
1002,625,-397,1,0,1/625.0,1/625.0,1/0.0
1003,"7,033",+818,25,28,1/132.7,1/281.3,1/251.2
1004,"5,337","+1,159",23,19,1/127.1,1/232.0,1/280.9
1005,918,-15,4,1,1/183.6,1/229.5,1/918.0
1006,"1,330",-841,3,2,1/266.0,1/443.3,1/665.0
1007,326,-456,0,0,1/0.0,1/0.0,1/0.0
1008,"3,541",+356,16,10,1/136.2,1/221.3,1/354.1
1009,"8,477","+3,188",36,43,1/107.3,1/235.5,1/197.1
1010,957,-203,3,3,1/159.5,1/319.0,1/319.0
1011,"7,710","+1,735",30,33,1/122.4,1/257.0,1/233.6
1012,343,-126,1,0,1/343.0,1/343.0,1/0.0
1013,"5,707","+1,315",25,18,1/132.7,1/228.3,1/317.1
1014,"1,692",-597,4,4,1/211.5,1/423.0,1/423.0
1015,"2,340",+185,10,5,1/156.0,1/234.0,1/468.0
1016,"1,537",-103,5,4,1/170.8,1/307.4,1/384.2
1017,"1,725",-391,5,4,1/191.7,1/345.0,1/431.2
1018,"1,352",+321,7,1,1/169.0,1/193.1,1/1352.0
1019,"1,136",-303,3,3,1/189.3,1/378.7,1/378.7
1020,"7,761","+1,418",34,22,1/138.6,1/228.3,1/352.8
1021,"2,241",-809,6,4,1/224.1,1/373.5,1/560.2
1022,"7,383","+1,053",29,27,1/131.8,1/254.6,1/273.4
1023,"3,552",+356,15,10,1/142.1,1/236.8,1/355.2
1024,"1,196",-168,5,2,1/170.9,1/239.2,1/598.0
1025,"1,367",-691,2,3,1/273.4,1/683.5,1/455.7
1026,"3,678",-397,12,10,1/167.2,1/306.5,1/367.8
1027,"7,618","+1,759",37,16,1/143.7,1/205.9,1/476.1
1028,112,-156,0,0,1/0.0,1/0.0,1/0.0
1029,"4,227","+1,076",20,13,1/128.1,1/211.3,1/325.2
1030,"1,866",+3,8,2,1/186.6,1/233.2,1/933.0
1031,425,-438,0,1,1/425.0,1/0.0,1/425.0
1032,"5,941","+1,547",27,21,1/123.8,1/220.0,1/282.9
1033,"9,443","+3,141",42,40,1/115.2,1/224.8,1/236.1
1034,916,-615,2,1,1/305.3,1/458.0,1/916.0
1035,"2,343",-226,9,6,1/156.2,1/260.3,1/390.5
1036,"1,758",-150,7,4,1/159.8,1/251.1,1/439.5
1037,"8,057","+1,065",32,29,1/132.1,1/251.8,1/277.8
1038,112,-185,0,0,1/0.0,1/0.0,1/0.0
1039,"8,616","+2,200",37,39,1/113.4,1/232.9,1/220.9
1040,345,-150,1,0,1/345.0,1/345.0,1/0.0
1041,"2,464",-703,9,2,1/224.0,1/273.8,1/1232.0
1042,"6,425",-65,22,19,1/156.7,1/292.0,1/338.2
1043,"2,540",-421,6,8,1/181.4,1/423.3,1/317.5
1044,"6,041","+1,276",25,24,1/123.3,1/241.6,1/251.7
1045,"8,660","+3,259",40,34,1/117.0,1/216.5,1/254.7
1046,"3,739",+632,18,9,1/138.5,1/207.7,1/415.4
1047,"2,203",-850,5,8,1/169.5,1/440.6,1/275.4
1048,"5,523",+606,21,20,1/134.7,1/263.0,1/276.1
1049,"2,407",-853,4,10,1/171.9,1/601.8,1/240.7
1050,"3,313",-547,10,7,1/194.9,1/331.3,1/473.3
1069,"2,162",-938,4,6,1/216.2,1/540.5,1/360.3
1070,"3,632",-432,13,8,1/173.0,1/279.4,1/454.0
1071,"1,720",-38,7,3,1/172.0,1/245.7,1/573.3
1072,"5,299",-571,18,14,1/165.6,1/294.4,1/378.5
1073,"9,472","+2,762",39,37,1/124.6,1/242.9,1/256.0
1074,"1,051",-738,1,5,1/175.2,1/1051.0,1/210.2
1075,"4,994","+1,241",20,26,1/108.6,1/249.7,1/192.1
1076,"2,651",+38,12,4,1/165.7,1/220.9,1/662.8
1077,"3,429","-1,653",6,9,1/228.6,1/571.5,1/381.0
1078,"1,526",-674,3,5,1/190.8,1/508.7,1/305.2
1079,"3,272",+50,12,11,1/142.3,1/272.7,1/297.5
1080,"2,223",-850,5,4,1/247.0,1/444.6,1/555.8
1081,"5,250",-726,16,17,1/159.1,1/328.1,1/308.8
1082,"5,112",+406,22,13,1/146.1,1/232.4,1/393.2
1083,"6,012","+1,065",24,23,1/127.9,1/250.5,1/261.4
1084,"2,282",-562,7,5,1/190.2,1/326.0,1/456.4
1085,"5,557",+697,23,15,1/146.2,1/241.6,1/370.5
1086,327,-479,0,0,1/0.0,1/0.0,1/0.0
1087,"1,340",-391,5,1,1/223.3,1/268.0,1/1340.0
1088,"5,203",+912,22,20,1/123.9,1/236.5,1/260.1
1089,329,-426,0,0,1/0.0,1/0.0,1/0.0
1090,"6,190",+229,20,28,1/129.0,1/309.5,1/221.1
1091,"7,829",-268,29,22,1/153.5,1/270.0,1/355.9
1092,"1,318",-709,3,0,1/439.3,1/439.3,1/0.0
1093,"2,286",-350,8,6,1/163.3,1/285.8,1/381.0
1094,"7,163","+2,532",35,28,1/113.7,1/204.7,1/255.8
1095,"8,038","+2,859",39,29,1/118.2,1/206.1,1/277.2
1096,"8,593","+1,809",32,40,1/119.3,1/268.5,1/214.8
1097,617,-415,1,1,1/308.5,1/617.0,1/617.0
1098,"3,834",-132,16,9,1/153.4,1/239.6,1/426.0
1099,"5,200",+879,23,11,1/152.9,1/226.1,1/472.7
