機種名,台番号,G数,BB,RB,合成確率,BB確率,RB確率
アイムジャグラーEX-TP,461,"4,928",18,9,1/182.5,1/273.8,1/547.6
アイムジャグラーEX-TP,462,"5,302",24,15,1/135.9,1/220.9,1/353.5
アイムジャグラーEX-TP,463,"5,749",13,15,1/205.3,1/442.2,1/383.3
アイムジャグラーEX-TP,464,"4,963",12,17,1/171.1,1/413.6,1/291.9
アイムジャグラーEX-TP,478,"6,688",30,19,1/136.5,1/222.9,1/352.0
アイムジャグラーEX-TP,479,"6,252",25,19,1/142.1,1/250.1,1/329.1
アイムジャグラーEX-TP,480,"5,866",22,13,1/167.6,1/266.6,1/451.2
アイムジャグラーEX-TP,481,"7,823",31,29,1/130.4,1/252.4,1/269.8
アイムジャグラーEX-TP,482,"6,299",25,22,1/134.0,1/252.0,1/286.3
アイムジャグラーEX-TP,483,"5,097",19,13,1/159.3,1/268.3,1/392.1
アイムジャグラーEX-TP,484,"4,979",11,15,1/191.5,1/452.6,1/331.9
アイムジャグラーEX-TP,485,"7,254",24,24,1/151.1,1/302.2,1/302.2
アイムジャグラーEX-TP,486,"5,144",14,16,1/171.5,1/367.4,1/321.5
アイムジャグラーEX-TP,487,"4,365",13,13,1/167.9,1/335.8,1/335.8
アイムジャグラーEX-TP,488,"5,552",24,17,1/135.4,1/231.3,1/326.6
アイムジャグラーEX-TP,489,"6,283",32,18,1/125.7,1/196.3,1/349.1
アイムジャグラーEX-TP,500,"2,420",8,2,1/242.0,1/302.5,1/1210.0
アイムジャグラーEX-TP,501,"3,897",14,12,1/149.9,1/278.4,1/324.8
アイムジャグラーEX-TP,502,"8,142",33,21,1/150.8,1/246.7,1/387.7
アイムジャグラーEX-TP,503,"6,083",32,11,1/141.5,1/190.1,1/553.0
アイムジャグラーEX-TP,504,"4,515",17,16,1/136.8,1/265.6,1/282.2
アイムジャグラーEX-TP,505,"7,503",31,21,1/144.3,1/242.0,1/357.3
アイムジャグラーEX-TP,506,"5,070",19,7,1/195.0,1/266.8,1/724.3
アイムジャグラーEX-TP,507,"6,771",24,21,1/150.5,1/282.1,1/322.4
アイムジャグラーEX-TP,508,"3,999",16,9,1/160.0,1/249.9,1/444.3
アイムジャグラーEX-TP,509,"4,414",13,17,1/147.1,1/339.5,1/259.6
アイムジャグラーEX-TP,510,"3,690",13,8,1/175.7,1/283.8,1/461.2
アイムジャグラーEX-TP,511,"7,023",36,20,1/125.4,1/195.1,1/351.1
マイジャグラーV,444,"5,902",21,14,1/168.6,1/281.0,1/421.6
マイジャグラーV,445,"7,278",25,19,1/165.4,1/291.1,1/383.1
マイジャグラーV,446,"7,618",24,23,1/162.1,1/317.4,1/331.2
マイジャグラーV,447,"5,961",28,8,1/165.6,1/212.9,1/745.1
マイジャグラーV,448,"7,248",26,21,1/154.2,1/278.8,1/345.1
マイジャグラーV,449,"6,108",17,20,1/165.1,1/359.3,1/305.4
マイジャグラーV,450,"6,457",24,13,1/174.5,1/269.0,1/496.7
マイジャグラーV,451,"7,765",38,20,1/133.9,1/204.3,1/388.2
マイジャグラーV,452,"8,879",35,35,1/126.8,1/253.7,1/253.7
マイジャグラーV,453,"6,864",21,18,1/176.0,1/326.9,1/381.3
マイジャグラーV,454,"3,537",14,5,1/186.2,1/252.6,1/707.4
マイジャグラーV,455,"8,560",33,24,1/150.2,1/259.4,1/356.7
マイジャグラーV,456,"4,385",10,14,1/182.7,1/438.5,1/313.2
マイジャグラーV,465,"7,459",33,26,1/126.4,1/226.0,1/286.9
マイジャグラーV,466,"8,764",36,32,1/128.9,1/243.4,1/273.9
マイジャグラーV,467,"6,681",26,18,1/151.8,1/257.0,1/371.2
マイジャグラーV,468,"6,171",20,20,1/154.3,1/308.6,1/308.6
マイジャグラーV,469,"7,750",35,28,1/123.0,1/221.4,1/276.8
マイジャグラーV,470,"5,516",21,10,1/177.9,1/262.7,1/551.6
マイジャグラーV,471,"6,781",22,20,1/161.5,1/308.2,1/339.1
マイジャグラーV,472,"3,873",10,8,1/215.2,1/387.3,1/484.1
マイジャグラーV,473,"6,512",24,10,1/191.5,1/271.3,1/651.2
マイジャグラーV,474,"5,873",28,10,1/154.6,1/209.8,1/587.3
マイジャグラーV,475,"4,126",13,10,1/179.4,1/317.4,1/412.6
マイジャグラーV,476,"6,966",27,17,1/158.3,1/258.0,1/409.8
マイジャグラーV,477,"5,243",15,11,1/201.7,1/349.5,1/476.6
ゴーゴージャグラー3,543,"3,777",13,12,1/151.1,1/290.5,1/314.8
ゴーゴージャグラー3,544,"4,229",19,9,1/151.0,1/222.6,1/469.9
ゴーゴージャグラー3,545,"3,841",11,12,1/167.0,1/349.2,1/320.1
ゴーゴージャグラー3,546,"7,952",36,24,1/132.5,1/220.9,1/331.3
ゴーゴージャグラー3,547,"3,835",21,5,1/147.5,1/182.6,1/767.0
ゴーゴージャグラー3,548,"5,816",16,19,1/166.2,1/363.5,1/306.1
ゴーゴージャグラー3,549,"5,163",19,17,1/143.4,1/271.7,1/303.7
ゴーゴージャグラー3,550,"8,248",32,23,1/150.0,1/257.8,1/358.6
ゴーゴージャグラー3,551,"3,480",14,6,1/174.0,1/248.6,1/580.0
ゴーゴージャグラー3,552,"5,521",19,19,1/145.3,1/290.6,1/290.6
ゴーゴージャグラー3,553,"8,052",44,23,1/120.2,1/183.0,1/350.1
ゴーゴージャグラー3,554,"3,829",16,14,1/127.6,1/239.3,1/273.5
