台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
1001,"6,779",+18,25,20,1/150.6,1/271.2,1/338.9
1002,"4,766","-1,394",11,15,1/183.3,1/433.3,1/317.7
1003,"8,258",+209,25,37,1/133.2,1/330.3,1/223.2
1004,"4,808",-274,18,12,1/160.3,1/267.1,1/400.7
1005,"9,106","+2,532",37,46,1/109.7,1/246.1,1/198.0
1006,483,-468,0,1,1/483.0,1/0.0,1/483.0
1007,"1,118",-391,3,2,1/223.6,1/372.7,1/559.0
1008,"8,065","+1,041",31,33,1/126.0,1/260.2,1/244.4
1009,"4,736",+735,23,9,1/148.0,1/205.9,1/526.2
1010,"7,417",+197,27,24,1/145.4,1/274.7,1/309.0
1011,"6,548",+15,21,23,1/148.8,1/311.8,1/284.7
1012,"1,513",-732,4,2,1/252.2,1/378.2,1/756.5
1013,"4,208",-326,14,13,1/155.9,1/300.6,1/323.7
1014,"5,142",+782,22,15,1/139.0,1/233.7,1/342.8
1015,"8,101",+206,30,27,1/142.1,1/270.0,1/300.0
1016,"1,149",-691,3,1,1/287.2,1/383.0,1/1149.0
1017,"2,813",-185,11,5,1/175.8,1/255.7,1/562.6
1018,"6,113","+1,841",30,18,1/127.4,1/203.8,1/339.6
1019,"4,410","-1,218",11,14,1/176.4,1/400.9,1/315.0
1020,"5,613",-291,21,15,1/155.9,1/267.3,1/374.2
1021,"6,363",+124,24,20,1/144.6,1/265.1,1/318.1
1022,"7,957","+2,356",38,26,1/124.3,1/209.4,1/306.0
1023,725,-450,1,0,1/725.0,1/725.0,1/0.0
1024,"6,016","+1,806",30,19,1/122.8,1/200.5,1/316.6
1025,"2,278",-818,6,3,1/253.1,1/379.7,1/759.3
1026,"4,391",-441,14,15,1/151.4,1/313.6,1/292.7
1027,765,-915,0,1,1/765.0,1/0.0,1/765.0
1028,"6,437",+347,25,20,1/143.0,1/257.5,1/321.9
1029,"3,084","-1,982",3,10,1/237.2,1/1028.0,1/308.4
1030,"2,204",+456,10,7,1/129.6,1/220.4,1/314.9
1031,"7,758","+1,018",30,27,1/136.1,1/258.6,1/287.3
1032,"2,129",-79,8,5,1/163.8,1/266.1,1/425.8
1033,"3,086",+544,16,6,1/140.3,1/192.9,1/514.3
1034,"8,813","+1,756",36,34,1/125.9,1/244.8,1/259.2
1035,"4,236",+274,19,8,1/156.9,1/222.9,1/529.5
1036,"8,631",-374,28,30,1/148.8,1/308.2,1/287.7
1037,"2,336","-1,006",3,9,1/194.7,1/778.7,1/259.6
1038,"1,276",-932,1,3,1/319.0,1/1276.0,1/425.3
1039,"4,994",-885,14,15,1/172.2,1/356.7,1/332.9
1040,"8,952","+1,724",38,30,1/131.6,1/235.6,1/298.4
1041,"5,489","+1,135",27,11,1/144.4,1/203.3,1/499.0
1042,"5,869",+279,25,13,1/154.4,1/234.8,1/451.5
1043,"2,093",-215,6,8,1/149.5,1/348.8,1/261.6
1044,"8,962","+3,965",38,53,1/98.5,1/235.8,1/169.1
1045,523,-362,1,0,1/523.0,1/523.0,1/0.0
1046,"4,170",-291,14,11,1/166.8,1/297.9,1/379.1
1047,"7,697","+2,885",38,27,1/118.4,1/202.6,1/285.1
1048,"2,778",-315,10,7,1/163.4,1/277.8,1/396.9
1049,"8,371",-85,29,33,1/135.0,1/288.7,1/253.7
1050,"1,563","-1,029",3,1,1/390.8,1/521.0,1/1563.0
1069,"2,215","-1,359",4,2,1/369.2,1/553.8,1/1107.5
1070,"4,771",-885,15,9,1/198.8,1/318.1,1/530.1
1071,"3,832",-535,11,13,1/159.7,1/348.4,1/294.8
1072,"4,933",-844,16,14,1/164.4,1/308.3,1/352.4
1073,"6,303",-526,21,22,1/146.6,1/300.1,1/286.5
1074,"7,103","+1,053",30,20,1/142.1,1/236.8,1/355.1
1075,"1,340",-568,3,2,1/268.0,1/446.7,1/670.0
1076,"3,113",-338,11,8,1/163.8,1/283.0,1/389.1
1077,"3,171",+15,12,6,1/176.2,1/264.2,1/528.5
1078,"8,633","+2,215",40,28,1/127.0,1/215.8,1/308.3
1079,"3,130",-338,10,9,1/164.7,1/313.0,1/347.8
1080,"2,303","-1,300",5,3,1/287.9,1/460.6,1/767.7
1081,"6,708",+803,29,20,1/136.9,1/231.3,1/335.4
1082,"3,417",-932,8,14,1/155.3,1/427.1,1/244.1
1083,"8,946","+4,721",45,38,1/107.8,1/198.8,1/235.4
1084,"6,184",+747,25,21,1/134.4,1/247.4,1/294.5
1085,"7,022","+1,474",33,20,1/132.5,1/212.8,1/351.1
1086,587,-515,1,0,1/587.0,1/587.0,1/0.0
1087,"4,120",-132,17,6,1/179.1,1/242.4,1/686.7
1088,"7,938","+1,597",34,25,1/134.5,1/233.5,1/317.5
1089,"1,146","-1,171",1,0,1/1146.0,1/1146.0,1/0.0
1090,"2,313",-891,6,5,1/210.3,1/385.5,1/462.6
1091,"1,663",-656,4,2,1/277.2,1/415.8,1/831.5
1092,"2,669","-1,006",8,3,1/242.6,1/333.6,1/889.7
1093,"2,907",-338,10,6,1/181.7,1/290.7,1/484.5
1094,"3,480",+456,14,12,1/133.8,1/248.6,1/290.0
1095,"4,309","-1,547",11,9,1/215.4,1/391.7,1/478.8
1096,"8,001",+594,31,23,1/148.2,1/258.1,1/347.9
1097,730,-526,1,1,1/365.0,1/730.0,1/730.0
1098,"5,120",+397,21,13,1/150.6,1/243.8,1/393.8
1099,"3,149",-879,10,1,1/286.3,1/314.9,1/3149.0
