機種名,台番号,G数,BB,RB,合成確率,BB確率,RB確率
アイムジャグラーEX-TP,461,877,2,1,1/292.3,1/438.5,1/877.0
アイムジャグラーEX-TP,462,"3,477",14,7,1/165.6,1/248.4,1/496.7
アイムジャグラーEX-TP,463,791,4,2,1/131.8,1/197.8,1/395.5
アイムジャグラーEX-TP,464,"4,256",13,14,1/157.6,1/327.4,1/304.0
アイムジャグラーEX-TP,478,682,1,0,1/682.0,1/682.0,1/0.0
アイムジャグラーEX-TP,479,"2,746",10,11,1/130.8,1/274.6,1/249.6
アイムジャグラーEX-TP,480,261,0,0,1/0.0,1/0.0,1/0.0
アイムジャグラーEX-TP,481,"1,867",6,4,1/186.7,1/311.2,1/466.8
アイムジャグラーEX-TP,482,892,2,2,1/223.0,1/446.0,1/446.0
アイムジャグラーEX-TP,483,"1,215",5,2,1/173.6,1/243.0,1/607.5
アイムジャグラーEX-TP,484,"2,101",9,5,1/150.1,1/233.4,1/420.2
アイムジャグラーEX-TP,485,627,1,0,1/627.0,1/627.0,1/0.0
アイムジャグラーEX-TP,486,"1,235",5,1,1/205.8,1/247.0,1/1235.0
アイムジャグラーEX-TP,487,522,2,0,1/261.0,1/261.0,1/0.0
アイムジャグラーEX-TP,488,"3,694",14,8,1/167.9,1/263.9,1/461.8
アイムジャグラーEX-TP,489,524,2,0,1/262.0,1/262.0,1/0.0
アイムジャグラーEX-TP,500,"2,550",12,6,1/141.7,1/212.5,1/425.0
アイムジャグラーEX-TP,501,542,2,0,1/271.0,1/271.0,1/0.0
アイムジャグラーEX-TP,502,"2,511",9,5,1/179.4,1/279.0,1/502.2
アイムジャグラーEX-TP,503,714,1,2,1/238.0,1/714.0,1/357.0
アイムジャグラーEX-TP,504,444,0,1,1/444.0,1/0.0,1/444.0
アイムジャグラーEX-TP,505,579,1,0,1/579.0,1/579.0,1/0.0
アイムジャグラーEX-TP,506,"3,240",13,6,1/170.5,1/249.2,1/540.0
