機種名,台番号,G数,BB,RB,合成確率,BB確率,RB確率
アイムジャグラーEX-TP,461,"4,312",19,12,1/139.1,1/226.9,1/359.3
アイムジャグラーEX-TP,462,496,1,0,1/496.0,1/496.0,1/0.0
アイムジャグラーEX-TP,463,"4,094",7,12,1/215.5,1/584.9,1/341.2
アイムジャグラーEX-TP,464,"5,118",21,16,1/138.3,1/243.7,1/319.9
アイムジャグラーEX-TP,478,"2,940",7,8,1/196.0,1/420.0,1/367.5
アイムジャグラーEX-TP,479,"3,243",12,15,1/120.1,1/270.2,1/216.2
アイムジャグラーEX-TP,480,680,1,0,1/680.0,1/680.0,1/0.0
アイムジャグラーEX-TP,481,"5,900",16,21,1/159.5,1/368.8,1/281.0
アイムジャグラーEX-TP,482,"1,946",11,4,1/129.7,1/176.9,1/486.5
アイムジャグラーEX-TP,483,"4,148",15,17,1/129.6,1/276.5,1/244.0
アイムジャグラーEX-TP,484,"6,996",34,22,1/124.9,1/205.8,1/318.0
アイムジャグラーEX-TP,485,"1,784",6,2,1/223.0,1/297.3,1/892.0
アイムジャグラーEX-TP,486,"4,982",22,18,1/124.5,1/226.5,1/276.8
アイムジャグラーEX-TP,487,"2,775",11,5,1/173.4,1/252.3,1/555.0
アイムジャグラーEX-TP,488,"6,300",34,26,1/105.0,1/185.3,1/242.3
アイムジャグラーEX-TP,489,586,3,0,1/195.3,1/195.3,1/0.0
アイムジャグラーEX-TP,500,"2,325",13,4,1/136.8,1/178.8,1/581.2
アイムジャグラーEX-TP,501,927,1,2,1/309.0,1/927.0,1/463.5
アイムジャグラーEX-TP,502,"2,716",15,4,1/142.9,1/181.1,1/679.0
アイムジャグラーEX-TP,503,"2,887",9,7,1/180.4,1/320.8,1/412.4
アイムジャグラーEX-TP,504,"2,766",9,11,1/138.3,1/307.3,1/251.5
アイムジャグラーEX-TP,505,"5,289",33,12,1/117.5,1/160.3,1/440.8
アイムジャグラーEX-TP,506,"1,202",3,1,1/300.5,1/400.7,1/1202.0
アイムジャグラーEX-TP,507,"4,789",15,24,1/122.8,1/319.3,1/199.5
アイムジャグラーEX-TP,508,"1,593",3,1,1/398.2,1/531.0,1/1593.0
アイムジャグラーEX-TP,509,826,3,2,1/165.2,1/275.3,1/413.0
アイムジャグラーEX-TP,510,"6,537",30,20,1/130.7,1/217.9,1/326.9
アイムジャグラーEX-TP,511,947,1,1,1/473.5,1/947.0,1/947.0
マイジャグラーV,444,"1,651",4,4,1/206.4,1/412.8,1/412.8
マイジャグラーV,445,"4,551",18,14,1/142.2,1/252.8,1/325.1
マイジャグラーV,446,"7,284",27,28,1/132.4,1/269.8,1/260.1
マイジャグラーV,447,"3,551",12,8,1/177.6,1/295.9,1/443.9
マイジャグラーV,448,"3,530",14,3,1/207.6,1/252.1,1/1176.7
マイジャグラーV,449,"4,845",24,11,1/138.4,1/201.9,1/440.5
マイジャグラーV,450,"3,104",8,7,1/206.9,1/388.0,1/443.4
マイジャグラーV,451,"5,676",14,17,1/183.1,1/405.4,1/333.9
マイジャグラーV,452,"1,983",4,6,1/198.3,1/495.8,1/330.5
マイジャグラーV,453,"3,961",13,10,1/172.2,1/304.7,1/396.1
マイジャグラーV,454,"3,634",8,12,1/181.7,1/454.2,1/302.8
マイジャグラーV,455,"6,067",22,20,1/144.5,1/275.8,1/303.4
マイジャグラーV,456,"4,968",16,12,1/177.4,1/310.5,1/414.0
マイジャグラーV,465,"4,993",26,9,1/142.7,1/192.0,1/554.8
マイジャグラーV,466,"4,122",12,10,1/187.4,1/343.5,1/412.2
マイジャグラーV,467,"2,988",6,9,1/199.2,1/498.0,1/332.0
マイジャグラーV,468,"1,658",2,3,1/331.6,1/829.0,1/552.7
マイジャグラーV,469,"5,514",24,6,1/183.8,1/229.8,1/919.0
マイジャグラーV,470,"2,118",3,4,1/302.6,1/706.0,1/529.5
マイジャグラーV,471,"5,368",20,13,1/162.7,1/268.4,1/412.9
マイジャグラーV,472,"4,514",9,11,1/225.7,1/501.6,1/410.4
マイジャグラーV,473,"2,536",9,4,1/195.1,1/281.8,1/634.0
マイジャグラーV,474,"7,296",32,29,1/119.6,1/228.0,1/251.6
マイジャグラーV,475,"5,568",19,25,1/126.5,1/293.1,1/222.7
マイジャグラーV,476,"7,378",25,31,1/131.8,1/295.1,1/238.0
マイジャグラーV,477,"4,909",18,8,1/188.8,1/272.7,1/613.6
ゴーゴージャグラー3,543,"1,401",5,2,1/200.1,1/280.2,1/700.5
ゴーゴージャグラー3,544,"2,838",9,7,1/177.4,1/315.3,1/405.4
ゴーゴージャグラー3,545,"1,519",1,4,1/303.8,1/1519.0,1/379.8
ゴーゴージャグラー3,546,"1,971",3,4,1/281.6,1/657.0,1/492.8
ゴーゴージャグラー3,547,"3,139",19,4,1/136.5,1/165.2,1/784.8
ゴーゴージャグラー3,548,602,1,0,1/602.0,1/602.0,1/0.0
ゴーゴージャグラー3,549,"3,655",13,8,1/174.0,1/281.2,1/456.9
ゴーゴージャグラー3,550,"1,014",4,0,1/253.5,1/253.5,1/0.0
ゴーゴージャグラー3,551,"2,300",6,5,1/209.1,1/383.3,1/460.0
ゴーゴージャグラー3,552,"6,439",28,20,1/134.1,1/230.0,1/321.9
ゴーゴージャグラー3,553,"1,252",6,1,1/178.9,1/208.7,1/1252.0
ゴーゴージャグラー3,554,"7,955",29,26,1/144.6,1/274.3,1/306.0
ゴーゴージャグラー3,555,"6,882",29,22,1/134.9,1/237.3,1/312.8
ゴーゴージャグラー3,556,"8,470",42,29,1/119.3,1/201.7,1/292.1
スマスロ北斗の拳,648,"5,285",36,12,1/110.1,1/146.8,1/440.4
スマスロ北斗の拳,649,"6,625",87,29,1/57.1,1/76.1,1/228.4
スマスロ北斗の拳,650,"5,426",48,11,1/92.0,1/113.0,1/493.3
スマスロ北斗の拳,651,"3,154",32,7,1/80.9,1/98.6,1/450.6
スマスロ北斗の拳,652,"4,236",40,13,1/79.9,1/105.9,1/325.8
スマスロ北斗の拳,653,"3,421",35,8,1/79.6,1/97.7,1/427.6
スマスロ北斗の拳,654,"6,674",45,20,1/102.7,1/148.3,1/333.7
スマスロ北斗の拳,655,"2,997",11,4,1/199.8,1/272.5,1/749.2
スマスロ北斗の拳,656,"1,681",65,1,1/25.5,1/25.9,1/1681.0
スマスロ北斗の拳,657,"2,498",19,4,1/108.6,1/131.5,1/624.5
スマスロ北斗の拳,658,"3,881",25,10,1/110.9,1/155.2,1/388.1
スマスロ北斗の拳,659,"5,735",73,13,1/66.7,1/78.6,1/441.2
スマスロ北斗の拳,660,"1,624",28,2,1/54.1,1/58.0,1/812.0
スマスロ北斗の拳,661,"5,941",82,18,1/59.4,1/72.5,1/330.1
沖ドキ!GOLD‐30,526,"2,712",16,3,1/142.7,1/169.5,1/904.0
沖ドキ!GOLD‐30,527,"2,593",13,10,1/112.7,1/199.5,1/259.3
沖ドキ!GOLD‐30,528,"1,146",6,5,1/104.2,1/191.0,1/229.2
沖ドキ!GOLD‐30,529,687,6,3,1/76.3,1/114.5,1/229.0
沖ドキ!GOLD‐30,530,"1,279",4,3,1/182.7,1/319.8,1/426.3
沖ドキ!GOLD‐30,531,"3,115",24,8,1/97.3,1/129.8,1/389.4
沖ドキ!GOLD‐30,532,"2,310",9,6,1/154.0,1/256.7,1/385.0
沖ドキ!GOLD‐30,533,"2,510",20,6,1/96.5,1/125.5,1/418.3
沖ドキ!GOLD‐30,534,"1,940",9,4,1/149.2,1/215.6,1/485.0
沖ドキ!GOLD‐30,535,741,10,0,1/74.1,1/74.1,1/0.0
沖ドキ!GOLD‐30,536,"2,801",11,9,1/140.1,1/254.6,1/311.2
沖ドキ!GOLD‐30,537,"2,124",11,3,1/151.7,1/193.1,1/708.0
沖ドキ!GOLD‐30,538,"2,797",8,7,1/186.5,1/349.6,1/399.6
沖ドキ!GOLD‐30,539,"3,297",10,8,1/183.2,1/329.7,1/412.1
からくりサーカス,741,"3,647",69,15,1/43.4,1/52.9,1/243.1
からくりサーカス,742,"4,132",71,15,1/48.0,1/58.2,1/275.5
からくりサーカス,743,"3,127",69,14,1/37.7,1/45.3,1/223.4
からくりサーカス,744,"4,725",44,13,1/82.9,1/107.4,1/363.5
からくりサーカス,745,"3,076",36,9,1/68.4,1/85.4,1/341.8
からくりサーカス,746,"4,511",31,13,1/102.5,1/145.5,1/347.0
からくりサーカス,747,"5,366",59,11,1/76.7,1/90.9,1/487.8
からくりサーカス,748,"3,319",49,11,1/55.3,1/67.7,1/301.7
からくりサーカス,749,"4,524",33,12,1/100.5,1/137.1,1/377.0
からくりサーカス,750,"3,833",50,10,1/63.9,1/76.7,1/383.3
からくりサーカス,751,"5,707",56,21,1/74.1,1/101.9,1/271.8
モンキーターンV,694,"4,217",28,13,1/102.9,1/150.6,1/324.4
モンキーターンV,695,"4,317",49,20,1/62.6,1/88.1,1/215.8
モンキーターンV,696,"3,504",41,11,1/67.4,1/85.5,1/318.5
モンキーターンV,697,"3,971",26,11,1/107.3,1/152.7,1/361.0
モンキーターンV,698,"3,767",36,11,1/80.1,1/104.6,1/342.5
モンキーターンV,699,"2,624",16,10,1/100.9,1/164.0,1/262.4
モンキーターンV,700,"4,817",62,20,1/58.7,1/77.7,1/240.8
モンキーターンV,701,"3,028",17,8,1/121.1,1/178.1,1/378.5
モンキーターンV,702,"4,010",41,12,1/75.7,1/97.8,1/334.2
モンキーターンV,703,"1,493",11,5,1/93.3,1/135.7,1/298.6
モンキーターンV,704,"4,371",65,19,1/52.0,1/67.2,1/230.1
かぐや様は告らせたい,720,"6,789",23,13,1/188.6,1/295.2,1/522.2
かぐや様は告らせたい,721,"5,731",27,10,1/154.9,1/212.3,1/573.1
かぐや様は告らせたい,722,"6,624",32,5,1/179.0,1/207.0,1/1324.8
かぐや様は告らせたい,723,"4,334",12,2,1/309.6,1/361.2,1/2167.0
かぐや様は告らせたい,724,"4,101",9,6,1/273.4,1/455.7,1/683.5
かぐや様は告らせたい,725,"5,906",17,11,1/210.9,1/347.4,1/536.9
かぐや様は告らせたい,726,"6,011",54,7,1/98.5,1/111.3,1/858.7
かぐや様は告らせたい,727,"4,380",7,6,1/336.9,1/625.7,1/730.0
革命機ヴァルヴレイヴ,728,"5,168",68,5,1/70.8,1/76.0,1/1033.6
革命機ヴァルヴレイヴ,729,"3,685",13,4,1/216.8,1/283.5,1/921.2
革命機ヴァルヴレイヴ,730,"7,490",47,8,1/136.2,1/159.4,1/936.2
革命機ヴァルヴレイヴ,731,"6,821",73,4,1/88.6,1/93.4,1/1705.2
革命機ヴァルヴレイヴ,732,"7,953",31,16,1/169.2,1/256.5,1/497.1
革命機ヴァルヴレイヴ,733,"1,852",4,1,1/370.4,1/463.0,1/1852.0
革命機ヴァルヴレイヴ,734,"5,846",26,5,1/188.6,1/224.8,1/1169.2
革命機ヴァルヴレイヴ,735,"2,671",11,2,1/205.5,1/242.8,1/1335.5
ゴッドイーター リザレクション,662,"4,473",36,11,1/95.2,1/124.2,1/406.6
ゴッドイーター リザレクション,663,"4,313",67,15,1/52.6,1/64.4,1/287.5
ゴッドイーター リザレクション,664,"2,775",34,8,1/66.1,1/81.6,1/346.9
ゴッドイーター リザレクション,665,"5,520",79,23,1/54.1,1/69.9,1/240.0
