台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
1001,"3,561",-321,11,12,1/154.8,1/323.7,1/296.8
1002,"6,909",+876,27,25,1/132.9,1/255.9,1/276.4
1003,"4,475",+382,19,12,1/144.4,1/235.5,1/372.9
1004,"1,500",-391,6,2,1/187.5,1/250.0,1/750.0
1005,"4,062",-132,16,10,1/156.2,1/253.9,1/406.2
1006,"5,207","-1,065",18,10,1/186.0,1/289.3,1/520.7
1007,835,+368,5,1,1/139.2,1/167.0,1/835.0
1008,"6,111",-229,21,17,1/160.8,1/291.0,1/359.5
1009,"1,048",-426,3,1,1/262.0,1/349.3,1/1048.0
1010,"1,815",-344,6,4,1/181.5,1/302.5,1/453.8
1011,"6,412","+1,421",28,20,1/133.6,1/229.0,1/320.6
1012,"2,346",+362,11,4,1/156.4,1/213.3,1/586.5
1013,901,-538,2,0,1/450.5,1/450.5,1/0.0
1014,"1,553",-62,5,4,1/172.6,1/310.6,1/388.2
1015,"1,312",-721,3,1,1/328.0,1/437.3,1/1312.0
1016,"4,566","+1,382",20,18,1/120.2,1/228.3,1/253.7
1017,"4,485","-1,947",6,20,1/172.5,1/747.5,1/224.2
1018,548,-368,1,0,1/548.0,1/548.0,1/0.0
1019,"6,715","+1,359",31,15,1/146.0,1/216.6,1/447.7
1020,417,-303,1,0,1/417.0,1/417.0,1/0.0
1021,"1,207",-574,2,3,1/241.4,1/603.5,1/402.3
1022,"1,135",+326,6,2,1/141.9,1/189.2,1/567.5
1023,"6,474",+418,28,16,1/147.1,1/231.2,1/404.6
1024,"2,011",+374,10,4,1/143.6,1/201.1,1/502.8
1025,"5,472",+18,22,12,1/160.9,1/248.7,1/456.0
1026,"2,943",+121,13,6,1/154.9,1/226.4,1/490.5
1027,"1,908",-903,4,6,1/190.8,1/477.0,1/318.0
1028,"4,358",+782,20,11,1/140.6,1/217.9,1/396.2
1029,"1,443",-156,4,5,1/160.3,1/360.8,1/288.6
1030,"2,653",-415,8,7,1/176.9,1/331.6,1/379.0
1031,349,-426,0,0,1/0.0,1/0.0,1/0.0
1032,"7,820","+2,762",42,17,1/132.5,1/186.2,1/460.0
1033,"3,580",+15,14,10,1/149.2,1/255.7,1/358.0
1034,"1,044",-597,2,2,1/261.0,1/522.0,1/522.0
1035,"2,795",+676,14,8,1/127.0,1/199.6,1/349.4
1036,"6,598",-226,25,15,1/164.9,1/263.9,1/439.9
1037,"1,011",-162,4,1,1/202.2,1/252.8,1/1011.0
1038,"4,962",+621,22,10,1/155.1,1/225.5,1/496.2
1039,"2,437",-191,8,6,1/174.1,1/304.6,1/406.2
1040,"5,098",-479,14,24,1/134.2,1/364.1,1/212.4
1041,"2,866",-556,9,8,1/168.6,1/318.4,1/358.2
1042,"4,497",+374,20,13,1/136.3,1/224.8,1/345.9
1043,802,-315,1,2,1/267.3,1/802.0,1/401.0
1044,"2,746",+68,11,7,1/152.6,1/249.6,1/392.3
1045,"3,377",-50,13,9,1/153.5,1/259.8,1/375.2
1046,777,-391,1,1,1/388.5,1/777.0,1/777.0
1047,"8,713","-1,253",26,30,1/155.6,1/335.1,1/290.4
1048,426,-509,0,0,1/0.0,1/0.0,1/0.0
1049,"3,762",-726,12,9,1/179.1,1/313.5,1/418.0
1050,"1,709",-644,5,3,1/213.6,1/341.8,1/569.7
1069,"6,841",+971,31,18,1/139.6,1/220.7,1/380.1
1070,"1,623",-609,5,3,1/202.9,1/324.6,1/541.0
1071,"2,781",-303,8,10,1/154.5,1/347.6,1/278.1
1072,"3,524",+56,14,7,1/167.8,1/251.7,1/503.4
1073,"6,802","+2,788",36,21,1/119.3,1/188.9,1/323.9
1074,189,-303,0,0,1/0.0,1/0.0,1/0.0
1075,"4,836",+221,18,11,1/166.8,1/268.7,1/439.6
1076,"1,310",-121,5,3,1/163.8,1/262.0,1/436.7
1077,"1,156",-497,3,2,1/231.2,1/385.3,1/578.0
1078,"1,994",-268,7,5,1/166.2,1/284.9,1/398.8
1079,"9,344","+3,188",44,34,1/119.8,1/212.4,1/274.8
1080,"1,509",-444,4,2,1/251.5,1/377.2,1/754.5
1081,"3,164",-250,13,5,1/175.8,1/243.4,1/632.8
1082,"2,368",-485,7,7,1/169.1,1/338.3,1/338.3
1083,"1,349",-756,2,2,1/337.2,1/674.5,1/674.5
1084,"3,315",-732,9,7,1/207.2,1/368.3,1/473.6
1085,"8,607",+229,29,28,1/151.0,1/296.8,1/307.4
1086,"1,506",-138,7,1,1/188.2,1/215.1,1/1506.0
1087,"3,776",-744,13,8,1/179.8,1/290.5,1/472.0
1088,"1,014",-203,4,1,1/202.8,1/253.5,1/1014.0
1089,"3,189",+615,15,8,1/138.7,1/212.6,1/398.6
1090,"2,308",-50,9,3,1/192.3,1/256.4,1/769.3
1091,"4,462","-1,124",12,15,1/165.3,1/371.8,1/297.5
1092,"4,425",-88,17,11,1/158.0,1/260.3,1/402.3
1093,"7,109",+568,28,23,1/139.4,1/253.9,1/309.1
1094,"8,359","+1,915",42,19,1/137.0,1/199.0,1/439.9
1095,"2,963","+1,206",17,6,1/128.8,1/174.3,1/493.8
1096,"6,095",+465,24,20,1/138.5,1/254.0,1/304.8
1097,966,-409,2,2,1/241.5,1/483.0,1/483.0
1098,"3,367",-959,9,8,1/198.1,1/374.1,1/420.9
1099,"3,479",-3,14,7,1/165.7,1/248.5,1/497.0
