機種名,台番号,G数,BB,RB,合成確率,BB確率,RB確率
アイムジャグラーEX-TP,461,"1,677",7,3,1/167.7,1/239.6,1/559.0
アイムジャグラーEX-TP,462,"2,296",10,9,1/120.8,1/229.6,1/255.1
アイムジャグラーEX-TP,463,"4,570",19,12,1/147.4,1/240.5,1/380.8
アイムジャグラーEX-TP,464,"1,330",6,3,1/147.8,1/221.7,1/443.3
アイムジャグラーEX-TP,478,"3,496",8,7,1/233.1,1/437.0,1/499.4
アイムジャグラーEX-TP,479,"1,766",9,1,1/176.6,1/196.2,1/1766.0
アイムジャグラーEX-TP,480,"3,013",8,8,1/188.3,1/376.6,1/376.6
アイムジャグラーEX-TP,481,"2,053",6,3,1/228.1,1/342.2,1/684.3
アイムジャグラーEX-TP,482,"1,045",3,3,1/174.2,1/348.3,1/348.3
アイムジャグラーEX-TP,483,"1,213",4,2,1/202.2,1/303.2,1/606.5
アイムジャグラーEX-TP,484,"2,044",11,2,1/157.2,1/185.8,1/1022.0
アイムジャグラーEX-TP,485,"3,221",16,7,1/140.0,1/201.3,1/460.1
アイムジャグラーEX-TP,486,729,0,1,1/729.0,1/0.0,1/729.0
アイムジャグラーEX-TP,487,"1,949",5,3,1/243.6,1/389.8,1/649.7
アイムジャグラーEX-TP,488,"1,087",2,1,1/362.3,1/543.5,1/1087.0
アイムジャグラーEX-TP,489,"2,186",14,3,1/128.6,1/156.1,1/728.7
アイムジャグラーEX-TP,500,"2,009",10,8,1/111.6,1/200.9,1/251.1
アイムジャグラーEX-TP,501,"3,278",15,7,1/149.0,1/218.5,1/468.3
アイムジャグラーEX-TP,502,"2,040",11,4,1/136.0,1/185.5,1/510.0
アイムジャグラーEX-TP,503,"1,632",5,2,1/233.1,1/326.4,1/816.0
アイムジャグラーEX-TP,504,880,3,1,1/220.0,1/293.3,1/880.0
アイムジャグラーEX-TP,505,"3,049",10,7,1/179.4,1/304.9,1/435.6
アイムジャグラーEX-TP,506,945,4,2,1/157.5,1/236.2,1/472.5
アイムジャグラーEX-TP,507,"1,043",5,0,1/208.6,1/208.6,1/0.0
アイムジャグラーEX-TP,508,"1,653",4,1,1/330.6,1/413.2,1/1653.0
アイムジャグラーEX-TP,509,"2,942",10,9,1/154.8,1/294.2,1/326.9
アイムジャグラーEX-TP,510,"1,228",7,3,1/122.8,1/175.4,1/409.3
アイムジャグラーEX-TP,511,"2,791",12,4,1/174.4,1/232.6,1/697.8
マイジャグラーV,444,"4,265",21,10,1/137.6,1/203.1,1/426.5
マイジャグラーV,445,"2,682",9,10,1/141.2,1/298.0,1/268.2
マイジャグラーV,446,751,1,1,1/375.5,1/751.0,1/751.0
マイジャグラーV,447,"3,677",14,9,1/159.9,1/262.6,1/408.6
マイジャグラーV,448,"1,480",3,4,1/211.4,1/493.3,1/370.0
マイジャグラーV,449,"2,322",11,6,1/136.6,1/211.1,1/387.0
マイジャグラーV,450,"1,705",6,2,1/213.1,1/284.2,1/852.5
マイジャグラーV,451,"3,787",24,7,1/122.2,1/157.8,1/541.0
マイジャグラーV,452,"4,526",17,11,1/161.6,1/266.2,1/411.5
マイジャグラーV,453,"2,736",13,6,1/144.0,1/210.5,1/456.0
マイジャグラーV,454,"6,006",21,21,1/143.0,1/286.0,1/286.0
マイジャグラーV,455,"2,324",9,5,1/166.0,1/258.2,1/464.8
マイジャグラーV,456,"3,024",15,6,1/144.0,1/201.6,1/504.0
マイジャグラーV,465,"5,556",17,23,1/138.9,1/326.8,1/241.6
マイジャグラーV,466,"1,275",2,2,1/318.8,1/637.5,1/637.5
マイジャグラーV,467,"4,204",15,6,1/200.2,1/280.3,1/700.7
マイジャグラーV,468,"2,113",9,3,1/176.1,1/234.8,1/704.3
マイジャグラーV,469,"3,632",11,11,1/165.1,1/330.2,1/330.2
マイジャグラーV,470,"1,486",4,3,1/212.3,1/371.5,1/495.3
マイジャグラーV,471,"5,068",23,13,1/140.8,1/220.3,1/389.8
マイジャグラーV,472,"2,306",5,8,1/177.4,1/461.2,1/288.2
マイジャグラーV,473,"1,444",1,3,1/361.0,1/1444.0,1/481.3
マイジャグラーV,474,"5,076",17,12,1/175.0,1/298.6,1/423.0
マイジャグラーV,475,"1,340",2,3,1/268.0,1/670.0,1/446.7
マイジャグラーV,476,"1,802",5,2,1/257.4,1/360.4,1/901.0
マイジャグラーV,477,"6,414",24,17,1/156.4,1/267.2,1/377.3
ゴーゴージャグラー3,543,698,1,2,1/232.7,1/698.0,1/349.0
ゴーゴージャグラー3,544,817,2,1,1/272.3,1/408.5,1/817.0
ゴーゴージャグラー3,545,"4,694",20,17,1/126.9,1/234.7,1/276.1
ゴーゴージャグラー3,546,"2,719",7,15,1/123.6,1/388.4,1/181.3
ゴーゴージャグラー3,547,"2,636",12,9,1/125.5,1/219.7,1/292.9
ゴーゴージャグラー3,548,"1,308",6,1,1/186.9,1/218.0,1/1308.0
ゴーゴージャグラー3,549,"2,444",17,5,1/111.1,1/143.8,1/488.8
ゴーゴージャグラー3,550,738,1,1,1/369.0,1/738.0,1/738.0
ゴーゴージャグラー3,551,"1,681",5,6,1/152.8,1/336.2,1/280.2
ゴーゴージャグラー3,552,"3,410",17,14,1/110.0,1/200.6,1/243.6
ゴーゴージャグラー3,553,744,1,1,1/372.0,1/744.0,1/744.0
ゴーゴージャグラー3,554,"1,705",6,4,1/170.5,1/284.2,1/426.2
ゴーゴージャグラー3,555,"1,476",2,2,1/369.0,1/738.0,1/738.0
ゴーゴージャグラー3,556,"2,344",13,5,1/130.2,1/180.3,1/468.8
スマスロ北斗の拳,648,"1,485",11,4,1/99.0,1/135.0,1/371.2
スマスロ北斗の拳,649,"1,119",28,1,1/38.6,1/40.0,1/1119.0
スマスロ北斗の拳,650,"1,314",14,2,1/82.1,1/93.9,1/657.0
スマスロ北斗の拳,651,"1,587",14,3,1/93.4,1/113.4,1/529.0
スマスロ北斗の拳,652,"3,179",28,8,1/88.3,1/113.5,1/397.4
スマスロ北斗の拳,653,903,4,1,1/180.6,1/225.8,1/903.0
スマスロ北斗の拳,654,"2,298",43,6,1/46.9,1/53.4,1/383.0
スマスロ北斗の拳,655,"2,674",27,6,1/81.0,1/99.0,1/445.7
スマスロ北斗の拳,656,614,3,2,1/122.8,1/204.7,1/307.0
スマスロ北斗の拳,657,"2,781",27,6,1/84.3,1/103.0,1/463.5
スマスロ北斗の拳,658,962,11,2,1/74.0,1/87.5,1/481.0
スマスロ北斗の拳,659,"2,899",26,6,1/90.6,1/111.5,1/483.2
スマスロ北斗の拳,660,761,4,2,1/126.8,1/190.2,1/380.5
スマスロ北斗の拳,661,"1,881",26,6,1/58.8,1/72.3,1/313.5
沖ドキ!GOLD‐30,526,"2,888",6,5,1/262.5,1/481.3,1/577.6
沖ドキ!GOLD‐30,527,"2,382",9,5,1/170.1,1/264.7,1/476.4
沖ドキ!GOLD‐30,528,109,0,0,1/0.0,1/0.0,1/0.0
沖ドキ!GOLD‐30,529,"2,469",3,5,1/308.6,1/823.0,1/493.8
沖ドキ!GOLD‐30,530,879,7,1,1/109.9,1/125.6,1/879.0
沖ドキ!GOLD‐30,531,119,0,0,1/0.0,1/0.0,1/0.0
沖ドキ!GOLD‐30,532,"1,731",15,2,1/101.8,1/115.4,1/865.5
沖ドキ!GOLD‐30,533,863,5,3,1/107.9,1/172.6,1/287.7
沖ドキ!GOLD‐30,534,"3,059",23,14,1/82.7,1/133.0,1/218.5
沖ドキ!GOLD‐30,535,"1,862",9,1,1/186.2,1/206.9,1/1862.0
沖ドキ!GOLD‐30,536,"1,997",9,4,1/153.6,1/221.9,1/499.2
沖ドキ!GOLD‐30,537,"2,016",3,2,1/403.2,1/672.0,1/1008.0
沖ドキ!GOLD‐30,538,"2,520",23,7,1/84.0,1/109.6,1/360.0
沖ドキ!GOLD‐30,539,"2,113",11,7,1/117.4,1/192.1,1/301.9
モンキーターンV,694,"2,014",22,6,1/71.9,1/91.5,1/335.7
モンキーターンV,695,"1,448",12,7,1/76.2,1/120.7,1/206.9
モンキーターンV,696,"1,280",17,3,1/64.0,1/75.3,1/426.7
モンキーターンV,697,"2,475",24,11,1/70.7,1/103.1,1/225.0
モンキーターンV,698,772,3,1,1/193.0,1/257.3,1/772.0
モンキーターンV,699,728,1,1,1/364.0,1/728.0,1/728.0
モンキーターンV,700,"1,357",11,5,1/84.8,1/123.4,1/271.4
モンキーターンV,701,990,33,6,1/25.4,1/30.0,1/165.0
モンキーターンV,702,534,2,1,1/178.0,1/267.0,1/534.0
モンキーターンV,703,"2,397",13,8,1/114.1,1/184.4,1/299.6
モンキーターンV,704,706,2,2,1/176.5,1/353.0,1/353.0
モンキーターンV,705,610,1,1,1/305.0,1/610.0,1/610.0
モンキーターンV,706,"3,705",27,12,1/95.0,1/137.2,1/308.8
からくりサーカス,741,"1,223",8,3,1/111.2,1/152.9,1/407.7
からくりサーカス,742,"2,071",18,7,1/82.8,1/115.1,1/295.9
からくりサーカス,743,190,0,1,1/190.0,1/0.0,1/190.0
からくりサーカス,744,349,17,3,1/17.4,1/20.5,1/116.3
からくりサーカス,745,227,14,1,1/15.1,1/16.2,1/227.0
からくりサーカス,746,565,2,0,1/282.5,1/282.5,1/0.0
からくりサーカス,747,99,2,1,1/33.0,1/49.5,1/99.0
からくりサーカス,748,465,5,0,1/93.0,1/93.0,1/0.0
からくりサーカス,749,89,0,0,1/0.0,1/0.0,1/0.0
からくりサーカス,750,89,0,0,1/0.0,1/0.0,1/0.0
からくりサーカス,751,872,33,2,1/24.9,1/26.4,1/436.0
かぐや様は告らせたい,720,"1,056",2,2,1/264.0,1/528.0,1/528.0
かぐや様は告らせたい,721,"4,197",24,9,1/127.2,1/174.9,1/466.3
かぐや様は告らせたい,722,"2,646",10,3,1/203.5,1/264.6,1/882.0
かぐや様は告らせたい,723,"5,847",34,8,1/139.2,1/172.0,1/730.9
かぐや様は告らせたい,724,"3,425",10,5,1/228.3,1/342.5,1/685.0
かぐや様は告らせたい,725,"1,927",12,1,1/148.2,1/160.6,1/1927.0
かぐや様は告らせたい,726,"1,818",4,0,1/454.5,1/454.5,1/0.0
かぐや様は告らせたい,727,"2,585",12,4,1/161.6,1/215.4,1/646.2
革命機ヴァルヴレイヴ,728,0,0,0,1/0.0,1/0.0,1/0.0
革命機ヴァルヴレイヴ,729,641,0,2,1/320.5,1/0.0,1/320.5
革命機ヴァルヴレイヴ,730,"1,492",14,0,1/106.6,1/106.6,1/0.0
革命機ヴァルヴレイヴ,731,0,0,0,1/0.0,1/0.0,1/0.0
革命機ヴァルヴレイヴ,732,"1,945",77,1,1/24.9,1/25.3,1/1945.0
革命機ヴァルヴレイヴ,733,0,0,0,1/0.0,1/0.0,1/0.0
革命機ヴァルヴレイヴ,734,0,0,0,1/0.0,1/0.0,1/0.0
革命機ヴァルヴレイヴ,735,0,0,0,1/0.0,1/0.0,1/0.0
ゴッドイーター リザレクション,662,835,3,1,1/208.8,1/278.3,1/835.0
ゴッドイーター リザレクション,663,680,6,2,1/85.0,1/113.3,1/340.0
ゴッドイーター リザレクション,664,"1,375",54,3,1/24.1,1/25.5,1/458.3
ゴッドイーター リザレクション,665,"1,683",24,8,1/52.6,1/70.1,1/210.4
ゴッドイーター リザレクション,666,507,2,1,1/169.0,1/253.5,1/507.0
ゴッドイーター リザレクション,667,"2,099",13,6,1/110.5,1/161.5,1/349.8
ゴッドイーター リザレクション,668,676,7,2,1/75.1,1/96.6,1/338.0
モンスターハンターライズ,688,"3,567",19,11,1/118.9,1/187.7,1/324.3
モンスターハンターライズ,689,615,3,2,1/123.0,1/205.0,1/307.5
モンスターハンターライズ,690,"1,766",5,3,1/220.8,1/353.2,1/588.7
モンスターハンターライズ,691,423,2,1,1/141.0,1/211.5,1/423.0
