台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
1001,"2,063",-344,7,5,1/171.9,1/294.7,1/412.6
1002,"1,701",-603,5,2,1/243.0,1/340.2,1/850.5
1003,"1,478",-797,3,2,1/295.6,1/492.7,1/739.0
1004,"4,159",+326,17,11,1/148.5,1/244.6,1/378.1
1005,"7,770","+1,206",31,26,1/136.3,1/250.6,1/298.8
1006,"1,544",+747,10,2,1/128.7,1/154.4,1/772.0
1007,"2,851",+374,12,10,1/129.6,1/237.6,1/285.1
1008,"5,199","+3,282",30,20,1/104.0,1/173.3,1/259.9
1009,"2,124",-815,5,6,1/193.1,1/424.8,1/354.0
1010,"5,995","+1,194",28,18,1/130.3,1/214.1,1/333.1
1011,"1,941",-538,5,3,1/242.6,1/388.2,1/647.0
1012,"2,730",-450,9,5,1/195.0,1/303.3,1/546.0
1013,"1,996",+91,9,1,1/199.6,1/221.8,1/1996.0
1014,"6,945","+3,259",33,35,1/102.1,1/210.5,1/198.4
1015,382,-197,1,0,1/382.0,1/382.0,1/0.0
1016,"1,320","-1,018",2,3,1/264.0,1/660.0,1/440.0
1017,"5,431",+3,20,18,1/142.9,1/271.6,1/301.7
1018,"3,949","-1,076",10,13,1/171.7,1/394.9,1/303.8
1019,"3,884","+2,038",23,11,1/114.2,1/168.9,1/353.1
1020,"9,056","+4,338",46,35,1/111.8,1/196.9,1/258.7
1021,"1,731",-959,3,6,1/192.3,1/577.0,1/288.5
1022,"4,440",+524,21,8,1/153.1,1/211.4,1/555.0
1023,"2,988",-644,10,4,1/213.4,1/298.8,1/747.0
1024,"3,339",+756,15,11,1/128.4,1/222.6,1/303.5
1025,"1,284",-226,4,5,1/142.7,1/321.0,1/256.8
1026,"3,338",-385,12,7,1/175.7,1/278.2,1/476.9
1027,"1,826",-479,4,6,1/182.6,1/456.5,1/304.3
1028,"6,436",+756,26,18,1/146.3,1/247.5,1/357.6
1029,653,-432,1,1,1/326.5,1/653.0,1/653.0
1030,"1,355",-474,3,4,1/193.6,1/451.7,1/338.8
1031,703,-415,1,1,1/351.5,1/703.0,1/703.0
1032,"8,892",+312,33,29,1/143.4,1/269.5,1/306.6
1033,"1,719",-132,6,3,1/191.0,1/286.5,1/573.0
1034,"3,816",-426,11,12,1/165.9,1/346.9,1/318.0
1035,"2,291",-226,8,5,1/176.2,1/286.4,1/458.2
1036,877,-585,1,2,1/292.3,1/877.0,1/438.5
1037,"2,383",+15,8,8,1/148.9,1/297.9,1/297.9
1038,"5,466",+794,22,21,1/127.1,1/248.5,1/260.3
1039,"7,917","+2,224",36,28,1/123.7,1/219.9,1/282.8
1040,375,+3,2,0,1/187.5,1/187.5,1/0.0
1041,"5,321",-362,17,18,1/152.0,1/313.0,1/295.6
1042,"2,330",-179,7,7,1/166.4,1/332.9,1/332.9
1043,"8,205",+971,36,23,1/139.1,1/227.9,1/356.7
1044,917,-191,3,1,1/229.2,1/305.7,1/917.0
1045,"5,720","+1,829",30,15,1/127.1,1/190.7,1/381.3
1046,"1,156",-556,2,3,1/231.2,1/578.0,1/385.3
1047,851,-850,1,0,1/851.0,1/851.0,1/0.0
1048,"6,839",+806,28,20,1/142.5,1/244.2,1/341.9
1049,695,-403,2,0,1/347.5,1/347.5,1/0.0
1050,"5,728",+853,26,18,1/130.2,1/220.3,1/318.2
1069,"1,811",-668,6,3,1/201.2,1/301.8,1/603.7
1070,"7,832","+1,041",32,30,1/126.3,1/244.8,1/261.1
1071,337,-421,0,0,1/0.0,1/0.0,1/0.0
1072,"6,726","+1,276",30,19,1/137.3,1/224.2,1/354.0
1073,"8,493",+662,29,28,1/149.0,1/292.9,1/303.3
1074,"1,614",-279,4,6,1/161.4,1/403.5,1/269.0
1075,"1,656",-944,2,2,1/414.0,1/828.0,1/828.0
1076,"6,161",+18,23,23,1/133.9,1/267.9,1/267.9
1077,"7,172",+676,30,21,1/140.6,1/239.1,1/341.5
1078,841,-379,2,2,1/210.2,1/420.5,1/420.5
1079,955,-644,2,0,1/477.5,1/477.5,1/0.0
1080,"4,274",-585,14,14,1/152.6,1/305.3,1/305.3
1081,"5,430",-924,17,14,1/175.2,1/319.4,1/387.9
1082,"1,524",-662,3,4,1/217.7,1/508.0,1/381.0
1083,343,-238,1,0,1/343.0,1/343.0,1/0.0
1084,"7,156",+750,25,29,1/132.5,1/286.2,1/246.8
1085,"1,600","-1,006",2,4,1/266.7,1/800.0,1/400.0
1086,"5,441",+712,25,14,1/139.5,1/217.6,1/388.6
1087,"5,302",+712,22,15,1/143.3,1/241.0,1/353.5
1088,389,-232,1,0,1/389.0,1/389.0,1/0.0
1089,"4,141",-374,14,11,1/165.6,1/295.8,1/376.5
1090,"1,796",-621,4,4,1/224.5,1/449.0,1/449.0
1091,"2,037",-650,6,4,1/203.7,1/339.5,1/509.2
1092,"5,441",+382,23,11,1/160.0,1/236.6,1/494.6
1093,"3,041","-1,312",8,7,1/202.7,1/380.1,1/434.4
1094,"5,730","-1,535",14,17,1/184.8,1/409.3,1/337.1
1095,451,-291,0,1,1/451.0,1/0.0,1/451.0
1096,"7,022",+288,24,26,1/140.4,1/292.6,1/270.1
1097,656,-544,0,2,1/328.0,1/0.0,1/328.0
1098,"4,815","+1,006",22,14,1/133.8,1/218.9,1/343.9
1099,"5,341",-759,17,14,1/172.3,1/314.2,1/381.5
