台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
1001,"4,194",-544,13,11,1/174.8,1/322.6,1/381.3
1002,"2,601","-1,018",7,6,1/200.1,1/371.6,1/433.5
1003,"1,923",-709,5,3,1/240.4,1/384.6,1/641.0
1004,"4,818",-162,17,16,1/146.0,1/283.4,1/301.1
1005,"1,122",-721,2,2,1/280.5,1/561.0,1/561.0
1006,"8,974","+1,524",37,31,1/132.0,1/242.5,1/289.5
1007,434,-532,0,0,1/0.0,1/0.0,1/0.0
1008,"7,828","+1,685",33,25,1/135.0,1/237.2,1/313.1
1009,"3,563","-1,241",11,7,1/197.9,1/323.9,1/509.0
1010,"5,360","-1,076",17,12,1/184.8,1/315.3,1/446.7
1011,"8,759","+1,862",40,28,1/128.8,1/219.0,1/312.8
1012,548,-368,1,0,1/548.0,1/548.0,1/0.0
1013,"6,021",+121,23,17,1/150.5,1/261.8,1/354.2
1014,"2,951","-1,418",5,8,1/227.0,1/590.2,1/368.9
1015,"4,753",+32,19,13,1/148.5,1/250.2,1/365.6
1016,"4,583",+594,19,13,1/143.2,1/241.2,1/352.5
1017,"5,139",-6,19,13,1/160.6,1/270.5,1/395.3
1018,"8,461",+350,30,35,1/130.2,1/282.0,1/241.7
1019,"9,618","+3,259",44,38,1/117.3,1/218.6,1/253.1
1020,"2,709",-782,8,6,1/193.5,1/338.6,1/451.5
1021,"7,507",+112,27,26,1/141.6,1/278.0,1/288.7
1022,"2,146",-862,4,5,1/238.4,1/536.5,1/429.2
1023,"8,083","+1,421",38,23,1/132.5,1/212.7,1/351.4
1024,709,-491,2,0,1/354.5,1/354.5,1/0.0
1025,"8,387","+3,212",40,34,1/113.3,1/209.7,1/246.7
1026,"1,053",-285,3,2,1/210.6,1/351.0,1/526.5
1027,"5,157",-256,20,13,1/156.3,1/257.9,1/396.7
1028,"1,126",-662,2,2,1/281.5,1/563.0,1/563.0
1029,"4,418",-359,17,6,1/192.1,1/259.9,1/736.3
1030,"2,836","-1,241",6,5,1/257.8,1/472.7,1/567.2
1031,"7,995","+3,071",39,32,1/112.6,1/205.0,1/249.8
1032,"2,710",-559,9,5,1/193.6,1/301.1,1/542.0
1033,"9,164",+665,30,42,1/127.3,1/305.5,1/218.2
1034,"6,249",+538,24,19,1/145.3,1/260.4,1/328.9
1035,"3,035",-853,9,9,1/168.6,1/337.2,1/337.2
1036,"4,386",-703,13,15,1/156.6,1/337.4,1/292.4
1037,"1,756",-491,6,1,1/250.9,1/292.7,1/1756.0
1038,"3,413",-121,14,5,1/179.6,1/243.8,1/682.6
1039,"6,812",+168,22,28,1/136.2,1/309.6,1/243.3
1040,"1,575",-532,4,2,1/262.5,1/393.8,1/787.5
1041,"7,145",-391,28,13,1/174.3,1/255.2,1/549.6
1042,"4,684",-959,14,13,1/173.5,1/334.6,1/360.3
1043,"7,664",+688,29,29,1/132.1,1/264.3,1/264.3
1044,"9,454","+3,824",43,39,1/115.3,1/219.9,1/242.4
1045,"1,327",-962,2,2,1/331.8,1/663.5,1/663.5
1046,"3,509","-1,088",10,12,1/159.5,1/350.9,1/292.4
1047,"4,357",+806,23,5,1/155.6,1/189.4,1/871.4
1048,706,-179,3,0,1/235.3,1/235.3,1/0.0
1049,"8,649",+756,31,38,1/125.3,1/279.0,1/227.6
1050,"7,950",-429,25,29,1/147.2,1/318.0,1/274.1
1069,"6,375",-876,19,23,1/151.8,1/335.5,1/277.2
1070,"1,548",-726,3,1,1/387.0,1/516.0,1/1548.0
1071,"8,330","+5,488",46,41,1/95.7,1/181.1,1/203.2
1072,"5,304",+550,23,14,1/143.4,1/230.6,1/378.9
1073,"7,771","+1,759",37,23,1/129.5,1/210.0,1/337.9
1074,"6,710",-88,24,20,1/152.5,1/279.6,1/335.5
1075,"1,691","-1,053",3,3,1/281.8,1/563.7,1/563.7
1076,"5,260",-606,16,16,1/164.4,1/328.8,1/328.8
1077,"8,400",+679,29,36,1/129.2,1/289.7,1/233.3
1078,"2,115",-503,5,7,1/176.2,1/423.0,1/302.1
1079,"8,805",-574,26,33,1/149.2,1/338.7,1/266.8
1080,"5,113",-700,15,19,1/150.4,1/340.9,1/269.1
1081,"5,846",-535,20,17,1/158.0,1/292.3,1/343.9
1082,"2,788",-832,9,6,1/185.9,1/309.8,1/464.7
1083,"6,198",-994,19,17,1/172.2,1/326.2,1/364.6
1084,"5,926",+215,25,16,1/144.5,1/237.0,1/370.4
1085,"5,975",+465,22,24,1/129.9,1/271.6,1/249.0
1086,"2,447",+6,10,5,1/163.1,1/244.7,1/489.4
1087,"9,257","+2,074",39,38,1/120.2,1/237.4,1/243.6
1088,"1,550",-221,6,3,1/172.2,1/258.3,1/516.7
1089,"3,290",-491,10,8,1/182.8,1/329.0,1/411.2
1090,"5,287",+521,22,15,1/142.9,1/240.3,1/352.5
1091,"8,187","+3,750",40,33,1/112.2,1/204.7,1/248.1
1092,"5,948",+232,23,14,1/160.8,1/258.6,1/424.9
1093,"6,559","-1,229",24,10,1/192.9,1/273.3,1/655.9
1094,"6,987","-1,876",17,19,1/194.1,1/411.0,1/367.7
1095,"6,985","+1,571",32,22,1/129.4,1/218.3,1/317.5
1096,"1,028",-803,1,2,1/342.7,1/1028.0,1/514.0
1097,"4,861",+438,19,14,1/147.3,1/255.8,1/347.2
1098,"1,633",-38,7,3,1/163.3,1/233.3,1/544.3
1099,"3,448",-603,13,6,1/181.5,1/265.2,1/574.7
