台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
1001,"1,436",-691,1,6,1/205.1,1/1436.0,1/239.3
1002,"6,617","+1,476",29,26,1/120.3,1/228.2,1/254.5
1003,140,-179,0,0,1/0.0,1/0.0,1/0.0
1004,"2,175",-403,6,4,1/217.5,1/362.5,1/543.8
1005,147,-174,0,0,1/0.0,1/0.0,1/0.0
1006,"5,126",+256,20,14,1/150.8,1/256.3,1/366.1
1007,"1,529",-321,4,8,1/127.4,1/382.2,1/191.1
1008,"2,902",-297,9,9,1/161.2,1/322.4,1/322.4
1009,901,-238,3,1,1/225.2,1/300.3,1/901.0
1010,"1,541",-791,4,1,1/308.2,1/385.2,1/1541.0
1011,"1,101",-315,3,2,1/220.2,1/367.0,1/550.5
1012,"1,241",-91,3,5,1/155.1,1/413.7,1/248.2
1013,"7,098","+3,141",37,23,1/118.3,1/191.8,1/308.6
1014,170,-197,0,0,1/0.0,1/0.0,1/0.0
1015,"1,335",+274,7,3,1/133.5,1/190.7,1/445.0
1016,"1,699",+250,9,3,1/141.6,1/188.8,1/566.3
1017,439,+256,3,0,1/146.3,1/146.3,1/0.0
1018,"1,416",-479,3,5,1/177.0,1/472.0,1/283.2
1019,356,-221,1,0,1/356.0,1/356.0,1/0.0
1020,"1,887",-74,8,2,1/188.7,1/235.9,1/943.5
1021,"1,276",-703,3,0,1/425.3,1/425.3,1/0.0
1022,"7,236","+3,541",39,29,1/106.4,1/185.5,1/249.5
1023,"1,516",-732,4,1,1/303.2,1/379.0,1/1516.0
1024,"1,981",-479,5,6,1/180.1,1/396.2,1/330.2
1025,"1,738",-44,7,3,1/173.8,1/248.3,1/579.3
1026,"2,167",-521,7,5,1/180.6,1/309.6,1/433.4
1027,"6,876",+179,25,24,1/140.3,1/275.0,1/286.5
1028,541,-226,1,2,1/180.3,1/541.0,1/270.5
1029,"4,168",+829,20,9,1/143.7,1/208.4,1/463.1
1030,"3,208",+9,12,15,1/118.8,1/267.3,1/213.9
1031,469,-238,1,1,1/234.5,1/469.0,1/469.0
1032,"3,703",+338,15,8,1/161.0,1/246.9,1/462.9
1033,"1,241","-1,065",1,2,1/413.7,1/1241.0,1/620.5
1034,292,-274,0,0,1/0.0,1/0.0,1/0.0
1035,142,-179,0,0,1/0.0,1/0.0,1/0.0
1036,"3,681",+221,13,11,1/153.4,1/283.2,1/334.6
1037,"2,340",+144,10,5,1/156.0,1/234.0,1/468.0
1038,"2,470",-121,7,8,1/164.7,1/352.9,1/308.8
1039,"4,114",-279,15,11,1/158.2,1/274.3,1/374.0
1040,237,-279,0,0,1/0.0,1/0.0,1/0.0
1041,"6,053",+759,25,21,1/131.6,1/242.1,1/288.2
1042,"6,048",+21,24,17,1/147.5,1/252.0,1/355.8
1043,"1,975","+1,088",13,2,1/131.7,1/151.9,1/987.5
1044,"1,312",-403,4,3,1/187.4,1/328.0,1/437.3
1045,"3,365",-285,10,13,1/146.3,1/336.5,1/258.8
1046,113,-132,0,0,1/0.0,1/0.0,1/0.0
1047,"7,027","+1,244",29,27,1/125.5,1/242.3,1/260.3
1048,243,-44,1,0,1/243.0,1/243.0,1/0.0
1049,682,-115,2,2,1/170.5,1/341.0,1/341.0
1050,"1,421",-803,2,3,1/284.2,1/710.5,1/473.7
1069,"1,308",-274,4,4,1/163.5,1/327.0,1/327.0
1070,"1,802",+421,9,3,1/150.2,1/200.2,1/600.7
1071,759,-221,2,2,1/189.8,1/379.5,1/379.5
1072,"6,081","+1,844",30,20,1/121.6,1/202.7,1/304.1
1073,"3,345",-579,11,8,1/176.1,1/304.1,1/418.1
1074,"1,258",+356,8,0,1/157.2,1/157.2,1/0.0
1075,"1,952",+418,8,5,1/150.2,1/244.0,1/390.4
1076,666,-415,1,1,1/333.0,1/666.0,1/666.0
1077,939,-803,0,3,1/313.0,1/0.0,1/313.0
1078,"2,338",+32,10,4,1/167.0,1/233.8,1/584.5
1079,625,-315,2,0,1/312.5,1/312.5,1/0.0
1080,"2,360",-932,6,5,1/214.5,1/393.3,1/472.0
1081,474,-185,2,0,1/237.0,1/237.0,1/0.0
1082,"3,297",+174,15,7,1/149.9,1/219.8,1/471.0
1083,"2,414",-344,8,8,1/150.9,1/301.8,1/301.8
1084,"1,245",-515,3,2,1/249.0,1/415.0,1/622.5
1085,"6,541",-265,22,22,1/148.7,1/297.3,1/297.3
1086,"1,181",-285,3,3,1/196.8,1/393.7,1/393.7
1087,"2,217",-509,8,4,1/184.8,1/277.1,1/554.2
1088,"1,735",-38,7,3,1/173.5,1/247.9,1/578.3
1089,"2,779",-721,6,9,1/185.3,1/463.2,1/308.8
1090,791,-138,2,3,1/158.2,1/395.5,1/263.7
1091,"1,069",-126,3,3,1/178.2,1/356.3,1/356.3
1092,"5,878",+468,23,19,1/140.0,1/255.6,1/309.4
1093,"1,420",-109,4,5,1/157.8,1/355.0,1/284.0
1094,"1,645",-38,6,6,1/137.1,1/274.2,1/274.2
1095,"2,238",+232,8,10,1/124.3,1/279.8,1/223.8
1096,"2,415",-74,9,4,1/185.8,1/268.3,1/603.8
1097,658,-456,1,1,1/329.0,1/658.0,1/658.0
1098,"2,790",-150,8,10,1/155.0,1/348.8,1/279.0
1099,"1,658",-285,7,2,1/184.2,1/236.9,1/829.0
