機種名,台番号,G数,差枚,BB,RB,ART,合成確率,BB確率,RB確率,ART確率
スマスロ北斗の拳,342,"2,952",-431,27,7,0,1/86.8,1/109.3,1/421.7,1/0.0
スマスロ北斗の拳,343,"1,572","-1,533",5,3,0,1/196.5,1/314.4,1/524.0,1/0.0
スマスロ北斗の拳,344,384,+276,6,1,0,1/54.9,1/64.0,1/384.0,1/0.0
スマスロ北斗の拳,345,"5,106","+3,602",88,22,0,1/46.4,1/58.0,1/232.1,1/0.0
スマスロ北斗の拳,346,"1,062","+1,051",22,1,0,1/46.2,1/48.3,1/1062.0,1/0.0
スマスロ北斗の拳,347,"1,475",+896,23,4,0,1/54.6,1/64.1,1/368.8,1/0.0
スマスロ北斗の拳,348,"3,385","-1,045",30,7,0,1/91.5,1/112.8,1/483.6,1/0.0
スマスロ北斗の拳,349,589,-539,3,2,0,1/117.8,1/196.3,1/294.5,1/0.0
アイムジャグラーEX-TP,319,"1,629",-635,5,1,0,1/271.5,1/325.8,1/1629.0,1/0.0
アイムジャグラーEX-TP,320,"1,262",-189,5,2,0,1/180.3,1/252.4,1/631.0,1/0.0
アイムジャグラーEX-TP,321,"5,480",-75,22,13,0,1/156.6,1/249.1,1/421.5,1/0.0
アイムジャグラーEX-TP,322,"2,049",-429,6,4,0,1/204.9,1/341.5,1/512.2,1/0.0
アイムジャグラーEX-TP,323,833,-281,3,0,0,1/277.7,1/277.7,1/0.0,1/0.0
アイムジャグラーEX-TP,324,"3,198",+614,14,8,0,1/145.4,1/228.4,1/399.8,1/0.0
アイムジャグラーEX-TP,325,"6,920",+519,24,26,0,1/138.4,1/288.3,1/266.2,1/0.0
マイジャグラーV,313,"4,670","-1,198",14,11,0,1/186.8,1/333.6,1/424.5,1/0.0
マイジャグラーV,314,"4,403",-153,17,11,0,1/157.2,1/259.0,1/400.3,1/0.0
マイジャグラーV,315,"1,144",-415,3,2,0,1/228.8,1/381.3,1/572.0,1/0.0
マイジャグラーV,316,"3,068",-167,13,4,0,1/180.5,1/236.0,1/767.0,1/0.0
マイジャグラーV,317,"3,843",+163,15,10,0,1/153.7,1/256.2,1/384.3,1/0.0
マイジャグラーV,318,"3,796",-176,14,11,0,1/151.8,1/271.1,1/345.1,1/0.0
ハッピージャグラーVIII,326,"6,221","-1,886",18,13,0,1/200.7,1/345.6,1/478.5,1/0.0
ハッピージャグラーVIII,327,"2,753",-880,8,5,0,1/211.8,1/344.1,1/550.6,1/0.0
ハッピージャグラーVIII,328,"1,625",-409,6,1,0,1/232.1,1/270.8,1/1625.0,1/0.0
ハッピージャグラーVIII,329,"1,614",-406,7,0,0,1/230.6,1/230.6,1/0.0,1/0.0
ハッピージャグラーVIII,330,"1,806",+599,10,4,0,1/129.0,1/180.6,1/451.5,1/0.0
ゴーゴージャグラー3,335,942,-678,2,2,0,1/235.5,1/471.0,1/471.0,1/0.0
ゴーゴージャグラー3,336,"5,917",-477,20,23,0,1/137.6,1/295.9,1/257.3,1/0.0
ゴーゴージャグラー3,337,"5,141",+864,21,22,0,1/119.6,1/244.8,1/233.7,1/0.0
ゴーゴージャグラー3,338,"2,788",-233,10,9,0,1/146.7,1/278.8,1/309.8,1/0.0
ハナハナホウオウ～天翔～-30,426,"3,543",-769,10,7,0,1/208.4,1/354.3,1/506.1,1/0.0
ハナハナホウオウ～天翔～-30,427,"1,821",-549,6,2,0,1/227.6,1/303.5,1/910.5,1/0.0
ハナハナホウオウ～天翔～-30,428,538,-643,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
