機種名,台番号,G数,BB,RB,合成確率,BB確率,RB確率
マイジャグラーV,444,"5,490",15,15,1/183.0,1/366.0,1/366.0
マイジャグラーV,445,"4,982",13,13,1/191.6,1/383.2,1/383.2
マイジャグラーV,446,"1,317",4,2,1/219.5,1/329.2,1/658.5
マイジャグラーV,447,"6,162",28,20,1/128.4,1/220.1,1/308.1
マイジャグラーV,448,"3,056",15,7,1/138.9,1/203.7,1/436.6
マイジャグラーV,449,"5,693",18,20,1/149.8,1/316.3,1/284.6
マイジャグラーV,450,"5,681",20,22,1/135.3,1/284.1,1/258.2
マイジャグラーV,451,796,1,1,1/398.0,1/796.0,1/796.0
マイジャグラーV,452,"5,002",25,8,1/151.6,1/200.1,1/625.2
マイジャグラーV,453,"3,287",15,12,1/121.7,1/219.1,1/273.9
マイジャグラーV,454,"1,454",4,3,1/207.7,1/363.5,1/484.7
マイジャグラーV,455,"5,298",27,11,1/139.4,1/196.2,1/481.6
マイジャグラーV,456,"4,912",20,14,1/144.5,1/245.6,1/350.9
マイジャグラーV,465,"7,423",32,22,1/137.5,1/232.0,1/337.4
マイジャグラーV,466,"1,584",5,2,1/226.3,1/316.8,1/792.0
マイジャグラーV,467,"2,049",4,6,1/204.9,1/512.2,1/341.5
マイジャグラーV,468,"3,298",9,10,1/173.6,1/366.4,1/329.8
マイジャグラーV,469,"1,923",7,2,1/213.7,1/274.7,1/961.5
マイジャグラーV,470,"2,026",0,6,1/337.7,1/0.0,1/337.7
マイジャグラーV,471,"5,226",16,17,1/158.4,1/326.6,1/307.4
マイジャグラーV,472,"3,338",12,5,1/196.4,1/278.2,1/667.6
マイジャグラーV,473,"3,420",10,6,1/213.8,1/342.0,1/570.0
マイジャグラーV,474,"2,342",7,5,1/195.2,1/334.6,1/468.4
マイジャグラーV,475,"1,249",0,3,1/416.3,1/0.0,1/416.3
マイジャグラーV,476,"6,216",28,15,1/144.6,1/222.0,1/414.4
マイジャグラーV,477,"3,161",11,5,1/197.6,1/287.4,1/632.2
アイムジャグラーEX-TP,457,"3,698",8,12,1/184.9,1/462.2,1/308.2
アイムジャグラーEX-TP,458,"1,752",13,2,1/116.8,1/134.8,1/876.0
アイムジャグラーEX-TP,459,"1,370",1,4,1/274.0,1/1370.0,1/342.5
アイムジャグラーEX-TP,460,"1,944",6,4,1/194.4,1/324.0,1/486.0
アイムジャグラーEX-TP,461,"4,610",19,9,1/164.6,1/242.6,1/512.2
アイムジャグラーEX-TP,462,"5,300",17,15,1/165.6,1/311.8,1/353.3
アイムジャグラーEX-TP,463,276,0,0,1/0.0,1/0.0,1/0.0
アイムジャグラーEX-TP,464,"5,122",19,19,1/134.8,1/269.6,1/269.6
アイムジャグラーEX-TP,478,"4,141",18,5,1/180.0,1/230.1,1/828.2
アイムジャグラーEX-TP,479,"5,805",22,16,1/152.8,1/263.9,1/362.8
アイムジャグラーEX-TP,480,"1,537",8,1,1/170.8,1/192.1,1/1537.0
アイムジャグラーEX-TP,481,"3,280",14,6,1/164.0,1/234.3,1/546.7
アイムジャグラーEX-TP,482,606,2,0,1/303.0,1/303.0,1/0.0
