機種名,台番号,G数,差枚,BB,RB,ART,合成確率,BB確率,RB確率,ART確率
スマスロ北斗の拳,342,"1,877","+1,314",34,3,0,1/50.7,1/55.2,1/625.7,1/0.0
スマスロ北斗の拳,343,"1,113",+483,16,5,0,1/53.0,1/69.6,1/222.6,1/0.0
スマスロ北斗の拳,344,"1,604","-1,616",5,3,0,1/200.5,1/320.8,1/534.7,1/0.0
スマスロ北斗の拳,345,"3,103","-1,779",21,7,0,1/110.8,1/147.8,1/443.3,1/0.0
スマスロ北斗の拳,346,416,-238,3,1,0,1/104.0,1/138.7,1/416.0,1/0.0
スマスロ北斗の拳,347,"3,846","+9,279",109,7,0,1/33.2,1/35.3,1/549.4,1/0.0
スマスロ北斗の拳,348,764,-529,5,3,0,1/95.5,1/152.8,1/254.7,1/0.0
スマスロ北斗の拳,349,686,+29,8,2,0,1/68.6,1/85.8,1/343.0,1/0.0
アイムジャグラーEX-TP,319,"3,615",-529,10,13,0,1/157.2,1/361.5,1/278.1,1/0.0
アイムジャグラーEX-TP,320,"5,692",+151,22,19,0,1/138.8,1/258.7,1/299.6,1/0.0
アイムジャグラーEX-TP,321,"3,437",-506,12,6,0,1/190.9,1/286.4,1/572.8,1/0.0
アイムジャグラーEX-TP,322,"2,186",-320,8,3,0,1/198.7,1/273.2,1/728.7,1/0.0
アイムジャグラーEX-TP,323,"2,606",-64,8,9,0,1/153.3,1/325.8,1/289.6,1/0.0
アイムジャグラーEX-TP,324,"4,498",+622,18,15,0,1/136.3,1/249.9,1/299.9,1/0.0
アイムジャグラーEX-TP,325,"3,933",-58,15,8,0,1/171.0,1/262.2,1/491.6,1/0.0
マイジャグラーV,313,"3,086",-692,8,10,0,1/171.4,1/385.8,1/308.6,1/0.0
マイジャグラーV,314,"5,813",-320,21,17,0,1/153.0,1/276.8,1/341.9,1/0.0
マイジャグラーV,315,"2,919",-820,8,8,0,1/182.4,1/364.9,1/364.9,1/0.0
マイジャグラーV,316,"1,279",-448,4,1,0,1/255.8,1/319.8,1/1279.0,1/0.0
マイジャグラーV,317,"5,238","+1,744",24,25,0,1/106.9,1/218.2,1/209.5,1/0.0
マイジャグラーV,318,"6,935","+2,535",36,22,0,1/119.6,1/192.6,1/315.2,1/0.0
ハッピージャグラーVIII,326,"2,597",-250,9,7,0,1/162.3,1/288.6,1/371.0,1/0.0
ハッピージャグラーVIII,327,"3,846",+291,16,12,0,1/137.4,1/240.4,1/320.5,1/0.0
ハッピージャグラーVIII,328,"1,332",-610,3,3,0,1/222.0,1/444.0,1/444.0,1/0.0
ハッピージャグラーVIII,329,809,-436,2,2,0,1/202.2,1/404.5,1/404.5,1/0.0
ハッピージャグラーVIII,330,"2,144",-401,6,7,0,1/164.9,1/357.3,1/306.3,1/0.0
ゴーゴージャグラー3,335,"2,916","-1,849",4,10,0,1/208.3,1/729.0,1/291.6,1/0.0
ゴーゴージャグラー3,336,"5,873",+244,24,18,0,1/139.8,1/244.7,1/326.3,1/0.0
