機種名,台番号,G数,BB,RB,合成確率,BB確率,RB確率
マイジャグラーV,444,"3,122",8,7,1/208.1,1/390.2,1/446.0
マイジャグラーV,445,"3,961",16,9,1/158.4,1/247.6,1/440.1
マイジャグラーV,446,"5,974",29,17,1/129.9,1/206.0,1/351.4
マイジャグラーV,447,"2,944",13,7,1/147.2,1/226.5,1/420.6
マイジャグラーV,448,"5,003",20,15,1/142.9,1/250.2,1/333.5
マイジャグラーV,449,"1,430",2,1,1/476.7,1/715.0,1/1430.0
マイジャグラーV,450,"3,019",10,8,1/167.7,1/301.9,1/377.4
マイジャグラーV,451,"2,216",4,7,1/201.5,1/554.0,1/316.6
マイジャグラーV,452,"2,010",6,5,1/182.7,1/335.0,1/402.0
マイジャグラーV,453,"5,923",24,18,1/141.0,1/246.8,1/329.1
マイジャグラーV,454,922,4,0,1/230.5,1/230.5,1/0.0
マイジャグラーV,455,943,1,2,1/314.3,1/943.0,1/471.5
マイジャグラーV,456,"5,951",22,18,1/148.8,1/270.5,1/330.6
マイジャグラーV,465,"5,238",23,11,1/154.1,1/227.7,1/476.2
マイジャグラーV,466,"1,526",4,2,1/254.3,1/381.5,1/763.0
マイジャグラーV,467,"1,818",7,2,1/202.0,1/259.7,1/909.0
マイジャグラーV,468,"5,943",20,19,1/152.4,1/297.1,1/312.8
マイジャグラーV,469,"1,192",4,2,1/198.7,1/298.0,1/596.0
マイジャグラーV,470,"1,460",6,2,1/182.5,1/243.3,1/730.0
マイジャグラーV,471,"6,346",27,16,1/147.6,1/235.0,1/396.6
マイジャグラーV,472,"2,854",17,5,1/129.7,1/167.9,1/570.8
マイジャグラーV,473,"1,367",2,1,1/455.7,1/683.5,1/1367.0
マイジャグラーV,474,"2,493",8,6,1/178.1,1/311.6,1/415.5
マイジャグラーV,475,"4,079",19,8,1/151.1,1/214.7,1/509.9
マイジャグラーV,476,"1,518",4,1,1/303.6,1/379.5,1/1518.0
マイジャグラーV,477,"2,027",8,2,1/202.7,1/253.4,1/1013.5
アイムジャグラーEX-TP,457,"1,258",5,1,1/209.7,1/251.6,1/1258.0
アイムジャグラーEX-TP,458,"2,733",8,10,1/151.8,1/341.6,1/273.3
アイムジャグラーEX-TP,459,"2,672",13,2,1/178.1,1/205.5,1/1336.0
アイムジャグラーEX-TP,460,"2,657",7,2,1/295.2,1/379.6,1/1328.5
アイムジャグラーEX-TP,461,"3,343",16,6,1/152.0,1/208.9,1/557.2
アイムジャグラーEX-TP,462,"2,530",10,7,1/148.8,1/253.0,1/361.4
アイムジャグラーEX-TP,463,"1,477",4,3,1/211.0,1/369.2,1/492.3
アイムジャグラーEX-TP,464,790,3,0,1/263.3,1/263.3,1/0.0
アイムジャグラーEX-TP,478,"6,416",35,13,1/133.7,1/183.3,1/493.5
アイムジャグラーEX-TP,479,"2,809",11,8,1/147.8,1/255.4,1/351.1
アイムジャグラーEX-TP,480,555,3,0,1/185.0,1/185.0,1/0.0
アイムジャグラーEX-TP,481,"6,288",30,21,1/123.3,1/209.6,1/299.4
アイムジャグラーEX-TP,482,"1,092",4,2,1/182.0,1/273.0,1/546.0
アイムジャグラーEX-TP,483,879,2,1,1/293.0,1/439.5,1/879.0
アイムジャグラーEX-TP,484,"1,140",2,3,1/228.0,1/570.0,1/380.0
アイムジャグラーEX-TP,485,"4,204",16,8,1/175.2,1/262.8,1/525.5
アイムジャグラーEX-TP,486,413,1,1,1/206.5,1/413.0,1/413.0
アイムジャグラーEX-TP,487,"4,596",16,15,1/148.3,1/287.2,1/306.4
アイムジャグラーEX-TP,488,"1,803",7,2,1/200.3,1/257.6,1/901.5
アイムジャグラーEX-TP,489,"1,064",1,1,1/532.0,1/1064.0,1/1064.0
アイムジャグラーEX-TP,490,"1,534",3,2,1/306.8,1/511.3,1/767.0
アイムジャグラーEX-TP,491,"1,412",3,3,1/235.3,1/470.7,1/470.7
アイムジャグラーEX-TP,492,"1,098",3,2,1/219.6,1/366.0,1/549.0
アイムジャグラーEX-TP,493,"3,076",12,5,1/180.9,1/256.3,1/615.2
アイムジャグラーEX-TP,494,"1,880",3,6,1/208.9,1/626.7,1/313.3
ゴーゴージャグラー3,543,"5,063",17,21,1/133.2,1/297.8,1/241.1
ゴーゴージャグラー3,544,560,3,0,1/186.7,1/186.7,1/0.0
ゴーゴージャグラー3,545,"2,105",7,4,1/191.4,1/300.7,1/526.2
ゴーゴージャグラー3,546,"2,018",12,4,1/126.1,1/168.2,1/504.5
ゴーゴージャグラー3,547,"3,101",12,7,1/163.2,1/258.4,1/443.0
ゴーゴージャグラー3,548,767,5,0,1/153.4,1/153.4,1/0.0
ゴーゴージャグラー3,549,"4,567",15,18,1/138.4,1/304.5,1/253.7
ゴーゴージャグラー3,550,730,1,2,1/243.3,1/730.0,1/365.0
ゴーゴージャグラー3,551,"2,868",12,3,1/191.2,1/239.0,1/956.0
ゴーゴージャグラー3,552,"1,396",4,4,1/174.5,1/349.0,1/349.0
ゴーゴージャグラー3,553,"3,639",17,8,1/145.6,1/214.1,1/454.9
ゴーゴージャグラー3,554,"1,086",2,3,1/217.2,1/543.0,1/362.0
ゴーゴージャグラー3,555,"1,912",8,5,1/147.1,1/239.0,1/382.4
ゴーゴージャグラー3,556,"4,024",16,9,1/161.0,1/251.5,1/447.1
スマスロ北斗の拳,648,"3,649",26,8,1/107.3,1/140.3,1/456.1
スマスロ北斗の拳,649,537,1,1,1/268.5,1/537.0,1/537.0
スマスロ北斗の拳,650,"4,634",37,9,1/100.7,1/125.2,1/514.9
スマスロ北斗の拳,651,441,2,1,1/147.0,1/220.5,1/441.0
スマスロ北斗の拳,652,"2,015",19,5,1/84.0,1/106.1,1/403.0
スマスロ北斗の拳,653,"2,192",25,7,1/68.5,1/87.7,1/313.1
スマスロ北斗の拳,654,"2,913",28,7,1/83.2,1/104.0,1/416.1
スマスロ北斗の拳,655,"2,548",18,5,1/110.8,1/141.6,1/509.6
スマスロ北斗の拳,656,"1,606",70,4,1/21.7,1/22.9,1/401.5
スマスロ北斗の拳,657,"1,796",20,6,1/69.1,1/89.8,1/299.3
スマスロ北斗の拳,658,"1,032",5,2,1/147.4,1/206.4,1/516.0
スマスロ北斗の拳,659,"2,187",25,7,1/68.3,1/87.5,1/312.4
スマスロ北斗の拳,660,"1,858",14,4,1/103.2,1/132.7,1/464.5
スマスロ北斗の拳,661,"1,870",23,7,1/62.3,1/81.3,1/267.1
沖ドキ!GOLD‐30,526,"1,409",8,4,1/117.4,1/176.1,1/352.2
沖ドキ!GOLD‐30,527,93,3,3,1/15.5,1/31.0,1/31.0
沖ドキ!GOLD‐30,528,270,3,3,1/45.0,1/90.0,1/90.0
沖ドキ!GOLD‐30,529,"1,248",12,3,1/83.2,1/104.0,1/416.0
沖ドキ!GOLD‐30,530,279,4,1,1/55.8,1/69.8,1/279.0
沖ドキ!GOLD‐30,531,"2,123",14,2,1/132.7,1/151.6,1/1061.5
沖ドキ!GOLD‐30,532,122,3,0,1/40.7,1/40.7,1/0.0
沖ドキ!GOLD‐30,533,"2,469",13,6,1/129.9,1/189.9,1/411.5
沖ドキ!GOLD‐30,534,556,0,1,1/556.0,1/0.0,1/556.0
沖ドキ!GOLD‐30,535,947,7,1,1/118.4,1/135.3,1/947.0
沖ドキ!GOLD‐30,536,"2,492",9,2,1/226.5,1/276.9,1/1246.0
沖ドキ!GOLD‐30,537,252,0,0,1/0.0,1/0.0,1/0.0
沖ドキ!GOLD‐30,538,"4,625",23,12,1/132.1,1/201.1,1/385.4
沖ドキ!GOLD‐30,539,"1,773",12,5,1/104.3,1/147.8,1/354.6
からくりサーカス,741,"2,456",33,5,1/64.6,1/74.4,1/491.2
からくりサーカス,742,"3,187",35,8,1/74.1,1/91.1,1/398.4
からくりサーカス,743,"3,708",68,12,1/46.4,1/54.5,1/309.0
からくりサーカス,744,"1,039",14,3,1/61.1,1/74.2,1/346.3
からくりサーカス,745,"1,403",14,2,1/87.7,1/100.2,1/701.5
からくりサーカス,746,"1,175",28,4,1/36.7,1/42.0,1/293.8
からくりサーカス,747,"3,356",46,11,1/58.9,1/73.0,1/305.1
からくりサーカス,748,"4,417",108,23,1/33.7,1/40.9,1/192.0
からくりサーカス,749,"3,852",79,14,1/41.4,1/48.8,1/275.1
からくりサーカス,750,"2,019",4,5,1/224.3,1/504.8,1/403.8
からくりサーカス,751,"2,584",23,6,1/89.1,1/112.3,1/430.7
モンキーターンV,683,"3,782",38,11,1/77.2,1/99.5,1/343.8
モンキーターンV,684,"4,289",45,19,1/67.0,1/95.3,1/225.7
モンキーターンV,685,"3,084",38,11,1/62.9,1/81.2,1/280.4
モンキーターンV,686,"4,355",59,22,1/53.8,1/73.8,1/198.0
モンキーターンV,687,"2,562",35,5,1/64.0,1/73.2,1/512.4
モンキーターンV,688,"4,389",62,17,1/55.6,1/70.8,1/258.2
モンキーターンV,689,"2,005",10,7,1/117.9,1/200.5,1/286.4
モンキーターンV,690,"3,515",46,14,1/58.6,1/76.4,1/251.1
モンキーターンV,691,"4,578",55,16,1/64.5,1/83.2,1/286.1
モンキーターンV,692,"4,968",75,17,1/54.0,1/66.2,1/292.2
モンキーターンV,693,"4,980",90,23,1/44.1,1/55.3,1/216.5
Re:ゼロから始める異世界生活 season2,621,591,3,0,1/197.0,1/197.0,1/0.0
Re:ゼロから始める異世界生活 season2,622,"1,118",6,0,1/186.3,1/186.3,1/0.0
Re:ゼロから始める異世界生活 season2,623,"1,897",25,2,1/70.3,1/75.9,1/948.5
Re:ゼロから始める異世界生活 season2,624,675,3,0,1/225.0,1/225.0,1/0.0
Re:ゼロから始める異世界生活 season2,625,"2,163",15,1,1/135.2,1/144.2,1/2163.0
