機種名,台番号,G数,差枚,BB,RB,ART,合成確率,BB確率,RB確率,ART確率
スマスロ北斗の拳,342,"1,813",-288,17,5,0,1/82.4,1/106.6,1/362.6,1/0.0
スマスロ北斗の拳,343,"1,166",-921,6,4,0,1/116.6,1/194.3,1/291.5,1/0.0
スマスロ北斗の拳,344,"5,520","+5,655",97,20,0,1/47.2,1/56.9,1/276.0,1/0.0
スマスロ北斗の拳,345,425,-394,1,1,0,1/212.5,1/425.0,1/425.0,1/0.0
スマスロ北斗の拳,346,"6,819",+566,74,23,0,1/70.3,1/92.1,1/296.5,1/0.0
スマスロ北斗の拳,347,"2,159",-343,20,5,0,1/86.4,1/108.0,1/431.8,1/0.0
スマスロ北斗の拳,348,"1,005",+922,18,1,0,1/52.9,1/55.8,1/1005.0,1/0.0
スマスロ北斗の拳,349,"1,545",+345,19,3,0,1/70.2,1/81.3,1/515.0,1/0.0
アイムジャグラーEX-TP,319,"2,589",-238,10,6,0,1/161.8,1/258.9,1/431.5,1/0.0
アイムジャグラーEX-TP,320,"1,169","-1,045",1,3,0,1/292.2,1/1169.0,1/389.7,1/0.0
アイムジャグラーEX-TP,321,"1,003",-268,4,0,0,1/250.8,1/250.8,1/0.0,1/0.0
アイムジャグラーEX-TP,322,"3,528",+10,13,12,0,1/141.1,1/271.4,1/294.0,1/0.0
アイムジャグラーEX-TP,323,505,-652,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
アイムジャグラーEX-TP,324,"3,497",-558,10,10,0,1/174.8,1/349.7,1/349.7,1/0.0
アイムジャグラーEX-TP,325,"3,391","-1,437",8,6,0,1/242.2,1/423.9,1/565.2,1/0.0
マイジャグラーV,313,"4,127",-311,16,11,0,1/152.9,1/257.9,1/375.2,1/0.0
マイジャグラーV,314,"1,896",-755,6,2,0,1/237.0,1/316.0,1/948.0,1/0.0
マイジャグラーV,315,"4,354",+253,21,6,0,1/161.3,1/207.3,1/725.7,1/0.0
マイジャグラーV,316,584,-491,1,0,0,1/584.0,1/584.0,1/0.0,1/0.0
マイジャグラーV,317,"1,139",-754,1,3,0,1/284.8,1/1139.0,1/379.7,1/0.0
マイジャグラーV,318,"2,676",-946,9,2,0,1/243.3,1/297.3,1/1338.0,1/0.0
ハッピージャグラーVIII,330,759,-308,2,1,0,1/253.0,1/379.5,1/759.0,1/0.0
ハッピージャグラーVIII,331,"3,502",-705,10,11,0,1/166.8,1/350.2,1/318.4,1/0.0
ハッピージャグラーVIII,332,603,-587,1,0,0,1/603.0,1/603.0,1/0.0,1/0.0
ハッピージャグラーVIII,333,343,-425,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ハナハナホウオウ～天翔～-30,425,379,+38,1,1,0,1/189.5,1/379.0,1/379.0,1/0.0
ハナハナホウオウ～天翔～-30,426,103,-140,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ハナハナホウオウ～天翔～-30,427,743,-504,1,1,0,1/371.5,1/743.0,1/743.0,1/0.0
ハナハナホウオウ～天翔～-30,428,137,-184,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
