台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
1001,"3,352","-1,088",10,2,1/279.3,1/335.2,1/1676.0
1002,"4,090",+982,15,18,1/123.9,1/272.7,1/227.2
1003,"7,295",+265,26,28,1/135.1,1/280.6,1/260.5
1004,"5,350",+947,25,14,1/137.2,1/214.0,1/382.1
1005,"1,551",-509,4,3,1/221.6,1/387.8,1/517.0
1006,901,-638,1,1,1/450.5,1/901.0,1/901.0
1007,"1,825",-897,4,4,1/228.1,1/456.2,1/456.2
1008,"4,793","+1,112",24,16,1/119.8,1/199.7,1/299.6
1009,"3,282","-1,276",6,13,1/172.7,1/547.0,1/252.5
1010,"8,267","+1,618",34,29,1/131.2,1/243.1,1/285.1
1011,"5,751",-488,21,10,1/185.5,1/273.9,1/575.1
1012,"3,077",-488,9,10,1/161.9,1/341.9,1/307.7
1013,"5,680",-50,21,16,1/153.5,1/270.5,1/355.0
1014,"5,094",-309,17,17,1/149.8,1/299.6,1/299.6
1015,"7,314","+1,276",28,29,1/128.3,1/261.2,1/252.2
1016,"1,292",-403,4,2,1/215.3,1/323.0,1/646.0
1017,"1,076",-785,1,1,1/538.0,1/1076.0,1/1076.0
1018,"9,379",+500,35,30,1/144.3,1/268.0,1/312.6
1019,"6,156",+462,26,14,1/153.9,1/236.8,1/439.7
1020,"4,759",-368,16,16,1/148.7,1/297.4,1/297.4
1021,"7,598",-135,26,24,1/152.0,1/292.2,1/316.6
1022,"1,882",-15,9,1,1/188.2,1/209.1,1/1882.0
1023,"4,495",+668,17,16,1/136.2,1/264.4,1/280.9
1024,"6,341","+2,268",31,25,1/113.2,1/204.5,1/253.6
1025,512,-268,1,1,1/256.0,1/512.0,1/512.0
1026,"5,977",-950,19,12,1/192.8,1/314.6,1/498.1
1027,"2,214",-697,6,5,1/201.3,1/369.0,1/442.8
1028,"6,486",+615,28,15,1/150.8,1/231.6,1/432.4
1029,"9,077","+1,818",40,31,1/127.8,1/226.9,1/292.8
1030,"8,054",+874,28,36,1/125.8,1/287.6,1/223.7
1031,"7,071","+4,074",34,38,1/98.2,1/208.0,1/186.1
1032,"3,942",+206,17,7,1/164.2,1/231.9,1/563.1
1033,"2,475","-1,041",6,5,1/225.0,1/412.5,1/495.0
1034,"1,757",-462,5,5,1/175.7,1/351.4,1/351.4
1035,"6,498",+276,25,22,1/138.3,1/259.9,1/295.4
1036,"4,935",+853,24,9,1/149.5,1/205.6,1/548.3
1037,"4,684","+1,100",21,15,1/130.1,1/223.0,1/312.3
1038,"7,169",-371,23,24,1/152.5,1/311.7,1/298.7
1039,"6,122",-379,22,19,1/149.3,1/278.3,1/322.2
1040,"8,496","+2,162",34,40,1/114.8,1/249.9,1/212.4
1041,"8,084","+3,847",50,15,1/124.4,1/161.7,1/538.9
1042,"2,745",-191,10,4,1/196.1,1/274.5,1/686.2
1043,"7,788","+2,268",33,35,1/114.5,1/236.0,1/222.5
1044,"1,297",-274,4,2,1/216.2,1/324.2,1/648.5
1045,"9,181","+3,941",47,38,1/108.0,1/195.3,1/241.6
1046,"3,337",+994,14,14,1/119.2,1/238.4,1/238.4
1047,"2,540",-544,7,7,1/181.4,1/362.9,1/362.9
1048,"7,853","+1,476",34,26,1/130.9,1/231.0,1/302.0
1049,"1,958",-50,8,4,1/163.2,1/244.8,1/489.5
1050,"3,717","-1,159",8,11,1/195.6,1/464.6,1/337.9
1069,"5,525",+124,19,16,1/157.9,1/290.8,1/345.3
1070,980,-585,2,2,1/245.0,1/490.0,1/490.0
1071,"6,940",+159,25,23,1/144.6,1/277.6,1/301.7
1072,"4,206",-594,16,7,1/182.9,1/262.9,1/600.9
1073,"1,999","-1,700",2,3,1/399.8,1/999.5,1/666.3
1074,"1,504",-650,5,0,1/300.8,1/300.8,1/0.0
1075,"1,326",-779,2,4,1/221.0,1/663.0,1/331.5
1076,"7,990","+1,206",32,26,1/137.8,1/249.7,1/307.3
1077,"2,777",+203,12,4,1/173.6,1/231.4,1/694.2
1078,"7,026",+838,26,27,1/132.6,1/270.2,1/260.2
1079,"5,094",+409,17,21,1/134.1,1/299.6,1/242.6
1080,"7,291","+1,226",32,23,1/132.6,1/227.8,1/317.0
1081,"6,940","+2,179",30,31,1/113.8,1/231.3,1/223.9
1082,"4,196",+562,16,18,1/123.4,1/262.2,1/233.1
1083,"7,476",-691,24,28,1/143.8,1/311.5,1/267.0
1084,"4,297",-285,15,9,1/179.0,1/286.5,1/477.4
1085,"4,998",-982,18,10,1/178.5,1/277.7,1/499.8
1086,"3,780","+1,112",19,10,1/130.3,1/198.9,1/378.0
1087,962,-579,2,0,1/481.0,1/481.0,1/0.0
1088,"8,957","+1,668",36,36,1/124.4,1/248.8,1/248.8
1089,"1,651",-238,6,3,1/183.4,1/275.2,1/550.3
1090,"2,035",+150,9,5,1/145.4,1/226.1,1/407.0
1091,"3,102","+1,076",18,6,1/129.2,1/172.3,1/517.0
1092,"3,566",-832,11,8,1/187.7,1/324.2,1/445.8
1093,"6,352","+1,382",28,24,1/122.2,1/226.9,1/264.7
1094,"2,896",-179,10,8,1/160.9,1/289.6,1/362.0
1095,"1,154",-603,2,2,1/288.5,1/577.0,1/577.0
1096,"4,507",-256,18,11,1/155.4,1/250.4,1/409.7
1097,822,-656,1,1,1/411.0,1/822.0,1/822.0
1098,"8,375","+1,171",34,29,1/132.9,1/246.3,1/288.8
1099,"1,173",-132,6,0,1/195.5,1/195.5,1/0.0
