台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
1001,"5,305",-368,18,17,1/151.6,1/294.7,1/312.1
1002,"3,394",-715,10,9,1/178.6,1/339.4,1/377.1
1003,"3,525",-209,12,10,1/160.2,1/293.8,1/352.5
1004,"7,585",+97,30,18,1/158.0,1/252.8,1/421.4
1005,"7,607","-1,324",19,31,1/152.1,1/400.4,1/245.4
1006,"2,940",-74,12,6,1/163.3,1/245.0,1/490.0
1007,"6,148",+653,25,19,1/139.7,1/245.9,1/323.6
1008,"1,123",-285,4,2,1/187.2,1/280.8,1/561.5
1009,"9,458",+579,34,36,1/135.1,1/278.2,1/262.7
1010,"5,905",-335,20,17,1/159.6,1/295.2,1/347.4
1011,"3,642",-959,11,9,1/182.1,1/331.1,1/404.7
1012,"1,845",-221,7,3,1/184.5,1/263.6,1/615.0
1013,"7,231","+2,162",36,24,1/120.5,1/200.9,1/301.3
1014,"3,549",+174,15,8,1/154.3,1/236.6,1/443.6
1015,"2,199",+491,11,3,1/157.1,1/199.9,1/733.0
1016,"1,516",-768,4,2,1/252.7,1/379.0,1/758.0
1017,"1,977",-438,7,3,1/197.7,1/282.4,1/659.0
1018,"3,640",+394,16,8,1/151.7,1/227.5,1/455.0
1019,"3,404","+1,300",19,10,1/117.4,1/179.2,1/340.4
1020,"6,147",-491,20,18,1/161.8,1/307.4,1/341.5
1021,"2,173",-879,7,1,1/271.6,1/310.4,1/2173.0
1022,"3,833",-515,11,12,1/166.7,1/348.5,1/319.4
1023,"4,913","+1,794",26,13,1/126.0,1/189.0,1/377.9
1024,"6,980",+115,25,26,1/136.9,1/279.2,1/268.5
1025,"1,361",-397,4,2,1/226.8,1/340.2,1/680.5
1026,"2,796",-591,10,5,1/186.4,1/279.6,1/559.2
1027,"1,646",-876,3,3,1/274.3,1/548.7,1/548.7
1028,"4,670",-947,15,10,1/186.8,1/311.3,1/467.0
1029,"8,041","+1,429",32,30,1/129.7,1/251.3,1/268.0
1030,"5,580","+1,288",25,21,1/121.3,1/223.2,1/265.7
1031,924,-526,2,0,1/462.0,1/462.0,1/0.0
1032,"3,769",+115,16,10,1/145.0,1/235.6,1/376.9
1033,"4,200",+350,18,10,1/150.0,1/233.3,1/420.0
1034,"4,553",+126,15,17,1/142.3,1/303.5,1/267.8
1035,"3,292",-703,10,10,1/164.6,1/329.2,1/329.2
1036,"1,207",-826,2,2,1/301.8,1/603.5,1/603.5
1037,"1,181",-785,2,1,1/393.7,1/590.5,1/1181.0
1038,"2,714","-1,194",9,0,1/301.6,1/301.6,1/0.0
1039,"7,415","+3,118",43,18,1/121.6,1/172.4,1/411.9
1040,705,-285,2,0,1/352.5,1/352.5,1/0.0
1041,"5,215",-332,19,14,1/158.0,1/274.5,1/372.5
1042,"4,471","-1,747",11,12,1/194.4,1/406.5,1/372.6
1043,"1,502",-309,5,1,1/250.3,1/300.4,1/1502.0
1044,"5,274","-1,418",15,11,1/202.8,1/351.6,1/479.5
1045,"6,270",+500,25,15,1/156.8,1/250.8,1/418.0
1046,"3,321",+215,13,9,1/151.0,1/255.5,1/369.0
1047,"2,961",-291,10,9,1/155.8,1/296.1,1/329.0
1048,"4,236",-256,15,13,1/151.3,1/282.4,1/325.8
1049,"3,293",+138,13,13,1/126.7,1/253.3,1/253.3
1050,"6,312","-1,229",18,21,1/161.8,1/350.7,1/300.6
1069,"3,658",+74,14,10,1/152.4,1/261.3,1/365.8
1070,"6,399",+324,27,17,1/145.4,1/237.0,1/376.4
1071,"2,469",-479,7,7,1/176.4,1/352.7,1/352.7
1072,"5,420",-112,21,13,1/159.4,1/258.1,1/416.9
1073,"6,531",+44,24,20,1/148.4,1/272.1,1/326.6
1074,"1,325",-309,4,3,1/189.3,1/331.2,1/441.7
1075,"5,037",+56,18,18,1/139.9,1/279.8,1/279.8
1076,"3,366",+203,15,6,1/160.3,1/224.4,1/561.0
1077,"6,887",+524,26,27,1/129.9,1/264.9,1/255.1
1078,"1,596",-538,5,1,1/266.0,1/319.2,1/1596.0
1079,839,-503,1,2,1/279.7,1/839.0,1/419.5
1080,"7,473","+1,641",30,33,1/118.6,1/249.1,1/226.5
1081,"2,767",-503,10,4,1/197.6,1/276.7,1/691.8
1082,"2,511",-21,11,4,1/167.4,1/228.3,1/627.8
1083,"7,936","+1,276",32,30,1/128.0,1/248.0,1/264.5
1084,"5,688",-885,13,25,1/149.7,1/437.5,1/227.5
1085,"4,003",+309,16,10,1/154.0,1/250.2,1/400.3
1086,"8,457",+874,35,28,1/134.2,1/241.6,1/302.0
1087,"1,274",-197,5,2,1/182.0,1/254.8,1/637.0
1088,"1,950",-526,7,3,1/195.0,1/278.6,1/650.0
1089,"2,985",-685,8,10,1/165.8,1/373.1,1/298.5
1090,"1,381",-721,3,2,1/276.2,1/460.3,1/690.5
1091,"3,522",-850,8,12,1/176.1,1/440.2,1/293.5
1092,"5,501",+485,22,18,1/137.5,1/250.0,1/305.6
1093,"4,464",-415,15,13,1/159.4,1/297.6,1/343.4
1094,"1,862",-579,6,2,1/232.8,1/310.3,1/931.0
1095,"4,677",-597,16,13,1/161.3,1/292.3,1/359.8
1096,"1,828",+321,9,2,1/166.2,1/203.1,1/914.0
1097,"7,910","+1,368",33,23,1/141.2,1/239.7,1/343.9
1098,"3,132",+100,13,7,1/156.6,1/240.9,1/447.4
1099,"6,405",+162,24,19,1/149.0,1/266.9,1/337.1
