機種名,台番号,G数,BB,RB,合成確率,BB確率,RB確率
アイムジャグラーEX-TP,461,"6,805",31,20,1/133.4,1/219.5,1/340.2
アイムジャグラーEX-TP,462,"1,229",4,2,1/204.8,1/307.2,1/614.5
アイムジャグラーEX-TP,463,"1,954",10,5,1/130.3,1/195.4,1/390.8
アイムジャグラーEX-TP,464,"1,968",9,7,1/123.0,1/218.7,1/281.1
アイムジャグラーEX-TP,478,"1,735",6,2,1/216.9,1/289.2,1/867.5
アイムジャグラーEX-TP,479,"7,066",23,19,1/168.2,1/307.2,1/371.9
アイムジャグラーEX-TP,480,"1,317",3,3,1/219.5,1/439.0,1/439.0
アイムジャグラーEX-TP,481,886,4,0,1/221.5,1/221.5,1/0.0
アイムジャグラーEX-TP,482,"3,531",19,8,1/130.8,1/185.8,1/441.4
アイムジャグラーEX-TP,483,"1,091",3,2,1/218.2,1/363.7,1/545.5
アイムジャグラーEX-TP,484,"2,500",6,8,1/178.6,1/416.7,1/312.5
アイムジャグラーEX-TP,485,"4,111",19,13,1/128.5,1/216.4,1/316.2
アイムジャグラーEX-TP,486,888,2,2,1/222.0,1/444.0,1/444.0
アイムジャグラーEX-TP,487,"1,049",2,0,1/524.5,1/524.5,1/0.0
アイムジャグラーEX-TP,488,"1,419",6,1,1/202.7,1/236.5,1/1419.0
アイムジャグラーEX-TP,489,"3,860",22,13,1/110.3,1/175.5,1/296.9
アイムジャグラーEX-TP,500,428,0,1,1/428.0,1/0.0,1/428.0
アイムジャグラーEX-TP,501,"5,060",19,15,1/148.8,1/266.3,1/337.3
アイムジャグラーEX-TP,502,315,1,0,1/315.0,1/315.0,1/0.0
アイムジャグラーEX-TP,503,"1,813",9,6,1/120.9,1/201.4,1/302.2
アイムジャグラーEX-TP,504,"2,615",8,8,1/163.4,1/326.9,1/326.9
アイムジャグラーEX-TP,505,"1,961",3,3,1/326.8,1/653.7,1/653.7
アイムジャグラーEX-TP,506,"3,128",12,10,1/142.2,1/260.7,1/312.8
アイムジャグラーEX-TP,507,"2,297",9,8,1/135.1,1/255.2,1/287.1
アイムジャグラーEX-TP,508,710,5,1,1/118.3,1/142.0,1/710.0
アイムジャグラーEX-TP,509,"4,865",23,19,1/115.8,1/211.5,1/256.1
アイムジャグラーEX-TP,510,"3,025",5,5,1/302.5,1/605.0,1/605.0
アイムジャグラーEX-TP,511,"5,027",18,13,1/162.2,1/279.3,1/386.7
マイジャグラーV,444,"4,292",24,5,1/148.0,1/178.8,1/858.4
マイジャグラーV,445,"1,063",3,0,1/354.3,1/354.3,1/0.0
マイジャグラーV,446,"6,244",26,18,1/141.9,1/240.2,1/346.9
マイジャグラーV,447,"3,254",17,12,1/112.2,1/191.4,1/271.2
マイジャグラーV,448,"5,485",24,14,1/144.3,1/228.5,1/391.8
マイジャグラーV,449,560,2,1,1/186.7,1/280.0,1/560.0
