台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
1001,"6,538",-488,23,17,1/163.4,1/284.3,1/384.6
1002,"7,379",+853,32,15,1/157.0,1/230.6,1/491.9
1003,"5,948",+721,27,13,1/148.7,1/220.3,1/457.5
1004,"6,992",+841,28,26,1/129.5,1/249.7,1/268.9
1005,"6,741",+159,26,19,1/149.8,1/259.3,1/354.8
1006,"5,984",+629,29,11,1/149.6,1/206.3,1/544.0
1007,"7,289",+912,32,20,1/140.2,1/227.8,1/364.4
1008,"7,475",-74,26,24,1/149.5,1/287.5,1/311.5
1009,"6,203",+900,29,15,1/141.0,1/213.9,1/413.5
1010,"8,738","+2,409",39,33,1/121.4,1/224.1,1/264.8
1011,"7,663","+1,347",35,22,1/134.4,1/218.9,1/348.3
1012,"5,215",-971,16,13,1/179.8,1/325.9,1/401.2
1013,"4,728",-665,17,8,1/189.1,1/278.1,1/591.0
1014,"6,166",-750,21,15,1/171.3,1/293.6,1/411.1
1015,"9,219",+265,33,33,1/139.7,1/279.4,1/279.4
1016,"7,054",-562,22,26,1/147.0,1/320.6,1/271.3
1017,"4,608",-979,16,9,1/184.3,1/288.0,1/512.0
1018,"8,816","+5,276",45,43,1/100.2,1/195.9,1/205.0
1019,"5,699",-700,18,17,1/162.8,1/316.6,1/335.2
1020,"6,976",-385,29,13,1/166.1,1/240.6,1/536.6
1021,"7,002",+771,28,25,1/132.1,1/250.1,1/280.1
1022,"7,179","+1,182",31,23,1/132.9,1/231.6,1/312.1
1023,"8,237","+1,076",29,40,1/119.4,1/284.0,1/205.9
1024,"4,498","-1,747",10,12,1/204.5,1/449.8,1/374.8
1025,"7,606","-1,509",24,17,1/185.5,1/316.9,1/447.4
1026,"5,984",+179,25,18,1/139.2,1/239.4,1/332.4
1027,"5,535","-1,138",18,13,1/178.5,1/307.5,1/425.8
1028,"7,948","+1,676",30,31,1/130.3,1/264.9,1/256.4
1029,"9,463",+947,36,32,1/139.2,1/262.9,1/295.7
1030,"8,052","+2,318",42,19,1/132.0,1/191.7,1/423.8
1031,"6,823",+185,31,9,1/170.6,1/220.1,1/758.1
1032,"6,204","-2,603",14,15,1/213.9,1/443.1,1/413.6
1033,"6,934","-1,315",25,14,1/177.8,1/277.4,1/495.3
1034,"7,869",+441,30,26,1/140.5,1/262.3,1/302.7
1035,"7,970",+171,29,26,1/144.9,1/274.8,1/306.5
1036,"6,987",-806,24,17,1/170.4,1/291.1,1/411.0
1037,"5,760","-1,488",16,15,1/185.8,1/360.0,1/384.0
1038,"7,284",+124,28,18,1/158.3,1/260.1,1/404.7
1039,"6,102",-379,20,24,1/138.7,1/305.1,1/254.2
1040,"8,703","+2,929",37,39,1/114.5,1/235.2,1/223.2
1041,"7,856","-1,512",21,24,1/174.6,1/374.1,1/327.3
1042,"7,767","-1,276",21,30,1/152.3,1/369.9,1/258.9
1043,"7,952","-1,112",24,27,1/155.9,1/331.3,1/294.5
1044,"9,189",-324,27,41,1/135.1,1/340.3,1/224.1
1045,"6,027",+535,23,22,1/133.9,1/262.0,1/274.0
1046,"9,622","+4,897",38,68,1/90.8,1/253.2,1/141.5
1047,"7,343","+5,947",44,38,1/89.5,1/166.9,1/193.2
1048,"5,370","-1,206",19,10,1/185.2,1/282.6,1/537.0
1049,"7,034",+429,25,24,1/143.6,1/281.4,1/293.1
1050,"8,043",+924,32,28,1/134.1,1/251.3,1/287.2
1069,"9,277","+1,474",38,33,1/130.7,1/244.1,1/281.1
1070,"5,996","-1,088",18,17,1/171.3,1/333.1,1/352.7
1071,"6,535",-394,24,22,1/142.1,1/272.3,1/297.0
1072,"7,522",+865,31,24,1/136.8,1/242.6,1/313.4
1073,"5,757",+244,24,14,1/151.5,1/239.9,1/411.2
1074,"9,060","+2,338",42,27,1/131.3,1/215.7,1/335.6
1075,"6,726","+1,103",30,19,1/137.3,1/224.2,1/354.0
1076,"9,406","+4,250",52,31,1/113.3,1/180.9,1/303.4
1077,"8,770","+1,844",42,24,1/132.9,1/208.8,1/365.4
1078,"6,856","+3,824",37,28,1/105.5,1/185.3,1/244.9
1079,"6,966",-774,23,20,1/162.0,1/302.9,1/348.3
1080,"7,662","+1,844",35,28,1/121.6,1/218.9,1/273.6
1081,"6,785","-1,735",20,18,1/178.6,1/339.2,1/376.9
1082,"8,136","+2,515",45,16,1/133.4,1/180.8,1/508.5
1083,"7,370","+1,465",33,19,1/141.7,1/223.3,1/387.9
1084,"5,950",-665,22,8,1/198.3,1/270.5,1/743.8
1085,"8,674","-1,065",26,33,1/147.0,1/333.6,1/262.8
1086,"5,651","-2,003",13,16,1/194.9,1/434.7,1/353.2
1087,"7,350",+100,28,20,1/153.1,1/262.5,1/367.5
1088,"8,472","+2,832",37,35,1/117.7,1/229.0,1/242.1
1089,"8,473","+1,932",36,32,1/124.6,1/235.4,1/264.8
1090,"8,371","+1,759",34,29,1/132.9,1/246.2,1/288.7
1091,"6,130","-3,329",11,13,1/255.4,1/557.3,1/471.5
1092,"6,495",+159,25,19,1/147.6,1/259.8,1/341.8
1093,"6,221",-485,21,17,1/163.7,1/296.2,1/365.9
1094,"6,844","+1,174",33,16,1/139.7,1/207.4,1/427.8
1095,"8,794",+253,32,31,1/139.6,1/274.8,1/283.7
1096,"7,232",+244,25,26,1/141.8,1/289.3,1/278.2
1097,"5,594",-74,22,11,1/169.5,1/254.3,1/508.5
1098,"8,679","+2,271",40,27,1/129.5,1/217.0,1/321.4
1099,"7,481",+268,30,23,1/141.2,1/249.4,1/325.3
