台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
1001,"2,198",-774,7,3,1/219.8,1/314.0,1/732.7
1002,"3,626",+232,15,8,1/157.7,1/241.7,1/453.2
1003,"1,976",-203,7,5,1/164.7,1/282.3,1/395.2
1004,"2,864",-421,10,6,1/179.0,1/286.4,1/477.3
1005,"6,407",+609,26,20,1/139.3,1/246.4,1/320.4
1006,"2,339",-250,10,4,1/167.1,1/233.9,1/584.8
1007,"8,227","+1,218",33,27,1/137.1,1/249.3,1/304.7
1008,"1,193",-250,4,2,1/198.8,1/298.2,1/596.5
1009,"1,195",-421,3,2,1/239.0,1/398.3,1/597.5
1010,"4,454","-2,215",7,14,1/212.1,1/636.3,1/318.1
1011,"3,327",+85,13,9,1/151.2,1/255.9,1/369.7
1012,"2,760",-650,7,9,1/172.5,1/394.3,1/306.7
1013,"1,676",-79,6,3,1/186.2,1/279.3,1/558.7
1014,"7,779","+3,329",40,25,1/119.7,1/194.5,1/311.2
1015,709,-121,3,1,1/177.2,1/236.3,1/709.0
1016,"2,806",+638,12,10,1/127.5,1/233.8,1/280.6
1017,"1,160",-232,6,0,1/193.3,1/193.3,1/0.0
1018,"1,437",-244,5,2,1/205.3,1/287.4,1/718.5
1019,"6,965","+1,324",28,32,1/116.1,1/248.8,1/217.7
1020,"2,726",-203,11,6,1/160.4,1/247.8,1/454.3
1021,"2,307","-1,112",5,5,1/230.7,1/461.4,1/461.4
1022,"1,535",-221,4,4,1/191.9,1/383.8,1/383.8
1023,489,-315,1,0,1/489.0,1/489.0,1/0.0
1024,"7,485",-56,30,16,1/162.7,1/249.5,1/467.8
1025,"1,560",-603,4,4,1/195.0,1/390.0,1/390.0
1026,"2,808","-1,053",8,6,1/200.6,1/351.0,1/468.0
1027,631,-450,1,1,1/315.5,1/631.0,1/631.0
1028,"2,545",+91,12,3,1/169.7,1/212.1,1/848.3
1029,"6,237",+147,24,14,1/164.1,1/259.9,1/445.5
1030,654,+44,3,0,1/218.0,1/218.0,1/0.0
1031,"5,213",-350,16,19,1/148.9,1/325.8,1/274.4
1032,"2,112",-209,6,5,1/192.0,1/352.0,1/422.4
1033,"5,926","+1,265",29,9,1/155.9,1/204.3,1/658.4
1034,666,+56,3,1,1/166.5,1/222.0,1/666.0
1035,"7,410",+476,30,16,1/161.1,1/247.0,1/463.1
1036,"7,954","+2,056",37,28,1/122.4,1/215.0,1/284.1
1037,208,-250,0,0,1/0.0,1/0.0,1/0.0
1038,"6,759","-1,112",20,26,1/146.9,1/337.9,1/260.0
1039,"2,386",+168,9,10,1/125.6,1/265.1,1/238.6
1040,"1,003",-338,4,0,1/250.8,1/250.8,1/0.0
1041,"4,933",-900,18,6,1/205.5,1/274.1,1/822.2
1042,"7,703",+194,27,27,1/142.6,1/285.3,1/285.3
1043,"2,253","+1,724",16,6,1/102.4,1/140.8,1/375.5
1044,"3,607",-515,9,14,1/156.8,1/400.8,1/257.6
1045,823,-532,2,0,1/411.5,1/411.5,1/0.0
1046,"5,286",+656,22,14,1/146.8,1/240.3,1/377.6
1047,"1,699",-968,3,4,1/242.7,1/566.3,1/424.8
1048,"1,221",-797,1,4,1/244.2,1/1221.0,1/305.2
1049,"4,466","+1,359",19,21,1/111.7,1/235.1,1/212.7
1050,"5,128","+1,703",28,13,1/125.1,1/183.1,1/394.5
1069,"1,022",-591,3,0,1/340.7,1/340.7,1/0.0
1070,"1,827",-174,6,3,1/203.0,1/304.5,1/609.0
1071,"1,154",-603,3,2,1/230.8,1/384.7,1/577.0
1072,"8,422",+174,31,27,1/145.2,1/271.7,1/311.9
1073,"4,318",+91,19,12,1/139.3,1/227.3,1/359.8
1074,"1,394",-744,4,2,1/232.3,1/348.5,1/697.0
1075,"3,775",-262,13,12,1/151.0,1/290.4,1/314.6
1076,"4,811",-818,15,11,1/185.0,1/320.7,1/437.4
1077,"6,034","+1,465",31,11,1/143.7,1/194.6,1/548.5
1078,"1,548",+156,7,4,1/140.7,1/221.1,1/387.0
1079,"4,314",-144,15,18,1/130.7,1/287.6,1/239.7
1080,"2,616","-1,029",7,4,1/237.8,1/373.7,1/654.0
1081,"3,023",+421,12,12,1/126.0,1/251.9,1/251.9
1082,"5,353","-2,338",10,16,1/205.9,1/535.3,1/334.6
1083,"2,757",+300,11,8,1/145.1,1/250.6,1/344.6
1084,"4,597",-132,17,12,1/158.5,1/270.4,1/383.1
1085,"1,619",-709,4,4,1/202.4,1/404.8,1/404.8
1086,"2,135",-615,6,5,1/194.1,1/355.8,1/427.0
1087,"7,377",-44,25,27,1/141.9,1/295.1,1/273.2
1088,"4,449",-226,15,16,1/143.5,1/296.6,1/278.1
1089,"1,488",-485,4,2,1/248.0,1/372.0,1/744.0
1090,"1,406",-556,6,0,1/234.3,1/234.3,1/0.0
1091,"2,704",-756,7,9,1/169.0,1/386.3,1/300.4
1092,"6,530","-1,759",17,20,1/176.5,1/384.1,1/326.5
1093,"3,651",-450,14,6,1/182.6,1/260.8,1/608.5
1094,"2,315",-232,8,6,1/165.4,1/289.4,1/385.8
1095,"1,038",-32,4,1,1/207.6,1/259.5,1/1038.0
1096,844,-568,1,1,1/422.0,1/844.0,1/844.0
1097,"2,649",-309,8,7,1/176.6,1/331.1,1/378.4
1098,921,-844,1,1,1/460.5,1/921.0,1/921.0
1099,"4,536",+903,21,10,1/146.3,1/216.0,1/453.6
