機種名,台番号,G数,BB,RB,合成確率,BB確率,RB確率
マイジャグラーV,444,"4,656",23,11,1/136.9,1/202.4,1/423.3
マイジャグラーV,445,"3,450",10,7,1/202.9,1/345.0,1/492.9
マイジャグラーV,446,"5,425",22,11,1/164.4,1/246.6,1/493.2
マイジャグラーV,447,"4,316",19,10,1/148.8,1/227.2,1/431.6
マイジャグラーV,448,"1,209",4,1,1/241.8,1/302.2,1/1209.0
マイジャグラーV,449,"5,851",18,15,1/177.3,1/325.1,1/390.1
マイジャグラーV,450,"3,217",9,5,1/229.8,1/357.4,1/643.4
マイジャグラーV,451,"3,793",16,9,1/151.7,1/237.1,1/421.4
マイジャグラーV,452,"4,889",14,17,1/157.7,1/349.2,1/287.6
マイジャグラーV,453,"3,708",9,11,1/185.4,1/412.0,1/337.1
マイジャグラーV,454,"2,651",5,8,1/203.9,1/530.2,1/331.4
マイジャグラーV,455,"6,833",26,21,1/145.4,1/262.8,1/325.4
マイジャグラーV,456,"3,089",14,7,1/147.1,1/220.6,1/441.3
マイジャグラーV,465,"3,544",13,9,1/161.1,1/272.6,1/393.8
マイジャグラーV,466,"2,772",9,9,1/154.0,1/308.0,1/308.0
マイジャグラーV,467,"6,079",35,21,1/108.6,1/173.7,1/289.5
マイジャグラーV,468,"1,516",8,1,1/168.4,1/189.5,1/1516.0
マイジャグラーV,469,"4,225",14,9,1/183.7,1/301.8,1/469.4
マイジャグラーV,470,"2,974",12,5,1/174.9,1/247.8,1/594.8
マイジャグラーV,471,"3,091",15,7,1/140.5,1/206.1,1/441.6
マイジャグラーV,472,"6,431",26,14,1/160.8,1/247.3,1/459.4
マイジャグラーV,473,"1,794",5,3,1/224.2,1/358.8,1/598.0
マイジャグラーV,474,"6,208",18,20,1/163.4,1/344.9,1/310.4
マイジャグラーV,475,"6,700",29,25,1/124.1,1/231.0,1/268.0
マイジャグラーV,476,"4,196",12,9,1/199.8,1/349.7,1/466.2
マイジャグラーV,477,"2,961",9,7,1/185.1,1/329.0,1/423.0
アイムジャグラーEX-TP,457,520,2,0,1/260.0,1/260.0,1/0.0
アイムジャグラーEX-TP,458,"1,447",4,3,1/206.7,1/361.8,1/482.3
アイムジャグラーEX-TP,459,"3,662",25,13,1/96.4,1/146.5,1/281.7
アイムジャグラーEX-TP,460,"1,544",5,5,1/154.4,1/308.8,1/308.8
アイムジャグラーEX-TP,461,"2,580",5,10,1/172.0,1/516.0,1/258.0
アイムジャグラーEX-TP,462,664,3,0,1/221.3,1/221.3,1/0.0
アイムジャグラーEX-TP,463,559,2,0,1/279.5,1/279.5,1/0.0
アイムジャグラーEX-TP,464,"2,279",8,6,1/162.8,1/284.9,1/379.8
アイムジャグラーEX-TP,478,"1,649",4,2,1/274.8,1/412.2,1/824.5
アイムジャグラーEX-TP,479,"5,161",26,11,1/139.5,1/198.5,1/469.2
アイムジャグラーEX-TP,480,0,0,0,1/0.0,1/0.0,1/0.0
アイムジャグラーEX-TP,481,"1,099",6,1,1/157.0,1/183.2,1/1099.0
アイムジャグラーEX-TP,482,190,0,1,1/190.0,1/0.0,1/190.0
アイムジャグラーEX-TP,483,"2,192",12,3,1/146.1,1/182.7,1/730.7
アイムジャグラーEX-TP,484,418,1,0,1/418.0,1/418.0,1/0.0
アイムジャグラーEX-TP,485,"4,850",21,18,1/124.4,1/231.0,1/269.4
アイムジャグラーEX-TP,486,960,4,3,1/137.1,1/240.0,1/320.0
アイムジャグラーEX-TP,487,"1,599",7,3,1/159.9,1/228.4,1/533.0
アイムジャグラーEX-TP,488,"7,243",36,14,1/144.9,1/201.2,1/517.4
アイムジャグラーEX-TP,489,280,1,0,1/280.0,1/280.0,1/0.0
アイムジャグラーEX-TP,490,"2,485",10,4,1/177.5,1/248.5,1/621.2
アイムジャグラーEX-TP,491,983,1,4,1/196.6,1/983.0,1/245.8
アイムジャグラーEX-TP,492,"2,364",9,8,1/139.1,1/262.7,1/295.5
アイムジャグラーEX-TP,493,424,1,0,1/424.0,1/424.0,1/0.0
アイムジャグラーEX-TP,494,"4,013",23,6,1/138.4,1/174.5,1/668.8
ゴーゴージャグラー3,540,"5,160",23,17,1/129.0,1/224.3,1/303.5
ゴーゴージャグラー3,541,"1,303",6,4,1/130.3,1/217.2,1/325.8
ゴーゴージャグラー3,542,"2,129",8,9,1/125.2,1/266.1,1/236.6
ゴーゴージャグラー3,543,"1,511",4,4,1/188.9,1/377.8,1/377.8
ゴーゴージャグラー3,544,"4,662",26,14,1/116.5,1/179.3,1/333.0
ゴーゴージャグラー3,545,631,3,1,1/157.8,1/210.3,1/631.0
ゴーゴージャグラー3,546,"2,639",17,9,1/101.5,1/155.2,1/293.2
ゴーゴージャグラー3,547,"1,788",7,4,1/162.5,1/255.4,1/447.0
ゴーゴージャグラー3,548,687,2,1,1/229.0,1/343.5,1/687.0
ゴーゴージャグラー3,549,"4,106",20,15,1/117.3,1/205.3,1/273.7
ゴーゴージャグラー3,550,722,5,1,1/120.3,1/144.4,1/722.0
ゴーゴージャグラー3,551,"1,877",7,4,1/170.6,1/268.1,1/469.2
ゴーゴージャグラー3,552,"3,422",20,12,1/106.9,1/171.1,1/285.2
ゴーゴージャグラー3,553,"2,033",7,5,1/169.4,1/290.4,1/406.6
スマスロ北斗の拳,648,550,3,2,1/110.0,1/183.3,1/275.0
スマスロ北斗の拳,649,"2,997",28,8,1/83.2,1/107.0,1/374.6
スマスロ北斗の拳,650,840,7,2,1/93.3,1/120.0,1/420.0
スマスロ北斗の拳,651,749,3,1,1/187.2,1/249.7,1/749.0
スマスロ北斗の拳,652,"1,523",64,1,1/23.4,1/23.8,1/1523.0
スマスロ北斗の拳,653,619,3,2,1/123.8,1/206.3,1/309.5
スマスロ北斗の拳,654,"1,167",22,4,1/44.9,1/53.0,1/291.8
スマスロ北斗の拳,655,"3,272",19,4,1/142.3,1/172.2,1/818.0
スマスロ北斗の拳,656,"1,623",18,3,1/77.3,1/90.2,1/541.0
スマスロ北斗の拳,657,"1,683",44,3,1/35.8,1/38.2,1/561.0
スマスロ北斗の拳,658,"3,258",36,7,1/75.8,1/90.5,1/465.4
スマスロ北斗の拳,659,"5,899",63,15,1/75.6,1/93.6,1/393.3
スマスロ北斗の拳,660,"1,086",9,3,1/90.5,1/120.7,1/362.0
スマスロ北斗の拳,661,"4,092",34,10,1/93.0,1/120.4,1/409.2
沖ドキ!GOLD‐30,526,586,1,2,1/195.3,1/586.0,1/293.0
沖ドキ!GOLD‐30,527,82,0,0,1/0.0,1/0.0,1/0.0
沖ドキ!GOLD‐30,528,"3,209",5,4,1/356.6,1/641.8,1/802.2
沖ドキ!GOLD‐30,529,89,0,0,1/0.0,1/0.0,1/0.0
沖ドキ!GOLD‐30,530,134,0,0,1/0.0,1/0.0,1/0.0
沖ドキ!GOLD‐30,531,"1,295",6,0,1/215.8,1/215.8,1/0.0
沖ドキ!GOLD‐30,532,"2,145",20,7,1/79.4,1/107.2,1/306.4
沖ドキ!GOLD‐30,533,266,12,2,1/19.0,1/22.2,1/133.0
